Gene = IGSF21
index = 682
Annotated 5SS: [   453 120265 184242 227265 254485 257952 268650 269247 269686]
Annotated 3SS: [120151 184119 227145 254368 257476 268563 269053 269646 270509]
SMsplice 5SS: [   453  13381  19164  46330  50234  50614  62367  63132  71940  83176
  83376  84397 117901 118631 120265 133172 146214 159378 161461 171139
 173425 175591 178400 184242 205434 215890 227265 235596 250835 252227
 254485 257952 265160 266095]
SMsplice 3SS: [ 13271  19076  46069  50175  50451  62185  62866  71820  82933  83287
  84307 117820 118483 120151 133113 146004 159220 161284 170832 173334
 175404 178270 184119 205321 215770 227145 235445 250706 252138 254368
 257775 265027 265871 266297]
top_k =  500
Partition function (log Z): -130.7768884213816

Sorted 5' Splice Sites (High to Low Probability):
Position 453: 0.9929087923591898
Position 13381: 0.6162014021930713
Position 7280: 0.21129293330473978
Position 7254: 0.19716267989289488
Position 1200: 0.18457657343378314
Position 7136: 0.07895787811030454
Position 7658: 0.04310097325730865
Position 3365: 0.03714861680175938
Position 5917: 0.019708757548141564
Position 10789: 0.012867537022529308
Position 8536: 0.008544188924194108
Position 7547: 0.007076884056244352
Position 10998: 0.005964876633845461
Position 4150: 0.0046093976064323266
Position 8011: 0.003162822363799707
Position 10229: 0.003070921735080525
Position 4798: 0.0028786163053975663
Position 648: 0.0024990918963041313
Position 1119: 0.00223319957187308
Position 3349: 0.0020249832540611074
Position 6358: 0.001112041532320949
Position 853: 0.001073537988121014
Position 8710: 0.0008736506126521598
Position 7922: 0.000819743667532386
Position 795: 0.0005983527039941261
Position 728: 0.00046598525157957806
Position 101: 0.00037079486361219323
Position 692: 0.0003410820368202843
Position 4015: 0.0003330764635819641
Position 2136: 0.00029873620835124746
Position 576: 0.0002351062545330613
Position 2686: 0.00022081477238451627
Position 1867: 0.00020771985949852043
Position 1107: 0.0001941481450024174
Position 4418: 0.00019181387540825455
Position 492: 0.00019082453605843896
Position 457: 0.00017678340426992292
Position 762: 0.00016766104655262533
Position 869: 0.00010678553817554116
Position 1893: 9.936733935326463e-05
Position 5626: 8.713553351919503e-05
Position 486: 8.192384430865718e-05
Position 2556: 6.41132103708233e-05
Position 2385: 5.933487440691274e-05
Position 652: 5.907943624937866e-05
Position 973: 5.862568030260144e-05
Position 915: 4.8965057627596904e-05
Position 3151: 4.861777381263762e-05
Position 4579: 3.830787694396706e-05
Position 654: 3.7652575256532e-05
Position 754: 3.7158888999449e-05
Position 799: 3.523561167481684e-05
Position 1685: 3.421010231863033e-05
Position 4220: 3.3403860254534333e-05
Position 656: 3.242558458817064e-05
Position 658: 3.183241042187355e-05
Position 650: 3.01804573103847e-05
Position 780: 2.230044137649528e-05
Position 662: 2.017218099212469e-05
Position 1228: 1.6875360343628146e-05
Position 2673: 1.1211068505724143e-05
Position 969: 1.0619731877881271e-05
Position 921: 1.0549926345610395e-05
Position 589: 9.193488242159413e-06
Position 891: 8.683146351981086e-06
Position 3649: 8.4287296039758e-06
Position 861: 7.703042530817608e-06
Position 932: 7.458780558040407e-06
Position 1622: 7.285034201389736e-06
Position 1242: 7.120852023051057e-06
Position 168: 6.797852572966688e-06
Position 768: 5.9913953181056615e-06
Position 4291: 5.779088869664108e-06
Position 928: 5.687875529760199e-06
Position 1159: 5.323770277887821e-06
Position 3173: 5.290455019751577e-06
Position 2065: 5.028857270038566e-06
Position 4322: 5.027419247070605e-06
Position 2622: 4.908281438443758e-06
Position 1731: 4.835967019763325e-06
Position 2815: 4.607698786645396e-06
Position 4023: 4.518684848014669e-06
Position 1113: 4.453711630400234e-06
Position 756: 4.313224899542692e-06
Position 1461: 4.264855452044506e-06
Position 1653: 3.2752723381639306e-06
Position 2582: 3.252445461723505e-06
Position 1155: 3.1132509005802977e-06
Position 3687: 2.991023745693137e-06
Position 4339: 2.9722059115944626e-06
Position 4170: 2.9504978275975904e-06
Position 1240: 2.9143371110443454e-06
Position 4278: 2.8849599285264736e-06
Position 1244: 2.6688254012801806e-06
Position 1246: 2.194681885468341e-06
Position 2607: 2.0986641127186966e-06
Position 1899: 1.9619293551722015e-06
Position 4546: 1.6341463622765366e-06
Position 197: 4.0541851215317817e-07
Position 758: 7.288666575007353e-08
Position 857: 7.124487986022646e-08
Position 766: 6.860794418970388e-08
Position 787: 6.209461849702623e-08
Position 770: 5.39880419029531e-08
Position 948: 5.285832504692441e-08
Position 809: 5.062546016014104e-08
Position 1098: 2.1022552963521734e-08
Position 303: 1.0287415905497704e-08
Position 9: 7.217349869085429e-09
Position 564: 3.985918680810578e-09
Position 507: 3.7815804206976775e-09
Position 283: 3.3681092554289113e-09
Position 532: 2.796433378801578e-11
Position 413: 4.347190026896364e-12
Position 580: 5.296140778623814e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 13271: 0.6337593095072278
Position 7158: 0.35383604475367236
Position 22540: 0.3376279229495128
Position 17268: 0.21995845138235115
Position 11856: 0.18163867118502278
Position 6984: 0.0917112720132812
Position 1014: 0.08611540804789283
Position 1060: 0.08059733352498796
Position 16758: 0.06158095305325166
Position 20896: 0.04936806437894284
Position 7349: 0.04655031008688706
Position 3268: 0.046217985431216364
Position 6937: 0.03501113173486988
Position 10111: 0.0253539823569261
Position 5794: 0.02010376365572087
Position 10446: 0.01870788595792407
Position 7519: 0.0167279479200761
Position 4722: 0.013863799281523821
Position 17394: 0.01180053337820594
