Gene = LAMTOR4
index = 759
Annotated 5SS: [  69  673 4611]
Annotated 3SS: [ 591 4492 4959]
SMsplice 5SS: [  69  673 3851 4611 4865]
SMsplice 3SS: [ 591 3745 4492 4692 4959]
top_k =  500
Partition function (log Z): -4.3611251664839

Sorted 5' Splice Sites (High to Low Probability):
Position 69: 0.9139539438685358
Position 4611: 0.8618588805821419
Position 673: 0.8420313870037082
Position 3851: 0.6391341478695397
Position 4865: 0.4366649633379479
Position 1679: 0.059376568701823014
Position 1558: 0.05525540970143799
Position 1450: 0.054487299873663055
Position 659: 0.0299935398984823
Position 1469: 0.025206082627583795
Position 299: 0.01968561740312304
Position 238: 0.010949955475691317
Position 35: 0.007156384665369476
Position 718: 0.00616650022443113
Position 527: 0.005926515780414696
Position 646: 0.00525248149212588
Position 73: 0.00510042861397345
Position 278: 0.0050087171419888644
Position 361: 0.003837709952413021
Position 3762: 0.0037829845360027466
Position 147: 0.003306390257697348
Position 1528: 0.0026006131464122416
Position 3152: 0.002219089651986077
Position 2125: 0.0021968562867418885
Position 1896: 0.0018342386669524548
Position 4640: 0.0017875671502341603
Position 2759: 0.0015769070840441313
Position 442: 0.001369754066421392
Position 4120: 0.0011601596424109823
Position 2311: 0.0011057039150622525
Position 1651: 0.0009523872767675908
Position 106: 0.0009313684632969849
Position 4752: 0.0008296769783543189
Position 4547: 0.0006189480405643347
Position 267: 0.0004258863095408449
Position 534: 0.0002915768801363758
Position 4889: 0.0002517858648376912
Position 127: 0.00020737639998153536
Position 310: 0.00019697199968626267
Position 786: 0.0001549500265574515
Position 519: 0.0001273072892721178
Position 352: 0.00011439655566235552
Position 131: 7.883573016312223e-05
Position 113: 4.283937085900352e-05
Position 428: 3.563930704886979e-05
Position 242: 3.493670254435054e-05
Position 1587: 3.351725489499973e-05
Position 133: 3.0049778678947314e-05
Position 1396: 2.4829831617283895e-05
Position 136: 1.7432085924928483e-05
Position 250: 1.0769627484184973e-05
Position 328: 9.302537663486716e-06
Position 398: 5.884549360971741e-06
Position 1624: 1.895247024817528e-06
Position 1864: 7.898843613891742e-07
Position 1722: 8.018158369829286e-08
Position 252: 5.5581713767163424e-08
Position 1612: 1.1846145288875733e-08
Position 790: 2.9277378491430117e-09
Position 270: 7.070270125211849e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4492: 0.8890165374030551
Position 4959: 0.7652792551661419
Position 3745: 0.5757392535432314
Position 4692: 0.5612086537441466
Position 591: 0.3888135278712635
Position 557: 0.3630843887348689
Position 1527: 0.08000250089387854
Position 526: 0.06349674663554661
Position 1351: 0.05079506168181286
Position 3630: 0.04204551910204933
Position 609: 0.037209589457179615
Position 4758: 0.033345607887449294
Position 1312: 0.03113080217085847
Position 4998: 0.019824282483181688
Position 1392: 0.01083793851547724
Position 3755: 0.009043504337969603
Position 1214: 0.008691841695899923
Position 4942: 0.00810563655851065
Position 510: 0.007524117916608145
Position 3808: 0.00731123752407154
Position 3635: 0.006861611872394161
Position 2192: 0.004925667606478323
Position 1830: 0.003697547501404938
Position 4859: 0.003501690092176964
Position 1562: 0.0033389894551621303
Position 3610: 0.002603220711193341
Position 1449: 0.0025410474166298064
Position 4367: 0.002478946439963559
Position 1355: 0.001958876181686947
Position 5003: 0.0016806185650618548
Position 1709: 0.0016070270195680258
Position 1492: 0.0016058245735899427
Position 1288: 0.001526143581970958
Position 1472: 0.0015005899559350322
Position 1678: 0.0014427230558827883
Position 1506: 0.0013751641577413665
Position 4971: 0.0012494537562271065
Position 1419: 0.0012216721551416955
Position 3058: 0.0012099297838619625
Position 532: 0.0012013605474087692
Position 2502: 0.001200951723025851
Position 4774: 0.0011165059756639275
Position 3998: 0.00098968777097927
Position 2188: 0.0008547757682851192
Position 1357: 0.0007472501223982599
Position 445: 0.0006376566562371737
Position 2664: 0.0006296995036998286
Position 2870: 0.0006097271615284635
Position 3007: 0.000606126746640795
Position 1230: 0.0005536889151503175
Position 3033: 0.0005458661452797432
Position 5005: 0.0005401446621056925
Position 785: 0.0005054998274599768
Position 2667: 0.000454691703650814
Position 3937: 0.00043497714353428295
Position 355: 0.0003692774642634102
Position 5021: 0.00032681587174237733
Position 2811: 0.0003130114654116642
Position 1105: 0.0002846677259689291
Position 5199: 0.0002347473250610859
Position 360: 0.000230940204444666
Position 2011: 0.00022739957839940921
Position 512: 0.00022170635390126626
Position 1650: 0.00020122036266155075
Position 4139: 0.000200105197648414
Position 3900: 0.00019436425123989777
Position 880: 0.000191605694645577
Position 1586: 0.00019003815905176542
Position 914: 0.00016511658360691007
Position 1468: 0.00015379472752804604
Position 4889: 0.0001306818285196359
Position 1962: 0.00012971099379049082
Position 826: 0.00012703747188880067
Position 3254: 9.530356952657383e-05
Position 1576: 9.402491213622192e-05
Position 5027: 9.052027144506851e-05
Position 5023: 8.645858575154597e-05
Position 2815: 8.642136276266876e-05
Position 4666: 7.947294300271808e-05
Position 3175: 5.218195053574732e-05
Position 4208: 5.033380157852313e-05
Position 4101: 4.327866816743339e-05
Position 3145: 4.2943617639669524e-05
Position 2212: 4.0106188948892447e-05
Position 1051: 2.4764135269354856e-05
Position 2349: 2.1960864384817893e-05
Position 277: 2.16593957059441e-05
Position 2352: 2.098030206873948e-05
Position 1054: 1.938100108575195e-05
Position 321: 1.9145904752202767e-05
Position 407: 1.8969060555853976e-05
Position 1716: 1.8347336862061502e-05
Position 192: 1.736130333307956e-05
Position 1192: 1.712703069647226e-05
Position 1238: 1.6692727813707274e-05
Position 484: 1.4321135199797937e-05
Position 1336: 1.3350223071143614e-05
Position 127: 1.1322938196466302e-05
Position 270: 7.620009194506547e-06
Position 428: 3.965046990084898e-06
Position 328: 3.307645535635438e-06
Position 1245: 3.2634251565591537e-06
Position 1322: 3.013537858486401e-06
Position 633: 2.6140045315065286e-06
Position 413: 1.9128461152596925e-06
Position 618: 1.8709590194333527e-06
Position 1375: 1.8486846022830755e-06
