Gene = LDLRAD1
index = 774
Annotated 5SS: [  39  755 3895 5988 7849]
Annotated 3SS: [ 702 3765 5849 7719 8999]
SMsplice 5SS: [ 158 4957 5988 7849]
SMsplice 3SS: [4798 5849 7719 8472]
top_k =  500
Partition function (log Z): -1.636518550718495

Sorted 5' Splice Sites (High to Low Probability):
Position 5988: 0.942093116296662
Position 7849: 0.9102342068044833
Position 4957: 0.5467478445714805
Position 3895: 0.5198297316934197
Position 158: 0.34991813332542937
Position 5785: 0.29398176278607785
Position 124: 0.22413668228888883
Position 4444: 0.22000225040160426
Position 755: 0.19741679255948677
Position 8669: 0.17905395163394752
Position 4886: 0.15573947866571436
Position 39: 0.1471688641544205
Position 8690: 0.13721251344610927
Position 56: 0.1277345087272275
Position 7369: 0.1276095182745663
Position 4924: 0.10904103850605833
Position 5696: 0.07185789583604434
Position 8581: 0.07044976151948901
Position 8227: 0.06269282534513575
Position 73: 0.061589050604925394
Position 5794: 0.05515144008565207
Position 3915: 0.05493632714292246
Position 3298: 0.05245585751992979
Position 7272: 0.046793263562365156
Position 107: 0.045757614166058135
Position 2227: 0.04556432833393658
Position 8545: 0.03668209864534035
Position 2399: 0.029213185442896018
Position 141: 0.028181700308617715
Position 2837: 0.027603692135342642
Position 4898: 0.026575926581729466
Position 2245: 0.023174322919335928
Position 8585: 0.02017846163892282
Position 7315: 0.016666440584578415
Position 6186: 0.01497732249767713
Position 8104: 0.014485754785815956
Position 4018: 0.013041764622450382
Position 6533: 0.00935242127648158
Position 90: 0.008914010391328943
Position 1068: 0.008603617189982416
Position 3502: 0.00701781668958961
Position 1713: 0.006909770287824837
Position 1276: 0.006735356514956296
Position 527: 0.006228821538259176
Position 5215: 0.0062224278447008995
Position 3439: 0.005335276591262669
Position 8596: 0.005091250383687897
Position 3994: 0.004414989042915601
Position 2277: 0.004166241035593095
Position 8290: 0.003797591141664443
Position 8186: 0.003301615361827649
Position 7911: 0.002965216041012471
Position 4277: 0.002630709188339756
Position 3919: 0.0023123778416636854
Position 4457: 0.001965070859888341
Position 9127: 0.0018207568635337655
Position 347: 0.0017540237519987451
Position 4973: 0.0016429777100046435
Position 8433: 0.00146040507151689
Position 4863: 0.0013794966732261528
Position 835: 0.0007825034741514806
Position 27: 0.0006136469685448356
Position 2731: 0.0006063635172829964
Position 368: 0.00039854475734087076
Position 4380: 0.000388305245316289
Position 3382: 0.00037636977421718444
Position 6003: 0.0003296331168411859
Position 564: 0.00031741579002041636
Position 410: 0.000255737475623502
Position 475: 0.00014761313310134014
Position 1602: 0.00010415895403133356
Position 7828: 6.839717834846953e-05
Position 334: 5.663774803966061e-05
Position 3328: 5.4491586083391044e-05
Position 451: 4.818939778904273e-05
Position 1859: 4.537405007267716e-05
Position 1072: 4.333939092133343e-05
Position 577: 3.609735589968751e-05
Position 1452: 3.477816282885676e-05
Position 1436: 3.356383809807354e-05
Position 1210: 2.2988434327121652e-05
Position 1151: 2.2837972514473247e-05
Position 229: 9.57767678934282e-06
Position 614: 5.547119773467405e-06
Position 341: 3.9380153980780435e-06
Position 65: 3.5266110790069278e-06
Position 215: 3.001876407517383e-06
