Gene = ZBTB11
index = 1589
Annotated 5SS: [  891  5518  6366 12532 12958 17713 21392 22792 24716 25000]
Annotated 3SS: [ 5281  6133 11686 12780 17466 21246 22673 24556 24823 25811]
SMsplice 5SS: [  517  5518  6366 12532 12958 17713 21392 22792 24716 25000]
SMsplice 3SS: [ 5281  6133 12451 12780 17466 21246 22673 24556 24823 27811]
top_k =  500
Partition function (log Z): 9.67265609863393

Sorted 5' Splice Sites (High to Low Probability):
Position 21392: 0.9977026604919847
Position 6366: 0.997402095851068
Position 22792: 0.9191034878415512
Position 25000: 0.8910931303295201
Position 5518: 0.8850218632763984
Position 24716: 0.8450215117243046
Position 12958: 0.7697215358854986
Position 17713: 0.7310367284836058
Position 12532: 0.7132346491772414
Position 11924: 0.5574723361750425
Position 517: 0.5522478480641965
Position 5828: 0.4017406782836064
Position 891: 0.24266175148249094
Position 12984: 0.22344673034050475
Position 23748: 0.17765660225844965
Position 12539: 0.15786288460184242
Position 521: 0.12185238896922351
Position 17022: 0.12030560871002227
Position 23126: 0.10211445791096266
Position 27330: 0.0925323600701896
Position 5494: 0.09012369377392948
Position 24930: 0.08513733665547052
Position 23423: 0.07400260219345167
Position 6045: 0.058062886644094217
Position 5940: 0.05574046174237681
Position 1778: 0.05020347348358598
Position 27210: 0.046722563721443365
Position 12046: 0.04599790142110145
Position 7243: 0.045526384898893255
Position 11464: 0.040889560746692824
Position 16525: 0.040143431160365964
Position 490: 0.03998581210192471
Position 291: 0.036749048435525115
Position 17826: 0.032708765264533625
Position 640: 0.027588491075331983
Position 17173: 0.02551445797204517
Position 22769: 0.021972691966248088
Position 13851: 0.021297106392314684
Position 22589: 0.021268721304849803
Position 24293: 0.02120082342914883
Position 24229: 0.020998701714931237
Position 24674: 0.020756050829483202
Position 704: 0.01951620487199116
Position 25919: 0.018381012799879273
Position 1179: 0.017430152711580986
Position 2215: 0.016564494809012308
Position 11204: 0.015155848772248735
Position 11315: 0.014112328640276521
Position 4954: 0.01335564771560054
Position 4668: 0.013036954004331018
Position 4382: 0.012822536715731346
Position 23295: 0.012297830440681622
Position 7591: 0.011288742759686726
Position 4134: 0.01091394987533337
Position 11057: 0.01047201748527397
Position 9123: 0.010419903610807734
Position 22807: 0.010236783383200037
