Gene = PRR15
index = 1076
Annotated 5SS: [567]
Annotated 3SS: [2373]
SMsplice 5SS: [567]
SMsplice 3SS: [2373]
top_k =  500
Partition function (log Z): -10.178555462317213

Sorted 5' Splice Sites (High to Low Probability):
Position 567: 0.564683736151044
Position 652: 0.25420817611790764
Position 366: 0.13489201248016958
Position 94: 0.05314437026284646
Position 1243: 0.04983034299424058
Position 871: 0.04944548564342647
Position 806: 0.028168241983479864
Position 2172: 0.023699832390000484
Position 852: 0.02032211943036281
Position 1309: 0.011054882388935228
Position 129: 0.010635926280395502
Position 810: 0.007917423905414847
Position 1096: 0.004645828883544546
Position 856: 0.0027629955776152233
Position 898: 0.0024722890329332667
Position 641: 0.0024577207368775217
Position 3130: 0.002315086819844982
Position 193: 0.0016160282637014836
Position 488: 0.0016115988545257007
Position 9: 0.0015769182809013433
Position 2286: 0.0009629744621447645
Position 1209: 0.0008676828408514045
Position 1943: 0.0007027888285832595
Position 1332: 0.00039880260388385093
Position 1125: 0.00029436011022406736
Position 2062: 0.0002804080056338095
Position 726: 0.00028000648415112605
Position 137: 0.00025186765314993265
Position 1164: 0.00023654357542494993
Position 2237: 0.00021433678836915574
Position 1532: 0.00019407451715167698
Position 1320: 0.00018049740016977425
Position 2133: 0.00017120653124941355
Position 2048: 0.00016403033247266492
Position 24: 0.00015880858878757246
Position 165: 0.00013525496454406863
Position 454: 0.00011940486911919195
Position 1019: 0.00010002055497257421
Position 552: 2.802857121863994e-05
Position 152: 2.4402076575260474e-05
Position 547: 1.8593170250562847e-05
Position 424: 1.6334689724187913e-05
Position 950: 1.610297914935501e-05
Position 56: 1.2011703618535442e-05
Position 584: 7.971802698279548e-06
Position 277: 3.897663390722348e-06
Position 62: 3.708304605679211e-06
Position 877: 2.4625258763048416e-06
Position 782: 1.627633186263737e-06
Position 1021: 1.3136807477746353e-06
Position 525: 6.820600452588054e-07
Position 716: 2.3262797939355545e-07
Position 581: 2.047345303119777e-07
Position 631: 1.5482735292771812e-07
Position 954: 6.307012586766814e-08
Position 104: 5.972053050985017e-08
Position 115: 4.4040453871546564e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2373: 0.3095774155903643
Position 1099: 0.23317160122854236
Position 1030: 0.12674773131030811
Position 1007: 0.12360546907337401
Position 2378: 0.09141842760911527
Position 487: 0.0728341053460582
Position 1942: 0.07221070775746284
Position 2121: 0.02920929995940894
Position 3223: 0.028039737882042233
Position 2405: 0.02151944623524797
Position 651: 0.020301504031498385
Position 465: 0.015491999416482336
Position 436: 0.014916462366484447
Position 1374: 0.004540358514587847
Position 2964: 0.004339795214256697
Position 1072: 0.00426051176216299
Position 1177: 0.004012113742602245
Position 2041: 0.0037505413316622116
Position 3024: 0.003182702585140547
Position 3186: 0.003119638616578257
Position 763: 0.003048378885254775
Position 349: 0.0026164119353237827
Position 2664: 0.0025924044477802807
Position 2507: 0.0025629555886711513
Position 2529: 0.0024625164651900185
Position 312: 0.0024073414835112748
Position 782: 0.002337521251407193
Position 454: 0.0022945608404466135
Position 439: 0.0022309778979623714
Position 1906: 0.0016606427999536974
Position 2004: 0.0016520640191471148
Position 702: 0.0016270744721453235
Position 1928: 0.001602466897756333
Position 273: 0.0015295055292830083
Position 1195: 0.0012689641283399522
Position 1816: 0.001252310695632466
Position 2626: 0.0012062870858730508
Position 726: 0.0011789062122697328
Position 2391: 0.0011719497161268677
Position 2741: 0.0011294673128046323
Position 901: 0.0010513238182562378
Position 675: 0.0009916899044250232
Position 1597: 0.0008134836210571886
Position 3242: 0.0008003958551816082
Position 1801: 0.0006060849761753063
Position 972: 0.0004920599019041169
Position 2931: 0.00046916193352318383
Position 2219: 0.00045649675143668347
Position 2788: 0.0004245288045815608
Position 1506: 0.00040628102247752655
Position 317: 0.00032847752638854574
Position 1956: 0.00028869828545413287
Position 922: 0.0002093391804393322
Position 2544: 0.00018088418925895895
Position 809: 0.00017385233514553277
Position 604: 0.00015278504019324582
Position 1617: 0.00015260932583252074
Position 400: 0.00014233754780625902
Position 2126: 0.00013334228834450978
Position 557: 0.0001316712949744523
Position 800: 0.0001215086542435677
Position 1704: 9.589174201834776e-05
Position 1556: 8.763758987656382e-05
Position 1451: 8.152672179185967e-05
Position 2043: 6.795124044227975e-05
Position 2945: 6.687887553768706e-05
Position 668: 4.370297854969738e-05
Position 1832: 4.370118186223308e-05
Position 797: 4.111328551357719e-05
Position 356: 2.5291895691727597e-05
Position 474: 2.468253895434631e-05
Position 199: 2.1818000904499207e-05
Position 202: 2.1578326337637085e-05
Position 277: 2.0063320668691105e-05
Position 178: 1.9945328501266553e-05
Position 566: 1.0475376496729857e-05
Position 856: 1.0000961271803916e-05
Position 238: 4.494917488147829e-06
Position 563: 4.324595408611327e-06
Position 538: 3.945011645140711e-06
Position 679: 3.2076245903382516e-06
Position 247: 1.5987172484994e-06
Position 93: 1.3842982669028862e-06
Position 498: 6.648091293946487e-07
Position 132: 4.186849521313897e-07
Position 159: 9.634713384455206e-08
Position 90: 9.029349589527323e-08
Position 377: 5.268275000463593e-08
Position 372: 2.7741739158356086e-08
Position 330: 2.099956393111978e-08
Position 101: 1.412925807592741e-08
Position 209: 1.318917299976839e-08
Position 163: 1.2368235787306221e-08
Position 388: 4.344104242999519e-09
Position 365: 4.2012174158538e-09
Position 385: 4.151504724788263e-09
Position 600: 2.7329464416465175e-09
Position 606: 2.2408226486866243e-09
Position 374: 1.4347431173197778e-09
Position 207: 1.3135884211503853e-09
Position 137: 1.048874457365389e-09
Position 152: 6.934376913930837e-10
