Gene = AL645608.2
index = 66
Annotated 5SS: [  16 1471]
Annotated 3SS: [1452 1917]
SMsplice 5SS: [80]
SMsplice 3SS: [865]
top_k =  500
Partition function (log Z): -10.731053326424856

Sorted 5' Splice Sites (High to Low Probability):
Position 80: 0.7303750337035255
Position 71: 0.2268424482340393
Position 559: 0.01605068124670691
Position 725: 0.015802873505191883
Position 251: 0.011268626818039602
Position 1018: 0.009798310253471632
Position 1399: 0.008972600854401635
Position 736: 0.0066719974448277005
Position 138: 0.004363892243451798
Position 192: 0.0021876613210027878
Position 929: 0.0015874834906256187
Position 1592: 0.0015130668005022662
Position 660: 0.0008891121433262499
Position 561: 0.0006127655073555023
Position 100: 0.0005671928324794984
Position 16: 0.0005326223138555563
Position 344: 0.000495052976346539
Position 84: 0.0004238220109452348
Position 598: 0.0003393172882603687
Position 103: 0.00021709297768729755
Position 1410: 0.00013944345265278735
Position 673: 0.0001358353976362612
Position 1490: 5.499156352020114e-05
Position 394: 5.377413419635895e-05
Position 196: 5.19050694696301e-05
Position 194: 4.3743719262236736e-05
Position 780: 3.494603640602497e-05
Position 675: 3.183346101955904e-05
Position 42: 2.5531159513040896e-06
Position 815: 2.309051528181455e-06
Position 213: 2.276724090756041e-06
Position 426: 2.1334690729669063e-06
Position 266: 1.9198698140396047e-06
Position 232: 1.815003199235602e-06
Position 1117: 1.5853965747345395e-06
Position 748: 1.2894063204243819e-06
Position 1081: 1.2529229301132403e-06
Position 21: 1.210895655120522e-06
Position 1164: 1.003285072463133e-06
Position 974: 9.729985225264727e-07
Position 791: 7.896724851230911e-07
Position 271: 6.630000360190559e-07
Position 663: 5.417347580924017e-07
Position 619: 5.415128199000058e-07
Position 774: 5.346923961020629e-07
Position 755: 4.5632139017046587e-07
Position 221: 4.277811472772151e-07
Position 506: 3.310183367953555e-07
Position 702: 2.5016497916258794e-07
Position 502: 2.2299098908806371e-07
Position 468: 1.7455588512998702e-07
Position 47: 1.4353153231771818e-07
Position 515: 1.3369427021556394e-07
Position 215: 6.324858255682169e-08
Position 481: 5.4563719217203154e-08
Position 92: 5.022900995770351e-08
Position 583: 1.3131220391593953e-08
Position 681: 1.1771974640225396e-08
Position 729: 1.0224566741421583e-08
Position 201: 1.0155174060506298e-08
Position 94: 8.348699646580407e-09
Position 223: 3.858446828965527e-09
Position 264: 3.743125162123085e-09
Position 75: 3.690672739824471e-09
Position 30: 3.320357813385367e-11
Position 492: 3.888618138037136e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 865: 0.2588407741442229
Position 1591: 0.17820106470657684
Position 167: 0.1318437869854273
Position 1249: 0.12116987398784014
Position 343: 0.05920978321939036
Position 602: 0.04077327043848153
Position 1636: 0.03896861416726716
Position 1438: 0.03312121270580786
Position 185: 0.03032754850328209
Position 956: 0.020041632536411245
Position 1470: 0.018178304033336107
Position 1769: 0.01748450158062853
Position 1487: 0.013482758849664093
Position 318: 0.011227188574105984
Position 929: 0.005930241780893189
Position 1363: 0.005877142449077136
Position 995: 0.00443071316206594
Position 702: 0.003567238234313946
Position 1683: 0.0035202231166276366
Position 1421: 0.003423783300151804
Position 481: 0.003257035806952422
Position 1178: 0.003192337043507227
Position 1290: 0.0029693181469367166
Position 1188: 0.002715156870871433
Position 1273: 0.0025600628422194865
Position 510: 0.002215539832933859
Position 735: 0.0021785347510830514
Position 484: 0.0018402893030600035
Position 626: 0.0017639502812726725
Position 1841: 0.0016312190380717339
Position 534: 0.0016123777184239262
Position 1452: 0.0016003068134914857
Position 1708: 0.0015678503613785596
Position 841: 0.001555670673768676
Position 791: 0.0011480150659899325
Position 1217: 0.0010662881057537643
Position 1409: 0.0009672982256072473
Position 1115: 0.0007879793289782565
Position 755: 0.0007202160957442871
Position 1059: 0.000683763869739533
Position 1560: 0.0005582524382630488
Position 1821: 0.00046611549329657505
Position 192: 0.00037254566654032495
Position 1293: 0.00036543908636936127
Position 1602: 0.00033859061922030995
Position 1529: 0.0002723935977859401
Position 648: 0.00026214645238791374
Position 1112: 0.0002598434520895578
Position 1855: 0.00025549270687715117
Position 558: 0.0002199972397306958
Position 1310: 0.00016781129498389714
Position 1202: 0.00013459964724832986
Position 544: 0.0001265859345281772
Position 138: 0.00011677504220775318
Position 1494: 0.00010526444191474244
Position 1213: 0.00010479094889438901
Position 1014: 7.455895098881889e-05
Position 400: 6.873011736852315e-05
Position 1728: 5.477955522111774e-05
Position 486: 4.25719610833272e-05
Position 417: 3.532571658685012e-05
Position 774: 2.782273295896724e-05
Position 663: 5.879715687109168e-07
Position 429: 2.108941179172356e-09
Position 251: 1.4129205278063896e-09
Position 84: 1.3670663518445803e-09
