Gene = FIS1
index = 556
Annotated 5SS: [ 126 1079 4256 4944]
Annotated 3SS: [ 945 4178 4837 5181]
SMsplice 5SS: [ 126 1079 4256 4430 4944]
SMsplice 3SS: [ 945 4178 4323 4837 5181]
top_k =  500
Partition function (log Z): 2.8292344883369855

Sorted 5' Splice Sites (High to Low Probability):
Position 4256: 0.9674643428626734
Position 1079: 0.769158352733071
Position 4430: 0.6475682268094346
Position 4944: 0.5370280896362226
Position 126: 0.489044786080351
Position 159: 0.22172011271112949
Position 5083: 0.19361347477831287
Position 529: 0.11028276695258483
Position 188: 0.11001748999894688
Position 722: 0.10666606997212642
Position 1635: 0.0450584274078646
Position 4261: 0.030546615388004152
Position 4418: 0.026989936432372307
Position 1449: 0.021681740698092554
Position 4365: 0.01829141506702437
Position 1027: 0.017162825734631716
Position 4858: 0.016747821821149866
Position 4448: 0.016556400607602034
Position 1837: 0.0161328636531791
Position 2228: 0.0100025685681537
Position 3496: 0.009397875052792468
Position 403: 0.009360125660210319
Position 455: 0.00811368265520617
Position 4517: 0.0071155146141969675
Position 1770: 0.006107971786302731
Position 706: 0.004605888314023324
Position 1474: 0.00455779408260997
Position 2366: 0.004102627164063524
Position 2164: 0.0029278956025705852
Position 1011: 0.002925055248825843
Position 482: 0.002686941471176418
Position 1055: 0.002404476148281263
Position 1168: 0.002366439811935614
Position 2564: 0.002303339746179153
Position 3467: 0.0019953687974624545
Position 368: 0.0018554390096623906
Position 4536: 0.0015413027223906257
Position 667: 0.0011201246893719093
Position 1038: 0.0010953177621835237
Position 57: 0.0010553674384357473
Position 2856: 0.0010453145803257847
Position 5089: 0.0009359352418497448
Position 1268: 0.0008823450401428686
Position 562: 0.0008475792104982239
Position 2029: 0.0006324284623828523
Position 5008: 0.0006137871242425554
Position 4546: 0.0005178452231922238
Position 4619: 0.0005127660171991516
Position 4485: 0.00046129779096446455
Position 4491: 0.0004284628304906926
Position 2398: 0.0004165010263352925
Position 686: 0.00038224018258270004
Position 1728: 0.0003807900729850537
Position 2373: 0.000309841099972644
Position 2106: 0.0002813822001061673
Position 4512: 0.0002597327861524718
Position 4357: 0.0002221608981772501
Position 1020: 0.00020756580485275727
Position 1130: 0.00020096169523104045
Position 1312: 0.00019282388267745926
Position 4494: 0.00018720824921466693
Position 830: 0.000182361707474948
Position 4803: 0.00017883070527574158
Position 171: 0.00017791233073626597
Position 5000: 0.00017232658289022994
Position 4964: 0.0001640166303826841
Position 1772: 0.00014788030911660243
Position 4377: 0.00014786463277466537
Position 2521: 0.00013997593453392692
Position 4407: 0.00013091387199629592
Position 578: 0.00012364742331892622
Position 107: 0.00010802921222856218
Position 105: 0.00010077843937442549
Position 4375: 7.57086113609538e-05
Position 800: 7.484604786529062e-05
Position 52: 7.198020355153632e-05
Position 4591: 6.416510979843137e-05
Position 315: 4.7506569988560605e-05
Position 45: 4.408669198112477e-05
Position 428: 4.39023785783145e-05
Position 653: 4.282472822337548e-05
Position 472: 3.722409990779834e-05
Position 441: 3.5620842296703726e-05
Position 5259: 3.3396649305309196e-05
Position 516: 2.3759403855626344e-05
Position 618: 1.9436729615046553e-05
Position 5224: 1.7202632335546814e-05
Position 5267: 1.5124873099849193e-05
Position 5261: 1.1557653553640663e-05
Position 1364: 4.697189453672576e-06
Position 1302: 4.341979083006064e-06
Position 312: 2.4264038361981232e-06
Position 183: 5.688500838373363e-07
Position 4621: 5.024858851986815e-07
Position 320: 3.0755803011622053e-07
Position 318: 2.735260098679657e-07
Position 111: 9.804822036745849e-08
Position 4: 8.938984429494486e-09
Position 365: 5.290137864712748e-09
Position 55: 9.585577456370693e-10
Position 37: 4.920383541977364e-10
Position 90: 4.3433988279725885e-10
Position 75: 2.9213680359533846e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4178: 0.9969483136710594
Position 5181: 0.9922790857372714
Position 4323: 0.7249776773265456
Position 945: 0.7171611406216288
Position 4837: 0.5935639500898078
Position 4879: 0.10164842720987835
Position 1537: 0.055052551023310484
Position 948: 0.04836059105853683
Position 633: 0.043208379018943574
Position 5052: 0.02172407961922275
Position 4832: 0.01702163657840705
Position 2184: 0.014151939304988037
Position 1374: 0.011026402712469113
Position 342: 0.010958739568387953
Position 425: 0.010595991772676512
Position 3343: 0.008398610377982283
Position 966: 0.007767477948288983
Position 1171: 0.0066156842697777185
Position 397: 0.005804765546240805
Position 5025: 0.005579237967539913
Position 671: 0.005182950838757344
Position 4883: 0.004493483323802515
Position 1513: 0.004284499177573335
Position 1257: 0.003694130102717206
Position 1727: 0.0034507908794191265
Position 4969: 0.0030729253287324104
Position 1253: 0.00303492394614643
Position 1755: 0.002241310535268349
Position 1988: 0.002047075975487538
Position 1676: 0.0019384676906077534
Position 642: 0.0018782043901884211
Position 3318: 0.0017121741573697966
Position 1005: 0.0016837219105888322
Position 763: 0.0016598878251596304
Position 996: 0.0016511901033190142
Position 1971: 0.001489668048867887
Position 299: 0.0012476750199137388
Position 372: 0.001230570628202054
Position 2081: 0.0011983952734510727
Position 2141: 0.0011103957453756207
Position 1415: 0.001108564716650847
Position 4663: 0.0010166985363357101
Position 776: 0.0009693246216518049
Position 253: 0.0009399848950415839
Position 4483: 0.0008846706817116134
Position 2669: 0.0008800542319002002
Position 4740: 0.0008781892491134505
Position 561: 0.0007073091439255547
Position 4598: 0.0007012583978793199
Position 4180: 0.0006216834739469657
Position 4193: 0.0006193325155442261
Position 1418: 0.0006047801705186179
Position 232: 0.0005583503825998242
Position 3292: 0.0005360720305794114
Position 282: 0.0005217496740807763
Position 1281: 0.0004953490666772475
Position 1368: 0.0004613249525278635
Position 705: 0.000412450271532516
Position 5082: 0.0003985926962276335
Position 454: 0.0003844404593130317
Position 4752: 0.0003779083513494086
Position 5386: 0.0003687921102289272
Position 2465: 0.0003303730098732756
Position 998: 0.0003082616455027496
Position 262: 0.0002915984854610672
Position 3289: 0.00028312786644019584
Position 3152: 0.0002457280573669848
Position 1769: 0.00023612719668975315
Position 3924: 0.00022333823467293653
Position 3210: 0.00021753136051625124
Position 318: 0.0002042196774838054
Position 1213: 0.00020178924935207123
Position 1836: 0.00019984044751426424
Position 975: 0.00016836178078767373
Position 576: 0.00016787096821012704
Position 2124: 0.00016758697379040728
Position 525: 0.00016595120181475966
Position 2690: 0.0001652603484255847
Position 2250: 0.00015233095802771442
Position 4330: 0.00014325298231354286
Position 2332: 0.000139990562910715
Position 2212: 0.00012924812327823999
Position 5059: 0.0001232929709447515
Position 1519: 0.00011968070072154003
Position 630: 0.00011595647125719813
Position 412: 0.00011336292391051151
Position 4565: 0.00011289058745605425
Position 5144: 0.00011026783126422905
Position 5029: 0.00010978834590705876
Position 4900: 0.00010816719385068463
Position 519: 9.130370604885311e-05
Position 4010: 8.875259024212012e-05
Position 600: 8.45927064951235e-05
Position 4076: 7.686776959978807e-05
Position 5267: 6.685879884907145e-05
Position 4300: 6.553483592067005e-05
Position 3989: 6.150724930465796e-05
Position 3902: 5.919570349665198e-05
Position 586: 4.353566606738264e-05
Position 301: 4.2629209862273983e-05
Position 227: 4.147642418108141e-05
Position 611: 3.997189327998055e-05
Position 4347: 3.86308985202046e-05
Position 441: 2.7820040481174922e-05
Position 433: 2.4032170323308527e-05
Position 4340: 2.2368705188359997e-05
Position 489: 2.20520344913759e-05
Position 567: 2.060882784817419e-05
Position 1328: 1.765385622436107e-05
Position 1302: 1.4073140546368066e-05
Position 597: 1.3069511876771548e-05
Position 503: 1.281182520137912e-05
Position 357: 1.124050794746635e-05
Position 979: 1.1046804852981256e-05
Position 400: 8.956665365049184e-06
Position 982: 8.163387220807088e-06
Position 4400: 7.4331353092473295e-06
Position 407: 6.7671262780536915e-06
Position 1350: 6.426920847949527e-06
Position 1259: 6.15546168763227e-06
Position 5419: 5.301367840947659e-06
Position 1060: 4.886362776079372e-06
Position 5110: 4.643957468321918e-06
Position 765: 4.5432307064035165e-06
Position 3818: 4.33955585844026e-06
Position 1186: 3.617207826951693e-06
Position 1142: 3.5671708009722624e-06
Position 1198: 3.126241452904108e-06
Position 1038: 2.331520543786897e-06
Position 695: 1.725372074470644e-06
Position 5281: 1.7223572883490973e-06
Position 4711: 1.2438357431917763e-06
Position 1563: 1.1327735720700802e-06
Position 814: 1.1009272788959404e-06
Position 3733: 9.769589744782746e-07
Position 5406: 8.494157863831804e-07
Position 784: 4.338786527069098e-07
Position 836: 4.161157971544658e-07
Position 888: 2.5354891046857657e-07
Position 1593: 2.4004848754603174e-07
Position 1034: 1.7088476417001108e-07
Position 4624: 1.1948917088324633e-07
Position 1682: 9.379311395511763e-08
Position 794: 9.017931162862101e-08
Position 787: 7.768859787860224e-08
Position 742: 6.345377447653017e-08
Position 818: 3.943192950722717e-08
Position 312: 3.462993657889827e-08
Position 510: 3.110952608938576e-08
Position 821: 2.433064899916387e-08
Position 4381: 7.114792504287426e-09
Position 4362: 7.0968985860247585e-09
Position 145: 6.490134709539495e-09
Position 4354: 4.325708205330671e-09
Position 327: 1.3904602757521895e-11
