Gene = SURF4
index = 1357
Annotated 5SS: [  178  8836  9496 10110 11255]
Annotated 3SS: [ 8648  9418 10065 11067 12334]
SMsplice 5SS: [ 178 8836 9496]
SMsplice 3SS: [ 8704  9418 10065]
top_k =  500
Partition function (log Z): -1.7996947256240357

Sorted 5' Splice Sites (High to Low Probability):
Position 8836: 0.9973408424071022
Position 178: 0.9973128112660102
Position 9496: 0.9336746569127822
Position 10110: 0.7473764526889989
Position 4799: 0.35688744994748756
Position 9151: 0.3464220718405945
Position 5219: 0.30000001609992905
Position 11255: 0.2947322390448445
Position 3509: 0.18622641326572953
Position 12524: 0.1265467712118315
Position 3292: 0.09063346513580459
Position 4775: 0.06651134658040127
Position 9340: 0.06330055045944266
Position 3804: 0.06117367209778756
Position 905: 0.0485189468596989
Position 861: 0.04172054385109886
Position 1301: 0.038020057739571005
Position 10820: 0.037777960682764754
Position 12997: 0.035803394602814106
Position 10344: 0.028566704816579913
Position 4745: 0.020279402105061635
Position 10252: 0.01914632650715307
Position 1881: 0.01675511039314317
Position 11030: 0.014535791058287797
Position 5716: 0.011793547089153237
Position 9682: 0.008146071883107576
Position 5560: 0.006542078802549577
Position 10041: 0.004367358159809623
Position 4143: 0.0035006211304014715
Position 9304: 0.0034552347756697716
Position 14095: 0.003138800175199003
Position 1026: 0.003015915910083427
Position 1894: 0.0026499531907438214
Position 13259: 0.002417832889198158
Position 13218: 0.0023703765079768303
Position 62: 0.0019790915973827753
Position 900: 0.0015752448947721842
Position 10963: 0.0014653968981611894
Position 1227: 0.001450940383942377
Position 10124: 0.0013691594386195472
Position 9456: 0.0013394927466498763
Position 9674: 0.001239503698405465
Position 957: 0.001230421167248104
Position 9006: 0.0011880977454626343
Position 1405: 0.0008342319198468646
Position 3664: 0.0008331260524580427
Position 9345: 0.0007692495539362951
Position 9572: 0.00044346071250983354
Position 9125: 0.0004318315081605886
Position 911: 0.00040764740678943197
Position 9133: 0.00035690734649883164
Position 853: 0.00035167146841205406
Position 8855: 0.000304491171520732
Position 4371: 0.00028241914294347835
Position 2041: 0.0002804755101497189
Position 5256: 0.00017993091264898538
Position 9646: 0.00016138388427310707
Position 209: 0.00015142286395102608
Position 3233: 0.00013190348971428797
Position 10153: 9.055047132597618e-05
Position 8991: 8.60823376293014e-05
Position 9512: 4.545299530293017e-05
Position 4737: 4.529655779782821e-05
Position 9538: 3.62924333801769e-05
Position 504: 2.237179594639588e-05
Position 509: 2.1477142836610196e-05
Position 4998: 1.3719640654554608e-05
Position 839: 1.062941759828873e-05
Position 749: 9.065232796894624e-06
Position 789: 7.817498783773544e-06
Position 1437: 6.410361326899463e-06
Position 799: 6.081118380193543e-06
Position 10005: 6.059026294251604e-06
Position 1160: 3.536060197468276e-06
Position 1147: 2.9741209796255055e-06
Position 241: 2.780426314186006e-06
Position 713: 2.235619929185561e-06
Position 2439: 1.8836249999068386e-06
Position 555: 1.5119468980935778e-06
Position 1221: 1.4450407969783674e-06
Position 855: 1.1644818046707125e-06
Position 1196: 9.6111993647881e-07
Position 729: 9.39671690651831e-07
Position 933: 8.820544156559214e-07
Position 1224: 7.906246327783124e-07
Position 1032: 6.642306701076795e-07
Position 629: 6.099922247746913e-07
Position 9731: 5.660235199356858e-07
Position 466: 4.95988401487591e-07
Position 1035: 4.0742350343861265e-07
Position 491: 3.992522490673898e-07
Position 1029: 3.8864330808974616e-07
Position 1384: 2.1751625645010823e-07
Position 460: 2.0904485267119631e-07
Position 1187: 2.0594910346078496e-07
Position 1353: 1.7233617463889923e-07
Position 365: 5.4028467580611134e-08
Position 659: 2.0435158121482142e-08
Position 291: 1.081786349646674e-08
Position 326: 1.0174566341111345e-08
Position 499: 7.498051647952266e-09
Position 537: 5.2627274877046704e-09
Position 46: 3.2420241578753927e-09
Position 124: 7.215964685169558e-10
Position 565: 1.6823482398058306e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 9418: 0.704735140148676
Position 8704: 0.6542376432255289
Position 4675: 0.4484254365167161
Position 9963: 0.43889381882589285
Position 10065: 0.3977991142577143
Position 8964: 0.3453614245740619
Position 8741: 0.33675223098245954
Position 13131: 0.23685343517998078
Position 5138: 0.17792084560331356
Position 9390: 0.1755258451652779
Position 13865: 0.17419177968609253
Position 11108: 0.17111913322224645
Position 12397: 0.12852888012470123
Position 3440: 0.11466031960265334
Position 11406: 0.10780449572294827
Position 11067: 0.104228322332118
Position 5130: 0.09970624140499157
Position 710: 0.09655879125388821
Position 9307: 0.09054004151247608
Position 3176: 0.06871332395936149
Position 12334: 0.0673140538192331
Position 3321: 0.05844400565710229
Position 12813: 0.05339751438244282
Position 14028: 0.04894417281594968
Position 10152: 0.04705474059985675
Position 14293: 0.040364392539394126
Position 12750: 0.039021796022553124
Position 12374: 0.03160725287661713
Position 3620: 0.031255911457888044
Position 1108: 0.026436794071151005
Position 10938: 0.02638253194888702
Position 11430: 0.025315787784586354
Position 11895: 0.024046835234948778
Position 3218: 0.019711573604468242
Position 10644: 0.019164558827762638
Position 10638: 0.018627289901332323
Position 11105: 0.01784014923096116
Position 3775: 0.01382234663128756
Position 5080: 0.013504150203429122
Position 5598: 0.010082239570514575
Position 12204: 0.009736246796038604
Position 12470: 0.00919722569307616
Position 11014: 0.008937638308811521
Position 14635: 0.008708260371294763
Position 3649: 0.008703340534811085
Position 14568: 0.008536777548464146
Position 5347: 0.00825338632118824
Position 1540: 0.0075672175103632736
Position 9285: 0.007547452172520413
Position 10266: 0.007360806685169107
Position 3726: 0.007306723465587059
Position 8969: 0.007209259223438652
Position 14233: 0.006718977389790243
Position 12201: 0.00671663788133121
Position 9443: 0.006164132258122511
Position 3372: 0.005633169329328634
Position 8550: 0.005052118320059687
Position 1565: 0.005022084717392431
Position 1764: 0.004944303524917195
Position 9046: 0.004921823917873986
Position 12720: 0.004767325656131046
Position 9150: 0.004520908328647066
Position 10819: 0.004489525942261344
Position 9236: 0.004394247945407597
Position 995: 0.0036290370387534227
Position 4997: 0.0034809503839573425
Position 9594: 0.003479042141254644
Position 1220: 0.0034005775328105
Position 3909: 0.0033286707516987694
Position 3274: 0.003279100951382854
Position 11878: 0.0032601355187475353
Position 3222: 0.0030551061795181275
Position 10397: 0.0030038798024037794
Position 10251: 0.002949147593924655
Position 3406: 0.0028597015663772863
Position 9333: 0.002582771545513673
Position 1067: 0.0023987307870704504
Position 12514: 0.0022369873712882937
Position 9081: 0.002088094211902855
Position 1178: 0.001876531772798184
Position 10134: 0.0017891187466730573
Position 9923: 0.0016249961113414624
Position 8648: 0.0016044737590073812
Position 9643: 0.0015946741315025744
Position 11758: 0.0014141606512980689
Position 11714: 0.0012126359632632737
Position 10665: 0.0011104089541343896
Position 1739: 0.0010360972450900497
Position 9208: 0.001033671605717148
Position 10525: 0.0010195367509352158
Position 1094: 0.0009604348565959411
Position 10377: 0.0009118551933042763
Position 850: 0.0006995502725304021
Position 10770: 0.0006356002859189021
Position 4812: 0.0006266446354947397
Position 9288: 0.0006231332833781776
Position 9094: 0.0005704451358163785
Position 2952: 0.0005162365101799908
Position 1713: 0.0003516447336837055
Position 10543: 0.0003212121490615573
Position 9339: 0.0002945522923170633
Position 1710: 0.00028328791555789655
Position 4306: 0.00028241914294347835
Position 9091: 0.0002489308842326842
Position 3079: 0.0002452605556681848
Position 1323: 0.00024017268334863484
Position 9487: 0.00023516007192905022
Position 10512: 0.00023113310914617258
Position 9187: 0.00022892028711927873
Position 9970: 0.00022068148492662454
Position 9577: 0.00021391257156317526
Position 4590: 0.00020898669436583583
Position 3102: 0.0002059482162747321
Position 3083: 0.00019797245579700193
Position 2869: 0.00018606287483245764
Position 10227: 0.00018126032746151256
Position 3342: 0.0001772732097509181
Position 4030: 0.00017195037870270416
Position 10986: 0.0001663184409404481
Position 1947: 0.00016536374309415568
Position 1792: 0.00015114101094451844
Position 9019: 0.0001420905890137724
Position 9546: 0.00012919628757475713
Position 10005: 0.00012431928276458682
Position 11244: 0.00011776861604761448
Position 1924: 0.00011511176705556326
Position 839: 0.00010362436672092653
Position 1367: 9.192757161488313e-05
Position 879: 7.83135794716757e-05
Position 8978: 7.092480555867103e-05
Position 638: 4.612346415208855e-05
Position 4953: 4.390640171291803e-05
Position 1806: 3.640660440215344e-05
Position 1252: 3.5753736538281904e-05
Position 806: 2.776820316628282e-05
Position 10079: 2.623381902931962e-05
Position 1043: 2.5595764325908342e-05
Position 10583: 2.5014995371227656e-05
Position 9806: 2.3730455096562616e-05
Position 10574: 2.2123069964855047e-05
Position 3330: 2.135666293931918e-05
Position 896: 1.7412790012419332e-05
Position 300: 1.538740159642901e-05
Position 8384: 1.3847611971632679e-05
Position 10028: 1.3839045262083326e-05
Position 1114: 1.3128667308508639e-05
Position 1591: 1.2880321535770162e-05
Position 9882: 1.1241553027933504e-05
Position 9786: 1.048119234379461e-05
Position 1294: 7.623205319811603e-06
Position 669: 3.5879864594246844e-06
Position 9903: 2.6545456669888284e-06
Position 1003: 2.6331600144554213e-06
Position 2961: 2.156741241555095e-06
Position 2988: 1.689875043967118e-06
Position 365: 1.4911302791297293e-06
Position 853: 1.3684333591898693e-06
Position 2191: 1.3032262891472629e-06
Position 9854: 1.1120466611844942e-06
Position 940: 8.104072859250487e-07
Position 675: 7.909948421134482e-07
Position 340: 4.819174271716393e-07
Position 860: 3.429320624145356e-07
Position 2340: 3.2988856376420136e-07
Position 1180: 2.647849377887916e-07
Position 2187: 2.5051014699537884e-07
Position 9845: 2.409412900962103e-07
Position 789: 1.3297600473248386e-07
Position 423: 1.0936806098183821e-07
Position 640: 1.0861563826682725e-07
Position 440: 1.0820958016862917e-07
Position 592: 1.0034518255216516e-07
Position 1227: 7.520673137695356e-08
Position 957: 4.1195999585059755e-08
Position 444: 4.108359348623778e-08
Position 962: 3.6898459806626334e-08
Position 1025: 2.847953463360857e-08
Position 1112: 2.731038984640044e-08
Position 302: 1.5148930402792727e-08
Position 823: 1.1159498275960054e-08
Position 645: 8.678703658747412e-09
Position 395: 7.333041425003866e-09
Position 258: 2.7095950726057127e-10
Position 918: 2.114639639977482e-10
Position 884: 2.0734658028841648e-10
Position 241: 1.5647932357759036e-10
