Gene = MEGF9
index = 833
Annotated 5SS: [   713  55097  91855 102075 106730]
Annotated 3SS: [ 54894  91714 101930 106459 108828]
SMsplice 5SS: [   713   1112  10077  16172  17584  36396  55097  69746  91855  97704
 102075 106631]
SMsplice 3SS: [   969  10003  16024  17486  36228  54894  69622  91714  97665 101930
 106459 108828]
top_k =  500
Partition function (log Z): -56.981341160062534

Sorted 5' Splice Sites (High to Low Probability):
Position 713: 0.9911229577150981
Position 1112: 0.8831054547667881
Position 10077: 0.43983846188190884
Position 11503: 0.16394342304932272
Position 3782: 0.12691051260925645
Position 7049: 0.12483275173032862
Position 17584: 0.12095747262412605
Position 8810: 0.10434431870194971
Position 8755: 0.06490393282868961
Position 10097: 0.052821550568467664
Position 262: 0.03841751236254732
Position 8802: 0.035448743861419434
Position 7761: 0.021024672976741533
Position 7896: 0.016620767215371195
Position 4911: 0.01397501602918892
Position 8447: 0.0136328754002262
Position 17: 0.012644949381186377
Position 8773: 0.010583102765966702
Position 8767: 0.008801936122365336
Position 7486: 0.008558435425229044
Position 3035: 0.007057242141097087
Position 4547: 0.005623608844740264
Position 4374: 0.005087706810184019
Position 8690: 0.004902433187629979
Position 1699: 0.004591583069394373
Position 7090: 0.003840479897063786
Position 3189: 0.003553138425015625
Position 5582: 0.0035467008380521067
Position 3621: 0.0035176299898263684
Position 2962: 0.0032912169595822396
Position 4400: 0.002403896094894126
Position 10053: 0.0021953184001130225
Position 2948: 0.00168491132748848
Position 239: 0.0013847054814049094
Position 4017: 0.0013741281839349593
Position 850: 0.0009521378687464535
Position 285: 0.0008084841912784022
Position 8: 0.000729065704704655
Position 823: 0.0007044033758251232
Position 62: 0.00035939276839123995
Position 589: 0.000294767327187908
Position 44: 0.0002708365207742154
Position 601: 0.0001987831066141859
Position 773: 0.0001803281378800342
Position 1771: 0.00016222786781991739
Position 1204: 0.00014965991046486638
Position 1021: 8.886082963319614e-05
Position 717: 8.62074038938512e-05
Position 904: 5.7789265375983014e-05
Position 1331: 5.618284265870324e-05
Position 859: 5.379932832390945e-05
Position 26: 5.341735213818639e-05
Position 171: 4.364478548162367e-05
Position 2340: 3.213682728476206e-05
Position 2598: 2.6055738993631273e-05
Position 32: 2.4908361399093034e-05
Position 3143: 2.0585467242902555e-05
Position 890: 1.9313899004103318e-05
Position 4328: 1.9021227722885328e-05
Position 798: 1.6211308796298503e-05
Position 2779: 1.4473707760510718e-05
Position 174: 1.163584214220985e-05
Position 1165: 8.36314962605734e-06
Position 1193: 7.121700152702121e-06
Position 1313: 6.115906826856328e-06
Position 1178: 6.0370553834095e-06
Position 232: 4.805673961545471e-06
Position 370: 2.4267542852956144e-06
Position 405: 1.621851003978756e-06
Position 270: 1.5493379175332402e-06
Position 897: 4.4442858998298357e-07
Position 205: 1.645503362930077e-07
Position 1098: 7.595444256195625e-08
Position 2083: 1.2107723287363256e-08
Position 2050: 5.7420579168084735e-09
Position 1184: 3.6191053865728905e-09
Position 1562: 2.0571546836068357e-09
Position 1016: 1.9443790092962945e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 969: 0.8281267515560966
Position 10003: 0.7555190200654471
Position 17486: 0.28804059442880225
Position 11422: 0.2371612582433714
Position 8666: 0.22344311393736166
Position 20387: 0.12095747262412605
Position 13358: 0.11611016133820776
Position 6941: 0.08746681373713566
Position 12902: 0.052143821409217556
Position 7642: 0.05201746613768686
Position 989: 0.04973512737166361
Position 462: 0.03945154061114055
Position 3534: 0.03870072895520255
Position 3674: 0.03238621891473677
Position 6979: 0.0296384455453326
Position 3566: 0.025684392633679918
Position 11617: 0.024308855076891962
Position 15434: 0.022451460651801952
Position 8553: 0.02235306419512537
Position 7368: 0.021346760072678595
Position 2860: 0.01983371471486394
Position 3608: 0.013516949100931618
Position 3654: 0.013033892221495615
Position 9091: 0.010633702016908808
Position 8320: 0.010439978815235331
Position 13223: 0.009649663216275021
Position 4806: 0.009337079839746272
Position 5060: 0.008689106832014865
Position 3677: 0.008165716201972336
Position 9554: 0.008111396215359664
Position 6109: 0.008110367664100874
Position 9931: 0.007135162839654304
Position 4440: 0.006736591110752072
Position 12849: 0.0059719185325888425
Position 11131: 0.0058577257750067726
Position 4831: 0.004967157874365944
Position 2219: 0.004681208221829636
Position 813: 0.004566939599712902
Position 8291: 0.004373867750069054
Position 7994: 0.003978897660433379
Position 6859: 0.0036395334968623684
Position 4259: 0.0034976720600082643
Position 6839: 0.0034899417021463206
Position 6806: 0.0034600180451902687
Position 525: 0.0031534817883485857
Position 8599: 0.0028171416018768695
Position 3900: 0.002790804544931857
Position 4073: 0.0027623650853496997
Position 647: 0.002661750182912734
Position 10504: 0.0023453252771530922
Position 6842: 0.002218653540805004
Position 1602: 0.002149248317199264
Position 592: 0.002140131002706621
Position 6132: 0.0020254466954576764
Position 5473: 0.0020022071421097686
Position 10163: 0.0018354049003780543
Position 9011: 0.0017597842378606525
Position 5334: 0.001704019839697651
Position 10213: 0.0016869765458880968
Position 1469: 0.0014122399225395994
Position 991: 0.0013597525981425807
Position 4465: 0.001291930047078857
Position 3420: 0.0012460543547726795
Position 5029: 0.0012253429390570115
