Gene = EMC1
index = 496
Annotated 5SS: [  138  6647  7603  7939  9208 10537 11256 11735 12322 12758 13536 14411
 16423 18617 18929 20292 20709 24240 28157 28929 30789 31984]
Annotated 3SS: [ 6521  7536  7844  9078 10409 11105 11566 12249 12694 13412 14313 16299
 18416 18778 20129 20588 24101 27982 28717 30703 31853 32069]
SMsplice 5SS: [  138  6647  7603  7939  9208 10537 11256 11858 12322 12758 13536 14411
 18617 18929 20709 24340 28157 28929 30789 31984]
SMsplice 3SS: [ 6521  7536  7844  9109 10409 11105 11734 12249 12694 13412 14313 18457
 18778 20588 24101 27982 28717 30741 31853 32069]
top_k =  500
Partition function (log Z): 30.025793387790916

Sorted 5' Splice Sites (High to Low Probability):
Position 13536: 0.9999823874019109
Position 7939: 0.986538360089114
Position 18929: 0.9717548551009851
Position 11256: 0.966351211334168
Position 18617: 0.952192693634831
Position 20709: 0.9501395369220349
Position 28929: 0.9288006148545662
Position 30789: 0.9189048096904217
Position 10537: 0.917281116604723
Position 14411: 0.8832812723205636
Position 31984: 0.8293565843797037
Position 9208: 0.769499341653085
Position 32220: 0.7337057681862306
Position 11858: 0.7103186796746367
Position 12758: 0.7001897999895751
Position 12322: 0.6940101531904859
Position 7603: 0.644174552356893
Position 6647: 0.6441160572372067
Position 28157: 0.5973912099331963
Position 138: 0.5962902251962526
Position 24340: 0.5574332914064134
Position 16423: 0.5376809458357841
Position 142: 0.3732911644932095
Position 20292: 0.29962657503814905
Position 5030: 0.2828542322643138
Position 24240: 0.27205243105298726
Position 30380: 0.2699159752263769
Position 28184: 0.24839991932550204
Position 17373: 0.20022641486196485
Position 11735: 0.19218148543670904
Position 1948: 0.19078280562707775
Position 8187: 0.18231109387786198
Position 17929: 0.16745011053426945
Position 30576: 0.15010008506729938
Position 30042: 0.13177930365656834
Position 12415: 0.1265794428722779
Position 17748: 0.1182480575734154
Position 960: 0.09819881900833072
Position 6949: 0.09700230415909938
Position 24165: 0.06547870005539708
Position 17718: 0.06279790269100863
Position 7763: 0.060627553185952636
Position 10569: 0.05783613312986517
Position 14110: 0.051868923666113904
Position 31943: 0.04910105309409889
Position 12846: 0.04806827320526926
Position 7725: 0.044445055383704246
Position 10854: 0.04399310566570921
Position 25859: 0.03781983310011559
Position 22936: 0.03403131662290772
Position 9361: 0.03290132372828621
Position 1105: 0.03263970938944501
