Gene = RP11-449H3.3
index = 1171
Annotated 5SS: [   275  15554  19978  25488  26361  27368  30194  33883  51543  55044
  57349  58257  60082  64219  65732  66035  67509  68125 111469]
Annotated 3SS: [ 15434  19852  25395  26166  27106  29899  33747  51392  54898  57194
  57959  59940  64098  65656  65869  67403  67932 111345 135552]
SMsplice 5SS: [   275  15554  19978  25488  26361  27611  30194  33883  48326  51543
  55044  57349  58257  60082  64219  65732  66035  67509  68125  71589
  81183 111934]
SMsplice 3SS: [ 15434  19852  25395  26166  27496  29899  33747  48160  51392  54898
  57194  57959  59940  64098  65656  65869  67403  67932  71424  81071
 111794 133553]
top_k =  500
Partition function (log Z): 1.2645352651517294

Sorted 5' Splice Sites (High to Low Probability):
Position 15554: 0.9998792125324938
Position 33883: 0.9988339418487516
Position 48326: 0.9964041436278693
Position 68125: 0.9919730481682173
Position 81183: 0.9906334131029955
Position 65732: 0.9871226218032177
Position 51543: 0.9843106578098718
Position 66035: 0.9709676406130866
Position 25488: 0.9654243235957913
Position 57349: 0.9635946608951114
Position 64219: 0.9554590566718614
Position 60082: 0.9355391171914301
Position 19978: 0.9299553688332841
Position 67509: 0.9022944014034671
Position 30194: 0.9014709083902379
Position 275: 0.8574240948969544
Position 27611: 0.8001759634041575
Position 55044: 0.7988810846589364
Position 71589: 0.7583119249301387
Position 72802: 0.7431028229375962
Position 26361: 0.6684700841842086
Position 58257: 0.565910610987583
Position 58246: 0.23221135511891056
Position 792: 0.2255615993099596
Position 10640: 0.21102889735355673
Position 51914: 0.20467307627932768
Position 53538: 0.1721175587332025
Position 29984: 0.16650978596881305
Position 40330: 0.13774281077365672
Position 26271: 0.13393088457496546
Position 48603: 0.11460362167973587
Position 40059: 0.11431212138688017
Position 26283: 0.10931156039601399
Position 53281: 0.1039029317602194
Position 602: 0.09060195393480476
Position 82597: 0.0841280746319407
Position 38233: 0.07768787710612413
Position 52126: 0.06943133851232475
Position 27368: 0.06620857224257902
Position 68469: 0.06269128219754322
Position 67503: 0.05970832705644497
Position 5157: 0.05826144643127675
Position 30863: 0.050081298725570676
Position 19725: 0.04973119055521081
Position 58206: 0.04139783406582943
Position 66478: 0.0411140524515764
Position 2663: 0.039952298506978984
Position 19676: 0.036288223679255945
Position 279: 0.035060352790939595
Position 50524: 0.02780500344998023
Position 60899: 0.027130423461797497
Position 30867: 0.02691622717813379
Position 26241: 0.026363443933274496
Position 48561: 0.024043073662848614
Position 83561: 0.023975058049397792
Position 26248: 0.020905704716737198
Position 4712: 0.01941193065578572
Position 72222: 0.017869699980135916
Position 70159: 0.016969855724059756
Position 28463: 0.016859300042974028
Position 31084: 0.015460222235785815
Position 26319: 0.01519675251046868
Position 67031: 0.014731780496347217
Position 85204: 0.014614978244450197
Position 50589: 0.013517311347380958
Position 17322: 0.013063383980011748
Position 30780: 0.0125564166336423
Position 71150: 0.012021232943680264
Position 82459: 0.011972860553165099
Position 60020: 0.011460977570192389
Position 67492: 0.010502429107247302
Position 30914: 0.009666433232425354
Position 69910: 0.009453489384606136
Position 31016: 0.009130216163948554
Position 66017: 0.00890823182362378
Position 84018: 0.008089062642870836
Position 57834: 0.007916070345692456
Position 66740: 0.007771294766563582
Position 85736: 0.00726063241267753
Position 52943: 0.007122449772631748
Position 70215: 0.006653033883271389
Position 28848: 0.005910690063439326
Position 63562: 0.005500979059978532
Position 60017: 0.005254717598712894
Position 33666: 0.005089145183714507
Position 63704: 0.004457516374146376
Position 55096: 0.004333423938527599
Position 27029: 0.004250768842616235
Position 60197: 0.0042264347754595475
Position 66121: 0.003931125270834277
Position 64970: 0.003911034029214239
Position 26653: 0.0038051908742865663
Position 29815: 0.003687669277912254
Position 51530: 0.0035831667965067417
Position 57895: 0.0032387391399883204
Position 66301: 0.003218219468178329
Position 68608: 0.0031059942524334777
Position 85740: 0.003082505842581975
Position 27405: 0.003080305520766313
Position 28844: 0.002905258607219659
Position 35304: 0.002659608525257812
Position 61979: 0.002648809823456517
Position 81135: 0.0025642620994890935
Position 60868: 0.002515579717174535
Position 28343: 0.0024681549676429477
Position 26357: 0.002374535772127961
Position 70361: 0.0023276532083593903
Position 26215: 0.0023073246482450834
Position 2783: 0.0023008305412671143
Position 62312: 0.002286283048616351
Position 67319: 0.0022599495372209403
Position 82496: 0.001924970192841143
Position 38298: 0.0018581135234307096
Position 82780: 0.0018466857431145044
Position 6584: 0.0017923152900868346
Position 83566: 0.0017213505217640584
Position 66570: 0.0016986221026701945
Position 29370: 0.0014616834680332125
Position 34594: 0.0014336285266158433
Position 81835: 0.0014148992929244979
Position 61996: 0.001390893301914469
Position 60324: 0.0013225113180960575
Position 5134: 0.0012667721328380411
Position 61559: 0.0012334682582862701
Position 57621: 0.0011856931205925353
Position 81497: 0.001179831995338566
Position 66767: 0.0011740973413091565
Position 7012: 0.0011253818392469713
Position 57721: 0.0011072841283355274
Position 6688: 0.0010991041872336438
Position 10260: 0.0010513543775701457
Position 73368: 0.0010231893902493206
Position 6164: 0.0009948817176444876
Position 22294: 0.0009772031840518775
Position 52584: 0.0009551273312074606
Position 309: 0.0009182752499643442
Position 82516: 0.0009102131327703129
Position 20313: 0.0008182050216237635
Position 57363: 0.0007682446233713046
Position 52140: 0.0007398797120256505
Position 62223: 0.0007106754434265249
Position 559: 0.0006061047296704647
Position 26715: 0.0005911628180799744
Position 67359: 0.0005663786670427849
Position 23109: 0.0004811231899019189
Position 27599: 0.00042736254836882174
Position 39326: 0.0004202889399811596
Position 52: 0.00038859321925781396
Position 38576: 0.0003613336825102735
Position 433: 0.0003443554403718914
Position 30158: 0.00029249028922263614
Position 547: 0.0002577921563680317
Position 65770: 0.0002542885014704335
Position 67034: 0.00025074829250877655
Position 73892: 0.0002279049866639308
Position 81644: 0.0002088557388390921
Position 3244: 0.00017328360828771684
Position 142: 0.0001611805148600539
Position 1923: 0.00014960317435310267
Position 1323: 0.0001448668744540192
Position 66103: 0.0001427660900825469
Position 29297: 0.00014043363917368382
Position 245: 0.00012986977775215477
Position 65790: 0.00012853939889238995
Position 38: 7.644277337077176e-05
Position 67714: 6.19308708132617e-05
Position 82: 5.189019585922241e-05
Position 260: 4.611053571524086e-05
Position 535: 3.9242559762363904e-05
Position 67792: 3.670373271685113e-05
Position 348: 2.6301088421525562e-05
Position 59147: 2.5886339768183212e-05
Position 109: 2.0155910789028997e-05
Position 68044: 1.6721058665220524e-05
Position 22972: 1.5565867567970275e-05
Position 79357: 1.5200123610133519e-05
Position 439: 1.3076125228021473e-05
Position 67988: 1.1220756861498985e-05
Position 3269: 1.0480029910521391e-05
Position 26807: 9.868109974659705e-06
Position 2097: 8.56530641160365e-06
Position 231: 8.231236895251353e-06
Position 33: 7.04485363799689e-06
Position 74361: 6.826597833477993e-06
Position 387: 6.784005578944755e-06
Position 1885: 6.539765603158184e-06
Position 1705: 5.976146562939449e-06
Position 59966: 5.889125993903807e-06
Position 427: 5.4537433385833985e-06
Position 72756: 5.2645339806738115e-06
Position 1845: 5.185639846190694e-06
Position 4341: 4.968565510140279e-06
Position 36602: 4.889077906372282e-06
Position 38189: 4.757104902804754e-06
Position 72809: 4.388457050650152e-06
Position 38292: 4.2829443283537175e-06
Position 632: 3.834554308100717e-06
Position 60508: 2.923775834659135e-06
Position 72822: 2.812726771206901e-06
Position 155: 2.753335663701763e-06
Position 66066: 1.7297679630413603e-06
Position 26701: 1.0707030641041904e-06
Position 62: 5.275306375714049e-07
Position 2402: 4.5306680759996903e-07
Position 894: 3.566190350865577e-07
Position 706: 3.2079475214075007e-07
Position 92: 2.3072750687590773e-07
Position 1150: 2.19123871341212e-07
Position 334: 2.1612377268694923e-07
Position 1080: 1.9994803125583285e-07
Position 86: 9.781641378933237e-08
Position 73274: 6.89398544225861e-08
Position 1009: 6.046010838470943e-08
Position 1043: 4.6254739858967316e-08
Position 3: 4.231400545807923e-08
Position 315: 3.858358942577943e-08
Position 407: 2.803742145450667e-08
Position 131: 7.38091527844963e-09
Position 59133: 6.104483995085624e-10
Position 67525: 4.1953450833830073e-10
Position 56: 3.900732476980394e-11
Position 158: 3.477910474397068e-11
Position 424: 1.6720199639888186e-12
Position 410: 1.3581694532370663e-12
Position 353: 1.2682643903617125e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 15434: 0.9998792125324939
Position 48160: 0.9964041436278688
Position 33747: 0.995481313646262
Position 81071: 0.9931976752024874
Position 51392: 0.9878938246063779
Position 65869: 0.9837813609097883
Position 26166: 0.973635387578314
Position 65656: 0.9692086334077609
Position 67403: 0.9676873212444076
Position 57194: 0.9596281826195039
Position 64098: 0.9420460299102136
Position 19852: 0.922638272487595
Position 25395: 0.8874964057677481
Position 67932: 0.8693153128083441
Position 59940: 0.8684013553685207
Position 54898: 0.7883944710680544
Position 82396: 0.7543158116927867
Position 27496: 0.7513822202944994
Position 71424: 0.731286652631106
Position 57959: 0.7259278905705733
Position 72714: 0.6277715739134956
Position 29899: 0.6092581589633086
Position 30061: 0.4495228682883775
Position 10491: 0.2048498719985972
Position 51800: 0.15604989497010635
Position 53430: 0.15168690499392637
Position 48487: 0.13864669534258445
Position 40221: 0.13353066085292753
Position 72627: 0.11535494166594572
Position 52824: 0.10494740768636505
Position 30744: 0.08835634879910326
Position 87097: 0.08566522935111877
Position 39825: 0.08550887547554044
Position 705: 0.08400372462947107
Position 67987: 0.08047343297704285
Position 38095: 0.07927824194027384
Position 25273: 0.07792791782804313
Position 83318: 0.06736684042462791
Position 68375: 0.06449307392810322
Position 51830: 0.0636015343032577
Position 91628: 0.05786126307818513
Position 410: 0.056488493816192226
Position 4982: 0.04802977920130314
Position 19564: 0.04406022946118093
Position 643: 0.043670037048540805
Position 19541: 0.04195918477328582
Position 50466: 0.04132231479736118
Position 85555: 0.040979723506435896
Position 27516: 0.04040662453933657
Position 59861: 0.0387567429179727
Position 57971: 0.03803814393393153
Position 30779: 0.0341544674853765
Position 2570: 0.03383123537605047
Position 39936: 0.03301539583206885
Position 58142: 0.03212489085172475
Position 67945: 0.028776573146706154
Position 27106: 0.028367420579283882
Position 52030: 0.027197621030974256
Position 59892: 0.022385224394260606
Position 85064: 0.021237499420596728
Position 60657: 0.020195865902272125
Position 60016: 0.020186629729474055
Position 84223: 0.020142124458860225
Position 71520: 0.0178851222962814
Position 28112: 0.01639046169958425
Position 26953: 0.015598448172735653
Position 82403: 0.015465816695346446
Position 69972: 0.015260598335865357
Position 27103: 0.01502308231396226
Position 53450: 0.013788207476355823
Position 66219: 0.013740008486247486
Position 83681: 0.013460819133330101
Position 17134: 0.013063383980011741
Position 54950: 0.012893560473878431
Position 57751: 0.01146111414759237
Position 66343: 0.011264441611246139
Position 83977: 0.010545384340199321
Position 88709: 0.010392487566571346
Position 65562: 0.010112205385333332
Position 66900: 0.009988393585630284
Position 72161: 0.009907879281074837
Position 4588: 0.009895839331966652
Position 86797: 0.009587330512842716
Position 51888: 0.009462332828590983
Position 71541: 0.009131837646750657
Position 63512: 0.008999741623149492
Position 89288: 0.008972270517351066
Position 4815: 0.008943021989133937
Position 27492: 0.00880525642131273
Position 58187: 0.008663511890070561
Position 58169: 0.008503785019364541
Position 70946: 0.008476616698369781
Position 52008: 0.00846970705306048
Position 67884: 0.008235899456354117
Position 58084: 0.008182769793583858
Position 64114: 0.007896787639644826
Position 58166: 0.007744603927502875
Position 60678: 0.0076339611383750465
Position 4591: 0.00743301688504819
Position 58112: 0.007291625953104676
Position 83823: 0.007160674598794554
Position 27308: 0.007157044998328617
Position 66673: 0.0065397701806785375
Position 59742: 0.006516050012724004
Position 69774: 0.006416290453795671
Position 10447: 0.006179025354959466
Position 29959: 0.006116207066878768
Position 27201: 0.005839008405928923
Position 64136: 0.005516239122001461
Position 66245: 0.005414270619387894
Position 652: 0.005162572211212695
Position 33433: 0.005090748898512097
Position 66445: 0.00490663363749009
Position 81386: 0.004906050121133488
Position 662: 0.004895994481119595
Position 53469: 0.004809286991873207
Position 711: 0.00474184602332672
Position 28717: 0.0046862313804371895
Position 51731: 0.004676839699811588
Position 2511: 0.00467364951729151
Position 53036: 0.004505496188103527
Position 496: 0.004454302418292085
Position 65547: 0.004405108257143016
Position 70150: 0.004302075890920836
Position 72073: 0.004297449920951269
Position 19924: 0.004181611924789708
Position 26133: 0.004105629302208947
Position 83653: 0.004091507524199014
Position 61864: 0.0040397031253709935
Position 83367: 0.0037572833771888497
Position 29690: 0.003687669277912254
Position 750: 0.0036165008297307263
Position 57668: 0.0036048000320771096
Position 70132: 0.0034176377172553955
Position 29934: 0.003375950329708321
Position 82876: 0.0033715980978308185
Position 33857: 0.003350484266519114
Position 67170: 0.0032094735075502414
Position 66354: 0.003160988006618883
Position 86940: 0.0031441259267164763
Position 19724: 0.00313548442089947
Position 66933: 0.002994124578635824
Position 72130: 0.00285879939026206
Position 52012: 0.002697197335681977
Position 28773: 0.002680512397810578
Position 70894: 0.0026427464247791733
Position 81715: 0.0026126488492300764
Position 67409: 0.0025352881232453303
Position 57223: 0.0025062510301091167
Position 66284: 0.002465822314770647
Position 6477: 0.002414760733184709
Position 64712: 0.0024134049891678354
Position 51923: 0.002404828601203583
Position 82597: 0.0023702434350527826
Position 69734: 0.0023598217571658966
Position 67966: 0.002236399391903336
Position 83487: 0.002134592262742477
Position 28388: 0.0020490861667530227
Position 26466: 0.0019737126155360434
Position 82374: 0.0019637452183603804
Position 2591: 0.001955769825814635
Position 54636: 0.001926477055530405
Position 53402: 0.0018331592710471205
Position 82600: 0.0018290767467871805
Position 2710: 0.001783917223263169
Position 82371: 0.001739096796753305
Position 67971: 0.0017091422192397367
Position 29040: 0.0016021171072068973
Position 86306: 0.0015779570996296633
Position 52982: 0.0015724776583825365
Position 64737: 0.0014976290400464049
Position 57148: 0.0014561665198402805
Position 65528: 0.001446793335400971
Position 81523: 0.0014349334171993588
Position 27219: 0.0014280311543093842
Position 66221: 0.0014195990592626051
Position 62185: 0.0014177716795773943
Position 5035: 0.0014087736452559015
Position 386: 0.0013670814948448658
Position 65476: 0.0013628014159291822
Position 70058: 0.0013385424515925785
Position 60224: 0.001320769265
Position 60653: 0.0013043595716358744
Position 30914: 0.0012999978850267858
Position 26418: 0.0012917957088079944
Position 67993: 0.0012211427578328144
Position 84242: 0.0012143617793661447
Position 4133: 0.0012056104093059231
Position 68515: 0.0011565834105203032
Position 5118: 0.0011466437284217987
Position 66493: 0.0011411503361633713
Position 73120: 0.0011320415362556624
Position 34514: 0.001088566476042804
Position 10061: 0.0010513543775701457
Position 66406: 0.0010277081053756945
Position 35129: 0.0010185406308789139
Position 67412: 0.0010082508992892794
Position 70260: 0.001007189642018302
Position 81834: 0.000999163729283068
Position 63555: 0.0009587538109754113
Position 26118: 0.0009484118983980255
Position 782: 0.0009043614444261528
Position 6843: 0.0009030820484278003
Position 659: 0.0009023886465005628
Position 70920: 0.0009018698205313065
Position 65884: 0.0008952877452802246
Position 28090: 0.0008857733456036548
Position 62221: 0.0008685113690389587
Position 72104: 0.000805571387847745
Position 66378: 0.0007860971201469704
Position 52487: 0.0007825886728676042
Position 4451: 0.0007656081195222461
Position 22037: 0.0007440198360885433
Position 65401: 0.0007183578375300844
Position 61961: 0.0007106754434265253
Position 61474: 0.000705848158263738
Position 20096: 0.0006905810413268458
Position 6033: 0.0006654731479691315
Position 35013: 0.0006446434987666693
Position 28714: 0.0006338706837438387
Position 57462: 0.0006294036649956912
Position 70206: 0.0006234762827264896
Position 82164: 0.0006133975389331019
Position 66954: 0.0006000811762179825
Position 66969: 0.0005939039947128527
Position 28571: 0.000577567531564627
Position 66696: 0.0005572876969644074
Position 745: 0.0005506775663946549
Position 61405: 0.0005276201000225304
Position 26520: 0.0005216673620111836
Position 60814: 0.0005118165666890109
Position 6373: 0.0004766587441357695
Position 66496: 0.00044895035567114313
Position 66857: 0.00044678159764291795
Position 57067: 0.0004436012307888745
Position 69557: 0.0004258333217439999
Position 83109: 0.0004238956040676147
Position 66300: 0.0004053308015656187
Position 57572: 0.00039717998110001975
Position 66715: 0.0003785915475986351
Position 26513: 0.0003779572199263429
Position 38451: 0.0003613336825102734
Position 66820: 0.00035924385601612656
Position 35074: 0.0003481666228802466
Position 6006: 0.00032940856967535626
Position 22873: 0.00032827937133885735
Position 82687: 0.0002982653790349945
Position 65828: 0.0002930213612362571
Position 35184: 0.00029068069945520434
Position 39088: 0.000289281489542892
Position 82095: 0.0002805226402246057
Position 37976: 0.0002767887385121589
Position 588: 0.0002549699352393955
Position 56884: 0.00024642923153619413
Position 67156: 0.00024585212227485747
Position 437: 0.0002407752466967588
Position 28679: 0.0002377666771027537
Position 26596: 0.00023531163923081873
Position 69737: 0.000233592066684035
Position 22200: 0.0002331833479633343
Position 59710: 0.00023031247255593352
Position 57643: 0.00022551751023403498
Position 6894: 0.00022229979081917105
Position 671: 0.00021513785951761966
Position 73773: 0.0002102424611632226
Position 51808: 0.00020416597889279833
Position 67353: 0.0002010761021658402
Position 753: 0.00019238304986424025
Position 65216: 0.00018764684762404113
Position 3075: 0.00017475850740935323
Position 22848: 0.00016840968613103207
Position 57436: 0.0001591094744968246
Position 1781: 0.00015453852544544132
Position 67132: 0.00015404959124544192
Position 65888: 0.0001445357904856731
Position 68216: 0.00014224218455124212
Position 35103: 0.00013979826997148772
Position 35231: 0.00013941997339272322
Position 1200: 0.00013938254188971592
Position 26864: 0.00013583567879071122
Position 66380: 0.00013577936367052231
Position 39064: 0.00013100745043826805
Position 20082: 0.00012762398029691704
Position 67445: 0.00012270864399156804
Position 34232: 0.00011960035169653849
Position 82265: 0.00011803408690162868
Position 4427: 0.00011076244833949524
Position 73993: 0.00010671117967558079
Position 67602: 0.00010514095992493277
Position 52350: 9.869402525756065e-05
Position 67458: 9.184912808488075e-05
Position 25978: 8.93773437916403e-05
Position 34475: 8.847650859501778e-05
Position 56935: 8.227488670416476e-05
Position 26106: 8.148461332924063e-05
Position 35034: 7.835882991256673e-05
Position 67350: 7.62141550263423e-05
Position 34373: 7.535653028267651e-05
Position 52492: 7.384463308229533e-05
Position 65349: 6.420211315844422e-05
Position 34162: 6.082752902316872e-05
Position 51855: 5.891068086237146e-05
Position 174: 3.6312701096908834e-05
Position 79395: 3.0362681714575047e-05
Position 58881: 2.5886950216582673e-05
Position 51842: 2.1262021236025844e-05
Position 71672: 2.098181647454858e-05
Position 225: 1.9772565293342304e-05
Position 68065: 1.877270251491807e-05
Position 71314: 1.7080987164399475e-05
Position 73707: 1.621072741105125e-05
Position 79164: 1.5200123610133482e-05
Position 58236: 1.3240156578403489e-05
Position 59787: 1.0821366280478424e-05
Position 158: 1.0458468302478009e-05
Position 3050: 9.005130788885186e-06
Position 466: 7.791846303891911e-06
Position 2239: 7.721768559319452e-06
Position 69871: 7.5286688693925575e-06
Position 68189: 7.03225531381256e-06
Position 1977: 6.198060352190699e-06
Position 69630: 6.073356030382606e-06
Position 4708: 6.062027113357566e-06
Position 450: 6.0293862058982844e-06
Position 1179: 5.351663417957619e-06
Position 370: 5.04547275632912e-06
Position 65915: 5.014807293399914e-06
Position 68396: 4.804475859242151e-06
Position 1844: 4.763944406108137e-06
Position 67890: 4.687070417404214e-06
Position 1807: 4.332832669306487e-06
Position 65811: 3.846167423445971e-06
Position 1583: 3.0761853821098894e-06
Position 65999: 3.019727779709725e-06
Position 26493: 3.004706349050996e-06
Position 74612: 2.979868441337665e-06
Position 60306: 2.923775834659135e-06
Position 1392: 2.8999611808295624e-06
Position 36543: 2.8588153280851634e-06
Position 464: 2.806075334803079e-06
Position 72752: 2.7450083419748617e-06
Position 714: 2.6572961146065006e-06
Position 26701: 2.320386095719311e-06
Position 65912: 2.202284482485064e-06
Position 347: 2.1636545786190624e-06
Position 27959: 2.1337986760552143e-06
Position 67736: 2.0682529839947063e-06
Position 72350: 2.056096512604637e-06
Position 66551: 1.8757972540414128e-06
Position 69848: 1.8235663289584223e-06
Position 60210: 1.7420530960580282e-06
Position 182: 1.699588914154291e-06
Position 66226: 1.589008750542423e-06
Position 501: 1.5805239621967184e-06
Position 26645: 1.5228674481514795e-06
Position 544: 1.490117042102844e-06
Position 73605: 1.4517980896569579e-06
Position 36251: 1.4332585173934005e-06
