Gene = PSMD2
index = 1089
Annotated 5SS: [ 693 1199 1736 2950 3363 3820 4115 4354 4758 5041 5366 5683 7222 7447
 7787 8126 8817 9000 9308 9859]
Annotated 3SS: [1141 1570 2827 3137 3660 3969 4292 4610 4933 5237 5594 7058 7344 7640
 8041 8647 8904 9180 9739 9998]
SMsplice 5SS: [ 693 1199 1736 2950 3820 4115 4354 4758 5683 7222 7447 7787 8126 9000
 9308 9859]
SMsplice 3SS: [1141 1570 2827 3660 3969 4292 4610 5594 7058 7344 7686 8041 8904 9180
 9739 9998]
top_k =  500
Partition function (log Z): 30.12953847274985

Sorted 5' Splice Sites (High to Low Probability):
Position 9308: 0.9876937860010394
Position 4115: 0.9847483988156418
Position 8126: 0.9773392412407365
Position 9859: 0.9728254256996989
Position 1199: 0.9443290214498278
Position 4758: 0.9073629373581991
Position 4354: 0.9054570524326916
Position 7222: 0.9012140625589407
Position 1736: 0.8777872265494081
Position 2950: 0.8630363133824366
Position 7447: 0.8504739661176728
Position 7787: 0.7621246903967154
Position 3363: 0.7087064948175577
Position 9000: 0.708171488638075
Position 5683: 0.6973963444900965
Position 3820: 0.6586503996423674
Position 693: 0.6536960763145394
Position 5366: 0.4295061091431544
Position 8817: 0.42333306145613986
Position 5041: 0.31072492083919756
Position 5710: 0.29254463702085404
Position 3592: 0.2834653452861678
Position 1901: 0.18179070197952066
Position 1077: 0.17684201818139264
Position 298: 0.17468154466976543
Position 7821: 0.09336491142197038
Position 206: 0.07950303662899494
Position 3343: 0.059980811565379474
Position 2880: 0.051376048268054336
Position 9668: 0.04848323523147563
Position 9564: 0.045498739575012576
Position 8985: 0.04266213253057707
Position 3788: 0.03435297470732249
Position 4395: 0.029896525319784498
Position 7431: 0.02871178404697724
Position 1977: 0.027876292174163916
Position 154: 0.02756454747524528
Position 3824: 0.02455494570556496
Position 8807: 0.022503662820391814
Position 1301: 0.020880069740008517
Position 524: 0.019804911082844216
Position 239: 0.01879252222497387
Position 3376: 0.018739169447375074
Position 3717: 0.018356703618720827
Position 925: 0.01434387637705318
Position 9573: 0.011697400949298413
Position 7596: 0.011503106152092145
Position 2941: 0.008978973126913956
Position 514: 0.008510608304701685
Position 9578: 0.007969006590147537
Position 9038: 0.007784773128004212
Position 1344: 0.007278614158100855
Position 3494: 0.007188811243497395
Position 7931: 0.0071510217107123245
Position 3193: 0.006916926715974378
Position 6722: 0.006757167833612766
Position 3298: 0.006615034121801413
Position 5189: 0.006527099151864188
Position 9593: 0.005952682662699948
Position 9656: 0.005772684636875087
Position 9099: 0.005674713644839212
Position 5508: 0.005167430943319305
Position 1225: 0.005004595239420299
Position 7661: 0.00452475495614563
Position 3784: 0.004517311260663258
Position 4314: 0.004513817292200664
Position 4391: 0.004144184526480556
Position 9144: 0.0039857684590372325
Position 4498: 0.003942750346620392
Position 5723: 0.00390857049213129
Position 7519: 0.003805915892598113
Position 5489: 0.003784109949516651
Position 8838: 0.0037136545023351702
Position 8337: 0.003676619355704986
Position 5475: 0.003595585578840098
Position 26: 0.0034549066648156173
Position 2407: 0.0034294637579892606
Position 4372: 0.003118160476428601
Position 3899: 0.0029621112010746
Position 3220: 0.002833960538205458
Position 5765: 0.002821093153254069
Position 5371: 0.002771051778649721
Position 4492: 0.0027315952566943267
Position 4476: 0.0025815578418449774
Position 8821: 0.0024611368721578573
Position 1809: 0.002061522548481056
Position 7258: 0.0020224745788755367
Position 9091: 0.0019937597738209946
Position 2893: 0.0019056765703787198
Position 9047: 0.0018823091391650664
Position 4076: 0.0017896694086450538
Position 268: 0.001753205551416322
Position 7207: 0.0014837656808161653
Position 5391: 0.001474707773100129
Position 5123: 0.0013260137229622816
Position 1279: 0.0012868350763883154
Position 3730: 0.0011174153570192558
Position 7853: 0.0010837751499792104
Position 8905: 0.0010741334028204139
Position 10141: 0.001064383190030532
Position 370: 0.0010316452127885863
Position 9122: 0.000985544937173918
Position 961: 0.0009678781055005095
Position 7882: 0.0008088733602350411
Position 1677: 0.0007404718387799022
Position 6551: 0.0006956995105809765
Position 3818: 0.0006742482008421761
Position 400: 0.0005936239067839697
Position 6041: 0.0005922262658453892
Position 9502: 0.0005226823106688173
Position 3568: 0.0005060928665637092
Position 7433: 0.00048536020080797333
Position 493: 0.0004810947969613822
Position 7386: 0.00048095303585520986
Position 158: 0.0004753537616243631
Position 7924: 0.0004612571890105037
Position 277: 0.000453360288207096
Position 9844: 0.000425254036675309
Position 404: 0.00040799705822683655
Position 6166: 0.0004031479574377512
Position 4358: 0.0003645676315802409
Position 115: 0.0003210287082448932
Position 1432: 0.00025200503188163516
Position 43: 0.00025197342307288164
Position 7425: 0.0002447730843682851
Position 4612: 0.0002435787221390649
Position 588: 0.00017718030553485843
Position 9850: 0.00016842383292583403
Position 7351: 0.00015089050142450452
Position 6086: 0.00014940429855471002
Position 803: 0.00014770145693441714
Position 7463: 0.00014744132899168969
Position 7313: 0.0001286933033594615
Position 119: 0.00011724803328728359
Position 7154: 0.00011242216471527645
Position 1441: 9.786793706556943e-05
Position 4045: 8.901054079398085e-05
Position 345: 8.878666821139686e-05
Position 1284: 8.803078601033029e-05
Position 3490: 7.744778472424478e-05
Position 497: 7.263822317442698e-05
Position 196: 6.949658931219709e-05
Position 1350: 5.991297006911439e-05
Position 7435: 5.4497080664377017e-05
Position 1231: 4.265702650181479e-05
Position 1407: 3.3859296708138584e-05
Position 342: 2.9113799720432733e-05
Position 712: 2.7347961740110785e-05
Position 9253: 2.533864774483941e-05
Position 123: 2.2473181642793014e-05
Position 9871: 1.9958300241295633e-05
Position 2439: 1.825172935837215e-05
Position 1498: 1.65407966387875e-05
Position 906: 1.314341743338667e-05
Position 1211: 1.008995010096181e-05
Position 1291: 9.608127950048272e-06
Position 146: 3.0458656115490377e-06
Position 45: 1.949334097308753e-06
Position 40: 1.564459134906281e-06
Position 8130: 1.009389998591865e-06
Position 60: 6.722330938348135e-07
Position 148: 1.5275253031716676e-07
Position 6123: 1.3121778584606595e-07
Position 136: 1.0724216014642772e-07
Position 9840: 5.698802218465559e-08
Position 102: 5.197971221032852e-08
Position 9912: 2.0149831788209296e-08
Position 188: 1.0769927042044505e-08
Position 7119: 5.687439533569892e-09
Position 172: 2.631466795283705e-09
Position 93: 1.357503992306589e-11
Position 5714: 1.4876751191816439e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5594: 0.9933770141850417
Position 9998: 0.9675677279872419
Position 3969: 0.9665097485907428
Position 8041: 0.9322616570284529
Position 2827: 0.9040115151744773
Position 7344: 0.8828565539544537
Position 1570: 0.881153674297114
Position 9739: 0.8721168487699213
Position 9180: 0.8434336571500226
Position 4292: 0.8291368016439555
Position 4610: 0.8244364792014836
Position 1141: 0.8153850582134428
Position 8904: 0.7599627855863333
Position 7058: 0.7246877265688335
Position 3660: 0.7242817494834103
Position 7686: 0.5439489002319513
Position 5237: 0.3494727075229282
Position 8647: 0.2781680442137254
Position 3444: 0.27521398572284206
Position 3259: 0.25908391699472744
Position 4933: 0.25369011055249885
Position 3084: 0.23113623970039465
Position 7640: 0.2264453525764052
Position 7139: 0.17526399228965195
Position 9230: 0.13614323253602875
Position 8690: 0.13554482441992255
Position 3061: 0.10048331615168393
Position 3225: 0.09426940373782199
Position 9422: 0.09294596001273119
Position 1819: 0.08909172017963209
Position 948: 0.08714552785011609
Position 4691: 0.08340981782440515
Position 9748: 0.08026732221066311
Position 449: 0.07984822433476896
Position 1047: 0.07837095220775445
Position 4259: 0.07809915837868131
Position 3137: 0.0741881070395634
Position 5265: 0.04885618236902063
Position 1857: 0.04063477086940045
Position 7585: 0.03902654616191243
Position 7968: 0.03707601038150407
Position 1573: 0.027788821873073945
Position 4211: 0.02366221083620996
Position 7518: 0.02185305336167961
Position 4882: 0.019330585827650442
Position 7556: 0.019209982311660774
Position 5145: 0.018917748850118522
Position 3730: 0.018485052937737254
Position 7660: 0.018226509023356357
Position 3931: 0.017299705282052266
Position 9387: 0.01644115958035331
Position 8579: 0.01633323762218668
Position 3297: 0.016172663050012026
Position 1081: 0.015526695760217136
Position 9792: 0.014433433460486764
Position 1598: 0.014088036800310373
Position 2810: 0.013482461144692285
Position 5091: 0.013421451853568063
Position 4224: 0.01287916450870989
Position 4948: 0.011411010320882563
Position 1790: 0.01132891936353836
Position 10140: 0.011294872209634819
Position 8552: 0.011286190723706842
Position 1120: 0.011158624328476405
Position 8771: 0.011118867526752927
Position 1267: 0.010784188624864261
Position 3103: 0.010280075069906166
Position 4475: 0.009854927430284386
Position 9603: 0.009489984498785235
Position 5001: 0.00889840052602845
Position 602: 0.008838558775536923
Position 9600: 0.008669611840570515
Position 9196: 0.008281997068572034
Position 5394: 0.008228984936629791
Position 7870: 0.007768160358289988
Position 3148: 0.007446528167205153
Position 1299: 0.007232959366295561
Position 999: 0.00722351348773566
Position 3362: 0.0070685918606323735
Position 2710: 0.00696597868297691
Position 9435: 0.006770257703203116
Position 593: 0.006436131111774839
Position 3044: 0.006355105014591019
Position 7706: 0.006226039383705246
Position 8269: 0.005950805361516428
Position 1050: 0.005887091123993099
Position 599: 0.005838887701002675
Position 1576: 0.0058375834328230096
Position 4196: 0.0057927787512387
Position 5335: 0.005698006079550027
Position 1526: 0.005486357847326729
Position 8942: 0.005225683506832573
Position 535: 0.004536674640826954
