Gene = SMIM4
index = 1285
Annotated 5SS: [302]
Annotated 3SS: [3818]
SMsplice 5SS: [169]
SMsplice 3SS: [3818]
top_k =  500
Partition function (log Z): -7.820824491829188

Sorted 5' Splice Sites (High to Low Probability):
Position 169: 0.705457900503415
Position 2784: 0.37948575581526595
Position 302: 0.2763574910150764
Position 2722: 0.08828285888367617
Position 3905: 0.045531344037203485
Position 3723: 0.023095818487585268
Position 2273: 0.021056786602540803
Position 4646: 0.01866154917460805
Position 3549: 0.018218514283403063
Position 803: 0.01456537868424834
Position 570: 0.012759318026510336
Position 2883: 0.011078335179405388
Position 637: 0.01060346182849144
Position 277: 0.009574375290141442
Position 2853: 0.005754929175091556
Position 2754: 0.005386401352099707
Position 3371: 0.004989676180644045
Position 466: 0.0043765209967859325
Position 1594: 0.004011551658832789
Position 2395: 0.004008408561417182
Position 3177: 0.003099850533397942
Position 1265: 0.0030677150172452776
Position 3491: 0.0027666567241441168
Position 5089: 0.0027506745533152632
Position 2582: 0.001969551097888008
Position 52: 0.0019115685598315847
Position 3727: 0.0017682350106031706
Position 352: 0.0017583993845311488
Position 2799: 0.0015581006247211942
Position 3196: 0.0015251832263341216
Position 2860: 0.001261523002150647
Position 2476: 0.0010625631417314303
Position 760: 0.0009998796694393032
Position 1239: 0.0008985463973090906
Position 306: 0.0008570436152046353
Position 3426: 0.0008528272411125275
Position 58: 0.0006117427359712426
Position 222: 0.0005921880097968743
Position 3357: 0.0005185890905447564
Position 2981: 0.0004822953604880422
Position 2892: 0.0004078500088589604
Position 2176: 0.0003884526225687474
Position 190: 0.00030323833148844585
Position 3497: 0.0002797977557729178
Position 1216: 0.00021711914107916925
Position 1221: 0.0002055965055505323
Position 1743: 0.00017720462876666914
Position 283: 0.00017329408684931487
Position 624: 0.00016718714281248591
Position 2370: 0.00015981940191226034
Position 2759: 0.00013550020265033628
Position 1487: 9.417323216441589e-06
Position 314: 8.88098162311109e-06
Position 1654: 7.984001911191525e-06
Position 1693: 7.772858327229219e-06
Position 1613: 7.331524819010035e-06
Position 2092: 6.595271720412723e-06
Position 2636: 6.34227470647358e-06
Position 444: 5.26467377989319e-06
Position 791: 5.200057295493604e-06
Position 144: 5.130217520332533e-06
Position 495: 4.1089514175051275e-06
Position 422: 4.003239662217294e-06
Position 3066: 3.891510678820065e-06
Position 83: 3.4922010092448454e-06
Position 1298: 3.107095909352517e-06
Position 94: 1.451731237821433e-06
Position 43: 1.1859160357974936e-06
Position 108: 5.480384608789369e-07
Position 261: 1.8530169639552122e-07
Position 614: 1.7331170196517722e-07
Position 153: 1.4909890780595895e-07
Position 241: 1.3674978376207383e-07
Position 4: 1.1795453949333321e-07
Position 578: 6.45161118874979e-08
Position 115: 2.2143017775816674e-08
Position 326: 1.8158813772259516e-08
Position 375: 9.575337388087259e-09
Position 320: 8.92281725414331e-09
Position 20: 1.4791457615415315e-09
Position 427: 5.324413237420405e-10
Position 120: 3.134633476571559e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3818: 0.701781127683371
Position 2694: 0.29187062940494407
Position 2682: 0.08715852053306282
Position 4880: 0.05862110858076794
Position 337: 0.057514748022862446
Position 4943: 0.04792346981278887
Position 3834: 0.043281435845860784
Position 3425: 0.038801030813724796
Position 4250: 0.03564253676984339
Position 2634: 0.03475300322918508
Position 2450: 0.03453062709685213
Position 4861: 0.02857056013082177
Position 516: 0.02132171156346768
Position 4503: 0.020792396993672257
Position 3058: 0.014365436810006564
Position 3629: 0.013786881167256161
Position 2291: 0.013566255490825078
Position 2644: 0.013026079980946665
Position 3958: 0.011329865084140602
Position 4486: 0.010099608097087341
Position 2673: 0.009732336769091863
Position 1901: 0.009205523823481913
Position 741: 0.008482831264289075
Position 2174: 0.0075019820506176185
Position 2808: 0.006696869115929132
Position 5202: 0.00582893417039279
Position 3977: 0.005457403086497025
Position 4529: 0.004122617620214153
Position 1482: 0.004081468642794809
Position 4128: 0.0040683167827779716
Position 2119: 0.004040897246671197
Position 3992: 0.003827980075423473
Position 2454: 0.00336063844988721
Position 2514: 0.0031831512696259344
Position 3295: 0.002943996008025838
Position 2701: 0.0022780714928240793
Position 4216: 0.0022028173659893804
Position 4288: 0.00207209585565188
Position 2697: 0.0019617349251512977
Position 1067: 0.0017316141703541514
Position 2133: 0.0015879177593342664
Position 4399: 0.0015524087746960466
Position 3605: 0.0014882623048105051
Position 539: 0.0014304494686865569
Position 2566: 0.0014301837438469073
Position 3760: 0.0012960941132933903
Position 3309: 0.0012618447254869485
Position 3215: 0.0011944440532284904
Position 384: 0.0009769826879793679
Position 2232: 0.0009716031274693268
Position 1064: 0.000939661472078276
Position 5031: 0.0008116118438937575
Position 4960: 0.0007247219004579565
Position 2040: 0.0006475366682675624
Position 778: 0.0006069753319993778
Position 469: 0.0006027294133903297
Position 4357: 0.0005856518779949697
Position 409: 0.00044351720480549986
Position 4157: 0.0004334447426886229
Position 4414: 0.00041945054620523727
Position 2091: 0.00036359816964199053
Position 3934: 0.0003279561536601805
Position 2066: 0.0003018835250439471
