Gene = GRIP2
index = 622
Annotated 5SS: [  209  1813 16231 16645 17689 18470 19082 20440 21692 21971 24309 25017
 27789 28416 29304 30668 30916 32261 34520 35280 36466 38515 45664 47238]
Annotated 3SS: [ 1690 16149 16508 17542 18382 19005 20293 21543 21801 24182 24866 27601
 28269 29222 30600 30769 32115 34379 35099 36290 38408 45519 47090 48253]
SMsplice 5SS: [  209  3086 16231 16645 17689 18470 18762 19082 20440 21692 21911 25017
 27789 28416 29304 30668 30916 32261 34165 34520 35280 36466 38515 41789
 45664 47238]
SMsplice 3SS: [ 2913 16149 16508 17542 18382 18573 19005 20293 21543 21801 24866 27601
 28285 29222 30557 30769 32115 34035 34379 35099 36290 38408 41595 45519
 47090 52293]
top_k =  500
Partition function (log Z): 32.07074049504399

Sorted 5' Splice Sites (High to Low Probability):
Position 16231: 0.9995967146488469
Position 30916: 0.9975718427401367
Position 47238: 0.9970468783095968
Position 3086: 0.9857559489703849
Position 29304: 0.9832801112827233
Position 17689: 0.9669893159959491
Position 35280: 0.9657556431524141
Position 20440: 0.9543342225699719
Position 41789: 0.9396393892103292
Position 28416: 0.9389252217976563
Position 21692: 0.9337202017632216
Position 19082: 0.886240676770481
Position 27789: 0.8638414861626084
Position 30668: 0.850569594357795
Position 16645: 0.8362648998440394
Position 38515: 0.8303560096094503
Position 36466: 0.8148890691087181
Position 25017: 0.8040933498506901
Position 34165: 0.6556044546862437
Position 32261: 0.6465422268307227
Position 45664: 0.6338298626362052
Position 34520: 0.5638442821653651
Position 209: 0.5141949654732548
Position 18762: 0.5052289093019761
Position 21911: 0.4949452825712719
Position 18470: 0.489839283926819
Position 29733: 0.4074730086919092
Position 21971: 0.39161872914502605
Position 32831: 0.32984584561610897
Position 39712: 0.29861172556454235
Position 6623: 0.28150790898041783
Position 1813: 0.2773539046950128
Position 190: 0.2579141826629529
Position 1027: 0.22904270081399122
Position 29030: 0.22822453987952226
Position 18605: 0.2280463844073206
Position 25766: 0.21630983185330033
Position 33715: 0.20861237617419628
Position 33900: 0.19544289813759022
Position 19249: 0.1391138946316623
Position 28134: 0.1321560261351273
Position 32548: 0.1286513022098306
Position 58: 0.11940119500915859
Position 32861: 0.11856280951773582
Position 9167: 0.11346648381746335
Position 6958: 0.11262508691555342
Position 34557: 0.11159108849891547
Position 3908: 0.1047876302215915
Position 48032: 0.10264312456050811
Position 32494: 0.09499111891743267
Position 2306: 0.09333562024178514
Position 48567: 0.07774950354044417
Position 29748: 0.07629421944221963
Position 38486: 0.07090049176824505
Position 34185: 0.06873597307719154
Position 30495: 0.06282000984440562
Position 51964: 0.0595635084043706
Position 6290: 0.058668415044995946
Position 34474: 0.05825165493991438
Position 24309: 0.05377770173186659
Position 49416: 0.05347187914245015
Position 30444: 0.052029214969986935
Position 20937: 0.05054410658534752
Position 28420: 0.04995749890649343
Position 45677: 0.04803550196805735
Position 48318: 0.046098518670307564
Position 48843: 0.04590768948704217
Position 942: 0.04589705319775796
Position 20415: 0.0456602779495737
Position 34104: 0.044998762623078385
Position 45601: 0.044825669523577145
Position 32289: 0.04346934857701886
Position 35438: 0.03937213308265806
Position 24049: 0.03559321179644845
Position 35011: 0.034995987372356416
Position 3984: 0.033800078647727286
Position 22439: 0.03124426618682609
Position 25788: 0.0286135406061122
Position 37213: 0.028553408975480806
Position 29572: 0.027087445393091724
Position 20951: 0.02695689757220367
Position 50865: 0.026421029093611374
Position 32134: 0.026379731307958024
Position 32731: 0.023039920104812758
Position 32416: 0.022857000746982645
Position 45043: 0.022575104999749886
Position 5560: 0.02201541482364149
Position 47991: 0.02194802036982437
Position 33864: 0.02161722989764832
Position 31229: 0.021167364678236208
Position 903: 0.020063318187744567
Position 2171: 0.019969152345525095
Position 32373: 0.019623369859770166
Position 501: 0.01697579236597924
Position 16581: 0.01671603395235408
Position 49408: 0.016416186902069595
Position 33027: 0.016253739272935018
Position 31999: 0.01531472020547473
Position 51118: 0.015001357173737738
Position 215: 0.0149781621536102
Position 32772: 0.014217530547395081
Position 48417: 0.014169168436840095
Position 35845: 0.013884474770287649
Position 24503: 0.013815614780142272
Position 2224: 0.013461648868428797
Position 142: 0.013155808234699043
Position 21725: 0.013089332328373232
Position 269: 0.012744367108568884
Position 19145: 0.011509991857591197
Position 48023: 0.010571654534973423
Position 30573: 0.010055383426847513
Position 33879: 0.00995207045092798
Position 32511: 0.009832990430151126
Position 18492: 0.00913365125696975
Position 34757: 0.008883800996726818
Position 23409: 0.008780957332803678
Position 35055: 0.008639216943858432
Position 48425: 0.008558502842376857
Position 35611: 0.008151386734605566
Position 31472: 0.0076935440402600384
Position 49860: 0.007530982446940431
Position 2192: 0.007356219126390125
Position 31376: 0.007280021894702597
Position 33859: 0.007175529037796983
Position 17664: 0.007004351426237757
Position 52429: 0.006149748211953208
Position 19309: 0.005826581000728821
Position 31734: 0.005802828437246055
Position 29563: 0.005738164430952534
Position 52336: 0.00540882064370866
Position 761: 0.005337895831184339
Position 31459: 0.005318579875802545
Position 17876: 0.0052798909851672375
Position 48822: 0.005212758627768894
Position 35872: 0.005207554912219409
Position 36249: 0.0051248105697347494
Position 47660: 0.0048138493515926745
Position 32742: 0.004704013571558258
Position 18157: 0.004668487225196641
Position 19750: 0.004627070746210432
Position 34957: 0.004482504981375948
Position 25054: 0.0044306097809443295
Position 30394: 0.004396021108869037
Position 32037: 0.00422716854390413
Position 32877: 0.004088149288138498
Position 29666: 0.004031338673063597
Position 28385: 0.0038548709833387
Position 847: 0.0037998512025359927
Position 3829: 0.003770926137208014
Position 20860: 0.003347811975371283
Position 37254: 0.0032707915753434546
Position 33796: 0.0030447365272171668
Position 1672: 0.0029821057056843335
Position 48129: 0.0029215558426815853
Position 29538: 0.002874233437983669
Position 32041: 0.0028707966466301523
Position 28837: 0.0027628664512978473
Position 2218: 0.0027467131952310262
Position 17858: 0.0027201451355661575
Position 25105: 0.0027117977708166997
Position 5520: 0.0025368127351619485
Position 28630: 0.0024628493630261027
Position 31567: 0.002432801716892127
Position 415: 0.002349686047723768
Position 688: 0.0022891912781258916
Position 38569: 0.002216916600162903
Position 2736: 0.0020811751254683594
Position 1001: 0.0020341310690494365
Position 31913: 0.0019104075892513116
Position 47746: 0.0017315195819107285
Position 1203: 0.0014351541892532293
Position 196: 0.0014166904775893801
Position 25066: 0.001400950711098803
Position 28397: 0.0013608993446865864
Position 31225: 0.0012928860656895667
Position 28787: 0.001278838996029173
Position 28898: 0.001263030634606156
Position 30879: 0.0012623683784729622
Position 19843: 0.0012574482617496298
Position 29558: 0.0012406115610995136
Position 5803: 0.001205566138545157
Position 47896: 0.0011312115218571441
Position 32583: 0.0010487237921451566
Position 28824: 0.000958022668323914
Position 28682: 0.0008461421172541313
Position 36473: 0.0007211795030363648
Position 28713: 0.0007160713196123586
Position 36519: 0.0006932278988180997
Position 17879: 0.0006224783080450174
