Gene = RP11-330H6.5
index = 1168
Annotated 5SS: [  64  321 1271 1530]
Annotated 3SS: [ 194 1119 1407 6877]
SMsplice 5SS: [  64  321 1271 1530]
SMsplice 3SS: [ 194 1119 1407 1988]
top_k =  500
Partition function (log Z): -3.8188231640627137

Sorted 5' Splice Sites (High to Low Probability):
Position 1530: 0.9213639188642881
Position 321: 0.9199096664345551
Position 64: 0.9064718581215317
Position 1271: 0.7256387532329939
Position 2134: 0.31830466130540724
Position 2734: 0.24467514798826542
Position 1772: 0.17876214929142545
Position 2494: 0.17225478649780723
Position 572: 0.14480770694353542
Position 2712: 0.13669091413770393
Position 2259: 0.13166767773873334
Position 1850: 0.11987892220547564
Position 831: 0.11242663737517203
Position 6978: 0.06500381835410377
Position 886: 0.06449606812591603
Position 161: 0.06073765736415926
Position 818: 0.05983327735135204
Position 2040: 0.03613866727903366
Position 1267: 0.026633977563741747
Position 3436: 0.02605735909899744
Position 8210: 0.017022416399365095
Position 6954: 0.01699927390035982
Position 1900: 0.016539292867182625
Position 68: 0.011397921136841679
Position 5664: 0.010819809314947202
Position 3066: 0.007852688104262805
Position 580: 0.005697571257568789
Position 1894: 0.004398922840088006
Position 4242: 0.0028613039049726115
Position 303: 0.0028351522350349477
Position 195: 0.002827380416334072
Position 325: 0.0026932195667100927
Position 3444: 0.0024940879164866247
Position 391: 0.0011941153833415763
Position 834: 0.0011349750823942705
Position 872: 0.0007724431637264605
Position 1009: 0.0006290927359945349
Position 1195: 0.0006011698830583617
Position 2189: 0.000572771225163793
Position 926: 0.000517059051986187
Position 2352: 0.0003817662911228995
Position 2180: 0.0003775847754595758
Position 1721: 0.0003764667713541928
Position 1263: 0.0002737765566235969
Position 1309: 0.00025290937836862517
Position 2369: 0.0002517383366196427
Position 383: 0.0001996626369627207
Position 5073: 0.0001875181439869107
Position 2489: 0.00018141504458711737
Position 103: 0.00011132078560484284
Position 465: 9.568484326715856e-05
Position 1585: 9.027744875604596e-05
Position 446: 8.039828892632057e-05
Position 2293: 5.5713348127209866e-05
Position 1359: 4.9499583314435154e-05
Position 2367: 4.873539490626749e-05
Position 1702: 4.395828027719542e-05
Position 657: 3.926546523964072e-05
Position 4327: 3.759511383135439e-05
Position 676: 3.604831513065871e-05
Position 422: 2.5577760224241563e-05
Position 2406: 1.7038101621544545e-05
Position 518: 1.4475980405302028e-05
Position 1430: 1.3290056094564696e-05
Position 452: 1.2875093615023819e-05
Position 127: 1.2804097945808456e-05
Position 540: 1.2504627038051442e-05
Position 623: 4.399174118286708e-06
Position 532: 1.0131079614482272e-06
Position 520: 9.033264979599162e-07
Position 400: 8.580924210186619e-07
Position 534: 5.010769078963219e-07
Position 426: 3.164709094524047e-07
Position 211: 1.4390611976971663e-07
Position 117: 1.1285998973576366e-07
Position 440: 1.913177524962299e-08
Position 213: 5.2064917079027305e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1407: 0.919818731741088
Position 194: 0.8528069614668744
Position 1988: 0.6819638560372293
Position 1119: 0.4785899108388661
Position 2659: 0.4710063345436907
Position 6877: 0.44963248747684315
Position 1647: 0.3179427513985614
Position 702: 0.27276301200222064
Position 8446: 0.1462884200424856
Position 7536: 0.10654389788341301
Position 2365: 0.1001205015341257
Position 1162: 0.0994606336126853
Position 1122: 0.08581652876245996
Position 554: 0.08282135510256043
Position 260: 0.07028950737710378
Position 2241: 0.05612344665126808
Position 436: 0.03409823896924251
Position 1182: 0.02331075117887672
Position 3352: 0.02015741444392491
Position 8071: 0.019020731030130484
Position 4073: 0.018980607749816605
Position 6922: 0.017489426421745065
Position 7326: 0.014152063524867593
Position 388: 0.013093849759626873
Position 3274: 0.012928507946854774
Position 5608: 0.012528821126346474
Position 1033: 0.011917913578092541
Position 2711: 0.010696796638438082
Position 2908: 0.009600048469934841
Position 706: 0.008911148952009696
Position 2579: 0.007743760593828731
Position 2991: 0.006186797971494612
Position 3866: 0.005067753901856772
Position 1436: 0.004446470106451054
Position 1204: 0.0034238790156554057
Position 7696: 0.002867854294156872
Position 415: 0.0027946263383959793
Position 768: 0.002735086660030419
Position 512: 0.002411063625230949
Position 2291: 0.002385967089601879
Position 422: 0.0023703848440768237
Position 1468: 0.0022648482574073752
Position 529: 0.0015213342755082244
Position 1760: 0.0014672184715197065
Position 5005: 0.0013570430384144524
Position 239: 0.0012869548120138649
Position 1764: 0.0012277713340228976
Position 745: 0.0011892240243489016
Position 860: 0.0011340994054209002
Position 1384: 0.0009450307663841398
Position 6891: 0.0009144473708508945
Position 1358: 0.0008137983059544821
Position 4010: 0.0008073231119186024
Position 6270: 0.0006918600004678058
