Gene = AHDC1
index = 42
Annotated 5SS: [  195 44886 50518 50700 56331]
Annotated 3SS: [44707 50405 50661 51401 68674]
SMsplice 5SS: [  195 35624 39441 44886 50735 53085 56331 68830]
SMsplice 3SS: [35477 39312 44707 50661 52974 56155 68674 69260]
top_k =  500
Partition function (log Z): -33.35283868237511

Sorted 5' Splice Sites (High to Low Probability):
Position 195: 0.9997588414408057
Position 3229: 0.5804499039406732
Position 6499: 0.3151357601784662
Position 2197: 0.20890953643308105
Position 2155: 0.19082418349521849
Position 3852: 0.1689534490783064
Position 6757: 0.15969680567062353
Position 4723: 0.14425066734952322
Position 9074: 0.1277002954519341
Position 13057: 0.11588980296252449
Position 3527: 0.11584819127607272
Position 1999: 0.0803014729966618
Position 1837: 0.03555131062773465
Position 6471: 0.02610236401316425
Position 2109: 0.021312489884095617
Position 4790: 0.01738517730567395
Position 9177: 0.014812315105989703
Position 5970: 0.012495446292138918
Position 3361: 0.01029911018787834
Position 3682: 0.008967006101822486
Position 1380: 0.0046876197684078596
Position 2267: 0.004583279318599515
Position 6714: 0.003048733081151069
Position 3234: 0.00301043636772391
Position 1687: 0.002413857298861583
Position 2914: 0.0021925937000189795
Position 24: 0.0018921557464356053
Position 2310: 0.0014022037374931
Position 1038: 0.001383288781302421
Position 2831: 0.0011466084959265278
Position 1244: 0.0011243640387827098
Position 2444: 0.0009828478190695004
Position 988: 0.0007036064165641099
Position 2243: 0.0006644507762741978
Position 1662: 0.0005571482664965176
Position 5183: 0.0004660721867020741
Position 326: 0.0004298908475118021
Position 3219: 0.00032367959451910214
Position 1664: 0.00029335743722759474
Position 1824: 0.0002807659923060164
Position 1614: 0.0002779361859001771
Position 2060: 0.00027440676783957327
Position 3602: 0.00023737812522969467
Position 1882: 0.00016340362213509624
Position 294: 5.6632092544170565e-05
Position 2473: 4.567603128139945e-05
Position 1372: 4.534140787424114e-05
Position 1387: 4.501696505022817e-05
Position 3876: 3.906329001277123e-05
Position 1620: 3.7583591136681294e-05
Position 1541: 3.546613646061251e-05
Position 417: 2.483745792523615e-05
Position 2643: 2.476946024804209e-05
Position 1530: 2.2673140202969207e-05
Position 1959: 2.117068923686249e-05
Position 496: 1.827266905894318e-05
Position 1744: 1.7531632006769614e-05
Position 941: 1.5957588550588338e-05
Position 738: 1.563228523233104e-05
Position 1044: 1.2910119351340145e-05
Position 289: 7.295395047427649e-06
Position 1179: 5.605056880129066e-06
Position 8: 4.545371601898332e-06
Position 1784: 8.256755431311365e-07
Position 317: 3.1184795431951816e-07
Position 1874: 2.5127036896151925e-07
Position 771: 1.0882128721618252e-07
Position 1138: 8.702695494681242e-08
Position 962: 8.146275405282194e-08
Position 1084: 7.081857825707624e-08
Position 946: 5.080405568974954e-08
Position 335: 4.952776956861499e-08
Position 308: 4.2891040294898064e-08
Position 832: 3.2206358586550734e-08
Position 48: 2.4787679888562672e-08
Position 591: 1.0037032710429857e-08
Position 199: 3.0129061192974753e-09
Position 849: 1.4664246999548928e-09
Position 815: 5.471264395784451e-10
Position 341: 4.1129987284980255e-10
Position 620: 1.595470968351463e-10
Position 257: 1.4160030798561275e-10
Position 138: 1.260703908862604e-10
Position 773: 5.5392791741479135e-11
Position 112: 1.151585938187735e-12
Position 455: 3.2483919839690963e-13
Position 447: 1.1675426074088872e-13
Position 281: 2.3809934962249878e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 6348: 0.37678029503604493
Position 3096: 0.3755774881245541
Position 2037: 0.30804243301980483
Position 3137: 0.25491013482303726
Position 12736: 0.24535856514861468
Position 8916: 0.19744215269388496
Position 3759: 0.17740714824360335
Position 6626: 0.16515883349247953
Position 9604: 0.15449730767725686
Position 10878: 0.11661550971925816
Position 17541: 0.11588980296252449
Position 3385: 0.09600132615085134
Position 1914: 0.09194414860574804
Position 4582: 0.07948147526654557
Position 1956: 0.06475959569063454
Position 9359: 0.06340974453747518
Position 5914: 0.06235104276537688
Position 4531: 0.0444606943504614
Position 7252: 0.03613639774168113
Position 6036: 0.03257544339671633
Position 4492: 0.031803320792436474
Position 8980: 0.029180360834928046
Position 1465: 0.026799915803260143
Position 3400: 0.02242747471415546
Position 1116: 0.020772755366617834
Position 2077: 0.019742559879797932
Position 5415: 0.016686813143089424
Position 8287: 0.015363366702027441
Position 11798: 0.014878096174259656
Position 2093: 0.014778523278704882
Position 7265: 0.013649274079088261
Position 1976: 0.012082840261686881
Position 7339: 0.01169940653777903
Position 3303: 0.009997501932385456
Position 4461: 0.009747980534887601
Position 7704: 0.007088104657561335
Position 6831: 0.006237210176167128
Position 937: 0.005747422169585428
Position 1691: 0.004452728464906465
Position 1653: 0.003283828581158246
Position 3583: 0.0032655616954869017
Position 2749: 0.0028173566948308908
Position 1595: 0.002529967245135397
Position 3164: 0.0022407625890594777
Position 4716: 0.0018194867894655853
Position 1614: 0.0016819656859273647
Position 5388: 0.0012818409279227476
Position 5210: 0.0011850616605998086
Position 2222: 0.0011449911664223789
Position 2973: 0.0010883879385006404
Position 1479: 0.0010868312555301373
Position 99: 0.0010729459004638934
Position 1404: 0.000988333996757017
Position 2678: 0.0008502213225649549
Position 96: 0.0008202130508447659
Position 1953: 0.0007409313467341766
Position 3031: 0.0005474492126555274
Position 1214: 0.0005138991592756325
Position 3579: 0.00044914970053011366
Position 3444: 0.00043690694657640925
Position 3144: 0.0004309598229102229
Position 1501: 0.0004192379431512756
Position 262: 0.0004169444165147869
Position 2053: 0.0004025518886771998
Position 1641: 0.0003877201035563411
Position 2188: 0.0003740403013722143
Position 3616: 0.0003666403910433809
Position 2434: 0.00034434926638406144
Position 5114: 0.00027443760246503515
Position 1761: 0.00026621993285331683
Position 3621: 0.00020392937217996148
Position 2339: 0.00020095327880582822
Position 2830: 0.00017894471638167878
Position 1190: 0.00017489370381355891
Position 2606: 0.00015466741050741234
Position 3201: 0.00012132030327948826
Position 578: 0.0001171024848046783
Position 2296: 0.00011577810343799824
Position 2135: 9.47391370548069e-05
Position 2262: 8.707578673096548e-05
Position 4944: 7.825808182562822e-05
Position 717: 7.441709748411929e-05
Position 2367: 7.386129697301195e-05
Position 1885: 7.206914359929522e-05
Position 5028: 6.584004793530576e-05
Position 1485: 6.307931652560569e-05
Position 5151: 4.7536454476104184e-05
Position 3642: 4.092952792943197e-05
Position 1555: 3.878140979842868e-05
Position 1520: 3.5850540821521644e-05
Position 1624: 3.461173543191168e-05
Position 1660: 2.549478252552908e-05
Position 1655: 2.3214307997865295e-05
Position 1187: 1.6496372034018077e-05
Position 1349: 1.340608760229857e-05
Position 1674: 1.1909830417181199e-05
Position 2408: 1.1550314650100708e-05
Position 1203: 9.40352987689763e-06
Position 1536: 6.369507133664263e-06
Position 1772: 5.242207169601278e-06
Position 1295: 4.281363962291701e-06
Position 1516: 3.103407818917937e-06
Position 131: 2.5549689346098115e-06
Position 649: 1.9922898387072244e-06
Position 1263: 1.4870352694051713e-06
Position 1089: 1.4343788707750364e-06
Position 974: 1.4095617622187903e-06
Position 1363: 9.436774110684869e-07
Position 611: 9.073614614964273e-07
Position 1889: 4.538149317896447e-07
Position 1055: 3.314432550232736e-07
Position 1122: 2.9918173660973323e-07
Position 1287: 2.5462501046538166e-07
Position 1220: 1.5296967085195396e-07
Position 135: 8.056405221703136e-08
Position 1019: 6.454934792237098e-08
Position 959: 5.1396419008359266e-08
Position 2079: 5.090095205621268e-08
Position 804: 4.1068638300719784e-08
Position 1227: 3.7450243192685076e-08
Position 978: 3.195613837062295e-08
Position 849: 2.8918602754967465e-08
Position 1240: 1.5753511567939346e-08
Position 2104: 6.919713016735765e-09
Position 637: 3.1983797951027336e-09
Position 495: 3.0847198792776446e-09
Position 966: 1.901162570504573e-09
Position 667: 1.791192365803284e-09
Position 182: 1.5367440481152804e-09
Position 382: 1.3548291330846469e-09
Position 767: 1.2108186601136263e-09
Position 786: 1.1311437863264225e-09
Position 175: 7.004943919334063e-10
Position 390: 5.107067706974281e-10
Position 70: 2.9172000856913186e-10
