Gene = TUSC2
index = 1511
Annotated 5SS: [ 290 1887]
Annotated 3SS: [1765 2056]
SMsplice 5SS: [ 290 1887]
SMsplice 3SS: [1765 2056]
top_k =  500
Partition function (log Z): -3.593413991930575

Sorted 5' Splice Sites (High to Low Probability):
Position 1887: 0.9914275910840131
Position 290: 0.8976201186408613
Position 533: 0.267565727549426
Position 2186: 0.20399779564008283
Position 2504: 0.06413899575262828
Position 2268: 0.05415422615937314
Position 2117: 0.03534773473516117
Position 240: 0.027358813936570824
Position 1206: 0.025112861373901615
Position 75: 0.01819205851364038
Position 1216: 0.010320873494100687
Position 81: 0.010260842605530892
Position 2260: 0.007459366468935398
Position 2132: 0.006830193079213703
Position 2978: 0.005580477490471822
Position 1122: 0.00411392155598174
Position 969: 0.003489765055122286
Position 2740: 0.003318215740680527
Position 98: 0.003265101877684007
Position 96: 0.003072749941197633
Position 976: 0.003000035335357372
Position 751: 0.002381871596210379
Position 2323: 0.0018722879933760416
Position 2297: 0.0017719621531988037
Position 1594: 0.0015965569924009276
Position 1962: 0.000995458935676036
Position 1237: 0.0006841943656818414
Position 1467: 0.000594073013901573
Position 3199: 0.0004771865621599299
Position 3146: 0.0004437047710045029
Position 516: 0.00039558789177484964
Position 1133: 0.00028818155573032394
Position 1072: 0.00028810551050993053
Position 158: 0.0002835536840966252
Position 1115: 0.0002669011434320506
Position 1934: 0.00022330055666454476
Position 494: 0.00021349544897719626
Position 478: 0.00020040354265974105
Position 2319: 0.00017031411085553292
Position 2316: 0.00013784058738368674
Position 1218: 0.00010883186032244222
Position 1191: 0.00010413790245120966
Position 273: 9.63048603997854e-05
Position 450: 6.851477260477404e-05
Position 878: 6.287277513557005e-05
Position 430: 4.272496603801105e-05
Position 370: 3.8212748719872464e-05
Position 6: 2.3814174013169907e-05
Position 84: 2.1419268519556358e-05
Position 261: 2.0440368947306446e-05
Position 1394: 1.99204286335618e-05
Position 615: 1.7203541102215854e-05
Position 1863: 9.803677328719664e-06
Position 2729: 6.357644906436794e-06
Position 1905: 1.2212194043998668e-06
Position 2272: 1.2056864022789233e-06
Position 2547: 9.318634748148853e-07
Position 302: 7.267518151867321e-07
Position 2280: 5.385930097616074e-07
Position 905: 4.377650099099999e-07
Position 711: 3.650730777264472e-07
Position 2330: 3.073016262062496e-07
Position 176: 1.6490343079703434e-07
Position 688: 5.516816770573714e-08
Position 12: 6.497741424918011e-09
Position 922: 2.815108113228266e-09
Position 856: 2.4407042564687192e-09
Position 639: 1.514565993889478e-10
Position 340: 4.3119111829564915e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1765: 0.9921133325290815
Position 2056: 0.7032897040063453
