Gene = RP11-577H5.5
index = 1178
Annotated 5SS: [   90  2727  4552  5565 31030 31438 32519 32928]
Annotated 3SS: [ 2636  4376  5477 30867 31226 32441 32806 34007]
SMsplice 5SS: [   90  2727  4552 11788 12032 31030 31438 32519 32928]
SMsplice 3SS: [ 2636  4376 11635 11890 30867 31291 32441 32838 33004]
top_k =  500
Partition function (log Z): 4.352758034066719

Sorted 5' Splice Sites (High to Low Probability):
Position 12032: 0.9999999066754812
Position 31030: 0.9999992812244275
Position 2727: 0.9988585838440761
Position 32928: 0.992803395296819
Position 32519: 0.9887265897606858
Position 4552: 0.9283730000095891
Position 90: 0.6940062163515179
Position 11788: 0.4643130369632775
Position 11385: 0.2809273246321392
Position 119: 0.2766756879192792
Position 11744: 0.2234122151552455
Position 11713: 0.14668190040148915
Position 33129: 0.1417977484023607
Position 5980: 0.11645623003457123
Position 11756: 0.11200909967532581
Position 10694: 0.10808886529872609
Position 6891: 0.10102384366486922
Position 7470: 0.0580208149506901
Position 11681: 0.05358374132956362
Position 5565: 0.049668884213545164
Position 6628: 0.03816367941109357
Position 11000: 0.032967377056688146
Position 1586: 0.029150316851482602
Position 4520: 0.02816824558851338
Position 6944: 0.027167800004938375
Position 10385: 0.02665086411326146
Position 33185: 0.025189006421362455
Position 925: 0.022487103717471695
Position 7195: 0.020485477569570854
Position 9033: 0.019968817868314826
Position 1332: 0.01733863612749288
Position 3672: 0.01640551767813716
Position 33080: 0.014800679440661399
Position 9164: 0.013291031935214016
Position 7010: 0.013044691827994283
Position 7530: 0.01233267808026902
Position 1093: 0.011068235783422677
Position 5880: 0.010949349949171577
Position 32757: 0.010249683395111862
Position 839: 0.008979813806065313
Position 32546: 0.006413450352852245
Position 33248: 0.006072553151205132
Position 1892: 0.0060073768186064734
Position 4222: 0.004716427689374162
Position 2141: 0.0023226932089863927
Position 3527: 0.0022505580824574724
Position 33785: 0.001844251818267024
Position 3432: 0.001448956140985548
Position 32606: 0.0014460893988710096
Position 1326: 0.0014310372172964003
Position 3250: 0.0014272354114308386
Position 3327: 0.0013616204758978624
Position 1406: 0.0012811360875019774
Position 456: 0.0012155240644841777
Position 1597: 0.0011767616833908375
Position 622: 0.0011480821165914144
Position 7014: 0.0010197935805184117
Position 2662: 0.0009653441867222116
Position 1998: 0.0008893820561466927
Position 3208: 0.0007910659111060007
Position 1732: 0.0007714815293493462
Position 685: 0.0007427044259356496
Position 3523: 0.0006761676050455555
Position 527: 0.0005589830701057743
Position 3919: 0.0005562422317616754
Position 489: 0.0005410692295981957
Position 33844: 0.0005392008250695215
Position 34086: 0.0005222308534675701
Position 1821: 0.0005152075214615072
Position 5746: 0.0005106912784203716
Position 3547: 0.0004539020394829978
Position 34060: 0.0004437290947811271
Position 1925: 0.000436248554696535
Position 4185: 0.0003707362103992163
Position 33447: 0.0003588299705590362
Position 4183: 0.00034629278536931195
Position 1691: 0.0003369672022526738
Position 4123: 0.0002520927696046096
Position 255: 0.0002498520116454389
Position 33404: 0.00024655957364887816
Position 3552: 0.00023115614903822387
Position 4187: 0.00022656396181716955
Position 3698: 0.00021998283193675703
Position 32899: 0.0002120295640921036
Position 1474: 0.00021165833552008726
Position 3563: 0.00020874944504465552
Position 33321: 0.00020374101170070403
Position 150: 0.00019503423534249776
Position 2167: 0.0001799924192510973
Position 1841: 0.0001413534370754083
Position 970: 0.00012699761872692346
Position 152: 0.00012263887763773544
Position 2349: 8.532814625507689e-05
Position 2157: 8.219097650633876e-05
Position 2179: 8.075417483503292e-05
Position 33084: 7.347009263909412e-05
Position 1183: 6.752218604874281e-05
Position 94: 6.260841062314678e-05
Position 1169: 5.905437434631795e-05
Position 1305: 4.2289557621453726e-05
Position 1716: 4.218364204765851e-05
Position 321: 3.618225283004381e-05
Position 1415: 3.1572410422974844e-05
Position 350: 3.0085958715255012e-05
Position 355: 2.3274529468771565e-05
Position 257: 7.135389704236704e-07
Position 1013: 4.1291858406837305e-07
Position 833: 3.1133872000183975e-07
Position 33505: 2.3136056589296152e-07
Position 2866: 2.2183926164545433e-07
Position 2731: 7.623581751638684e-08
Position 533: 6.225305676529182e-08
Position 553: 5.383014805390407e-08
Position 12296: 5.374623096428082e-08
Position 15509: 4.413170285738584e-08
Position 498: 4.258569446933963e-08
Position 302: 2.6738137452044575e-08
Position 2827: 2.0750231953164923e-08
Position 15: 1.947562572062253e-08
Position 11948: 1.0699748396433195e-08
Position 333: 8.721920400662426e-09
Position 63: 8.073323547359054e-09
Position 348: 2.5936745086787997e-09
Position 216: 2.4191045148921526e-09
Position 12011: 2.2546272633577973e-09
Position 201: 1.903016093194938e-09
Position 4853: 1.0444867422839209e-09
Position 259: 8.768679161291894e-10
Position 137: 8.539741595942081e-10
Position 606: 5.420837473888852e-10
Position 248: 1.8834424794792406e-10
Position 5194: 1.2004382905944535e-10
Position 11863: 1.0315254649186179e-10
Position 11969: 7.643839498882232e-11
Position 265: 5.976584553094198e-11
Position 5854: 5.942662574550698e-11
Position 214: 5.0180169230479624e-11
Position 443: 4.3139532474873986e-11
Position 6931: 2.213730843488959e-11
Position 235: 4.473711431348701e-12
Position 4189: 2.1864608338797552e-12
Position 66: 1.513343121523156e-13
Position 3475: 1.2046046055665968e-13
Position 4582: 8.282177885795999e-14
Position 3297: 2.901053903076199e-14
Position 3067: 1.5168634432693958e-14
Position 3566: 9.633262155433083e-15
Position 596: 4.548586793452599e-15
Position 3073: 4.487535401985985e-15
Position 4663: 3.756448375289489e-15
Position 565: 7.758828950955102e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 30867: 0.9999992812244275
Position 2636: 0.9966272211753517
Position 32441: 0.9966234885418118
Position 11890: 0.907050626553707
Position 11635: 0.8502372760919024
Position 32838: 0.7026150751787578
Position 4376: 0.6746531917777937
Position 33004: 0.5856318201183514
Position 32806: 0.2634754223818559
Position 34007: 0.18433385071136488
Position 11546: 0.1497627217304959
Position 33037: 0.14583186727682734
Position 11289: 0.12190327223596596
Position 5824: 0.11619939138790729
Position 10338: 0.10186439854870018
Position 6712: 0.09512436189711714
Position 11242: 0.0892570162352973
Position 4443: 0.08590960210154071
Position 34258: 0.08110555154927113
Position 11947: 0.08071869161725226
Position 4461: 0.07644781411762287
Position 7376: 0.06075668336064909
Position 11315: 0.05556096021201187
Position 33064: 0.05261805639127467
Position 34164: 0.038841939117616
Position 6541: 0.028950446313317606
Position 10292: 0.02696909357568681
Position 33716: 0.02395681226384043
Position 4420: 0.02335305385385921
Position 1168: 0.023226582027105355
Position 32756: 0.022539881556323457
Position 6853: 0.020919727382249353
Position 33682: 0.020555989484572025
Position 4478: 0.01948496555781363
Position 10837: 0.018861941607234905
Position 4390: 0.016016405969782953
Position 8970: 0.014808803740794069
Position 6930: 0.014412250019801948
Position 11057: 0.01420607594886397
Position 7013: 0.014128532916558136
Position 10814: 0.014105435449453245
Position 5477: 0.0135744756652463
Position 4314: 0.012944026040076571
Position 5424: 0.012574367157401236
Position 11847: 0.01223060876818886
Position 4437: 0.012093720412298423
Position 4329: 0.010758945204158208
Position 4253: 0.009177882726699095
Position 5517: 0.00851161307959833
Position 8823: 0.00842653129625528
Position 1551: 0.008391462693697137
Position 33886: 0.00829298376526562
Position 1572: 0.007852626997990624
Position 1819: 0.007843484426100871
Position 6834: 0.007217874992052953
Position 7121: 0.007114674785283707
Position 649: 0.0070828759734537115
Position 32654: 0.007054742166854836
Position 3620: 0.006102852318181058
Position 3599: 0.006089829129720233
Position 5431: 0.00607366461256855
Position 10443: 0.005906238189792965
Position 32686: 0.005862456336659905
Position 4485: 0.005749047849903041
Position 34039: 0.0056513137549170835
Position 3410: 0.005378699320391814
Position 5896: 0.005256682969209151
Position 6505: 0.005179839429500867
Position 32740: 0.005087705532696101
Position 4153: 0.005026046860248674
Position 9067: 0.005023835204664904
Position 9118: 0.0050006795618145975
Position 7422: 0.004679789291524622
Position 4291: 0.004122939037602786
Position 5272: 0.003958844156049793
Position 6456: 0.003915745562358062
Position 33348: 0.0037285691913060827
Position 34408: 0.0036986682157472586
Position 5316: 0.0036606649186803433
Position 33212: 0.0036148527059709917
Position 34126: 0.0035774202184578985
Position 34091: 0.0029706782111011843
Position 6738: 0.002947525043488554
Position 33105: 0.0028357311346824603
Position 6675: 0.002823928749651924
Position 33971: 0.002721001508735613
Position 3017: 0.002678781688390504
