Gene = CARTPT
index = 280
Annotated 5SS: [290 801]
Annotated 3SS: [ 716 1344]
SMsplice 5SS: [ 290  801 1141]
SMsplice 3SS: [ 716 1012 1344]
top_k =  500
Partition function (log Z): -4.583774563532101

Sorted 5' Splice Sites (High to Low Probability):
Position 801: 0.7276426077621199
Position 290: 0.5151924444498949
Position 1141: 0.44991146676448845
Position 537: 0.41132584898711033
Position 294: 0.40280542863620084
Position 806: 0.2258722141886762
Position 612: 0.0771855330921274
Position 146: 0.07499075850274896
Position 989: 0.060717866904895765
Position 1355: 0.04907696044014931
Position 948: 0.029200471740579968
Position 1112: 0.022177557737723553
Position 89: 0.018732366656477636
Position 618: 0.009940133747805023
Position 1279: 0.007186410445399584
Position 904: 0.006467942440495819
Position 1210: 0.006339417367971139
Position 782: 0.006006144087635885
Position 201: 0.0035899220537051173
Position 622: 0.0034795839081408824
Position 754: 0.0027420806569833692
Position 1020: 0.0016738606523458287
Position 472: 0.001416710480131699
Position 979: 0.0013827594669392708
Position 1231: 0.0013744036986295613
Position 1305: 0.0006081077971379802
Position 468: 0.0004203830040472162
Position 555: 0.0004031005869140397
Position 564: 0.000380445034018966
Position 5: 0.00032657029578688954
Position 590: 0.0003025287135237065
Position 1174: 0.00027976718418998287
Position 588: 0.00024243065445769775
Position 652: 0.00022768468464187027
Position 1369: 0.00019947810806546156
Position 541: 0.00019734419792416045
Position 706: 7.703479178218094e-05
Position 102: 3.209128099049653e-05
Position 196: 3.069724532822314e-05
Position 443: 2.0554995737170445e-05
Position 120: 1.7792242409019414e-05
Position 99: 9.35750902195143e-06
Position 792: 2.929953623885229e-06
Position 260: 2.098553527136433e-07
Position 325: 4.177564890288331e-08
Position 333: 3.917723387373691e-08
Position 845: 3.911089766752095e-08
Position 880: 3.8096218776322494e-08
Position 616: 3.65882292631158e-08
Position 207: 1.9911521250373578e-08
Position 387: 1.4739261378460506e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 716: 0.6135583681228292
Position 1344: 0.5947234924703305
Position 385: 0.4906497792945446
Position 1012: 0.29141956510314976
Position 1201: 0.2538590491570342
Position 1042: 0.1923937644133044
Position 676: 0.15944776649871845
Position 643: 0.15529478659252682
Position 883: 0.10203478107698785
Position 1501: 0.0752025878495365
Position 214: 0.05321043051715521
Position 1567: 0.03454793138879356
Position 1217: 0.022134417839745096
Position 217: 0.009560261450215133
Position 1044: 0.007713001911409015
Position 387: 0.006549412706347154
Position 1762: 0.005886183852385912
Position 1443: 0.0057172032909022985
Position 1111: 0.005644791044781397
Position 903: 0.004662607066472293
Position 1019: 0.004010940172823435
Position 918: 0.003989518396842949
Position 510: 0.003752966618247497
Position 1258: 0.002387629713497905
Position 610: 0.002140349178027128
Position 1362: 0.002139673664427917
Position 694: 0.0019259532386566574
Position 1715: 0.001638762054596746
Position 1503: 0.0016338633583585622
Position 439: 0.0016164183172922841
Position 871: 0.0014379354245751856
Position 1414: 0.0012401013804182379
Position 391: 0.001132525603244563
Position 1260: 0.0009574800562471512
Position 1264: 0.0008857500235658608
Position 599: 0.0008652656643765991
Position 1050: 0.0008235190927560376
Position 839: 0.0007769476516354456
Position 468: 0.0005642826919140672
Position 952: 0.0004315902219009708
Position 681: 0.00035776880015290943
Position 419: 0.0003317371086968367
Position 703: 0.0003181589490351481
Position 441: 9.904103780387162e-05
Position 652: 7.279021801861004e-05
Position 987: 7.244850589200837e-05
Position 779: 6.148341438770813e-05
Position 967: 6.009708340514864e-05
Position 232: 5.888224532987911e-05
Position 519: 4.184139106452023e-05
Position 283: 2.9990903554942837e-05
Position 541: 2.616447721368371e-05
Position 239: 1.8912169146145923e-05
Position 110: 1.4679140791211898e-05
Position 126: 1.3753334653063582e-05
Position 841: 1.253679106253964e-05
Position 723: 1.026422530457012e-05
Position 553: 9.023961691155978e-06
Position 226: 7.166552507292787e-06
Position 504: 6.679669281311834e-06
Position 527: 5.528063253742196e-06
Position 407: 3.273799853805702e-06
Position 88: 2.933718240830599e-06
Position 735: 2.8200374423890932e-06
Position 782: 2.0352891918903927e-06
Position 402: 1.7808092974366445e-06
Position 612: 1.4311022599550377e-06
Position 322: 1.2254365602432806e-06
Position 564: 1.1597584371831118e-06
Position 450: 8.382353135135737e-07
Position 776: 6.319668598540979e-07
Position 280: 4.980892858246841e-07
Position 286: 3.723230680331277e-07
Position 150: 1.673586500833854e-08
Position 138: 6.240375164246695e-09
Position 120: 3.533522723169127e-09
Position 95: 2.4623007438565233e-09
Position 136: 3.3544918369691964e-10
Position 477: 2.3825857974757296e-10
Position 529: 7.893698415741118e-11
