Gene = SRM
index = 1332
Annotated 5SS: [ 248  800 1225 3421 4014 4244 5063]
Annotated 3SS: [ 678 1131 3266 3929 4097 4939 5138]
SMsplice 5SS: [ 248  800 1225 3421 4014 4244 5063]
SMsplice 3SS: [ 678 1131 3266 3929 4097 4939 5138]
top_k =  500
Partition function (log Z): 19.20460772054586

Sorted 5' Splice Sites (High to Low Probability):
Position 4014: 0.9985868532997471
Position 248: 0.9980826146477587
Position 4244: 0.9937099872736701
Position 5063: 0.9759265005989757
Position 800: 0.9156633202496757
Position 3421: 0.737326853129276
Position 1225: 0.6998850058935757
Position 1315: 0.19721677750795896
Position 1042: 0.11849305546295454
Position 1247: 0.09598478336651155
Position 847: 0.07403910993438502
Position 1046: 0.07293085523192235
Position 1055: 0.03656766693059684
Position 1023: 0.036170601719005296
Position 2015: 0.022104233323466844
Position 3470: 0.01758433308069988
Position 3462: 0.014372919461967273
Position 3342: 0.012272781573582444
Position 4622: 0.006252816352929349
Position 1063: 0.005869357978733352
Position 1726: 0.004544378092502126
Position 4871: 0.0042665240620116795
Position 3807: 0.004120031994078566
Position 4569: 0.0038536309420437545
Position 1804: 0.0027987410429613376
Position 624: 0.0024214128155575134
Position 4685: 0.002266210199266101
Position 1869: 0.002033982221705562
Position 1211: 0.0017584461829149576
Position 2817: 0.0015319783812100694
Position 1682: 0.0014274197443529502
Position 4283: 0.0014145514724313616
Position 4377: 0.0014049885770838282
Position 4667: 0.001378533499992465
Position 4534: 0.0012652263360073191
Position 3727: 0.0012271543554484901
Position 189: 0.0010678517520732135
Position 2047: 0.0010626516749131548
Position 4831: 0.0010419682853455147
Position 3346: 0.000977042917789555
Position 4409: 0.0008568665143241959
Position 3856: 0.0008241193698537263
Position 3705: 0.0008108358953861581
Position 1398: 0.0007087513700976981
Position 3390: 0.00064080593126834
Position 2990: 0.0005676239842246383
Position 3752: 0.00039716012200115855
Position 1709: 0.0003908007604810097
Position 4985: 0.00037868086202295513
Position 2092: 0.0003643164901407653
Position 550: 0.00036119226099782896
Position 3114: 0.00029606232223984075
Position 3352: 0.00028010138535148146
Position 428: 0.0002543842786995593
Position 3494: 0.0002007990441913384
Position 5151: 0.000197802149772533
Position 2531: 0.0001970849810006061
Position 3996: 0.00018776314889056147
Position 4265: 0.00010109045598574433
Position 5005: 8.36277763332217e-05
Position 5067: 8.088540340454146e-05
Position 4255: 7.315989996762131e-05
Position 5050: 6.424646175692658e-05
Position 140: 3.856178465132225e-05
Position 4050: 3.8004690993874536e-05
Position 929: 3.7645933446047105e-05
Position 5087: 3.0084802521110904e-05
Position 502: 2.944702333309274e-05
Position 896: 2.744358347109183e-05
Position 1505: 2.5849243108243344e-05
Position 883: 2.5783427511411963e-05
Position 1197: 2.5705497637091876e-05
Position 5325: 2.4306798791448718e-05
Position 4825: 2.3807510139167323e-05
Position 1395: 2.1767885834670814e-05
Position 678: 2.0932741754069397e-05
Position 1348: 1.836446312081504e-05
Position 479: 1.8284329071214684e-05
Position 5039: 1.8191190946114994e-05
Position 552: 1.7955349391209768e-05
Position 886: 1.7208130468878338e-05
Position 1013: 1.656197679759865e-05
Position 5214: 1.3355110453409023e-05
Position 1174: 1.3126299937531964e-05
Position 1363: 1.2903530818474513e-05
Position 808: 1.1234506426903422e-05
Position 711: 8.872636660825392e-06
Position 823: 6.927162725093125e-06
Position 4271: 6.578321622346322e-06
Position 462: 3.98892545951458e-06
Position 739: 2.9782213790652693e-06
Position 5329: 2.940166617045513e-06
Position 653: 2.8652886778198608e-06
Position 10: 2.6251383396776864e-06
Position 849: 2.390560008602152e-06
Position 810: 2.158182774110161e-06
Position 161: 1.3090615783760405e-06
Position 5321: 1.2124111692290098e-06
Position 5273: 1.1803495348520707e-06
Position 43: 8.731594233917272e-07
Position 1358: 8.01778219351485e-07
Position 701: 5.91795856529999e-07
Position 3998: 5.554137465535778e-07
Position 1253: 5.390088558978918e-07
Position 1177: 2.547640761671324e-07
Position 1160: 2.2574372555751184e-07
Position 460: 1.691631571759737e-07
Position 442: 1.6427261414224982e-07
Position 18: 1.2373190359300544e-07
Position 538: 1.234076598300798e-07
Position 4257: 1.0366983851078612e-07
Position 721: 1.0174534512511346e-07
Position 1278: 1.0058432095704449e-07
Position 1259: 7.159545149342946e-08
Position 436: 5.9419876625231956e-08
Position 1132: 5.892499952618635e-08
Position 695: 4.132156760694276e-08
Position 1229: 2.2847242501924547e-08
Position 4228: 1.9800768659302966e-08
Position 179: 8.418511449359118e-09
Position 703: 4.405777942766512e-09
Position 352: 9.052668416013513e-10
Position 15: 6.955507114552696e-10
Position 713: 2.36896326103407e-10
Position 5021: 2.1804245571964117e-10
Position 4961: 1.5588854567137093e-10
Position 1209: 1.3852722303357362e-10
Position 1237: 1.2806071402160545e-10
Position 5084: 8.482588303787924e-11
Position 237: 2.3407084775413286e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3929: 0.99904863668503
Position 1131: 0.9932784651195024
Position 4939: 0.9608402986739758
Position 678: 0.9203561136260585
Position 5138: 0.8839374933324585
Position 3266: 0.661254655910182
Position 4097: 0.6428272999504445
Position 964: 0.24024084588361297
Position 4087: 0.18794536612449525
Position 4132: 0.14381974455419563
Position 5188: 0.0782859388666539
Position 3322: 0.0705275082282013
Position 643: 0.06513318144947158
Position 3220: 0.04537851547292636
Position 1912: 0.017370057477538104
Position 868: 0.017138175264336385
Position 4343: 0.014059425911630013
Position 5231: 0.013836366325145856
Position 4954: 0.012362465578992078
Position 4108: 0.00985052388338893
Position 4649: 0.008944194624236602
Position 4981: 0.006720131237062794
Position 890: 0.00625529370034533
Position 1469: 0.005733688610071046
Position 4144: 0.004738700532515022
Position 3581: 0.004667979851089942
Position 4978: 0.004414117469023363
Position 4984: 0.004102298251465794
Position 4941: 0.0035174345354429416
Position 1490: 0.0026609075065421655
Position 682: 0.0025508299577862966
Position 5431: 0.0025251206696183187
Position 1857: 0.002524927194022838
Position 466: 0.002388362323023253
Position 652: 0.0023758824490404673
Position 3242: 0.0023582246612786507
Position 1880: 0.0018687277073496645
Position 4153: 0.001500098874852701
Position 3371: 0.0014675064278010757
Position 721: 0.0014634360643262995
Position 4206: 0.0014272233442777294
Position 3683: 0.0013949485187242513
Position 4135: 0.0012784684603792875
Position 3300: 0.0012406027802588997
Position 4966: 0.0011378714725062751
Position 473: 0.0010719891894127866
Position 645: 0.0009821229491434877
Position 4102: 0.0009279579934697763
Position 5155: 0.000920856585910489
Position 969: 0.0007935336982235491
Position 1629: 0.0007359036931206685
Position 3411: 0.000733826885906506
Position 1681: 0.0007082061487935901
Position 988: 0.0006877266750357794
Position 896: 0.0006843286144169023
Position 2703: 0.0006607463964874692
Position 1159: 0.000652698957632729
Position 2456: 0.0006271304633783329
Position 3702: 0.0006258169579859997
Position 1655: 0.0006021477533321962
Position 926: 0.0005785270996962232
Position 1825: 0.0004978321460423051
Position 5273: 0.00047846518794675334
Position 4616: 0.00047121787680206467
Position 4957: 0.00045751253051666026
Position 5357: 0.00042726070244237266
Position 1828: 0.0004240878446829694
Position 3529: 0.0004056461020918614
Position 1465: 0.0003808977227343829
Position 1933: 0.0003663965516134485
Position 2889: 0.00036121799363081396
Position 4563: 0.00031820935454337655
Position 2659: 0.00030765779682989636
Position 5165: 0.00029664338072639206
Position 780: 0.00029392394305566066
Position 3952: 0.0002791970717164429
Position 2901: 0.0002746757712452025
Position 1979: 0.00027255532473196713
Position 1626: 0.00026027973598316594
Position 4472: 0.0002544991308474888
Position 3290: 0.00024288656422276827
Position 3823: 0.00023063388386840812
Position 3229: 0.00021179203382335005
Position 3014: 0.0001769246420339134
Position 751: 0.00017459659086109422
Position 3942: 0.00015813317457750862
Position 1927: 0.000155726560584008
Position 1153: 0.00014551908785458004
Position 3279: 0.00013714289443153546
Position 4860: 0.0001326887415821327
Position 3859: 0.00012386590449114704
Position 3726: 0.0001129167688057439
Position 4478: 0.00010493050058521396
Position 3359: 0.00010335250839713542
Position 4993: 9.386341180322911e-05
Position 3751: 9.253500894797106e-05
Position 1091: 8.645092564203939e-05
Position 4666: 8.224333860416157e-05
Position 1709: 8.039392336324936e-05
Position 978: 7.949172600243393e-05
Position 4360: 7.759019308900623e-05
Position 4621: 7.374415987895435e-05
Position 1775: 7.179153398164287e-05
Position 5377: 6.865874834074317e-05
Position 2671: 6.250846727983725e-05
Position 1100: 5.9694899057044735e-05
Position 4999: 5.385865748258816e-05
Position 584: 5.307836560027021e-05
Position 2873: 5.086789955454942e-05
Position 2748: 5.0661118974407876e-05
Position 5205: 4.8596035285996815e-05
Position 892: 4.748368688119321e-05
Position 1197: 4.1404477162355816e-05
Position 1209: 3.789458159271548e-05
Position 4521: 3.520632712537441e-05
Position 4822: 3.245806474820626e-05
Position 338: 3.101875810949539e-05
Position 1073: 2.8944554087831447e-05
Position 4233: 2.713873481756182e-05
Position 5282: 2.6842033078161966e-05
Position 5160: 2.6521268988932127e-05
Position 5288: 2.488910151198675e-05
Position 4446: 2.4667753483765825e-05
Position 4499: 2.2259881989592477e-05
Position 3874: 2.1509215363322662e-05
Position 1915: 2.095494661073379e-05
Position 5367: 2.0921898732059082e-05
Position 3835: 2.064541406909467e-05
Position 4354: 2.0529708622444455e-05
Position 2463: 2.035911926073135e-05
Position 799: 1.9615814511820012e-05
Position 612: 1.950008657427632e-05
Position 4012: 1.7352167547640122e-05
Position 483: 1.7270796095866498e-05
Position 1026: 1.571145035447397e-05
Position 1723: 1.5077651856218058e-05
Position 1268: 1.4586920512546928e-05
Position 1310: 1.4059349686225743e-05
Position 4459: 1.1331984676036784e-05
Position 4575: 1.0862271303575944e-05
Position 5062: 1.0454397469444919e-05
Position 4527: 1.0304846070494628e-05
Position 993: 1.0158197468707828e-05
Position 4368: 8.117420761619245e-06
Position 911: 8.007900850662512e-06
Position 3892: 6.696081118975694e-06
Position 4904: 6.01605760018841e-06
Position 4534: 5.985844713226561e-06
Position 4495: 5.86023596093277e-06
Position 227: 5.801045994594869e-06
Position 3967: 5.367329911903453e-06
Position 5050: 5.250256283796072e-06
Position 823: 5.196317591302576e-06
Position 754: 4.711615043283213e-06
Position 4871: 4.44909894581617e-06
Position 846: 3.920352581910187e-06
Position 1011: 3.8227719710577974e-06
Position 4213: 3.7796076126122103e-06
Position 4761: 3.7438786531755605e-06
Position 3955: 3.153123071888158e-06
Position 188: 2.752390946389095e-06
Position 5097: 2.3722695113980417e-06
Position 734: 1.9680357165002488e-06
Position 902: 1.8064851187756761e-06
Position 1564: 1.7787496165815582e-06
Position 3806: 1.7751560290285793e-06
Position 494: 1.4474829390956425e-06
Position 4824: 1.2609063088628967e-06
Position 266: 1.197079787527644e-06
Position 3783: 1.1640057028133673e-06
Position 442: 9.141133357322155e-07
Position 4796: 8.51448772148952e-07
Position 491: 7.489316949836625e-07
Position 3745: 6.713902312373207e-07
Position 3612: 5.723609252992755e-07
Position 281: 5.285435314507816e-07
Position 1182: 4.191495801019336e-07
Position 730: 3.6983572922219146e-07
Position 436: 2.902043648155857e-07
Position 1173: 2.876308531631066e-07
Position 4660: 2.7295014147068313e-07
Position 4684: 2.034234564883563e-07
Position 247: 1.1353102869270719e-07
Position 173: 6.923555320730651e-08
Position 485: 6.383269868691293e-08
Position 808: 4.897020785907963e-08
Position 1306: 3.754457101531081e-08
Position 732: 2.5990406574999796e-08
Position 1631: 2.3778124120267084e-08
Position 86: 1.9654601799676316e-08
Position 4450: 1.542712456620841e-08
Position 157: 1.5287046364835498e-08
Position 1314: 1.2005713547358743e-08
Position 3531: 9.805886180809445e-09
Position 1240: 9.138971917364145e-09
Position 739: 7.963857558209188e-09
Position 4237: 5.883048850280592e-09
Position 1059: 5.072339069763976e-09
Position 1886: 5.069444314540661e-09
Position 1996: 4.96258301096646e-09
Position 1363: 4.612922425579968e-09
Position 134: 4.5951368239452175e-09
Position 1366: 4.042928815684585e-09
Position 197: 3.3264009346680273e-09
Position 1246: 3.323757015170074e-09
Position 1394: 3.2540447903982053e-09
Position 1052: 3.0179685267721695e-09
Position 287: 2.162830573604104e-09
Position 1229: 1.2873975501530156e-09
Position 1275: 1.1749682121260955e-09
Position 194: 9.970649972775797e-10
Position 597: 1.5690640645584593e-10
Position 149: 9.160432853600106e-11
Position 1356: 2.7545077669480434e-11
Position 1032: 1.7624999449296274e-12
Position 1021: 8.016858263583268e-13
