Gene = ALG6
index = 75
Annotated 5SS: [   98  3470 29008 34754 36952 38810 39537 43742 44472 46557 48368 51851
 61212 61537]
Annotated 3SS: [ 3180 28922 34663 36862 38726 39471 43555 44335 46470 48282 51779 61142
 61337 69232]
SMsplice 5SS: [   98  3698 24080 29008 34754 36952 46557 48368 51851 61537]
SMsplice 3SS: [ 3519 23909 28922 34663 36862 46470 48282 51779 61337 69232]
top_k =  500
Partition function (log Z): -36.774599629453796

Sorted 5' Splice Sites (High to Low Probability):
Position 3698: 0.9630984447794485
Position 98: 0.41035623175834124
Position 275: 0.3766789958709529
Position 1407: 0.3382350171635491
Position 3470: 0.30013018271592234
Position 1593: 0.25347024322926254
Position 8653: 0.24346210988335315
Position 2587: 0.10050562097692198
Position 3399: 0.07294051792087002
Position 601: 0.0636670350892919
Position 1608: 0.033358416216671787
Position 148: 0.01496897682401605
Position 631: 0.014240091800481483
Position 3436: 0.010911502402898392
Position 895: 0.01065739356315556
Position 3336: 0.009908537414197966
Position 120: 0.009653211128102178
Position 3350: 0.007899987564734255
Position 2855: 0.005359711271998749
Position 9650: 0.00494623241165395
Position 3136: 0.004141230909218601
Position 266: 0.0034286702898252233
Position 3315: 0.003079671790849935
Position 733: 0.0016772097711554176
Position 270: 0.0014326757952473769
Position 2859: 0.0011854354996262014
Position 288: 0.0011548368075921362
Position 11133: 0.0010269409638498086
Position 486: 0.0010147043428224026
Position 490: 0.000980194574584834
Position 823: 0.0009551517400969408
Position 792: 0.0008632539157092656
Position 6469: 0.0008627422931651191
Position 10287: 0.0008132227904660806
Position 1981: 0.0007405528867919972
Position 259: 0.0005617512764888475
Position 1147: 0.00048164018665582586
Position 1561: 0.00041274993199943234
Position 1256: 0.00035817562370222227
Position 1524: 0.0002688598810234921
Position 1191: 0.0001566387962343373
Position 5695: 3.8078653840099654e-05
Position 3915: 3.3842391895827685e-05
Position 196: 2.417608449297231e-05
Position 722: 7.051473935854255e-06
Position 535: 4.419027282978901e-06
Position 437: 2.6524707571056755e-06
Position 140: 2.1040759906639674e-06
Position 442: 1.6452214671841608e-06
Position 342: 1.0402449022915384e-06
Position 4504: 9.338693755055096e-07
Position 454: 9.142080813327409e-07
Position 3670: 8.779679435110628e-07
Position 662: 8.225601634236828e-07
Position 138: 4.083450406888335e-07
Position 593: 3.8909641783393605e-07
Position 439: 3.708371919260198e-07
Position 319: 2.3378209436037913e-07
Position 444: 5.379495136940225e-08
Position 678: 4.80392675693174e-08
Position 522: 4.0694382693098304e-08
Position 294: 3.478013108755578e-08
Position 297: 2.5816966395009475e-08
Position 18: 1.7327926941653847e-08
Position 640: 1.7730349169875162e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 23615: 0.6999879434268057
Position 3519: 0.4870342476716861
Position 3180: 0.3765652416629692
Position 3557: 0.3429857839714088
Position 1297: 0.23937022608391154
Position 8523: 0.23369414641551334
Position 1500: 0.11399870531993817
Position 1437: 0.07990367337057842
Position 1406: 0.07972923158276839
Position 3616: 0.07590070420056155
Position 9914: 0.07033743891717388
Position 11360: 0.04033148059709107
Position 2273: 0.040297630589182565
Position 3383: 0.03644894356481454
Position 2463: 0.03633522029450445
Position 17634: 0.034154440569593075
Position 3538: 0.019085410108844257
Position 13408: 0.017650222466374398
Position 10931: 0.01731842346935908
Position 3469: 0.01710603302807666
Position 2491: 0.01581702710362065
Position 13010: 0.01504612604096785
Position 9398: 0.012264697745448206
Position 3562: 0.011721063948537867
Position 14292: 0.011100836084439207
Position 6095: 0.009437283244898455
Position 7675: 0.009036288074474942
Position 11644: 0.008519019314787888
