Gene = DRAXIN
index = 471
Annotated 5SS: [  125 14981 17737 20237 20701 23480]
Annotated 3SS: [14519 17545 20121 20610 23389 27854]
SMsplice 5SS: [  125 17737 20237 20701 21861 23480]
SMsplice 3SS: [17545 20121 20610 21707 23389 26759]
top_k =  500
Partition function (log Z): -9.717459252434525

Sorted 5' Splice Sites (High to Low Probability):
Position 125: 0.9999995394604676
Position 20701: 0.9473672801118034
Position 23480: 0.937794317081194
Position 17737: 0.920942420412941
Position 21861: 0.6403799977946127
Position 26882: 0.05364494681127361
Position 20738: 0.04945177623841353
Position 28001: 0.047603270339013716
Position 25569: 0.04340369045732496
Position 22614: 0.021895109407378495
Position 22515: 0.0159475171668593
Position 23469: 0.014352713447244696
Position 24268: 0.013270844663972148
Position 26884: 0.00919616341873798
Position 22453: 0.008067630594302768
Position 23648: 0.0067359879232284535
Position 24621: 0.006368395628446179
Position 21828: 0.004667050117444032
Position 23902: 0.0038435979362456654
Position 22995: 0.0027086197307505267
Position 24321: 0.0020374556685736987
Position 23616: 0.0017515675458446426
Position 23620: 0.0015735382073580701
Position 25245: 0.0010052973170962363
Position 23484: 0.0005433336643888079
Position 24146: 0.00020830206617179648
Position 24127: 0.00018603358225677242
Position 6083: 1.2216270253134293e-06
Position 195: 4.5897706675781507e-07
Position 1057: 4.6161674434002565e-08
Position 733: 1.39916981803948e-08
Position 2044: 1.090394055861383e-08
Position 3030: 8.01199568199201e-09
Position 654: 3.759760375416114e-09
Position 2599: 3.360091199560451e-09
Position 1964: 2.013148036114729e-09
Position 2636: 1.9555480585467847e-09
Position 868: 1.6759701999924441e-09
Position 224: 2.3890186412854166e-10
Position 248: 1.1504979649807898e-10
Position 441: 3.871203184364189e-12
Position 675: 2.4129989650613823e-12
Position 1554: 1.849556147426403e-12
Position 763: 1.6190504963406912e-12
Position 1163: 1.502224223315684e-12
Position 844: 1.1256919799198731e-12
Position 829: 5.877380580089746e-13
Position 324: 3.968596944142838e-13
Position 233: 3.2885248220391593e-13
Position 528: 3.0288426452199374e-13
Position 777: 2.8227015844786534e-13
Position 699: 2.3936381483048725e-13
Position 520: 2.2324724815934331e-13
Position 531: 1.9777091267474422e-13
Position 1031: 1.5642013504803361e-13
Position 656: 8.828967475574175e-14
Position 667: 8.470075256379012e-14
Position 366: 2.2298983781856253e-14
Position 494: 1.3338857550854823e-14
Position 504: 4.127932551640274e-15
Position 295: 2.939337005276291e-15
Position 573: 6.992871110876057e-16
Position 658: 3.000210344846676e-16
Position 553: 1.086416347128292e-16
Position 614: 6.678935743045359e-17
Position 283: 3.3495080563456567e-17
Position 40: 2.3413506312172468e-17
Position 512: 9.259161089322477e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 23389: 0.9530993514235541
Position 17545: 0.920942420412941
Position 20610: 0.8334378335610259
Position 26759: 0.6524888678550931
Position 21707: 0.4844040315788363
Position 31887: 0.1789354503494724
Position 20581: 0.16339712355247876
Position 27854: 0.06350003989090713
Position 21665: 0.06332083192307263
Position 24166: 0.04873560837216613
Position 22362: 0.04565845320863464
Position 21750: 0.04435744096398598
Position 25440: 0.04090038499153811
Position 21768: 0.03817314613059236
Position 29701: 0.02149002917411832
Position 24968: 0.01916615541836894
Position 26755: 0.01870616424323124
Position 32947: 0.01216564024350535
Position 21845: 0.01209879282222985
Position 27891: 0.011768328601027141
Position 31702: 0.011719125656979171
Position 24815: 0.010163162862079694
Position 23245: 0.010050406381054627
Position 32617: 0.00989746118986139
Position 26779: 0.007523304538303425
Position 31908: 0.0067717586432096116
Position 31831: 0.006539768936839057
Position 23547: 0.0057182974841553415
Position 23822: 0.004893797808202283
Position 29050: 0.004796651039694522
Position 29509: 0.003851643515233594
Position 30712: 0.003724553964384629
Position 24039: 0.0036171068636376025
Position 22686: 0.0028309559668502973
Position 21550: 0.0027646631095572154
Position 28103: 0.0024783175492755563
Position 31883: 0.0022353281606303714
Position 22552: 0.002198584880152515
Position 26949: 0.002163180249283946
Position 24350: 0.0020468926815315745
Position 27620: 0.002038039452537123
Position 30930: 0.0019183791977068032
Position 25307: 0.0017133586852584772
Position 27052: 0.001673828618362448
Position 24235: 0.0014814311466775723
Position 24988: 0.001468142515585079
Position 27708: 0.0009925523992078487
Position 29512: 0.0009735928980056101
Position 24644: 0.000932490909274056
Position 29619: 0.000843305768928579
Position 24403: 0.000823205066343128
Position 23754: 0.0007310768776906065
Position 27192: 0.0007301689673058259
Position 29220: 0.0006113704500715754
Position 25686: 0.0005813084152958955
Position 26923: 0.0005506248591729994
Position 28460: 0.0004801396631788833
Position 24964: 0.0004714984846735863
Position 26699: 0.0004370251800916228
Position 28257: 0.00042461960865288725
Position 24732: 0.000389405884836365
Position 28333: 0.0003631000058186881
Position 24185: 0.000351029048756439
Position 27217: 0.00026965551482716136
Position 24620: 0.00023681476137063723
Position 23856: 0.0001832133370629446
Position 23588: 0.00012755486188948084
Position 25210: 0.00010523401614282333
Position 24267: 6.655116350690166e-05
Position 23619: 5.2798031616887925e-05
Position 23698: 5.0873619288903286e-05
Position 23983: 4.824183328638017e-05
Position 23586: 4.374841489346626e-05
Position 20784: 2.9635659267245244e-05
Position 20889: 1.7258005364344104e-05
Position 14519: 2.325432717698708e-06
Position 5959: 6.704513524436079e-07
Position 5873: 4.6675585439113824e-07
Position 9401: 4.375954176059257e-07
Position 12424: 2.258611819798191e-07
Position 5619: 1.7743520766318795e-07
Position 9888: 1.499650809351967e-07
