Gene = CCT3
index = 317
Annotated 5SS: [  312  2639  3598  3753  4919 13494 17627 19598 21051 21300 26425 27516
 27908]
Annotated 3SS: [ 2576  3546  3689  4821 13375 17439 19447 20917 21217 26243 27269 27775
 29161]
SMsplice 5SS: [  312  3598  3753  4919 13494 17627 19598 19906 21051 21300 26425 27516
 27908]
SMsplice 3SS: [ 3546  3689  4821 13375 17439 19447 19760 20917 21217 26243 27269 27775
 29161]
top_k =  500
Partition function (log Z): 20.52994612852005

Sorted 5' Splice Sites (High to Low Probability):
Position 27908: 0.9954202237511073
Position 19598: 0.982139520957485
Position 312: 0.980079504704277
Position 17627: 0.9383846226427366
Position 3753: 0.9205497425797599
Position 4919: 0.9091857930980756
Position 26425: 0.8910656212302785
Position 3598: 0.8162660116478323
Position 27516: 0.81200267244674
Position 21051: 0.8114276607781364
Position 13494: 0.7400175000723598
Position 19906: 0.7162583122274991
Position 21300: 0.5855681932610219
Position 21313: 0.413723982229082
Position 2664: 0.3427669282307675
Position 1712: 0.29620650432242385
Position 29263: 0.26469701996658
Position 789: 0.2642647426825315
Position 27113: 0.2440022764661616
Position 131: 0.23259109410834566
Position 26856: 0.1997295059048022
Position 25932: 0.161692560333328
Position 2639: 0.15045798278899397
Position 21087: 0.12541440041995536
Position 18029: 0.11564150905459367
Position 136: 0.11479572679041619
Position 73: 0.0710367945067376
Position 2691: 0.0703099625696636
Position 17564: 0.06120498023247949
Position 4721: 0.05544040183730842
Position 24503: 0.04779267928009622
Position 102: 0.04033794290475027
Position 22475: 0.0398564590150038
Position 6008: 0.03738645922348092
Position 2993: 0.029974525548668834
Position 21097: 0.02658888367266276
Position 2736: 0.02323105141958031
Position 20994: 0.018654585955293356
Position 173: 0.015053377294503333
Position 22179: 0.013418810683295927
Position 1794: 0.012042365384014592
Position 3396: 0.011386085518258558
Position 1387: 0.011377571068425862
Position 18321: 0.009930229697041602
Position 820: 0.009508712351120278
Position 28304: 0.00906550448027775
Position 717: 0.00906278499382973
Position 29371: 0.00826160519626388
Position 13516: 0.007420889032697095
Position 19671: 0.006639073163717123
Position 3163: 0.006601006876039615
Position 158: 0.006567903417221777
Position 165: 0.006382681119382441
Position 18917: 0.005026236628231026
Position 6340: 0.004601315202113535
Position 7043: 0.004276554555240777
Position 828: 0.0030533453887804044
Position 19603: 0.0026476144301429386
Position 171: 0.0024975752638770913
Position 28277: 0.0024815971865715537
Position 20207: 0.0020731568943298238
Position 1880: 0.001966365840522926
Position 4725: 0.001959753139825125
Position 28687: 0.0019002956052553723
Position 37: 0.00189040860718956
Position 797: 0.0015286494935155255
Position 2709: 0.0014591605780837702
Position 3094: 0.001357753692853266
Position 27303: 0.0013158037116945559
Position 21101: 0.0011603753869707733
Position 20835: 0.0011413817168084558
Position 1825: 0.001089233503087599
Position 20128: 0.0010318252906106795
Position 20002: 0.000961444065278225
Position 2791: 0.0009586051302927441
Position 21026: 0.0007460620887505893
Position 1904: 0.000743338115273986
Position 2821: 0.000701237833695505
Position 27819: 0.0006231266423259606
Position 20589: 0.0006212324964143691
Position 27406: 0.0006060110601991438
Position 1279: 0.0005871998604834258
Position 1634: 0.0005475176017822915
Position 27450: 0.000508097072981154
Position 28751: 0.0004492095583156924
Position 21476: 0.000434610759353076
Position 19521: 0.00039169069228543177
Position 2259: 0.00030889688063700767
Position 28553: 0.00028168737207651215
Position 316: 0.00026464706821575804
Position 1947: 0.00025998643114752396
Position 1323: 0.00025139046001574386
Position 57: 0.00024706397328273745
Position 17583: 0.0002461628629349159
Position 21136: 0.00020636404739566346
Position 537: 0.00018264858056602065
Position 21023: 0.00018162235116776765
Position 1702: 0.0001637866789365965
Position 773: 0.00014891178658907529
Position 1650: 0.00014694550877117737
Position 20977: 0.00014573205345877187
Position 21304: 0.00014439878366917687
Position 1591: 0.00014369409955585484
Position 19844: 0.0001409532099289371
Position 27828: 0.0001401390105156636
Position 20550: 0.0001337193314466375
Position 256: 0.00013236342435017135
Position 19785: 0.0001230488640711399
Position 20553: 0.00012029345020930883
Position 1605: 0.00011033844820347452
Position 680: 0.0001019472086886465
Position 22081: 9.439142779815875e-05
Position 902: 9.217210226451619e-05
Position 15: 8.329858510258968e-05
Position 19929: 7.254070500275886e-05
Position 675: 6.269704678025063e-05
Position 22184: 6.122774049974406e-05
Position 19625: 4.933142255504381e-05
Position 21408: 4.8851386070575246e-05
Position 231: 4.625210214071432e-05
Position 22074: 4.1149460433583264e-05
Position 28809: 4.093226632432868e-05
Position 20681: 4.068384664714417e-05
Position 21548: 2.6943825390536876e-05
Position 19912: 2.6926099070323193e-05
Position 21336: 2.6514805356454035e-05
Position 26: 2.0719913890491833e-05
Position 17518: 1.9363904400813528e-05
Position 28505: 1.7822695736241598e-05
Position 28804: 1.505929158485593e-05
Position 478: 1.4261959853478198e-05
Position 112: 1.2084509404330812e-05
Position 4906: 1.2014113690106515e-05
Position 21150: 1.091520381302349e-05
Position 5087: 7.361637601585612e-06
Position 4084: 6.843812358533239e-06
Position 5140: 6.076659763325821e-06
Position 5432: 5.656289002880135e-06
Position 539: 1.8537955949022742e-06
Position 34: 1.4977079560191984e-06
Position 240: 1.4281736289795265e-06
Position 48: 1.1579788614043022e-06
Position 94: 6.643521312731887e-07
Position 106: 4.2290594242520733e-07
Position 27346: 1.6245485125950146e-07
Position 299: 1.4053255741031828e-07
Position 4885: 3.776014947782517e-08
Position 448: 2.0036481603263412e-08
Position 4937: 1.6381973898135582e-08
Position 65: 9.031716162523916e-09
Position 213: 8.835317320673374e-09
Position 4958: 5.725930053460127e-09
Position 793: 3.345714845321895e-09
Position 294: 7.784749189845619e-10
Position 376: 1.5071835396116952e-10
Position 450: 1.4440399730913302e-10
Position 305: 9.775819502171122e-11
Position 208: 8.590017339047509e-11
Position 275: 6.916339738553847e-11
Position 360: 4.422090231542523e-11
Position 374: 1.4834562289256573e-12
Position 193: 2.0332207394211143e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 17439: 0.9875210502073265
Position 29161: 0.9859969391345932
Position 27775: 0.9821556152151175
Position 21217: 0.9586801229325136
Position 19447: 0.9135808049115582
Position 26243: 0.89000688061116
Position 20917: 0.8810960044038149
Position 4821: 0.8495728362914668
Position 3546: 0.8387221997652949
Position 3689: 0.8210179533051699
Position 19760: 0.715600396551534
Position 13375: 0.6244086452813976
Position 2576: 0.5991227705910038
Position 27269: 0.4198842957505605
Position 227: 0.40271130435419944
Position 26710: 0.2359665627941626
Position 1594: 0.22746478886550348
Position 27332: 0.22304756742899823
Position 675: 0.16539069583412058
Position 27062: 0.14096112698880617
Position 27384: 0.1381346449818612
Position 13378: 0.10646940055803256
Position 17739: 0.10057113217066871
Position 25810: 0.09833816923112573
Position 20965: 0.09787488127474055
Position 29452: 0.08620969940681007
Position 29405: 0.08355713399398708
Position 3655: 0.07467658410335015
Position 1618: 0.0700092147690071
Position 29327: 0.0653040703554534
Position 27006: 0.060021635724080716
Position 25834: 0.05882466187576177
Position 19490: 0.0586067360623516
Position 620: 0.050528133947808945
Position 230: 0.04854870432240685
Position 24386: 0.04198472574122219
Position 22372: 0.03985645901500377
Position 585: 0.03813638687446731
Position 249: 0.035558549868804176
Position 21131: 0.03442187917962418
Position 4696: 0.03374502736383446
Position 2962: 0.029891205797124423
Position 5873: 0.026225680028982283
Position 29464: 0.023169588578679613
Position 27473: 0.022747880142848585
Position 4599: 0.02142019637006353
Position 4641: 0.017681604546418882
Position 4805: 0.017292878428478008
Position 13336: 0.016560343265626887
Position 27644: 0.013720635080629253
Position 29360: 0.012810480972434203
Position 17490: 0.012334079435226058
Position 26645: 0.011486164069727833
Position 4791: 0.010715401515172054
Position 19427: 0.010526862287233749
Position 22108: 0.009683487999870982
Position 19469: 0.009051605527416153
Position 5838: 0.0087660125678298
Position 1224: 0.008233655687287877
Position 17735: 0.007655702331438824
Position 17886: 0.0073446296397310235
Position 4473: 0.007095857525008931
Position 1429: 0.006956925150993994
Position 374: 0.006581006760019901
Position 18058: 0.005938359634548762
Position 29201: 0.005808789221665604
Position 679: 0.005688707947438673
Position 3041: 0.00553472619558096
Position 28165: 0.0046031634358903025
Position 25814: 0.0045297292264403835
Position 4715: 0.004509492196722069
Position 21177: 0.004336848956254011
Position 27192: 0.003750649892233345
Position 2885: 0.0034561500807659164
Position 24405: 0.0033823469966459485
Position 28190: 0.00337047448381765
Position 6789: 0.003363946575366267
Position 1486: 0.003184030316870745
Position 27978: 0.002910589100686713
Position 18786: 0.0028109584885728607
Position 21984: 0.002710164444461122
Position 6187: 0.002472812458227764
Position 24382: 0.002425606542228151
Position 5693: 0.002387734816035377
Position 4228: 0.002332165205233092
Position 28434: 0.0022907755390029366
Position 4828: 0.0022332500952776287
Position 28592: 0.0022243894762251663
Position 18760: 0.0022152781396581637
Position 19980: 0.0022134068823551787
Position 3626: 0.002199064411230862
Position 27112: 0.002190227746151231
Position 21223: 0.0021281279566721877
Position 6042: 0.0021249198416593363
Position 17759: 0.002084882215363608
Position 20865: 0.002081038905000533
Position 20896: 0.0020651398178526147
Position 1134: 0.0020300298260816784
Position 1529: 0.0019953608202734887
Position 711: 0.0019553543311763883
Position 29410: 0.0018961823701141081
Position 20487: 0.0018163860454631078
Position 714: 0.0018117518219532638
Position 1569: 0.001695715579819466
Position 443: 0.0016751528685561058
Position 1604: 0.001271793917788383
Position 28136: 0.0012531882154222316
Position 20971: 0.0012304265283709676
Position 2773: 0.0011691521432540305
Position 22007: 0.0011157964091424734
Position 29489: 0.001109852182577941
Position 639: 0.0010726511809177573
Position 26165: 0.001058740619119036
Position 28139: 0.0010187907483655847
Position 29363: 0.0009390969057887861
Position 6809: 0.0009126079798745153
Position 18227: 0.0008739049093979547
Position 18224: 0.0008687010367343305
Position 19719: 0.0008133716616637369
Position 28218: 0.0006338102136410333
Position 27613: 0.0006333524173329145
Position 19811: 0.0005074280861062758
Position 1824: 0.0004829613530213189
Position 19702: 0.0004786589101741418
Position 555: 0.0004407600039285304
Position 28454: 0.00042368790535588744
Position 1250: 0.00041368634124818967
Position 19894: 0.00037348920026516124
Position 21182: 0.0003519548139479231
Position 1306: 0.0003130938361509833
Position 385: 0.0003085299090913551
Position 19732: 0.00027815114113835965
Position 29168: 0.00026915551843664933
Position 28595: 0.00024794087271001215
Position 20420: 0.0002409247960628086
Position 2122: 0.00024056439381617446
Position 18082: 0.00023442681375204617
Position 2505: 0.00022035380963703857
Position 448: 0.00021106206496076282
Position 1226: 0.00020936164038502304
Position 768: 0.0001800498322744895
Position 20104: 0.00015932051880283464
Position 29329: 0.00013077692358296332
Position 929: 0.00013040408737236052
Position 20153: 0.0001221658150828798
Position 29370: 0.00011853829231558395
Position 29421: 0.00011280497124467148
Position 1084: 0.00010900533152681348
Position 28340: 0.0001005589769148721
Position 981: 9.866444729721912e-05
Position 28730: 9.641659131865027e-05
Position 28389: 9.344667116266857e-05
Position 19765: 8.80424591179611e-05
Position 20929: 7.469824502147316e-05
Position 19628: 7.357839392573533e-05
Position 866: 7.309806313827234e-05
Position 2060: 6.833248682083337e-05
Position 20150: 5.334615579986278e-05
Position 21394: 5.229813148734525e-05
Position 28490: 5.1690500168809576e-05
Position 995: 5.045184807261046e-05
Position 1060: 4.6521633474644916e-05
Position 1814: 4.3421234785956576e-05
Position 21445: 4.210195372550953e-05
Position 21796: 4.059334139751688e-05
Position 29295: 3.636523867514675e-05
Position 28672: 3.59361497859583e-05
Position 21383: 3.5243964832006784e-05
Position 29389: 3.3309745908621946e-05
Position 1028: 3.309966982972298e-05
Position 21448: 3.130660317750398e-05
Position 22122: 2.8201288552015662e-05
Position 19083: 2.7678088244175203e-05
Position 755: 2.0816175746310132e-05
Position 1158: 2.0364725614133202e-05
Position 21949: 2.0263207912497276e-05
Position 22078: 1.7072620690798023e-05
Position 2581: 1.1483640249929323e-05
Position 522: 1.0689758499079789e-05
Position 5719: 7.031810633450496e-06
Position 5058: 6.386179180411869e-06
Position 5180: 5.65628900288013e-06
Position 4999: 5.111691980325522e-06
Position 21354: 4.214978080215687e-06
Position 6204: 3.5829022264322035e-06
Position 21407: 3.277296510494605e-06
Position 3908: 3.2159005075936628e-06
Position 161: 2.744667267019861e-06
Position 191: 2.4568160246358943e-06
Position 3845: 1.679466291524107e-06
Position 299: 6.822450735801437e-07
Position 4981: 6.493591025282548e-07
Position 748: 6.085392504800232e-07
Position 5085: 6.035863778437046e-07
Position 21428: 5.072737217496381e-07
Position 1278: 3.972628678771814e-07
Position 28992: 3.608228232585368e-07
Position 3963: 3.590173856455405e-07
Position 765: 3.4963760761557754e-07
Position 19737: 2.0990769003561534e-07
Position 19789: 1.8546151696109818e-07
Position 156: 1.699780084991437e-07
Position 28055: 1.6966887686469621e-07
Position 184: 1.3231720918848447e-07
Position 28116: 1.1216519674104694e-07
Position 28232: 1.0855822169909174e-07
Position 685: 8.40787079183471e-08
Position 414: 6.568013216611442e-08
Position 177: 6.231782340378627e-08
Position 170: 3.172425601721726e-08
Position 21256: 7.937343138947393e-09
Position 126: 7.458677414904258e-09
Position 187: 7.139009900049868e-09
Position 21142: 6.7147968445746115e-09
Position 21155: 3.834473847782122e-09
Position 21189: 2.9295618064911846e-09
Position 21266: 8.958257168193952e-10
Position 21365: 8.217677491849233e-10
Position 21228: 5.019935389123328e-10
Position 158: 4.1359417257764754e-10
Position 21074: 1.564402205283616e-10
Position 312: 6.873720696434891e-13
Position 90: 1.7174138197439784e-13
Position 331: 7.246425500553954e-15
