Gene = ZNF789
index = 1623
Annotated 5SS: [  216  3640  6947 11303]
Annotated 3SS: [ 3561  6819 11188 13634]
SMsplice 5SS: [   95  3640 11013 11303]
SMsplice 3SS: [ 3561 10897 11188 12165]
top_k =  500
Partition function (log Z): -7.805909540892044

Sorted 5' Splice Sites (High to Low Probability):
Position 3640: 0.9709076772082151
Position 11303: 0.6515047906188665
Position 95: 0.5769359001972162
Position 11013: 0.5734573312448202
Position 9437: 0.4836730273952435
Position 216: 0.332714109154384
Position 6772: 0.2098548394855525
Position 6947: 0.17202984265940763
Position 5516: 0.13129283887154336
Position 11307: 0.10267515637620857
Position 8894: 0.09325173494891167
Position 666: 0.08540487422360207
Position 747: 0.05889848597459543
Position 4150: 0.04427169300376933
Position 11288: 0.03732118736642019
Position 12271: 0.0238748811993484
Position 13718: 0.023231237843087758
Position 411: 0.018927797194150952
Position 5433: 0.016735239537730873
Position 5553: 0.016650954965695332
Position 254: 0.016370126557908038
Position 7209: 0.014473200377868516
Position 263: 0.012837760207535713
Position 459: 0.008628723008265296
Position 470: 0.007534657686941377
Position 12528: 0.007465701012623859
Position 3127: 0.005081600331286498
Position 6419: 0.004114684051989343
Position 12391: 0.003367103094167353
Position 7272: 0.003365642695697931
Position 139: 0.003089536759295768
Position 6630: 0.0029909979829671534
Position 250: 0.0029366653407739826
Position 306: 0.002800215770688427
Position 41: 0.0021841237237613187
Position 1057: 0.0016781069145674066
Position 2711: 0.0009876799431899005
Position 2189: 0.0009566451680086735
Position 2086: 0.0007986647527522865
Position 439: 0.0007739946067856881
Position 4643: 0.0005257358568975856
Position 2321: 0.0005241534615885224
Position 1539: 0.0004935985786446899
Position 4093: 0.0004772547149700316
Position 102: 0.000474070839006376
Position 3242: 0.00046867312897726384
Position 5490: 0.00041960719726334174
Position 478: 0.0003790827422003943
Position 208: 0.0003525653769642571
Position 8179: 0.00031903282593406085
Position 433: 0.00026096326862861026
Position 3107: 0.0002608795785748953
Position 1571: 0.00022419050319886705
Position 3311: 0.0002210985368144052
Position 391: 0.0002153973427643874
Position 428: 0.0002152678609130717
Position 5455: 0.0001729232819740254
Position 6070: 0.000146957024236168
Position 11396: 8.355209641072477e-05
Position 7162: 5.4088301511999464e-05
Position 4022: 4.29726054652645e-05
Position 178: 2.228844676407274e-05
Position 4601: 2.0801775403927908e-05
Position 238: 1.683645990552951e-05
Position 513: 1.1617463057311253e-05
Position 348: 5.39123715359146e-06
Position 456: 4.605936590109173e-06
Position 530: 4.11232475944538e-06
Position 82: 3.8491411576194016e-06
Position 3910: 3.0295628064153817e-06
Position 310: 2.4477635749146197e-06
Position 484: 2.210899962719419e-06
Position 241: 1.312123242364664e-06
Position 77: 8.949200892056922e-07
Position 236: 7.766046879161045e-07
Position 74: 6.811865065303268e-07
Position 472: 6.5883062276587e-07
Position 536: 4.505038852900213e-07
Position 367: 4.292755872574651e-07
Position 360: 4.2917462731157967e-07
Position 453: 1.39031526634333e-07
Position 552: 1.2220892237616068e-07
Position 545: 1.0487789820197511e-07
Position 80: 4.982262003228446e-08
Position 86: 1.7918660832009347e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3561: 0.9366525931681977
Position 11188: 0.8028422193947586
Position 10897: 0.5902621702536591
Position 9321: 0.3709006582582082
Position 12165: 0.26051012885668196
Position 13634: 0.1784831503592591
Position 6606: 0.17514842680473489
Position 12366: 0.17263393624818882
Position 12471: 0.11344365317727725
Position 6819: 0.1071863370311249
Position 8640: 0.10073828127284994
Position 9118: 0.09253740163357108
Position 5432: 0.08503339081414792
Position 664: 0.08087385919901112
Position 5269: 0.06683050819467148
Position 13595: 0.06643217257661324
Position 12390: 0.043617164192892105
Position 14368: 0.04234056271603328
Position 6751: 0.037607338097850315
Position 11475: 0.024846713737077926
Position 6860: 0.022978912336912474
Position 4021: 0.022205018606056975
Position 13806: 0.021835515029520674
Position 7027: 0.021559493891893867
Position 340: 0.0191199794466915
Position 9096: 0.018682910886423907
Position 14281: 0.01691045293574073
Position 293: 0.016502499780922848
Position 11383: 0.016376759296719286
Position 3500: 0.01513375313393031
Position 3962: 0.01435712959961304
Position 8661: 0.012487756134669422
Position 13856: 0.012158116087697238
Position 9267: 0.011063268846535421
Position 6535: 0.010888209522690057
Position 3448: 0.009739552065250762
Position 6794: 0.009516702478184494
Position 6350: 0.009151075728681757
Position 3566: 0.007832980057082354
Position 5358: 0.006692796059337643
Position 8636: 0.006264594131443524
Position 6837: 0.0057784131207609815
Position 5277: 0.005573108415971522
Position 6807: 0.00478226466613004
Position 561: 0.004572603246549756
Position 12673: 0.00422085156366915
Position 2985: 0.004051657699597232
Position 4061: 0.003592861880295663
Position 9400: 0.002998246108488257
Position 513: 0.002964466370649071
Position 6492: 0.002767510837656093
Position 5331: 0.002394092655517993
Position 592: 0.0023188815923094025
Position 520: 0.002145554190544901
Position 12506: 0.0020931524655764472
Position 3818: 0.0020752057935890023
Position 437: 0.0019850327497093548
Position 3929: 0.0016444298845530551
Position 6504: 0.0016382714419500163
Position 6786: 0.0015367540380372023
Position 530: 0.0014218639799771266
Position 7128: 0.0013785011959005266
Position 11444: 0.0011802254408027838
Position 6165: 0.0011720292679682975
Position 12709: 0.0011200564588428282
Position 12527: 0.0010619473074576008
Position 1939: 0.001041169305172947
Position 3463: 0.0009742844610036679
Position 3965: 0.0008518865591400217
Position 3008: 0.0007446560978002414
Position 6538: 0.0006682440328455935
Position 2183: 0.0006455233566776081
Position 4519: 0.0006394647015727788
Position 6168: 0.0006374516438792077
Position 8119: 0.0006100161143988873
Position 3529: 0.0005239916399032484
Position 2920: 0.0004364767512626783
Position 5928: 0.0004026388160742344
Position 7928: 0.00039548151439363743
Position 8111: 0.0003745895597912811
Position 536: 0.00036692856566669803
Position 1270: 0.00035993059807261666
Position 2676: 0.00033983509238053424
Position 367: 0.0003161267034198183
Position 2024: 0.00030254015176088713
Position 2606: 0.0002919444827796362
Position 3145: 0.00026008298956246
Position 6209: 0.0002573115338353061
Position 563: 0.0002498852763496852
Position 3598: 0.00024183141548982806
Position 3148: 0.00023677727117591001
Position 2659: 0.0002283744786406913
Position 1505: 0.00022562236830063774
Position 961: 0.00021913845950066488
Position 3058: 0.00018374973610643078
Position 8988: 0.0001726967223885606
Position 489: 0.00017163031839354008
Position 824: 0.00015578944971034246
Position 1453: 0.00013672405486381443
Position 698: 0.00012776590494720938
Position 5611: 0.00012637354149464246
Position 3795: 0.00012595898814827186
Position 2831: 0.00011885103014810754
Position 5966: 0.0001148440181111679
Position 3989: 0.00011447815270126908
Position 6329: 0.0001053159919493404
Position 1943: 0.00010229361867919403
Position 3843: 9.119074810151011e-05
Position 1829: 8.754377840619544e-05
Position 2648: 8.281214878975284e-05
Position 377: 7.490758836118384e-05
Position 3407: 7.171715166147001e-05
Position 463: 6.921504713346554e-05
Position 6440: 6.809968214182519e-05
Position 2038: 6.29268378306843e-05
Position 5685: 5.865059343193593e-05
Position 800: 5.58160158991556e-05
Position 2303: 4.4713740599284966e-05
Position 711: 4.187963510919291e-05
Position 5737: 3.853873613157448e-05
Position 1945: 3.7466333821964e-05
Position 3333: 3.1683227068955186e-05
Position 569: 2.7510808496321255e-05
Position 3744: 2.5955938743062256e-05
Position 898: 2.2156245973281815e-05
Position 670: 2.0218800574145248e-05
Position 4543: 1.3222082082710954e-05
Position 4043: 7.165851981369441e-06
Position 3910: 4.1934356745480845e-06
Position 5231: 1.6410315416863713e-06
Position 164: 2.1348908734026887e-07
Position 543: 2.0465836787643006e-07
Position 159: 8.757501094007824e-08
Position 183: 4.526686375370741e-08
