Gene = CCDC71
index = 311
Annotated 5SS: [55]
Annotated 3SS: [2060]
SMsplice 5SS: [231]
SMsplice 3SS: [591]
top_k =  500
Partition function (log Z): -10.417314636665145

Sorted 5' Splice Sites (High to Low Probability):
Position 231: 0.5360890652759693
Position 55: 0.4452260497168797
Position 1393: 0.08619587312619185
Position 1482: 0.019977994704648196
Position 1838: 0.01979506477927676
Position 791: 0.007530317968679301
Position 1015: 0.005019877830742119
Position 1038: 0.004793517045386954
Position 866: 0.004755181676887121
Position 220: 0.0042836395260173014
Position 526: 0.003849258234946341
Position 757: 0.0030460362054734224
Position 674: 0.002598131359180509
Position 2447: 0.0021568705828063526
Position 918: 0.0014757989509774703
Position 1387: 0.0013383746702538269
Position 1822: 0.001071913249761601
Position 348: 0.0009959328963457497
Position 556: 0.0009596178074482055
Position 927: 0.0008030106155460692
Position 2615: 0.0007153354954825171
Position 3677: 0.0005244133448278561
Position 59: 0.0003274363193325664
Position 2315: 0.00025254681083466116
Position 913: 0.00022253559092174334
Position 1903: 0.00020507466374672866
Position 2160: 0.00017316800766433747
Position 225: 0.00016097695875012477
Position 254: 8.458040134476833e-05
Position 562: 8.187507622514852e-05
Position 510: 6.533471885239908e-05
Position 1237: 6.120579021228463e-05
Position 720: 3.069977482766758e-05
Position 691: 2.083327284369552e-05
Position 908: 1.7664158919347424e-05
Position 649: 1.255424861701567e-05
Position 1147: 9.309024988295963e-06
Position 416: 2.4371982426030137e-06
Position 245: 1.9991860609702615e-06
Position 573: 1.6336414751957918e-06
Position 418: 1.184691406983106e-06
Position 272: 7.286498574746125e-07
Position 452: 5.282005428106141e-07
Position 428: 2.6689532440602494e-07
Position 356: 2.600884911797877e-07
Position 37: 1.7918458644842158e-07
Position 554: 1.43475082037007e-07
Position 660: 8.41541471517917e-08
Position 386: 7.845224584437367e-08
Position 644: 6.014062972639944e-08
Position 306: 5.677965760157175e-08
Position 358: 2.675186868195124e-08
Position 591: 1.0480434310755576e-08
Position 30: 4.7207169346638646e-14
Position 149: 1.3162609272598716e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 591: 0.3270143758828311
Position 2060: 0.19408620104693658
Position 1339: 0.1179857300068824
Position 2731: 0.05987497544597872
Position 2271: 0.051695906628041105
Position 2446: 0.041365731225427166
Position 1602: 0.03753077332544187
Position 755: 0.03381593541693421
Position 2023: 0.030849800811749747
Position 950: 0.025417499300699004
Position 1695: 0.023460364979900877
Position 1462: 0.02114195471008273
Position 1898: 0.01279871653880804
Position 3743: 0.01158781152505569
Position 2614: 0.01134095808967569
Position 786: 0.011131949449485866
Position 3402: 0.010344366121767114
Position 3630: 0.010236708148377387
Position 1089: 0.010034045144935486
Position 1236: 0.009869030145122677
Position 2483: 0.008909199813976693
Position 3351: 0.007471288555861879
Position 2089: 0.007460864060194266
Position 1582: 0.0057221206835657125
Position 2179: 0.005498906668594921
Position 598: 0.004799723635620802
Position 302: 0.004678766112975789
Position 1315: 0.0032945680148212795
Position 1731: 0.0028050247232395504
Position 1807: 0.0023686622301317185
Position 2410: 0.0023650427729612735
Position 2909: 0.002319293481037124
Position 871: 0.002215395336824863
Position 317: 0.002162499994254455
Position 1422: 0.0021121697981706876
Position 1935: 0.002078378981509639
Position 1164: 0.0020556587856445196
Position 272: 0.0018792875483462869
Position 3318: 0.0016061119481474537
Position 2333: 0.0015763598160588605
Position 1286: 0.0014884753588085167
Position 1355: 0.0014694274234191534
Position 3570: 0.0014640609439131548
Position 2839: 0.001397801726054964
Position 2130: 0.0013681151719365779
Position 1791: 0.0013324496823585326
Position 2229: 0.0012832992309986166
Position 733: 0.0011975727713374154
Position 1195: 0.0011947177863286986
Position 767: 0.0011883791540476052
Position 461: 0.0011836105963237509
