Gene = CDCP1
index = 339
Annotated 5SS: [  217 28011 34340 35950 51076 53146 55250 57369]
Annotated 3SS: [27800 33976 35580 50853 52764 54883 57280 60354]
SMsplice 5SS: [   33 12518 19365 28011]
SMsplice 3SS: [12404 19315 27800 50853]
top_k =  500
Partition function (log Z): -32.72677068170666

Sorted 5' Splice Sites (High to Low Probability):
Position 12518: 0.9793271401801092
Position 33: 0.40754433592500255
Position 19365: 0.3665805260886219
Position 217: 0.3482568278389968
Position 9068: 0.2215696571178626
Position 13550: 0.19343802070091937
Position 18903: 0.18414800529251063
Position 18573: 0.13771042674277606
Position 1347: 0.13097666666511731
Position 9322: 0.13005678723406638
Position 307: 0.1277228666313377
Position 16969: 0.10472439045812185
Position 16719: 0.10065769316535514
Position 9632: 0.0806729827294552
Position 16660: 0.0748841822940565
Position 14577: 0.0629873952270964
Position 21014: 0.05363438103173844
Position 4712: 0.052741157385498845
Position 316: 0.052642789047268324
Position 2484: 0.052047975031155665
Position 14051: 0.04793399102342394
Position 9223: 0.046187820427266164
Position 15904: 0.04106802230511506
Position 571: 0.03816463207080304
Position 6135: 0.02918890456140505
Position 6110: 0.023428227221843505
Position 6604: 0.021892304419365384
Position 18785: 0.013714847370032184
Position 190: 0.006487947089530702
Position 254: 0.006448293688196471
Position 325: 0.00456554111700299
Position 543: 0.0023091817499650323
Position 459: 0.002204294752865307
Position 1064: 0.0012100913148574922
Position 692: 0.0003614422196653731
Position 1092: 0.00031320105851153165
Position 490: 0.0002708706411826236
Position 37: 0.00022494188646616747
Position 1077: 0.00014831037835373446
Position 17: 0.00012244533766760668
Position 1039: 0.00010325390609088571
Position 581: 9.273526681294129e-05
Position 419: 7.85230541495661e-05
Position 4012: 7.6573499986238e-05
Position 6558: 7.3763108224669e-05
Position 1112: 6.880664424883419e-05
Position 9484: 6.471144427198053e-05
Position 509: 6.183275711520965e-05
Position 8228: 5.932875205759999e-05
Position 961: 5.458239381119266e-05
Position 628: 5.0211470409660224e-05
Position 156: 3.7491981016784826e-05
Position 3133: 1.1476023854634647e-05
Position 3122: 5.710875483779654e-06
Position 1042: 1.1711253589543379e-07
Position 388: 8.21270101873642e-08
Position 941: 4.709399069808666e-08
Position 1029: 2.995907711142434e-08
Position 593: 2.1705841708662623e-09
Position 177: 2.0428471186686075e-09
Position 713: 1.0644389270631861e-09
Position 703: 4.772166695102948e-10
Position 410: 2.250270984224856e-10
Position 132: 8.778095684315368e-11
Position 349: 6.701647655722704e-11
Position 366: 6.637211886973252e-11
Position 124: 2.3086815047938875e-11
Position 393: 1.2676325037048263e-11
Position 564: 1.2531315701979195e-12
Position 101: 5.759996731588716e-14
Position 98: 1.9480273694523738e-14
Position 221: 8.439401479370937e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 12404: 0.987351658572294
Position 19315: 0.8806421403049159
Position 18645: 0.22684112712445592
Position 8944: 0.21639647010018231
Position 16478: 0.17910888983090828
Position 9103: 0.17219115386620706
Position 20957: 0.16445021458199
Position 13392: 0.16329360291911857
Position 18490: 0.13771042674277606
Position 16809: 0.11289485677103814
