Gene = NAA50
index = 906
Annotated 5SS: [  333 22316 22853 23369]
Annotated 3SS: [22178 22732 23301 24336]
SMsplice 5SS: [  333  5015  7252 22853]
SMsplice 3SS: [ 4717  7164 22732 24336]
top_k =  500
Partition function (log Z): -16.7784143955664

Sorted 5' Splice Sites (High to Low Probability):
Position 7252: 0.828874162801593
Position 5015: 0.7962861250652166
Position 333: 0.7958364357146869
Position 8619: 0.5116355732406235
Position 1292: 0.3796371864621897
Position 3342: 0.18883318771525784
Position 297: 0.16410374598467492
Position 4870: 0.14173170357932888
Position 9354: 0.11325303447132401
Position 12241: 0.09941921175523347
Position 7028: 0.08960643508676544
Position 7488: 0.08881371209705831
Position 3507: 0.06997925362267808
Position 2939: 0.062229193345729295
Position 1490: 0.06039214664107007
Position 6034: 0.051055951341593436
Position 4411: 0.0504646736250645
Position 6849: 0.03034445389446171
Position 10131: 0.025092615416394907
Position 693: 0.021780653208242125
Position 4816: 0.014716544951887161
Position 3376: 0.011062982240454225
Position 4142: 0.010686491985433848
Position 4837: 0.010251715928884172
Position 3389: 0.005952263672926561
Position 3593: 0.005805679401272199
Position 1043: 0.0051739748616710995
Position 1119: 0.004546746630430396
Position 3443: 0.004174978993046747
Position 561: 0.004166860950417305
Position 365: 0.0035567095940181644
Position 251: 0.003326227758381042
Position 1441: 0.002915161878951701
Position 6637: 0.002824864394353937
Position 3399: 0.002671445565757132
Position 3511: 0.002648043051041856
Position 5310: 0.002375436959382677
Position 575: 0.0018421979958199546
Position 3368: 0.0016733305114613485
Position 1089: 0.0013666091615894957
Position 6086: 0.0013412579732564385
Position 3816: 0.001177447147846049
Position 2426: 0.0010380726305810658
Position 2073: 0.0009041075458274709
Position 956: 0.0008695194277503932
Position 1311: 0.0007307606918720118
Position 3558: 0.000708638472834441
Position 294: 0.0005610947606935181
Position 4399: 0.00029384924403908207
Position 866: 0.0002623018245093903
Position 370: 0.0002572362033862796
Position 1669: 0.0002367620523721364
Position 1435: 0.0001879962967138193
Position 1256: 0.00018657228919955794
Position 3246: 0.00017512017786390643
Position 378: 0.00016999172645533188
Position 834: 0.0001460837819072229
Position 2186: 0.00012249455201239327
Position 1450: 0.00011761469518356722
Position 701: 0.00010301736622804586
Position 1924: 8.231347620307656e-05
Position 1282: 7.764448274074254e-05
Position 2520: 7.247935737208853e-05
Position 1055: 6.443141685296832e-05
Position 743: 5.550705534733311e-05
Position 2264: 5.350453935153832e-05
Position 1061: 5.17157157774007e-05
Position 30: 4.948589732612125e-05
Position 4159: 3.950532712147354e-05
Position 1153: 3.048684415932251e-05
Position 941: 3.024510686269204e-05
Position 847: 2.415187643795375e-05
Position 2436: 1.92002667427221e-05
Position 960: 1.4926665411747491e-05
Position 1124: 1.2422452841006373e-05
Position 48: 9.523742244692267e-06
Position 23: 6.972270057248337e-06
Position 573: 5.237740710538148e-06
Position 555: 4.864437067234238e-06
Position 3761: 4.528461996125765e-06
Position 1156: 4.47658830096221e-06
Position 230: 4.343541123194239e-06
Position 390: 3.993241292022361e-06
Position 1137: 3.217669622032254e-06
Position 1169: 2.5461790973763187e-06
Position 579: 2.3513969636857186e-06
Position 605: 1.9553197094363397e-06
Position 871: 1.5513252592241079e-06
Position 948: 1.2743596040085733e-06
Position 921: 1.1666591186339052e-06
Position 760: 1.0337082433609342e-06
Position 96: 3.442056163188556e-07
Position 706: 6.425271912763316e-08
Position 629: 5.269679413403744e-08
Position 587: 5.2627067083248605e-08
Position 90: 3.062468859518208e-08
Position 284: 2.153976724085436e-08
Position 98: 1.0878174627596698e-08
Position 582: 6.540960013089238e-09
Position 698: 5.978025393969831e-09
Position 235: 3.5743109245106194e-09
Position 507: 2.6230526759546766e-10
Position 465: 2.5707533928953977e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4717: 0.6608211237536864
Position 7164: 0.606897239975113
Position 8471: 0.527725253726166
Position 13933: 0.2745889343153823
Position 3318: 0.26545029662986
Position 4934: 0.2426439441283471
