Gene = ACOT7
index = 25
Annotated 5SS: [   320  36065  46381  52337  58515  67322  90950 104712]
Annotated 3SS: [ 35946  46223  52244  58399  67234  90832 104526 121117]
SMsplice 5SS: [   320    709  11721  25244  34393  36065  39933  46381  52337  58515
  67322  76800  84831  90950  99935 104712 111830 112994]
SMsplice 3SS: [   522  11651  25124  34209  35946  39843  46223  52142  58399  67234
  76619  84662  90832  99813 104526 111693 112865 121117]
top_k =  500
Partition function (log Z): -62.03762563166463

Sorted 5' Splice Sites (High to Low Probability):
Position 11721: 0.8522518227562745
Position 709: 0.8422905420371872
Position 320: 0.6047311467038357
Position 178: 0.3370137717716475
Position 18212: 0.04301678861484471
Position 13726: 0.029983757015616962
Position 267: 0.025789916284630798
Position 3535: 0.02161820586816953
Position 422: 0.0169844088757571
Position 5635: 0.01540023747255584
Position 120: 0.007090433765719392
Position 557: 0.0064072367476192575
Position 3143: 0.0026978437616265866
Position 2426: 0.002627114525400356
Position 430: 0.0021324430254098595
Position 1190: 0.0012211215047751712
Position 248: 0.0007663483509148327
Position 213: 0.0007639914737035636
Position 425: 0.0006824168599231778
Position 3262: 0.0006770177634559348
Position 25: 0.0004598014626787067
Position 3264: 0.00037248130814960287
Position 270: 0.00033983575820610454
Position 229: 0.0003384273391494347
Position 2475: 0.0002631043955823962
Position 987: 0.00016975584344036747
Position 351: 0.0001234740809742447
Position 768: 0.00011106887913142894
Position 449: 9.368806339946092e-05
Position 683: 9.008030749676461e-05
Position 231: 6.876220259900873e-05
Position 2394: 6.077150131071929e-05
Position 2120: 4.791585912261684e-05
Position 435: 4.50994335140581e-05
Position 182: 4.026980064852799e-05
Position 691: 3.979779496380443e-05
Position 713: 2.2906528585224548e-05
Position 410: 2.1318903172871417e-05
Position 127: 1.2242067145096106e-05
Position 578: 6.7350959742903545e-06
Position 342: 4.990452093228647e-06
Position 1152: 4.791589410863106e-06
Position 1334: 4.609465235071162e-06
Position 1877: 4.586649738473129e-06
Position 353: 2.996663496198259e-06
Position 1612: 2.7636007594522677e-06
Position 2550: 2.3595833654357404e-06
Position 437: 1.5172324466253827e-06
Position 626: 1.2799849760556312e-06
Position 3127: 8.099778948196468e-07
Position 261: 7.66486049128694e-07
Position 470: 3.448666421517541e-07
Position 1502: 2.599174743010481e-07
Position 298: 2.4457152452105946e-07
Position 112: 1.63443842631428e-07
Position 834: 1.4541671963248093e-07
Position 510: 1.0172260071805772e-07
Position 451: 9.338288134469065e-08
Position 829: 8.661425041777031e-08
Position 547: 6.328009351487959e-08
Position 482: 4.4387748130707136e-08
Position 761: 5.796155162993924e-09
Position 453: 2.1624077754099346e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 11651: 0.8080314915264726
Position 522: 0.7588194813642158
Position 18144: 0.3168867349541359
Position 19579: 0.23612583669374632
Position 21628: 0.15255464409713698
Position 675: 0.08155937416730419
Position 11688: 0.07172418767764671
Position 17959: 0.04309153362912047
Position 19233: 0.041959352994084764
Position 13559: 0.03419177787363881
Position 3416: 0.03034232074062145
Position 5627: 0.027580589650853065
Position 16934: 0.026938631950514855
Position 11922: 0.02569410903464792
Position 17402: 0.0208582487353166
Position 599: 0.014351424562696776
Position 3015: 0.012835631843978835
Position 11950: 0.009490654599834966
Position 11820: 0.008755894818866907
Position 12724: 0.008522529413586466
Position 4795: 0.007778049618452135
Position 14537: 0.007120107017420357
Position 4425: 0.005729415251438103
Position 14647: 0.003990844560120408
Position 13341: 0.003980694154422894
Position 2360: 0.0035097491643774764
Position 6465: 0.002916914826296388
Position 13845: 0.0026389085430535944
Position 11244: 0.002631704252047039
Position 12910: 0.0024894232191715452
Position 3412: 0.002412961601767038
Position 5229: 0.0020799861720348922
Position 8212: 0.0020137144318927145
Position 8444: 0.0019132337650754055
Position 495: 0.0018919950300709581
Position 3436: 0.0018897478834596507
Position 8994: 0.0017813411923631812
Position 11975: 0.0015340444594433768
Position 6512: 0.0014964432395221056
Position 9584: 0.0014553372444820523
Position 266: 0.001443914036441573
Position 9557: 0.0013985846460783406
Position 4206: 0.001363022592214179
Position 11339: 0.0013310706003877462
Position 2327: 0.001214886996430328
Position 8953: 0.0009097067102572289
Position 8689: 0.0008010001544724267
Position 11112: 0.0007756949505686011
Position 8804: 0.0007733031083314367
Position 4628: 0.0007543336099664761
Position 11279: 0.0007167989994551505
Position 553: 0.0006586846426697477
Position 8095: 0.0006493051320944716
Position 946: 0.0006116011469932054
Position 4463: 0.0005808137062322676
Position 1097: 0.000559910611489186
Position 639: 0.0005352155951177367
Position 556: 0.0004307853612975433
Position 1186: 0.0003992289107304933
Position 1479: 0.0003724950800810266
Position 4370: 0.0003723474911267419
Position 4303: 0.0003587044648893497
Position 7639: 0.0003306574375253806
Position 5916: 0.00032817584951918215
Position 821: 0.0003178037829926268
Position 700: 0.00030078278949898575
Position 9253: 0.0002960012300098373
Position 470: 0.00029593647019905846
Position 1045: 0.0002857583552517249
Position 4977: 0.0002801399076860845
Position 8957: 0.0002738148638382772
Position 7222: 0.0002738069208342607
Position 7498: 0.0002499837661772333
Position 605: 0.0002496456193319228
Position 5251: 0.00024757239543420946
Position 8470: 0.00023700451257942435
Position 8112: 0.000226830938644011
Position 5919: 0.00022253587308049532
Position 5113: 0.00021566045533406484
Position 3979: 0.00021401418186010434
Position 8658: 0.00021280520655505018
Position 7770: 0.00020620300076398942
Position 1685: 0.00017673914718115277
Position 8164: 0.0001706518056553173
Position 864: 0.0001701073696986321
Position 4237: 0.00016464269919335496
Position 4121: 0.00016153410353519722
Position 6653: 0.0001510425130014583
Position 5774: 0.00013371455244245327
Position 1409: 0.00013287361865353634
Position 3011: 0.0001230254850918672
Position 4919: 0.00010984661511106604
Position 1595: 0.00010599925324149174
Position 1217: 0.00010487197277154361
Position 6377: 0.00010408124415789508
Position 981: 0.00010379237260549699
Position 4182: 9.701329357855605e-05
Position 1358: 9.087446440688338e-05
Position 4067: 8.850037232886289e-05
Position 1787: 8.349076488407395e-05
Position 3844: 7.778314566930157e-05
Position 1412: 7.58298340048319e-05
Position 1018: 7.00164765479247e-05
Position 6085: 6.819633695928923e-05
Position 1448: 5.115753221004952e-05
Position 4113: 4.898655460662841e-05
Position 5152: 4.860299712025219e-05
Position 880: 4.162398335253453e-05
Position 3847: 3.80486010957953e-05
Position 482: 3.072420751732907e-05
Position 280: 2.876486989787613e-05
Position 1744: 2.421726750621303e-05
Position 1128: 2.3273541398926998e-05
Position 1286: 2.2474999516419625e-05
Position 1368: 1.7560055678399392e-05
Position 1998: 1.7268698490094138e-05
Position 1189: 1.6371064538736517e-05
Position 1703: 1.4713415800488974e-05
Position 1103: 1.2168375776550697e-05
Position 1722: 8.841758505850449e-06
Position 783: 8.15006570718923e-06
Position 319: 7.964080192320573e-06
Position 1971: 6.1463271438781544e-06
Position 2020: 5.329255750711007e-06
Position 246: 5.0678254051770194e-06
Position 303: 4.756553554074316e-06
Position 1843: 2.805724973267847e-06
Position 145: 2.4960723133944755e-06
Position 990: 2.1208359349323997e-06
Position 323: 1.6699681479810233e-06
Position 194: 1.0920845771925549e-06
Position 1132: 7.056850209869065e-07
Position 127: 5.417869240340172e-07
Position 205: 4.67635909815635e-07
Position 383: 4.548890532556403e-07
Position 428: 4.362002939469598e-07
Position 224: 3.109324447291537e-07
Position 529: 2.945386281643229e-07
Position 379: 2.783070996764451e-07
Position 500: 2.665711591269994e-07
Position 182: 2.5136391439531124e-07
Position 425: 1.1161556323499792e-07
Position 1027: 9.51120899065399e-08
Position 190: 6.143348753219788e-08
Position 208: 5.528926267376452e-08
Position 623: 4.799128224242835e-08
Position 620: 2.0903100183194513e-08
Position 761: 1.7917645569840834e-08
Position 616: 1.674229917946986e-08
Position 163: 1.4718438921843061e-08
Position 410: 1.068623583640127e-08
Position 407: 9.54020087544788e-09
Position 1052: 8.765166009975563e-09
Position 420: 5.365674446988115e-09
Position 446: 3.5760920008994423e-09
Position 705: 3.43020373893155e-09
Position 152: 2.31070801910367e-09
Position 646: 1.4613772004807323e-09
Position 688: 1.1948856525418046e-10
