Gene = IFT57
index = 680
Annotated 5SS: [  460  3161  4036  8640 15943 31050 54778 55717 57140 58908]
Annotated 3SS: [ 2997  3916  8548 15873 30926 54705 55584 57076 58840 59914]
SMsplice 5SS: [  460  3161  4036  8640 15943 31050 54778 55717 58908 59787]
SMsplice 3SS: [ 2997  3916  8548 15873 30926 54705 55584 58840 59611 59914]
top_k =  500
Partition function (log Z): -8.59475093061707

Sorted 5' Splice Sites (High to Low Probability):
Position 8640: 0.9998914500187549
Position 4036: 0.9951022298271298
Position 31050: 0.9938179030122052
Position 460: 0.9013041725245985
Position 3161: 0.8984585844246176
Position 15943: 0.8633538168821961
Position 24749: 0.3265744773348275
Position 2255: 0.25734814504248715
Position 11929: 0.24906642900146894
Position 1818: 0.1613867572986308
Position 3401: 0.1372374776578218
Position 11944: 0.1075260585019189
Position 7293: 0.10437484771060886
Position 18892: 0.09802756324809063
Position 11935: 0.0943923548444075
Position 5309: 0.06810893897517037
Position 206: 0.0550268882146958
Position 6810: 0.05221491373286186
Position 10080: 0.04347113519016119
Position 1831: 0.03553517434825548
Position 151: 0.03508738390835582
Position 33303: 0.024978688802773832
Position 13799: 0.02406379255723641
Position 1995: 0.02289400206064151
Position 17488: 0.022845767070410264
Position 64: 0.02268070067281263
Position 13823: 0.022306282210208642
Position 1999: 0.02011650614271494
Position 7607: 0.017303412694928962
Position 21727: 0.015952145932960217
Position 1865: 0.01592610558401262
Position 812: 0.015783166129923552
Position 985: 0.013622485856524407
Position 15441: 0.012927360654458979
Position 6773: 0.012643235783575697
Position 2167: 0.012347490729934827
Position 2281: 0.011697707463326818
Position 11680: 0.010240437099478548
Position 16339: 0.009884543044644065
Position 3217: 0.009835172796791062
Position 3554: 0.007954793765820842
Position 2178: 0.007202718534170787
Position 6612: 0.007153699949554692
Position 4809: 0.006435575131652388
Position 10930: 0.006254264436134057
Position 2529: 0.005983747343465273
Position 2155: 0.005946127832019153
Position 2669: 0.005496828072301635
Position 9783: 0.005197900272464191
Position 282: 0.00469065280563684
Position 10051: 0.0042365549583056605
Position 2377: 0.003572191921488877
Position 4820: 0.0034391652156676297
Position 7560: 0.0031044103958004347
Position 7547: 0.0029792193412110537
Position 1515: 0.0029109753580948746
Position 488: 0.0026720446083703655
Position 11101: 0.002527416404636228
Position 34206: 0.0021933460037081988
Position 4094: 0.0020934344879001486
Position 9809: 0.0020461324857786066
Position 3154: 0.0020246805635651256
Position 7133: 0.0019814257418773492
Position 2019: 0.0019308307925022157
Position 8118: 0.0016699025273321459
Position 5856: 0.0016335693302570826
Position 8836: 0.0015230032037492893
Position 2827: 0.0014359985048278678
Position 5411: 0.0013045672041529176
Position 304: 0.0012855699313880833
Position 7748: 0.0011931760191623807
Position 125: 0.0011806926278716396
Position 3363: 0.0011448854687291512
Position 553: 0.0011072690212797819
Position 7647: 0.0010794376636578736
Position 3167: 0.0010630614852912795
Position 5791: 0.0010263057272064677
Position 4576: 0.0009539358987668107
Position 618: 0.0009372089041926375
Position 4061: 0.0009337648791894488
Position 5656: 0.0008256365318964215
Position 3280: 0.0007354903853610153
Position 31957: 0.0006905723076478312
Position 7271: 0.0006558039658877881
Position 1134: 0.0006458632704295187
Position 6803: 0.0006315366169407359
Position 1927: 0.0006174479308360047
Position 3971: 0.0006080234321980797
Position 765: 0.00038054789875555133
Position 3198: 0.00038010800048976555
Position 4860: 0.0003723690923977127
Position 7601: 0.0003511587233958964
Position 296: 0.0003191165228835889
Position 6794: 0.0002960920299234896
Position 1191: 0.0002934034691705088
Position 464: 0.00022618801180743803
Position 1185: 0.00015056800904233303
Position 167: 0.0001497645107763503
Position 2003: 0.00014246294066570204
Position 1539: 0.00012584120506047025
Position 140: 8.805736997809765e-05
Position 236: 8.256261267701229e-05
Position 8644: 6.814516143957643e-05
Position 158: 4.9291190466086126e-05
