Gene = SLC35B4
index = 1267
Annotated 5SS: [  377  7686 10380 12247 15023 15291 16900 17529 20661]
Annotated 3SS: [ 7571 10276 12196 14940 15229 16789 17452 20584 21971]
SMsplice 5SS: [  377 10380 12427 15023 16900 17529]
SMsplice 3SS: [10276 12376 14940 16789 17452 25874]
top_k =  500
Partition function (log Z): 2.067419149550909

Sorted 5' Splice Sites (High to Low Probability):
Position 10380: 0.9912135414807549
Position 17529: 0.9756959702114831
Position 16900: 0.9480341861697921
Position 12427: 0.8982079082523216
Position 15023: 0.8746311751443283
Position 377: 0.7918517840786934
Position 7686: 0.44899829229530286
Position 4518: 0.44133873480174624
Position 18049: 0.3135465557445604
Position 20784: 0.2732749596195615
Position 21972: 0.24815627038087307
Position 12247: 0.22127420509984627
Position 1818: 0.1657076678769568
Position 20855: 0.16164607104538406
Position 22231: 0.14125883646999213
Position 2013: 0.10363195909984137
Position 9978: 0.10171705625134456
Position 26: 0.09342854511836753
Position 20661: 0.07709360282318486
Position 3310: 0.07139507678110918
Position 6976: 0.06779644640179208
Position 17055: 0.06435252449944363
Position 196: 0.052316105052072584
Position 6115: 0.04816780083653476
Position 248: 0.04773882796735097
Position 8076: 0.03854519157597628
Position 4485: 0.035204255430458874
Position 20702: 0.030503602583852804
Position 11400: 0.02899040586413561
Position 9182: 0.028013182564870037
Position 10836: 0.027419745245263326
Position 25132: 0.021444769536086254
Position 22273: 0.020860696067915848
Position 15020: 0.019482900999758145
Position 17290: 0.018442113563506397
Position 17367: 0.01767498603759275
Position 174: 0.016193565041865476
Position 2317: 0.015470150730172456
Position 1801: 0.012752866184209052
Position 3798: 0.01049203756495135
Position 10472: 0.008710027895962667
Position 14206: 0.008683198444757735
Position 15487: 0.007903833518360973
Position 10965: 0.0077949842507281765
Position 7691: 0.007222884135873587
Position 17981: 0.00709609991793436
Position 32: 0.006844275558658367
Position 19308: 0.00679867838931562
Position 6691: 0.00645449913945689
Position 9100: 0.005804801084722114
Position 16637: 0.005657178971595544
Position 3314: 0.005469978724340668
Position 16790: 0.0054104477798176875
Position 25452: 0.0051671633879982505
Position 242: 0.004692094470919461
Position 1796: 0.004464281196427635
Position 22057: 0.004299015288869294
Position 4532: 0.004277968639577379
Position 2774: 0.004223616688135683
Position 20859: 0.0035163095937444876
Position 713: 0.00347211294762577
Position 346: 0.003168558848446661
Position 16926: 0.0027851981906962075
Position 6714: 0.002313075961575672
Position 12273: 0.002242927792719676
Position 1524: 0.0021529462465463035
Position 16993: 0.002087290491192627
Position 318: 0.0018745112894437044
Position 2807: 0.001865961374207421
Position 5246: 0.001835609391661455
Position 13524: 0.0017588929560627764
Position 20851: 0.0017456272876224556
Position 7916: 0.00168761948369272
Position 19972: 0.0016724493937398071
Position 18261: 0.0015831174061215817
Position 11550: 0.0014696975599007972
Position 3193: 0.0013347987999447397
Position 4504: 0.001279338331345406
Position 12738: 0.0012637474951222678
Position 15148: 0.0012211748969899632
