Gene = RRP9
index = 1213
Annotated 5SS: [ 161  533 3847 4273 4397 4750 5511 5685 6350 6600 6745 7311 7470 8234]
Annotated 3SS: [ 449 3736 4204 4354 4622 5385 5591 6248 6464 6681 7164 7389 8159 8341]
SMsplice 5SS: [ 161 3847 4273 4485 4750 5500 5685 6350 6600 6745 7311]
SMsplice 3SS: [3736 4204 4354 4622 5385 5591 6248 6464 6681 7164 7651]
top_k =  500
Partition function (log Z): 26.501896726553653

Sorted 5' Splice Sites (High to Low Probability):
Position 3847: 0.9917195499371585
Position 7311: 0.9776449979107713
Position 5685: 0.9766111118820218
Position 4273: 0.975814494684262
Position 6745: 0.9423003448377777
Position 6350: 0.9019854087889951
Position 161: 0.8573617242104279
Position 4485: 0.8325312410757889
Position 5511: 0.6705992610609215
Position 533: 0.6119218228449862
Position 4750: 0.575607679049618
Position 6600: 0.5410096087976592
Position 7470: 0.48930930213101215
Position 4754: 0.3746621186709275
Position 6547: 0.30255959516016606
Position 3333: 0.2911302518467048
Position 5521: 0.2625642360567678
Position 8259: 0.2339173825349067
Position 4397: 0.1312237412842129
Position 6605: 0.1214932049148612
Position 8234: 0.10235228534137673
Position 4999: 0.10028852789785446
Position 6370: 0.08318637324698062
Position 7474: 0.07445520894593866
Position 1631: 0.06727867863100329
Position 2003: 0.06610899428727306
Position 3090: 0.056491824251395505
Position 96: 0.04870853145805739
Position 3658: 0.04663994611502314
Position 8160: 0.03224844830094649
Position 5504: 0.03070019565291407
Position 2374: 0.030334639766456683
Position 7767: 0.029531655840810127
Position 962: 0.026030790007220857
Position 3019: 0.024939147360979082
Position 5265: 0.024332913117626562
Position 596: 0.021730583712993096
Position 2932: 0.021661476335167653
Position 7853: 0.019461394289381567
Position 2771: 0.016299171404180593
Position 3077: 0.012798132040511308
Position 3181: 0.012323744987008113
Position 3044: 0.011087704857067265
Position 35: 0.009960014853935521
Position 6752: 0.009914440681903598
Position 7793: 0.009192610776726574
Position 1090: 0.008891492088360202
Position 3361: 0.0071821677210565475
Position 1492: 0.005952143303935209
Position 188: 0.00529488360364215
Position 3529: 0.005040804801653732
Position 8038: 0.004700760071900762
Position 6551: 0.004221476863515233
Position 5681: 0.003685773692297951
Position 4425: 0.003443273918617478
Position 4766: 0.0029168315236672323
Position 1051: 0.0029014340013301548
Position 6312: 0.002859123591754186
Position 4867: 0.002794229876945426
Position 2629: 0.0027115938720237427
Position 6381: 0.002291688691090788
Position 65: 0.0022060922831053315
Position 8217: 0.002129566468103386
Position 3953: 0.001931553899899344
Position 5703: 0.0019060877216862148
Position 7542: 0.0019019972319533837
Position 4410: 0.0018635022073996577
Position 5278: 0.0018105247618311242
Position 1268: 0.0016355686645579523
Position 4246: 0.0015974554351069596
Position 3433: 0.0015248788167585643
Position 2131: 0.0014164964479619342
Position 3968: 0.0012656733286525814
Position 938: 0.0011187264435611056
Position 6996: 0.0010740835675126636
Position 6383: 0.0010099734333464266
Position 6850: 0.0009412784672534662
Position 5557: 0.0009043582429401917
Position 7740: 0.0008533865889932061
Position 4804: 0.0007981645610299028
Position 7071: 0.0007698093897318307
Position 4480: 0.0007115443215453281
Position 6411: 0.000705720473373039
