Gene = MROH9
index = 859
Annotated 5SS: [   62 10056 12048 23015 24072 26451 29730 36358 48009 51185 54478 56804
 60006 61119]
Annotated 3SS: [ 9993 12000 22934 23935 26363 29624 36221 47895 51034 54328 56637 59862
 60980 62627]
SMsplice 5SS: [   62 26451 29730 36358 51185 54478 60006]
SMsplice 3SS: [26363 29624 36221 51034 54328 59906 62627]
top_k =  500
Partition function (log Z): -36.02742580995791

Sorted 5' Splice Sites (High to Low Probability):
Position 62: 0.9128733644702908
Position 6272: 0.09827339660756064
Position 9336: 0.08464395487759316
Position 5064: 0.07487255332655612
Position 195: 0.07342405420659104
Position 3025: 0.06683035530945297
Position 12048: 0.05791384610507344
Position 3208: 0.02892941492875557
Position 7215: 0.0242367997473722
Position 11477: 0.015177432568057762
Position 9433: 0.013500778888247378
Position 10961: 0.010191162924440543
Position 2933: 0.007004348822135304
Position 596: 0.006171985569021514
Position 253: 0.0054467142462992875
Position 2798: 0.002746862065170533
Position 450: 0.0024564191030836294
Position 9362: 0.0021255066171860988
Position 4781: 0.0019625956582953676
Position 5153: 0.0016773499616255082
Position 3082: 0.0014661111935614021
Position 1071: 0.0009951711656419348
Position 4864: 0.0008896833654097643
Position 2974: 0.0007678065542494492
Position 2657: 0.0006746962540927916
Position 2649: 0.0005951110224521438
Position 664: 0.00047152802786015724
Position 5666: 0.0004099011269375765
Position 4642: 0.0003190979127763537
Position 3287: 0.0002464638501959539
Position 3013: 0.00024030199646984837
Position 4961: 0.00022535480261464826
Position 66: 0.00010792943414660029
Position 261: 8.612534931481777e-05
Position 4538: 8.188118574223324e-05
Position 408: 8.069009406323457e-05
Position 2277: 5.894294230387278e-05
Position 3360: 4.7528560382268505e-05
Position 853: 4.5708122360337794e-05
Position 2955: 4.457247664177547e-05
Position 5776: 3.592120825621513e-05
Position 4546: 5.463688010862688e-06
Position 4231: 2.8739761205854917e-06
Position 614: 1.000914177314342e-06
Position 285: 4.4393708516340367e-07
Position 325: 4.402830239009568e-07
Position 396: 1.702654030287e-07
Position 337: 1.264865449928847e-07
Position 743: 1.1490965704275662e-07
Position 538: 7.436110145651494e-08
Position 848: 7.122837071492858e-08
Position 51: 5.666546357986972e-08
Position 37: 4.5201932429052285e-08
Position 796: 4.067940087139956e-08
Position 402: 2.4280836182553743e-08
Position 772: 1.9338253250755758e-08
Position 200: 1.882605572399976e-08
Position 11: 4.246857111406219e-09
Position 29: 2.5460321980825958e-09
Position 146: 8.911428781467052e-10
Position 213: 1.5326842007042308e-10
Position 237: 1.3880471408836416e-10
Position 103: 1.2216046947716327e-10
Position 88: 1.077563736043159e-10
Position 141: 1.2554234914227487e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 12222: 0.17048859028810584
Position 5974: 0.15776851592194707
Position 11417: 0.14259506425115198
Position 9279: 0.12843658660184323
Position 15871: 0.11863828670054521
Position 11122: 0.08851153659924882
Position 12000: 0.06117759311205264
Position 12810: 0.05172927615051384
Position 12508: 0.04747661489231442
Position 2836: 0.04165111987539366
Position 15475: 0.040041705204820206
Position 2932: 0.0350145936445857
Position 15766: 0.03446699566657717
Position 17286: 0.03370775261873045
Position 4638: 0.032370506914955834
Position 4981: 0.031205189136520886
Position 6161: 0.030616849988222863
Position 15403: 0.025825121867479258
Position 4950: 0.024900217314265508
Position 7058: 0.024716665423381672
Position 5386: 0.018152350054272744
Position 2889: 0.013905909796399836
Position 4780: 0.013617274968483058
Position 10832: 0.012071131137431145
Position 4922: 0.010147399002453766
Position 12582: 0.006952207363969123
Position 6437: 0.00694793858305163
Position 6599: 0.0069213116229952425
Position 6576: 0.006818373178611932
Position 5324: 0.004761902447372711
Position 2016: 0.003933662590357925
Position 905: 0.0035375213341098414
Position 3206: 0.0035013801924609167
Position 3082: 0.0030239952493066203
Position 2617: 0.002982974451991835
Position 4753: 0.00292000737573305
Position 6061: 0.0028809994610643516
Position 3008: 0.0027482075623761026
Position 2520: 0.002626423241116105
Position 10200: 0.0025059258189501937
Position 1439: 0.0025047724313732693
Position 3584: 0.002392165587123752
Position 6698: 0.0021448117294358424
Position 3101: 0.002017323374738261
Position 2923: 0.001878799950059854
Position 5689: 0.0018603810866653493
Position 151: 0.0017451843920579838
Position 5288: 0.0017021036031394999
Position 964: 0.0015890550474999278
Position 8679: 0.0013934695518876428
Position 4955: 0.0013550809237652763
Position 9570: 0.0012605100402267118
Position 4822: 0.0012434085072738621
Position 9993: 0.0011136738134922247
Position 6622: 0.0010056120109346112
Position 194: 0.0009851638888019373
Position 2857: 0.0009115522400785606
Position 3873: 0.0008596959785554454
Position 723: 0.0008563354495957618
Position 663: 0.0008554596382656608
Position 2726: 0.0008494586529989581
Position 6199: 0.0008396605233521081
Position 8550: 0.0006317626135010775
Position 8759: 0.0006057238223658507
Position 2946: 0.0005796620548101515
Position 4383: 0.0005475216590741928
Position 3170: 0.0005373526541765409
Position 5911: 0.0005159271110739424
Position 2676: 0.0005142955658156524
Position 5885: 0.0005064885053787785
Position 8123: 0.00046869574381800186
Position 4825: 0.00046539308825420254
Position 5175: 0.00044049504868990264
Position 1725: 0.00043686871685667193
Position 2973: 0.00041958368058239807
Position 3135: 0.0004122894929372123
Position 5192: 0.00040555890714112083
Position 2574: 0.0004044870471766449
Position 5575: 0.000395311729410382
Position 719: 0.00038217702814500026
Position 1260: 0.00034074742169269126
Position 685: 0.00033257327251658505
Position 1202: 0.0003297723943512177
Position 2999: 0.0002921478431109793
Position 1476: 0.00029206486618613836
Position 5251: 0.0002496277623635525
Position 222: 0.00023947541912189735
Position 3161: 0.0002376264030464993
Position 941: 0.00020354357930135522
Position 2473: 0.00019509542537708236
Position 4422: 0.00019329719890038644
Position 3622: 0.000185795582710268
Position 1487: 0.00016521216885304147
Position 2205: 0.00015863284038916887
Position 3989: 0.00015000165238445457
Position 5500: 0.0001448236416581573
Position 3686: 0.0001419927299438575
Position 1008: 0.0001406150776727795
Position 3513: 0.00011227473094250698
Position 2180: 0.00011043789795807682
Position 4309: 0.00011016552866175893
Position 4674: 0.00010874577593919882
Position 157: 0.00010812251659888167
