Gene = TRAIP
index = 1476
Annotated 5SS: [  212  8425  9043 12027 12767 14115 14742 15583 16284 16796 24652 26548
 26951 27110]
Annotated 3SS: [ 8366  8958 11986 12638 14019 14627 15494 16193 16706 24498 26498 26800
 27058 27341]
SMsplice 5SS: [  212  8425  9043 12027 12385 12767 14115 16284 16796 26548 26951 27204]
SMsplice 3SS: [ 8366  8958 11916 12251 12638 14019 16193 16706 26498 26800 27058 27434]
top_k =  500
Partition function (log Z): 6.474840990282894

Sorted 5' Splice Sites (High to Low Probability):
Position 212: 0.9844049194050504
Position 9043: 0.9381447713683452
Position 26548: 0.9336295210631059
Position 16796: 0.9246672562199026
Position 14115: 0.8741178709591092
Position 12767: 0.8668698979515576
Position 8425: 0.8262174921584247
Position 27204: 0.7736607556388904
Position 26951: 0.7311478218046832
Position 12027: 0.6629425806484684
Position 16284: 0.6253441253061686
Position 12385: 0.6117163093872212
Position 15583: 0.572975783990679
Position 14742: 0.36001634459641585
Position 27593: 0.26043335964792214
Position 10106: 0.25158108973340737
Position 11608: 0.24428421567437886
Position 22420: 0.21897522479949383
Position 26923: 0.17993809323054413
Position 15391: 0.16738316707635395
Position 27599: 0.13636979952207598
Position 10814: 0.09864559703554754
Position 12713: 0.09581352971761557
Position 10729: 0.09289227831657468
Position 23621: 0.09190738072417644
Position 22840: 0.08534422212226489
Position 10255: 0.06879834267927334
Position 12227: 0.06849850366723581
Position 26651: 0.06274253226311087
Position 2368: 0.05470395549365347
Position 2078: 0.04739107656620433
Position 27110: 0.04519842120957705
Position 13287: 0.04272827420690943
Position 16815: 0.0416947472282963
Position 27470: 0.0411183872782836
Position 15140: 0.040800756007558774
Position 13548: 0.037521533276124716
Position 16584: 0.03402024109313234
Position 16831: 0.033635750494344765
Position 22856: 0.03220691108286058
Position 851: 0.026831944569835415
Position 10429: 0.02647174041016752
Position 8706: 0.023500209563604317
Position 6329: 0.020979801293008988
Position 12807: 0.020154016854171473
Position 2528: 0.01632937536223561
Position 250: 0.013359127226171533
Position 14364: 0.010724089886724865
Position 9877: 0.010690556237632662
Position 13647: 0.010373081521134213
Position 13773: 0.01009237188134481
Position 8213: 0.009732600374369536
Position 8876: 0.009725144256475006
Position 6645: 0.009246253408953678
Position 16321: 0.00821285210448924
Position 15945: 0.006619072981602604
Position 21843: 0.00609262834545121
Position 14250: 0.005839751839593179
Position 10827: 0.005828876172499462
Position 27508: 0.005628198969739634
Position 15151: 0.0054665858243821445
Position 22415: 0.004866441305039608
Position 12435: 0.0047128895308994265
Position 8729: 0.004223113527343282
Position 8602: 0.003969796548686501
Position 8805: 0.0030264889135656827
Position 9901: 0.0025824470883283766
Position 8733: 0.00247995997734487
Position 1587: 0.002377713865421006
Position 8785: 0.0023383129528259912
Position 5345: 0.0021732084830578514
Position 10454: 0.0020716694094870007
Position 11939: 0.0020285110671001048
Position 12771: 0.0019078314876325398
Position 12779: 0.0018715637730218626
Position 12788: 0.001639579518740245
Position 13283: 0.0015927210638553985
Position 15788: 0.001321470737804642
Position 13807: 0.0012713910285253234
Position 26858: 0.0011085183849978272
Position 9083: 0.0009684979763828116
Position 370: 0.0009450546595323778
Position 27575: 0.0009059398194455953
Position 9330: 0.0008727147958008848
Position 12102: 0.000763916397309081
Position 12200: 0.0006775479692972886
Position 11486: 0.0006369681510225019
Position 509: 0.0005414117363767574
Position 14726: 0.00045641516753292883
Position 27230: 0.00037030373284969087
Position 8959: 0.000312516225130391
Position 14572: 0.00028962722611253216
Position 9307: 0.0002874025437362061
Position 398: 0.00028622820182587494
Position 374: 0.00019170256464047866
Position 14721: 0.00018755652496604125
Position 392: 0.00012503546235884447
Position 1771: 0.00011754192975974751
Position 736: 0.00011145473680874972
Position 312: 7.213584259138058e-05
Position 2107: 6.294137872113587e-05
Position 1336: 4.124284889460828e-05
Position 608: 2.4528694950443406e-05
Position 11578: 2.3115419763975696e-05
Position 1417: 2.163730146084743e-05
Position 668: 1.786882088441741e-05
Position 14169: 1.5395841024635602e-05
Position 802: 1.2316618727029845e-05
Position 657: 1.1223233317495956e-05
Position 271: 1.1196844685529146e-05
Position 2082: 6.280896935089361e-06
Position 1613: 5.286786801297422e-06
Position 722: 4.698057734504394e-06
Position 1975: 4.59749480469028e-06
Position 855: 3.879669705793227e-06
Position 756: 3.1859164593906054e-06
Position 1729: 2.3499527831181394e-06
Position 2019: 2.347716477816642e-06
Position 238: 1.1258321879352492e-06
Position 227: 9.386012218589711e-07
Position 216: 6.137813253266878e-07
Position 479: 5.847252892355743e-07
Position 70: 2.0676535783324795e-07
Position 103: 1.7274710274355364e-07
Position 76: 1.4216494590000426e-07
Position 532: 1.1390183853170012e-07
Position 1008: 9.050001021152917e-08
Position 439: 3.5433025513299665e-08
Position 209: 2.8562505127635888e-08
Position 52: 3.48037015908301e-10
Position 493: 3.0161699509562724e-10
Position 5: 2.2875814920249105e-10
Position 240: 1.8302130675374943e-10
Position 273: 1.5320534075477564e-10
Position 131: 1.2817388382056674e-10
Position 171: 7.988048431311703e-11
Position 289: 4.694042561995273e-11
Position 225: 6.927088738676869e-12
Position 8: 1.9545600969300498e-12
Position 124: 1.4165830852310477e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 26498: 0.9963720533262167
Position 12638: 0.9786547635657872
Position 16706: 0.976163291924268
Position 27058: 0.9223918649627355
Position 8958: 0.8483404284008879
Position 27434: 0.800451080856294
Position 26800: 0.7437646300374765
Position 14019: 0.6939048026090873
Position 16193: 0.5937970708174725
Position 12251: 0.5813252071551185
Position 15494: 0.4524672743335496
Position 8366: 0.4051580261171601
Position 8253: 0.35071754526981125
Position 11916: 0.33244328032453724
Position 10010: 0.3230524454070839
Position 14627: 0.29787846025055215
Position 11986: 0.29457029133232415
Position 11476: 0.22722195751959642
Position 22292: 0.22384166610453343
Position 15332: 0.1969735198791084
Position 27695: 0.19261905678996422
Position 10648: 0.1844572047003556
Position 14022: 0.15245485466331707
Position 27714: 0.15143498321033572
Position 22686: 0.11755113320512542
Position 23526: 0.09190738072417644
Position 11841: 0.08582866914705489
Position 26702: 0.08398143883284856
Position 9006: 0.06675497699433582
Position 2249: 0.06248477794779554
Position 26766: 0.05871454140612019
Position 15454: 0.055279264827488975
Position 27865: 0.0506094661307308
Position 8322: 0.0506047432413345
Position 27332: 0.05042892135724045
Position 14893: 0.042422788745172225
Position 12153: 0.038668768806911474
Position 16199: 0.03860737858241585
Position 8601: 0.03588348157877115
Position 13359: 0.03456278136454339
Position 15274: 0.02941295842085683
Position 27692: 0.026939454237321168
Position 14025: 0.0247608165289843
Position 26643: 0.024614211884839393
Position 1978: 0.023940573886423934
