Gene = PSMD4
index = 1090
Annotated 5SS: [  106  7599  9326 10216 10532 10907 11410 11737 11885]
Annotated 3SS: [ 7457  9210 10128 10462 10690 11300 11604 11816 12469]
SMsplice 5SS: [  229 10216 10532 10907 11410 11737 11885]
SMsplice 3SS: [10128 10462 10690 11300 11604 11816 12469]
top_k =  500
Partition function (log Z): 9.915216937660627

Sorted 5' Splice Sites (High to Low Probability):
Position 11737: 0.9976195088235958
Position 11885: 0.9554637663615116
Position 10532: 0.9466110151725778
Position 10216: 0.9034652396602748
Position 11410: 0.8246376802895864
Position 229: 0.6088279937547899
Position 9326: 0.5115620254850353
Position 757: 0.30076529559194876
Position 10907: 0.29607815980264424
Position 106: 0.28906349879172344
Position 10928: 0.22908931348574368
Position 10830: 0.2184217058980731
Position 545: 0.20578155977312668
Position 10824: 0.09850942429677335
Position 12276: 0.08959281602969583
Position 11506: 0.08811946592839719
Position 620: 0.04284159780129206
Position 11419: 0.03619758660095814
Position 10326: 0.029125636202678516
Position 10763: 0.022135993329662533
Position 11496: 0.018329919138175273
Position 7632: 0.016156257423061503
Position 12346: 0.01597007483050575
Position 12637: 0.01282387084780085
Position 10499: 0.012746179044448703
Position 11911: 0.010094659646034796
Position 11470: 0.007514670787052162
Position 156: 0.006453053338411182
Position 12037: 0.005882871863407595
Position 10608: 0.005488786206172851
Position 382: 0.004990560430892029
Position 10941: 0.004476163950730507
Position 11431: 0.004417611104969542
Position 10694: 0.004263158922238844
Position 101: 0.003802957410095655
Position 72: 0.003445502785325854
Position 56: 0.002615988892943483
Position 12656: 0.0021070753198619524
Position 420: 0.0017992068496511726
Position 11680: 0.001603896210070397
Position 12537: 0.0015652976047335892
Position 10851: 0.0013240501933417979
Position 10268: 0.0013035807180659584
Position 10536: 0.0010907979417769187
Position 10833: 0.0009905765080261116
Position 11468: 0.0006117334511148251
Position 10845: 0.00048732241325428864
Position 10857: 0.0004577097942707295
Position 12211: 0.00043403393925993985
Position 10752: 0.00043093179292522636
Position 183: 0.00035148882021706496
Position 12280: 0.0003122147313159194
Position 10806: 0.0002641794192521908
Position 12335: 0.00023447083575344987
Position 290: 0.00022185294580691443
Position 10785: 0.0002026915903087972
Position 10874: 0.00020140535488454586
Position 317: 0.00019320392813108685
Position 12052: 0.00017118165844931635
Position 10721: 0.0001647115476803033
Position 12365: 0.00013622713935721652
Position 328: 9.103073485088029e-05
Position 143: 8.607350085639645e-05
Position 11918: 7.50320745363698e-05
Position 530: 6.743058066406397e-05
Position 11488: 6.103459086413298e-05
Position 570: 6.0602280490526855e-05
Position 83: 5.8936405788911594e-05
