Gene = GPR88
index = 619
Annotated 5SS: [366]
Annotated 3SS: [756]
SMsplice 5SS: [366]
SMsplice 3SS: [756]
top_k =  500
Partition function (log Z): -10.378343268026123

Sorted 5' Splice Sites (High to Low Probability):
Position 366: 0.7538244072498895
Position 309: 0.22275447419575328
Position 2779: 0.03129240016517906
Position 811: 0.02416815182916253
Position 2762: 0.02047500571429503
Position 206: 0.015078694133213683
Position 2294: 0.01334141929679167
Position 1736: 0.013291596130382872
Position 1097: 0.005936817599307307
Position 1981: 0.005386744083735816
Position 1179: 0.00474792064782292
Position 2453: 0.0034062705987607054
Position 2441: 0.002464638973248252
Position 2166: 0.001776166908129806
Position 170: 0.0011863987046537411
Position 538: 0.0008648502786455418
Position 1484: 0.0006306567033257374
Position 2156: 0.0004570923251049668
Position 2609: 0.00044325187755418576
Position 929: 0.00044164015872223965
Position 870: 0.0003616623646903985
Position 433: 0.0003080781940969505
Position 1505: 0.00030409821722601174
Position 42: 0.00013310243932825706
Position 496: 9.586573481882632e-05
Position 498: 8.769156582208271e-05
Position 500: 8.411119223740012e-05
Position 502: 7.624266179474649e-05
Position 1730: 6.766410403817037e-05
Position 1685: 6.493066676513843e-05
Position 504: 6.24860225508179e-05
Position 494: 5.9439826469505515e-05
Position 506: 4.373350209362302e-05
Position 208: 3.2157921664632307e-05
Position 713: 4.217929650377081e-06
Position 940: 1.972706466015304e-06
Position 1067: 1.926291027656893e-06
Position 907: 1.8835894994428493e-06
Position 1205: 1.8743291608630174e-06
Position 904: 1.8073619558787107e-06
Position 983: 1.7458666964518266e-06
Position 1732: 6.385140373256435e-07
Position 210: 4.479645875246581e-07
Position 273: 3.8563603938301626e-07
Position 1868: 3.777304708090224e-07
Position 588: 2.1865647075671976e-07
Position 264: 1.2299796331860324e-07
Position 820: 1.142799333191588e-07
Position 813: 7.06663854252428e-08
Position 297: 2.3793543742270878e-08
Position 510: 2.0222955748839376e-08
Position 767: 1.594467296650012e-08
Position 188: 5.682427686874881e-09
Position 508: 1.906675802822212e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 756: 0.2794457911416328
Position 2060: 0.19763784962406314
Position 3018: 0.1342637203354462
Position 2228: 0.08619086872928709
