Gene = ASB17
index = 99
Annotated 5SS: [  541 10352]
Annotated 3SS: [10071 13272]
SMsplice 5SS: [  386   541 10352]
SMsplice 3SS: [  450 10071 13272]
top_k =  500
Partition function (log Z): -6.383202977961914

Sorted 5' Splice Sites (High to Low Probability):
Position 10352: 0.8979543676060726
Position 541: 0.797101558433529
Position 386: 0.6387287522203076
Position 2589: 0.520054280425271
Position 165: 0.3116914693897887
Position 307: 0.25409482348327106
Position 11457: 0.08419469567833568
Position 12873: 0.06149029256580017
Position 5018: 0.059059873287994835
Position 1414: 0.056294315854723796
Position 11685: 0.05210985765445681
Position 246: 0.023970121022719695
Position 4585: 0.02061713210595869
Position 10244: 0.016777093990495134
Position 2010: 0.016419549340002264
Position 1989: 0.013285106220381319
Position 93: 0.013273121401414806
Position 11425: 0.01269582131979869
Position 13129: 0.012514668661279652
Position 10304: 0.007855890230419152
Position 645: 0.006995634207964119
Position 456: 0.004120124442958999
Position 1512: 0.002578164155473493
Position 1823: 0.0023926909880736054
Position 1317: 0.0022828598472171093
Position 144: 0.0020045208396114764
Position 1457: 0.0018728525447349335
Position 1133: 0.0011373906310333936
Position 1626: 0.0007332548538151241
Position 1300: 0.0006983210452435691
Position 519: 0.0005106337889753398
Position 49: 0.0004735787584460225
Position 134: 0.0004496065426210029
Position 76: 0.00018294095290066157
Position 3662: 0.00015027751800235746
Position 17: 6.064290961719467e-05
Position 40: 3.6449467103449774e-05
Position 23: 3.188690717745284e-05
Position 218: 2.6562996811962248e-05
Position 250: 2.2844760300553794e-05
Position 324: 2.2301420255859503e-05
Position 122: 1.8883959315553812e-05
Position 162: 1.3491735140480666e-05
Position 264: 7.608328424962739e-06
Position 594: 4.3112342939755085e-06
Position 516: 4.264681470454669e-06
Position 724: 3.442827682303203e-06
Position 625: 2.6879225625226075e-06
Position 903: 2.442609038840217e-06
Position 177: 1.2310825729983897e-06
Position 390: 1.1078331895313254e-06
Position 311: 9.591240347024419e-07
Position 1026: 8.475393756666664e-07
Position 936: 8.00822642480568e-07
Position 238: 7.919417621196055e-07
Position 419: 5.844026966007798e-07
Position 44: 3.59865929272867e-07
Position 66: 3.4970879639472424e-07
Position 1281: 2.794053493993958e-07
Position 417: 2.256151945965182e-07
Position 359: 1.3055348353761723e-07
Position 599: 5.554032375918311e-08
Position 779: 1.3915370368716436e-08
Position 433: 1.3188221919211286e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 10071: 0.6453055664312739
Position 450: 0.6211450123886667
Position 13272: 0.5964355065500673
Position 2484: 0.4680924789796617
Position 10133: 0.2781568433234554
Position 11236: 0.19525811060225376
Position 13066: 0.1499150325233459
Position 285: 0.11101659532766692
Position 455: 0.07269047626652447
Position 4861: 0.05907632409986682
Position 344: 0.057884664549961086
Position 1212: 0.05746046687312371
Position 238: 0.05457441089016668
Position 11284: 0.05296567676011523
Position 276: 0.051010070937910844
Position 487: 0.04872577424319007
Position 12732: 0.04701559235112088
Position 12232: 0.037223512044375996
Position 2510: 0.02297649223710721
Position 4387: 0.021271866065496876
Position 2342: 0.01698274474346445
Position 250: 0.016631268320234687
Position 12597: 0.016212440927362563
Position 12816: 0.01345902589946197
Position 10446: 0.012561944155228828
Position 10687: 0.012472714571077041
Position 11259: 0.01246503541049801
Position 490: 0.01113302875121954
Position 2385: 0.011065567143782337
Position 11129: 0.010544288264065296
Position 13373: 0.010211181329746256
Position 1838: 0.008404508392812612
Position 12330: 0.007714322860369575
Position 1782: 0.00764214595974053
Position 10337: 0.00737486037793592
Position 1809: 0.007334804140427064
Position 13278: 0.006937059013777985
Position 1253: 0.006909521226460589
Position 1868: 0.004750024995028447
Position 12432: 0.004207871781610664
Position 12201: 0.004053856134720427
Position 371: 0.0033126791681180553
Position 2670: 0.003265606354765861
Position 5929: 0.002745905765144828
Position 10630: 0.0022293953866921365
Position 12492: 0.002025040766967658
Position 11906: 0.0019345334421956662
Position 10844: 0.0019313383655468366
Position 2423: 0.0017616942758499447
Position 1552: 0.0014088242011010158
Position 11070: 0.0012520862092636146
Position 11971: 0.0012287294813911939
Position 5293: 0.0011679426833572436
Position 386: 0.001127944222147366
Position 568: 0.0010989441910872638
Position 1941: 0.0010689368490692228
Position 8475: 0.001010829846849486
Position 186: 0.0008816607223847951
Position 992: 0.0008717338932070025
Position 10671: 0.0008143231547166454
Position 10537: 0.0007473736456826944
Position 9424: 0.0006419092471856135
Position 390: 0.0005690316019180854
Position 306: 0.0005292464747524787
Position 513: 0.0004902392560263122
Position 225: 0.00048253345702324655
Position 1299: 0.0004636924029421073
Position 1822: 0.0004063543858854541
Position 122: 0.0003848903984248523
Position 1924: 0.0003423134839145934
Position 8823: 0.00027358978738455553
Position 1778: 0.00027284661954798397
Position 1877: 0.0002663682882153254
Position 8890: 0.00023497890641078264
Position 1555: 0.0002188111002408878
Position 5966: 0.00021789852158510674
Position 1695: 0.0001598240495934568
Position 3603: 0.000139814922006253
Position 1843: 0.00012651119694514384
Position 7029: 0.00012227260649094786
Position 1053: 0.0001168162037304777
Position 958: 0.00010477738708421646
Position 630: 9.319696665438386e-05
Position 1616: 9.104347939341113e-05
Position 169: 8.56115337138864e-05
Position 6431: 8.076822465690678e-05
Position 1370: 7.885102119804634e-05
Position 1528: 7.292728616775186e-05
Position 2852: 7.206627671681936e-05
Position 771: 7.111546866929233e-05
Position 1983: 6.792661307083642e-05
Position 1147: 5.83575049123884e-05
Position 3424: 5.1872689471031585e-05
Position 1383: 5.031141144933293e-05
Position 1590: 4.806707083652958e-05
Position 1885: 4.766896011990946e-05
Position 3310: 4.4757625691876584e-05
Position 2697: 4.310703996987174e-05
Position 1698: 4.0261806112484015e-05
Position 4168: 3.9676885077304637e-05
Position 1386: 3.508764912366656e-05
Position 509: 3.260420246046802e-05
Position 183: 2.730315584111593e-05
Position 2538: 1.9224666750389933e-05
Position 2914: 1.650567059859066e-05
Position 2946: 7.498728793391698e-06
Position 540: 7.298390636029859e-06
Position 1025: 5.008045585900604e-06
Position 1069: 4.0505739104830996e-06
Position 890: 3.436006743421626e-06
Position 497: 3.0144082410792184e-06
Position 516: 2.855265484309386e-06
Position 1289: 2.613987543662429e-06
Position 597: 2.5317816447569395e-06
Position 1031: 1.3623086819959571e-06
Position 936: 1.2742128399057407e-06
Position 1576: 1.1554232412104975e-06
Position 1015: 4.66529125910307e-07
Position 2285: 4.15364208116497e-07
Position 816: 3.0611292802561657e-07
Position 753: 2.2365469337346286e-07
Position 783: 2.0310914620056355e-07
Position 1344: 1.607647077170129e-07
Position 134: 5.204694771925252e-08
Position 93: 3.449786507923251e-08
Position 85: 3.92663135911053e-09
Position 144: 2.66234523494102e-09
Position 592: 2.494065619904688e-09
Position 574: 3.5340309038293947e-11
