Gene = IFI6
index = 676
Annotated 5SS: [  56 2958 3721 3953]
Annotated 3SS: [2831 3642 3802 5702]
SMsplice 5SS: [  56 2946 3721 3953]
SMsplice 3SS: [2831 3642 3802 5702]
top_k =  500
Partition function (log Z): 8.862121274538117

Sorted 5' Splice Sites (High to Low Probability):
Position 3953: 0.9960620458589903
Position 3721: 0.9936658450689784
Position 56: 0.864695270745503
Position 2223: 0.37606455449517623
Position 1073: 0.31954307442776564
Position 2946: 0.24208600323507115
Position 2934: 0.2084764826427357
Position 2958: 0.1613390508362809
Position 2970: 0.07581543212815654
Position 430: 0.05178281795087926
Position 4370: 0.051711739810601294
Position 3090: 0.04355930549222238
Position 2640: 0.040645950387635334
Position 2982: 0.03792254068866271
Position 3078: 0.0340366583878147
Position 3066: 0.023907317658526505
Position 284: 0.02214734047512709
Position 3054: 0.02213724121190718
Position 5483: 0.021958369027032753
Position 3114: 0.021589071327402575
Position 3006: 0.01914700009508852
Position 4546: 0.016957943392169085
Position 3102: 0.016865799842115944
Position 560: 0.016862882990788558
Position 3138: 0.016799503105119063
Position 2218: 0.012060414428490783
Position 3018: 0.011795717891790264
Position 3126: 0.010937271460440283
Position 3150: 0.010597322682781105
Position 122: 0.009973518442339855
Position 3042: 0.009539727759025706
Position 3186: 0.009247936469026196
Position 3210: 0.007108053645121752
Position 2438: 0.007014916629904378
Position 3174: 0.006970870501399332
Position 3222: 0.005871959656385248
Position 3162: 0.004654839840315442
Position 1925: 0.0045888118968054736
Position 3030: 0.004565786470282307
Position 959: 0.0037356226383636754
Position 3725: 0.0036702065259976123
Position 2607: 0.002817167710034922
Position 2879: 0.0026678418606319093
Position 3246: 0.002590133178449736
Position 2029: 0.002512213649516197
Position 2517: 0.0023649594079700855
Position 2531: 0.002190527278240075
Position 5778: 0.0018581803042042075
Position 3198: 0.0017918359114736163
Position 2994: 0.0017361256403471885
Position 5730: 0.0015692385338037117
Position 5767: 0.0014020230464707139
Position 358: 0.001353388943347581
Position 3888: 0.001319917642180839
Position 2540: 0.0012047366378276794
Position 3515: 0.0011340487818952013
Position 3977: 0.0007640472090273129
Position 1356: 0.0006853733661548382
Position 810: 0.000586279606904773
Position 1598: 0.0005431952709956248
Position 78: 0.0005413948507859209
Position 5434: 0.00045378608700071384
Position 2334: 0.00043722607130211713
Position 1656: 0.0004159512714564273
Position 5794: 0.00039411970307142466
Position 1479: 0.00035908196796937287
Position 991: 0.00035746513169205126
Position 4399: 0.0003430519130954759
Position 722: 0.00033620119686003934
Position 4217: 0.0003336395618846829
Position 2509: 0.00032273821388825583
Position 3957: 0.00031473183110608934
Position 643: 0.0002887356015646604
Position 1109: 0.0002631125122384779
Position 76: 0.0002513382872403387
Position 2177: 0.0002412451984347082
Position 3683: 0.00023670441377433642
Position 3391: 0.00020694049270764846
Position 800: 0.00019107231554730793
Position 710: 0.00016477990861047786
Position 1472: 0.0001377600905386709
Position 3258: 0.00012429872994212672
Position 3643: 0.00011083346057725467
Position 823: 0.0001060399446439415
Position 2294: 9.317412113614754e-05
Position 4453: 8.562019959541734e-05
Position 1272: 7.043180191316326e-05
Position 347: 6.92641994662092e-05
Position 4382: 6.892274073074574e-05
Position 5845: 6.294353589250986e-05
Position 933: 6.118263317231284e-05
Position 4054: 4.9792595980996135e-05
Position 3865: 2.2450091116535612e-05
Position 223: 2.221373402559473e-05
Position 3711: 2.157606753459523e-05
Position 133: 2.1521938461641954e-05
Position 180: 2.048828357116609e-05
Position 4412: 1.9430502357270947e-05
Position 482: 1.1803155508159542e-05
Position 592: 1.0398635976935702e-05
Position 4041: 3.806119173270684e-06
Position 114: 3.6492390865606497e-06
Position 3653: 7.466095942798299e-07
Position 1129: 3.793449090065271e-07
Position 4791: 1.591534555514152e-07
Position 4840: 1.5330276810762026e-07
Position 4149: 1.337896028042026e-07
Position 302: 1.0427340866941585e-07
Position 190: 7.561486015572301e-08
Position 3931: 7.191055975183936e-08
Position 1157: 6.946311175220783e-08
Position 984: 5.346917798079093e-08
Position 261: 3.370260644122889e-08
Position 4271: 2.3700870799556324e-08
Position 316: 2.107465076580755e-08
Position 434: 1.989703602817012e-09
Position 424: 1.5390336808404391e-09
Position 965: 1.298611915210581e-09
Position 640: 1.169248897710376e-09
Position 363: 8.295388818567024e-10
Position 209: 1.7039105082577877e-10
Position 3913: 1.337111254448876e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3642: 0.9978473502092126
Position 3802: 0.9968632421712226
Position 2831: 0.9920617064296681
Position 5702: 0.8672048491740056
Position 958: 0.26571500832481276
Position 2140: 0.18655708121898093
Position 4110: 0.12811110310400015
Position 2109: 0.12670022245511298
Position 5607: 0.02920417997703599
Position 2058: 0.02898290469568461
Position 5421: 0.026993677399310027
Position 2368: 0.024462902664770993
Position 2042: 0.023436404169064028
Position 2530: 0.018702431656370134
Position 898: 0.013084204664908767
Position 2477: 0.011405158570376502
Position 5891: 0.01020126511606558
Position 2154: 0.00928197724958777
Position 3029: 0.008681824557675315
Position 415: 0.007639473457514962
Position 3053: 0.006824931135703385
Position 190: 0.004954886346680589
Position 1908: 0.004404335293224794
Position 2751: 0.003932292235269703
Position 382: 0.0036991292482264227
Position 5475: 0.0036575267492861057
Position 2208: 0.0035771727974247794
Position 5677: 0.003019465128660056
Position 4106: 0.0022592121339704073
Position 4271: 0.0021596385965368028
Position 4130: 0.0020877118470099183
Position 5641: 0.0020604897817106524
Position 5137: 0.0020460086010164248
Position 2118: 0.00203292911498804
Position 5369: 0.001998977598229727
Position 3811: 0.001966825806169151
Position 1037: 0.0018195761280334493
Position 1231: 0.0014599694516380089
Position 4274: 0.0013827046475182263
Position 4758: 0.0013144665880416649
Position 5657: 0.001282007270736082
Position 2546: 0.0012806858963936459
Position 4353: 0.0011208172689446282
Position 3356: 0.0011133492208737026
Position 4941: 0.0010951863986874573
Position 2156: 0.0008101536352342295
Position 6080: 0.0008052100525310323
Position 4491: 0.000791637781254635
Position 3005: 0.0007512549740573034
Position 4208: 0.0007299303442811171
Position 859: 0.0007259580087872399
Position 353: 0.0006896545796558904
Position 3113: 0.0006856796127578208
Position 1845: 0.000674319961155413
Position 5586: 0.0006405298643185589
Position 4424: 0.0006195535672936712
Position 5729: 0.000594342373545388
Position 3077: 0.0005605186342781663
Position 2005: 0.0005519976611346474
Position 5915: 0.0005502890618141348
Position 984: 0.0005164545849337057
Position 6012: 0.0004734176107883701
Position 398: 0.00046837557752690443
Position 2211: 0.0004274155047097586
Position 5976: 0.00040652926059802844
Position 3556: 0.0004014621425451809
Position 4967: 0.0003806781053483976
Position 1964: 0.0003662368381385881
Position 1625: 0.0003656315103608813
Position 237: 0.00034550887720595345
Position 1430: 0.0003218645105771511
Position 2837: 0.0003152604892588247
Position 3384: 0.00030732083849838783
Position 2551: 0.00028219984971604656
Position 5940: 0.00026428318103980926
Position 526: 0.0002608222613103468
Position 5020: 0.0002488024566736272
Position 1410: 0.00023207439989288283
Position 4191: 0.0002272293955821097
Position 892: 0.00022227428434946442
Position 1044: 0.00021635195141870943
Position 4863: 0.00020790667133556174
Position 4429: 0.00020004633420428916
Position 4790: 0.00019939179927220893
Position 4134: 0.00019886982750082254
Position 170: 0.00018792422580318104
Position 2453: 0.00018611289471861609
Position 446: 0.00017984490661335792
Position 4300: 0.00017452240468101454
Position 2319: 0.0001716913412639202
Position 5342: 0.00015496702026427195
Position 4600: 0.00013962280489364948
Position 5235: 0.00013299728176203977
Position 4325: 0.0001328962236904479
Position 4483: 0.00011656787776264491
Position 1060: 9.74181470245047e-05
Position 5567: 9.252127757084207e-05
Position 261: 9.230185235973928e-05
Position 1754: 8.649761994485514e-05
Position 4839: 8.500965013836499e-05
Position 2622: 7.500886823004555e-05
Position 6009: 7.380645995628458e-05
Position 6041: 7.338031063609972e-05
Position 4453: 6.626432612151466e-05
Position 283: 6.555428567365153e-05
Position 430: 6.263659571649153e-05
Position 2919: 6.189956793035879e-05
Position 1809: 5.950017641774237e-05
Position 4457: 5.805640605185616e-05
Position 4815: 5.7150932351790404e-05
Position 816: 4.465825301566902e-05
Position 5482: 4.3094191595760434e-05
Position 1912: 3.797151683816822e-05
Position 4112: 3.711255162762588e-05
Position 4391: 3.702691293087725e-05
Position 1887: 3.5884780994561595e-05
Position 4943: 3.005137429481645e-05
Position 4764: 2.5534481554067757e-05
Position 4412: 2.461512450306605e-05
Position 863: 1.4157207057819717e-05
Position 451: 1.313490765665611e-05
Position 656: 1.2290639336417105e-05
Position 965: 1.1845840650287082e-05
Position 295: 1.0935988171687292e-05
Position 358: 9.588508897005098e-06
Position 329: 8.721379883905083e-06
Position 1857: 6.6044154005523915e-06
Position 1577: 6.569054093211448e-06
Position 140: 6.261223654627612e-06
Position 166: 3.7882407075374165e-06
Position 146: 3.076464916882347e-06
Position 3389: 2.9377412155967482e-06
Position 215: 2.6463953701616708e-06
Position 5433: 2.4989103352384193e-06
Position 276: 2.1828139026014653e-06
Position 4276: 1.8677876278158556e-06
Position 217: 1.8016988574530394e-06
Position 543: 1.0532693336311132e-06
Position 683: 9.890233970163349e-07
Position 1391: 9.204267977780876e-07
Position 3931: 7.624361822016962e-07
Position 4543: 7.38279998524365e-07
Position 4359: 7.34565236961539e-07
Position 2649: 5.65235577893239e-07
Position 751: 4.6234843288879737e-07
Position 4528: 4.466911494149143e-07
Position 662: 4.428565366119614e-07
Position 142: 4.3027693322332643e-07
Position 1453: 2.825615036008598e-07
Position 3358: 2.480904106100987e-07
Position 1435: 2.444219927298558e-07
Position 715: 2.4044556959494846e-07
Position 434: 2.273788876737995e-07
Position 1379: 2.2120057556849192e-07
Position 270: 2.2114266559007742e-07
Position 679: 2.1295488625530984e-07
Position 363: 1.7002444373449317e-07
Position 149: 1.5508599199325588e-07
Position 4367: 1.5412630889667418e-07
Position 709: 1.247080259099464e-07
Position 457: 1.1732584525079202e-07
Position 229: 1.1194385490797874e-07
Position 592: 1.0298456842588044e-07
Position 3945: 7.937559906602501e-08
Position 559: 7.753766935525405e-08
Position 1070: 3.864354838168286e-08
Position 4434: 3.6042096369866416e-08
Position 4232: 2.8732234329103657e-08
Position 4220: 1.2845810615960785e-08
Position 4054: 1.1436081635856402e-08
Position 1101: 1.0268975955634394e-08
Position 763: 7.084103589307898e-09
Position 4471: 2.9881776988523134e-09
Position 537: 2.114724584141546e-09
Position 1272: 1.912150905561297e-09
Position 241: 1.515960865357595e-09
