Gene = SHISA5
index = 1254
Annotated 5SS: [ 199 3491 3858]
Annotated 3SS: [3374 3644 4031]
SMsplice 5SS: [ 199 3532 3858 4160]
SMsplice 3SS: [3374 3644 4031 4895]
top_k =  500
Partition function (log Z): -8.284157314544192

Sorted 5' Splice Sites (High to Low Probability):
Position 3858: 0.8591853452978176
Position 4160: 0.6440198607946025
Position 199: 0.560609783758389
Position 3532: 0.5321719865882479
Position 3491: 0.2669311144032406
Position 310: 0.18962327367534404
Position 159: 0.11386404993842512
Position 2708: 0.11373412645427756
Position 514: 0.09812203624676195
Position 4288: 0.08275777885311665
Position 4156: 0.05271756791032576
Position 306: 0.046452912670458674
Position 4896: 0.02836171319359014
Position 2588: 0.024885247279358157
Position 176: 0.020272685453395757
Position 2715: 0.015581674764412738
Position 1997: 0.012686190806512497
Position 3099: 0.012441956123368868
Position 4598: 0.009166359688658374
Position 223: 0.008196089794695157
Position 5182: 0.00749757492111193
Position 335: 0.006562450235306122
Position 2730: 0.005206559659609103
Position 5068: 0.004053073910350359
Position 1556: 0.0028088877293963705
Position 519: 0.0023860240952812304
Position 4152: 0.0019162644809468817
Position 1514: 0.001735860820163411
Position 221: 0.0011465734532224703
Position 300: 0.0010462479259088578
Position 2510: 0.0010292940122978227
Position 432: 0.0007449971334825768
Position 4167: 0.0007358885916606756
Position 493: 0.00057303738043347
Position 2751: 0.0005170164647863307
Position 4652: 0.0003491069391986255
Position 4236: 0.0002789525823734636
Position 3516: 0.0002468589462887007
Position 3796: 0.00012619424397067067
Position 46: 0.00011513525976523604
Position 308: 0.00011152096632193682
Position 1619: 8.226977455014458e-05
Position 3705: 6.0897086976515715e-05
Position 4142: 5.0074952004507604e-05
Position 365: 3.561611822520799e-05
Position 4245: 3.1093368294458565e-05
Position 657: 2.4025741111896025e-05
Position 4426: 2.3024646946449007e-05
Position 1541: 2.0306091485804008e-05
Position 4243: 1.7340290808405223e-05
Position 1558: 1.590928303166871e-05
Position 4196: 1.1026832096321341e-05
Position 4150: 1.083978313639532e-05
Position 2158: 1.073261553459031e-05
Position 4205: 1.046666264854956e-05
Position 298: 7.4170852714880385e-06
Position 279: 6.469146933066772e-06
Position 125: 5.488949503962413e-06
Position 29: 5.317697374683764e-06
Position 50: 5.194601193647641e-06
Position 286: 3.6115636146567447e-06
Position 4203: 1.981449449633217e-06
Position 4220: 1.9089673779687215e-06
Position 354: 1.195033919438807e-06
Position 422: 1.1577143929741208e-06
Position 667: 1.0658977220305684e-06
Position 59: 9.539405128677112e-07
Position 15: 9.399355839719033e-07
Position 2236: 7.421056555211598e-07
Position 227: 7.414651633152214e-07
Position 225: 3.60912338311301e-07
Position 17: 1.552755325535658e-08
Position 68: 1.1692253434684238e-08
Position 314: 9.111519787183118e-09
Position 357: 5.597333929008474e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4031: 0.8279983920692492
Position 3374: 0.7120637176510838
Position 3644: 0.6142049438361274
Position 4895: 0.3459510936735918
Position 4550: 0.2615974598843169
Position 3697: 0.22238838690997736
Position 4530: 0.13123823997850098
Position 3363: 0.06315208216111921
Position 5092: 0.06296857115335322
Position 2650: 0.059260855451601195
Position 2622: 0.058282609920635504
Position 376: 0.055108649715995536
Position 4962: 0.03439832745738736
Position 2298: 0.026487822256205818
Position 3471: 0.022599030394270563
Position 4059: 0.022095273730958074
Position 4675: 0.021153047423877327
Position 3796: 0.02067648198325411
