Gene = AC112205.1
index = 21
Annotated 5SS: [46]
Annotated 3SS: [7321]
SMsplice 5SS: [403]
SMsplice 3SS: [7103]
top_k =  500
Partition function (log Z): -13.361144721136649

Sorted 5' Splice Sites (High to Low Probability):
Position 403: 0.5104983966036454
Position 61: 0.330974695850892
Position 875: 0.2337083229424043
Position 4280: 0.21506302142772213
Position 326: 0.026880510090950493
Position 4422: 0.019313563800985447
Position 1825: 0.015061404152096646
Position 4027: 0.009177286430095214
Position 63: 0.008420978640487705
Position 4479: 0.0071062008803388895
Position 7234: 0.0053561376060410545
Position 1357: 0.004313195025360175
Position 428: 0.002122700505587813
Position 734: 0.0018959002430569568
Position 918: 0.0016615412390415783
Position 600: 0.0009970940134300997
Position 585: 0.00023565591214393618
Position 473: 0.00014026394217788994
Position 244: 0.00011377029378036871
Position 513: 8.106418560170456e-05
Position 46: 7.88934900891233e-05
Position 19: 5.642353759674448e-05
Position 396: 4.8205598745759634e-05
Position 901: 2.895369519607743e-05
Position 250: 2.3912128692123236e-05
Position 593: 1.8589952535960106e-05
Position 186: 1.7811907626762545e-05
Position 541: 1.5752976695058246e-05
Position 179: 1.5556657495881834e-05
Position 703: 1.4775764334329998e-05
Position 136: 1.4706944359714417e-05
Position 1203: 1.4391191289383923e-05
Position 1408: 1.2860091661551935e-05
Position 300: 8.83111107249969e-06
Position 1539: 8.078196698467435e-06
Position 1109: 7.605898260740784e-06
Position 331: 7.243435831416111e-06
Position 1364: 5.353795904079892e-06
Position 655: 2.461645121693867e-06
Position 121: 1.358001091009299e-06
Position 574: 6.788768272641212e-07
Position 1248: 6.441410124524701e-07
Position 341: 5.277584465143317e-07
Position 1321: 4.328622233657507e-07
Position 753: 1.722082289616682e-07
Position 26: 2.3089082680404535e-08
Position 207: 6.960896722799774e-09
Position 128: 5.313274003413428e-09
Position 205: 1.427052330294859e-09
Position 210: 1.3567860283822143e-09
Position 784: 1.296065557123496e-09
Position 264: 3.29172149137384e-10
Position 465: 1.6478652901403874e-12
Position 503: 1.6236560383296736e-12
Position 435: 1.0616349932372418e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4167: 0.2399873230290065
Position 7103: 0.15270763907496193
Position 5688: 0.1406039829734986
Position 730: 0.07570706381058837
Position 703: 0.06116498393396479
Position 6520: 0.06105040327536731
Position 1477: 0.04474374870511945
Position 1608: 0.040882313504479385
Position 4185: 0.031943148828590145
Position 6695: 0.02936883184320016
Position 4861: 0.027557812386942444
Position 6142: 0.02631762046388582
Position 7058: 0.026232344364447192
Position 2953: 0.026212545329836502
Position 6123: 0.021124779834452014
Position 5259: 0.020556045776333735
