Gene = COX7C
index = 402
Annotated 5SS: [ 227 1593]
Annotated 3SS: [1448 2763]
SMsplice 5SS: [ 227  569 1593]
SMsplice 3SS: [ 484 1448 2763]
top_k =  500
Partition function (log Z): -3.6608274368391744

Sorted 5' Splice Sites (High to Low Probability):
Position 569: 0.6522197017643495
Position 1593: 0.5666478948920217
Position 227: 0.547677556665427
Position 150: 0.36650778997263794
Position 1975: 0.24211861117871153
Position 1539: 0.22484699364405836
Position 2449: 0.12243828802105369
Position 522: 0.05548684410983756
Position 1802: 0.03249165781900779
Position 191: 0.03124792107825781
Position 518: 0.028595614069048217
Position 604: 0.018963822851754436
Position 1596: 0.014404994333773903
Position 195: 0.012184701490215286
Position 235: 0.01009722410135935
Position 2929: 0.008901624281960115
Position 88: 0.007975052299485388
Position 548: 0.007889234628271994
Position 809: 0.005001103300011016
Position 2894: 0.004484615191368307
Position 2384: 0.004428850813122969
Position 175: 0.0040802666935143995
Position 763: 0.0034698792697066562
Position 67: 0.0033078412184481118
Position 1177: 0.0025282900116238723
Position 427: 0.002392710914490516
Position 93: 0.002356947976460151
Position 1139: 0.002315350493287875
Position 770: 0.0022643087584646973
Position 379: 0.0020820432848667287
Position 862: 0.0020431467594347586
Position 638: 0.0018347448140059355
Position 1282: 0.0017376292408452588
Position 664: 0.0016188400761517423
Position 82: 0.0014574933352125988
Position 2330: 0.0013673469735420852
Position 645: 0.0011702798526803217
Position 2207: 0.001007616881339186
Position 1536: 0.0009804317112530403
Position 945: 0.0009336243113390417
Position 1705: 0.000810576734554033
Position 1842: 0.0005076462306814088
Position 1350: 0.00040284780647707394
Position 687: 0.00034331370919739177
Position 2785: 0.0002177232486991558
Position 1475: 0.00021732866977528114
Position 526: 0.0001837853284717954
Position 1478: 0.0001808915085032787
Position 1020: 0.00017374554614627967
Position 2596: 0.00016714581969338213
Position 2624: 0.0001590373010180052
Position 2464: 0.00014292383846383023
Position 675: 0.0001374726470206676
Position 2376: 0.00010488446657580866
Position 918: 0.00010356369519424666
Position 1687: 9.931822002550725e-05
Position 1263: 9.841999113060446e-05
Position 1857: 9.482990113147277e-05
Position 530: 8.657302262671054e-05
Position 1238: 7.847832101932713e-05
Position 2858: 6.725099132718315e-05
Position 231: 6.379307174317469e-05
Position 1498: 4.7549437626583865e-05
Position 689: 4.695201061528448e-05
Position 2837: 4.0359681165010536e-05
Position 1127: 3.16355264688186e-05
Position 713: 1.3363188827089812e-05
Position 404: 1.2868126841243366e-05
Position 1008: 1.1165812077657436e-05
Position 154: 5.038650050479746e-06
Position 44: 3.941635084429828e-06
Position 188: 3.1529710443484835e-06
Position 314: 2.6623900933035564e-06
Position 275: 1.350900444132346e-06
Position 3: 8.218230184891502e-07
Position 1496: 6.857942959418578e-07
Position 233: 2.7372011593836384e-07
Position 309: 4.889681683809398e-08
Position 70: 9.267423455799246e-10
Position 110: 6.402877291919601e-10
Position 252: 5.238517941650778e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1448: 0.8791543970436109
Position 2763: 0.8760137037150288
Position 484: 0.7679695522596351
Position 1834: 0.14413788556944837
Position 2276: 0.12055611928696867
Position 1801: 0.06869810849363939
Position 2081: 0.033998615533056956
Position 3009: 0.02408754983942825
Position 1661: 0.0166537966444995
Position 1690: 0.009672020800923649
Position 1400: 0.007822500851630382
Position 1464: 0.005549706669794423
Position 1397: 0.005478687934949455
Position 2280: 0.004129341767400425
Position 1877: 0.0037437874503785966
Position 1955: 0.0035902279699530563
Position 1138: 0.0028158744789768403
Position 686: 0.0027392469118895178
Position 1774: 0.0025386396155190048
Position 1909: 0.002343682031718142
Position 135: 0.0022337612865329748
Position 1838: 0.002193895118043796
Position 964: 0.0019457409018384113
Position 2888: 0.0018086228551678798
Position 2960: 0.0015806595343750068
Position 1592: 0.001377483736743761
Position 1715: 0.0013011557240899239
Position 294: 0.001295238768428758
Position 488: 0.0012932468470478904
Position 1938: 0.0010765509518914174
Position 2168: 0.0010048128205423163
Position 2153: 0.0008517821685827297
Position 808: 0.0008268195873249813
Position 2231: 0.00079127200960461
Position 2085: 0.000769279270366316
Position 1013: 0.0006139241372463503
Position 1266: 0.0004939857780689161
Position 713: 0.0004631321212400196
Position 1737: 0.0003958069335732791
Position 2103: 0.0003620625228144453
Position 710: 0.0002576051676055874
Position 426: 0.0002563352153332201
Position 1625: 0.00024204907744352093
Position 521: 0.00022734463995252482
Position 664: 0.00022371950497110103
Position 1177: 0.00020629296449919097
Position 1974: 0.00018693511854099543
Position 2429: 0.00018581660219890977
Position 1871: 0.00017870185519562799
Position 198: 0.0001762501671478979
Position 837: 0.0001669002070638543
Position 3043: 0.00015516746982355793
Position 2134: 0.00014853245965754742
Position 454: 0.00012833214041484893
Position 1942: 0.00012060661390504253
Position 1539: 0.00011741657967677586
Position 1622: 0.00010690672012838442
Position 1642: 8.635862241222853e-05
Position 2186: 7.683853866308506e-05
Position 367: 7.353389024706018e-05
Position 1049: 7.30359612268737e-05
Position 1007: 6.060961452679253e-05
Position 568: 6.028919182542907e-05
Position 3014: 5.832043313532002e-05
Position 2616: 5.553038472485999e-05
Position 1150: 4.663485485864639e-05
Position 2025: 3.668622741731439e-05
Position 1231: 3.09910415485882e-05
Position 1488: 2.463044874854141e-05
Position 541: 1.9113876900213973e-05
Position 547: 1.4632248942582772e-05
Position 843: 1.3328349900742576e-05
Position 1364: 9.050144468211267e-06
Position 615: 8.367103962459428e-06
Position 163: 4.969179495611104e-06
Position 137: 3.068050049991513e-06
Position 1639: 1.3962959181081825e-06
Position 327: 1.185172542665144e-06
Position 147: 9.219438660858272e-07
Position 320: 8.494264364828629e-07
Position 226: 7.183986297997674e-07
Position 165: 5.972786608761986e-07
Position 144: 5.146311910289337e-07
Position 373: 5.049785883228429e-07
Position 201: 3.641014072271018e-07
Position 338: 3.2848347853532456e-07
Position 400: 2.893914484799276e-07
Position 231: 2.871075075195561e-07
Position 261: 1.7201559964312067e-07
Position 416: 1.5428798562933511e-07
Position 407: 1.459867344612977e-07
Position 350: 6.774557310939052e-08
Position 669: 3.7424346736741564e-08
Position 1207: 3.176633515718064e-08
Position 430: 2.885302174079753e-08
Position 331: 2.760888746676726e-08
Position 214: 2.5448169798768608e-08
Position 344: 2.3366628422107782e-08
Position 239: 1.3888645720480862e-08
Position 379: 1.0361527986822767e-08
Position 508: 7.812502993086443e-09
Position 174: 7.53029377773703e-09
Position 66: 5.987410829493982e-09
Position 355: 5.218080642178911e-09
Position 495: 4.104332407002727e-09
Position 387: 1.8593760898957225e-09
Position 81: 1.807002782819085e-09
Position 383: 1.5632719099216267e-09
Position 439: 1.0744218105825164e-09
Position 629: 2.789374237175752e-10
