Gene = SUCO
index = 1354
Annotated 5SS: [  281 18410 20154 22807 24201 24578 35926 36955 37514 40782 42407 44343
 44603 45173 46051 51870 52732 56710 57855 66952 69002 69571 75586]
Annotated 3SS: [18294 20042 22651 24062 24426 35801 36829 37445 40673 42300 44321 44546
 45080 45984 51800 52640 55542 57766 66846 68846 69478 75529 76598]
SMsplice 5SS: [  281  5359 18410 20154 22807 24201 24578 35926 36955 40782 45173 46051
 51870 52732 55646 57855 66952 69002 69571]
SMsplice 3SS: [ 5248 18294 20042 22651 24062 24426 35801 36829 40673 45080 45984 51800
 52640 55542 57766 66846 68846 69478 76598]
top_k =  500
Partition function (log Z): 26.101479295762754

Sorted 5' Splice Sites (High to Low Probability):
Position 57855: 1.0000000000000002
Position 36955: 0.9968133847695541
Position 35926: 0.9896589652990991
Position 18410: 0.9843231339964011
Position 5359: 0.9777264104252406
Position 45173: 0.9764147447254812
Position 22807: 0.9551718175285799
Position 281: 0.9467548961582511
Position 69002: 0.9465607789897958
Position 52732: 0.9444217427632513
Position 51870: 0.9133024576755854
Position 66952: 0.9107111424518647
Position 24578: 0.9083536590948972
Position 69571: 0.9045017532427643
Position 40782: 0.8853840448379816
Position 46051: 0.8284564504474468
Position 24201: 0.7714370936871374
Position 20154: 0.7461993610703684
Position 37514: 0.6081737147666291
Position 4578: 0.531717490840438
Position 25189: 0.46599871308505175
Position 24901: 0.4569374781041967
Position 7014: 0.4196820400069537
Position 45767: 0.393590711623208
Position 44697: 0.38859928338608585
Position 727: 0.37021986123632483
Position 42407: 0.3493366615904643
Position 19791: 0.34187940598932376
Position 44603: 0.32639828595111986
Position 57421: 0.29358210230070436
Position 2261: 0.2931278229676838
Position 37315: 0.24572614189401432
Position 5676: 0.22768579191591806
Position 711: 0.22002398641408344
Position 44343: 0.19801886677046118
Position 52178: 0.18631367649729993
Position 26346: 0.17502377968271884
Position 20553: 0.17475277069597667
Position 7225: 0.17474548963037592
Position 37819: 0.16874767232796464
Position 20734: 0.1658650516997708
Position 48211: 0.16344913001834813
Position 40583: 0.14466597544371967
Position 7634: 0.13101860159694118
Position 4368: 0.12340196106089366
Position 69934: 0.12134193013631082
Position 40894: 0.11372452309773134
Position 25586: 0.11026820479216878
Position 46122: 0.10346309915024615
Position 24140: 0.10199599948778709
Position 72525: 0.10043417009457925
Position 4775: 0.1001109777561354
Position 13140: 0.09931121108024654
Position 57449: 0.09471410501084909
Position 608: 0.0933377161159263
Position 72041: 0.08579777144059328
Position 10138: 0.0789962646598957
Position 10276: 0.07557240202798528
Position 3787: 0.07535016390867472
Position 30756: 0.07117994816136383
Position 521: 0.07110152924912905
Position 46388: 0.06978949972344677
Position 55708: 0.06932163077115466
Position 24205: 0.06502827073772319
Position 43771: 0.06332629781616385
Position 54338: 0.06128054946046974
Position 42116: 0.057169709517036316
Position 71127: 0.050779327623580325
Position 71131: 0.05039848961133003
Position 46833: 0.0496362974759906
Position 12862: 0.04943056936610922
Position 52391: 0.04912663456564164
Position 67982: 0.04837485038639358
Position 43663: 0.047130298961219425
Position 19052: 0.04653126458621554
Position 42163: 0.04423495371478004
Position 75586: 0.043753655440841734
Position 55621: 0.04167874697030934
Position 36581: 0.0376904923261895
Position 55680: 0.033284328010271126
Position 5662: 0.0321042374042457
Position 43210: 0.03049713301214366
Position 67735: 0.029357941880636722
Position 37878: 0.02887172976727246
Position 19048: 0.02873322057445831
Position 1052: 0.02799930065862134
Position 23883: 0.027267775700560163
Position 18550: 0.022963686920963712
Position 28040: 0.02248192021786435
Position 44415: 0.02176403069793534
Position 46383: 0.02171612818905183
Position 20265: 0.021643554893607662
Position 51939: 0.020655221010002237
Position 27024: 0.019187098576169126
Position 68984: 0.018951450832249535
Position 43124: 0.01887339818098982
Position 51905: 0.01867738630827492
Position 24582: 0.018151896506848036
Position 53532: 0.018052677646121784
Position 6988: 0.01709098829130795
Position 45202: 0.016669082356315378
Position 45711: 0.0166035393359993
Position 612: 0.016453068416287023
Position 36501: 0.016449417510898824
Position 22494: 0.01554599805273078
Position 40243: 0.015167644212135154
Position 22406: 0.014188546323651463
Position 53030: 0.012895509853868517
Position 4647: 0.012548451368967466
Position 20697: 0.011650802354502433
Position 76756: 0.011437971643378345
Position 27989: 0.011190870218704553
Position 39454: 0.010828530858631587
Position 2083: 0.010544480629836527
Position 6035: 0.01033434807786591
Position 48098: 0.009851820627515532
Position 23424: 0.009837580380016026
Position 23646: 0.009618837213615332
Position 69209: 0.00958317329252724
Position 66968: 0.00896106965110911
Position 70787: 0.00888541041430037
Position 40493: 0.008822086220059356
Position 75663: 0.00847907370533782
Position 19294: 0.007763734866954184
Position 73816: 0.007679460646796818
Position 2914: 0.007366306823056537
Position 54141: 0.007231216936348843
Position 71705: 0.006930971642213735
Position 41199: 0.006895718316664369
Position 21228: 0.006791043698972402
Position 4590: 0.006657907436698855
Position 4781: 0.006579262572719713
Position 35934: 0.006466843903256826
Position 19616: 0.006382204501617246
Position 18747: 0.006307484896534435
Position 69092: 0.006224447105407596
Position 4881: 0.006031367864341858
Position 73356: 0.005901387369806997
Position 68977: 0.005821863997411311
Position 5830: 0.005434842902796809
Position 11223: 0.005413933883615638
Position 589: 0.005356066917439247
Position 40570: 0.004819223434743454
Position 43650: 0.004790110092567785
Position 38712: 0.00458868028182117
Position 6537: 0.004391414973865657
Position 37538: 0.0042360585779370775
Position 513: 0.0042300548182346125
Position 20245: 0.004074692902553649
Position 24275: 0.0039935202899464926
Position 831: 0.003587636123669194
Position 36148: 0.003496484496206812
Position 20549: 0.0034205860432541266
Position 444: 0.0032466374715128445
Position 35901: 0.0031346466639223048
Position 4955: 0.0029507279205457184
Position 69378: 0.002868348544527927
Position 45553: 0.0026567253105604957
Position 37732: 0.002617102819849078
Position 7038: 0.0023443207043619984
Position 6405: 0.0023274876658649912
Position 47458: 0.0022384259103659584
Position 45421: 0.001961951815044499
Position 22954: 0.0019320520746539409
Position 40473: 0.001913898661137184
Position 47825: 0.0018717119581490378
Position 41774: 0.0018482206733030518
Position 311: 0.0018197775205632692
Position 47103: 0.0016702690636940356
Position 23407: 0.0016660503010075033
Position 45716: 0.0015512194333970458
Position 6031: 0.0013127051586905728
Position 70914: 0.0012527207327118648
Position 39323: 0.0012253731582077796
Position 55300: 0.001042868625070045
Position 24184: 0.0010371870776937717
Position 40674: 0.0010010935867121105
Position 575: 0.0009487481047519266
Position 22950: 0.0007534700149579834
Position 36293: 0.0007002368705547113
Position 454: 0.000654103008186222
Position 45752: 0.0006519039751187794
Position 53509: 0.0006297381549913311
Position 1698: 0.0005774287382220112
Position 36136: 0.0005412585616834808
Position 45197: 0.0005395834555837148
Position 70664: 0.0004801004923632076
Position 6904: 0.00042577811155063963
Position 37281: 0.00040740346626256754
Position 35910: 0.0003843106049116564
Position 36959: 0.0003599602915291137
Position 47462: 0.00033217596125750294
Position 249: 0.0003185010091846325
Position 582: 0.00030703980059965466
Position 276: 0.000265965614310575
Position 37015: 0.0002626198563320294
Position 23487: 0.00021619424892738558
Position 656: 0.00019206486977644844
Position 71601: 0.00017794025203926237
Position 71117: 0.00017622415388136249
Position 343: 0.000173280121956469
Position 320: 0.00017298957833556658
Position 37336: 0.0001619459131148467
Position 285: 0.00014539619829496194
Position 471: 0.00014422429195043158
Position 374: 0.00013624309643701127
Position 439: 0.00010833476314433459
Position 473: 8.36613431323121e-05
Position 18424: 7.62374634908601e-05
Position 37168: 7.037373357063853e-05
Position 788: 5.0394958413554966e-05
Position 37338: 4.7221454504383166e-05
Position 933: 4.2878751480548726e-05
Position 827: 4.202415017798606e-05
Position 538: 3.881992257026336e-05
Position 37381: 3.132149020993914e-05
Position 356: 2.5073591300176007e-05
Position 835: 1.9928698860366326e-05
Position 36880: 1.7195799216623858e-05
Position 2412: 1.5499824866235648e-05
Position 498: 1.2510098820025922e-05
Position 41066: 1.1218088053711913e-05
Position 2532: 1.0768923644029437e-05
Position 183: 1.0611822743407029e-05
Position 41183: 7.87606080428073e-06
Position 40854: 6.309499973236261e-06
Position 1483: 5.770874407435255e-06
Position 546: 5.358789109156521e-06
Position 115: 5.331642864219095e-06
Position 909: 2.2727099203887287e-06
Position 733: 2.031038453506022e-06
Position 35: 1.5771865019412437e-06
Position 23: 8.295776515777078e-07
Position 266: 5.016993020463662e-07
Position 1499: 4.835589735340575e-07
Position 10: 2.9786407337865957e-07
Position 380: 1.894563995132449e-07
Position 5: 1.5105515097512936e-07
Position 305: 1.0983818706817597e-07
Position 163: 1.4563885788945817e-08
Position 696: 9.843601689446714e-10
Position 825: 3.916083571913987e-10
Position 395: 8.053841704797952e-11
Position 680: 6.513054155975765e-11
Position 447: 7.302059269063844e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 57766: 1.0000000000000013
Position 18294: 0.9999847599310886
Position 36829: 0.9950538395074647
Position 40673: 0.99266361660708
Position 45080: 0.9899046978451096
Position 35801: 0.9880186758627822
Position 5248: 0.9664821278985972
Position 51800: 0.9538219514212142
Position 22651: 0.9482551635700839
Position 66846: 0.9196722121029729
