Gene = SPDYE6
index = 1310
Annotated 5SS: [ 581 1742 3289 4381 5722 8166 8393]
Annotated 3SS: [1522 3057 4321 5635 7771 8287 9233]
SMsplice 5SS: [ 581 7870 8166]
SMsplice 3SS: [7771 8024 8287]
top_k =  500
Partition function (log Z): -4.515559409963721

Sorted 5' Splice Sites (High to Low Probability):
Position 8166: 0.9269004657772311
Position 581: 0.9217251452747458
Position 7870: 0.8798326087224734
Position 8393: 0.510943161970322
Position 4381: 0.4537656118247469
Position 5722: 0.2785048601556596
Position 325: 0.18351580367552087
Position 238: 0.14099014729734213
Position 3289: 0.11391274650748802
Position 1742: 0.11086403797177198
Position 142: 0.1006672888433378
Position 8413: 0.05359632798089195
Position 7945: 0.03902144080816585
Position 446: 0.035849064976888265
Position 8658: 0.025719214265958103
Position 7656: 0.02023458319773339
Position 3162: 0.019041693671563296
Position 9073: 0.01719195421486197
Position 8603: 0.012666303413784661
Position 8824: 0.010209845837711585
Position 300: 0.0070934746613347
Position 6417: 0.007005417786925172
Position 4741: 0.006018398541481738
Position 534: 0.005963058801380945
Position 8020: 0.005616410131560687
Position 135: 0.005553237886331904
Position 5527: 0.005360654733171846
Position 605: 0.0036006038624136487
Position 3390: 0.0034584717584267267
Position 9044: 0.0031944675411352936
Position 9111: 0.0031285728906414218
Position 21: 0.0021936877554830938
Position 8374: 0.002107876345522511
Position 6114: 0.002013664579395011
Position 550: 0.001440813596136598
Position 8856: 0.0014345207337954722
Position 706: 0.0007113142821574631
Position 8194: 0.0006893562625160335
Position 314: 0.00047711925078209
Position 915: 0.0003564089160078729
Position 212: 0.00022061426248342917
Position 1645: 0.00021620382117812844
Position 643: 0.00020190631205213813
Position 946: 0.00019180357497387246
Position 1932: 0.00017853227753243602
Position 8105: 0.0001221382382333159
Position 297: 0.00011909497377587261
Position 104: 7.949025768120408e-05
Position 2194: 6.735846954782045e-05
Position 441: 5.34733574834568e-05
Position 738: 5.3240611852165516e-05
Position 1475: 5.149779268213851e-05
Position 205: 5.0774289630164895e-05
Position 567: 5.042134217908588e-05
Position 230: 3.2132372587243545e-05
Position 404: 3.031519531179448e-05
Position 862: 2.788717293605112e-05
Position 996: 2.6473626828510977e-05
Position 1196: 2.1781265416138436e-05
Position 61: 1.8784344681154842e-05
Position 3477: 1.2819747501692814e-05
Position 109: 9.326736582147381e-06
Position 761: 9.29430110537069e-06
Position 341: 1.4150639354581056e-06
Position 406: 1.3203939860920146e-06
Position 151: 1.6222955305989405e-07
Position 553: 2.3229839586013953e-08
Position 1073: 2.011081049298789e-08
Position 214: 9.981016246712686e-09
Position 593: 1.9228319119386397e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 7771: 0.9281342700255417
Position 8287: 0.7710463774457857
Position 8024: 0.43502693050699165
Position 9227: 0.3364672582241363
Position 4321: 0.2526784124486832
Position 5635: 0.23769867044103352
Position 8780: 0.2129483176661209
Position 401: 0.2002623660753409
Position 7949: 0.15355833188570964
Position 8270: 0.14647787140088003
Position 3088: 0.11038180926374389
Position 1553: 0.09685080165399747
Position 4135: 0.09163870798086224
Position 8036: 0.08591970169622756
Position 365: 0.08336350120821692
Position 7984: 0.08218152207441565
Position 4172: 0.06239112431394943
Position 8567: 0.05861081452253748
Position 7750: 0.056072473059227614
Position 501: 0.04593651582465514
Position 7961: 0.04561154394772942
Position 7990: 0.04494865198937257
Position 8985: 0.03676780786439715
Position 237: 0.034797609320717626
Position 5595: 0.02806293741063629
Position 404: 0.02319050207227735
Position 9183: 0.022552249447176115
Position 7516: 0.02023458319773338
Position 4039: 0.01893890711681682
Position 8347: 0.017983990113534524
Position 3057: 0.015843898872434994
Position 4098: 0.012820659364114324
Position 5320: 0.011579191956992339
Position 8293: 0.010459831424694822
Position 8096: 0.010417315741906864
Position 8479: 0.010300178806928927
Position 546: 0.009207962152075085
Position 459: 0.008998004006685219
Position 1522: 0.008533891841576074
Position 7707: 0.007422111164057017
Position 6317: 0.00700541778692517
Position 3958: 0.006554478481999295
Position 3106: 0.005144760327299265
Position 8877: 0.003931918400773103
Position 4340: 0.003918199149308338
Position 7840: 0.0038914078458424303
Position 5657: 0.003518670667936578
Position 4112: 0.003481996916189242
Position 5546: 0.003243924769754679
Position 9014: 0.0031878892377338523
Position 1671: 0.0031341389786084207
Position 4575: 0.0027041294823946936
Position 440: 0.0026702409023394726
Position 3218: 0.002506995062388889
Position 9044: 0.002332439732133103
Position 5882: 0.002013664579395012
Position 8151: 0.0018136755796017917
Position 4611: 0.0016925180102188332
Position 4555: 0.001621751048868211
Position 8799: 0.0015583283126090256
Position 3339: 0.001408102620011656
Position 414: 0.0012829988360944593
Position 1571: 0.0012323778395576233
Position 428: 0.0010388558554377872
Position 4083: 0.0009147701985078071
Position 8418: 0.0008603388108019152
Position 9201: 0.0008122843457814219
Position 1605: 0.0006132529061207721
Position 3110: 0.0004096919073584957
Position 1534: 0.0003102131921790755
Position 3069: 0.00024172693176739083
Position 8306: 0.00022819440450814232
Position 3943: 0.00022594041945419728
Position 670: 0.00020585478257112414
Position 3182: 0.00020548124037447966
Position 4007: 0.00020241543486218235
Position 3008: 0.0001858749004470622
Position 9011: 0.00017048453288136703
Position 6974: 0.0001601008242095081
Position 5218: 0.00012981418302883605
Position 450: 0.00012868517844207705
Position 336: 0.000126125442156711
Position 3161: 0.00010147891645508899
Position 471: 7.496018993252668e-05
Position 1611: 7.029208575486279e-05
Position 411: 6.136061171091815e-05
Position 1790: 6.027500376629329e-05
Position 1792: 5.684810836966963e-05
Position 8570: 5.6258251037168906e-05
Position 1677: 5.25632565801459e-05
Position 510: 4.994709144667708e-05
