Gene = HMGCR
index = 655
Annotated 5SS: [  289  6442  7636  8004  9330 10981 13820 14046 14621 14987 15274 18369
 18886 19194 20120 22499 22982 23228 23811]
Annotated 3SS: [ 6253  7523  7915  9244 10874 13712 13928 14459 14738 15094 18173 18726
 19035 20013 22327 22840 23068 23655 23958]
SMsplice 5SS: [  972  1737  5308  6442  7636  8004  9330 10981 13820 14046 14621 14987
 18369 18886 19194 20120 22499 22982 23228 23811]
SMsplice 3SS: [ 1645  5229  6253  7523  7915  9244 10874 13712 13928 14459 14738 18173
 18726 19069 20013 22327 22840 23068 23655 23958]
top_k =  500
Partition function (log Z): 30.10787097263872

Sorted 5' Splice Sites (High to Low Probability):
Position 23811: 0.9938422390746411
Position 22982: 0.9810269384852611
Position 20120: 0.9644618639661654
Position 7636: 0.9462640630557484
Position 14987: 0.9462229164053927
Position 13820: 0.9423983518008406
Position 9330: 0.9210272215900039
Position 14621: 0.8887571653092766
Position 1737: 0.8883181630467131
Position 22499: 0.872605542350987
Position 18369: 0.8721327507330463
Position 23228: 0.8225080461274091
Position 8004: 0.7833362033239897
Position 14046: 0.7829939600255871
Position 18886: 0.7346746699223413
Position 10981: 0.712166609271263
Position 6442: 0.6465198364014878
Position 19194: 0.6368006310464324
Position 5308: 0.5216240076834737
Position 15274: 0.4725262603370555
Position 972: 0.3954996949403532
Position 882: 0.31246834921309596
Position 4360: 0.2944038814957084
Position 19198: 0.25253027959881863
Position 21974: 0.24353320918904955
Position 289: 0.22153677887003376
Position 11015: 0.213284619886377
Position 16224: 0.19286429402692454
Position 1975: 0.17393520827810743
Position 23183: 0.16430053197253905
Position 16764: 0.15922796689646856
Position 16424: 0.15481395555423724
Position 2230: 0.14095377612895854
Position 6392: 0.12407663979321636
Position 15904: 0.11525288509975894
Position 360: 0.1093375455162268
Position 118: 0.09637520392660749
Position 164: 0.0838654174053086
Position 12497: 0.07742125015397526
Position 21443: 0.07572213745435284
Position 15872: 0.07560819793092552
Position 3393: 0.07540429916393256
Position 9128: 0.07305517045471233
Position 5274: 0.07136644524018501
Position 8078: 0.06516649780344391
Position 14351: 0.049579292762867
Position 16586: 0.038135842573509715
Position 14676: 0.03749763253424346
Position 315: 0.03641013314228682
Position 15439: 0.036352416920578244
Position 14074: 0.032690747203737595
Position 8942: 0.03268464292318508
Position 877: 0.032484737505278125
Position 19155: 0.031276031067775774
Position 4952: 0.03069786036022277
Position 10985: 0.029444048789148657
Position 22487: 0.02918183730361722
Position 6035: 0.02711388794884249
Position 4274: 0.026613486282792812
Position 367: 0.021537689632243513
Position 5378: 0.020988742729976265
Position 1556: 0.020186644569710428
Position 9000: 0.01958051938097553
Position 250: 0.01931102514487506
Position 16780: 0.018912691958102978
Position 2828: 0.017805719731649357
Position 2261: 0.017051084539457667
Position 3369: 0.016600122337598177
Position 22162: 0.012861524954797567
Position 3831: 0.012048855957961813
Position 13856: 0.011867574879081116
Position 873: 0.010650436382239047
Position 10466: 0.010553945675802595
Position 6472: 0.01002947150245503
Position 558: 0.009835479880144438
Position 23506: 0.009436644918141434
Position 20520: 0.009347831460965416
Position 13574: 0.009258303245365716
Position 24051: 0.009171420143315113
Position 20083: 0.008896628314826786
Position 22395: 0.008635454417648713
Position 3992: 0.008438249148828358
Position 5871: 0.008276898267441947
Position 10250: 0.008243067088201467
Position 9010: 0.008035973953789508
Position 1533: 0.007133895452790681
Position 708: 0.006559102070313114
Position 6815: 0.006265763857675694
Position 8554: 0.005964963843534234
Position 10671: 0.0057893999288485916
Position 8894: 0.0055507688438620395
Position 19210: 0.0053730836512565095
Position 1348: 0.005144575440559605
Position 11271: 0.004944223585052418
Position 4647: 0.004816123359852303
Position 14019: 0.004637875237785712
Position 9152: 0.0045858236298640855
Position 10448: 0.004505015417551459
Position 19410: 0.004340534787955717
Position 2181: 0.004189467096357047
Position 23451: 0.003933786587175913
Position 16593: 0.0037700926770359348
Position 9591: 0.0037474175901512606
Position 718: 0.003298401283610526
Position 5287: 0.0032129193593070163
Position 1246: 0.0026232299756559522
Position 9168: 0.0025806714227952898
