Gene = NELFB
index = 936
Annotated 5SS: [  305   764  1122  1748  7916  9051 10673 11120 11780 12040 16916 17309]
Annotated 3SS: [  599  1021  1516  7729  8937 10569 11023 11636 11932 16773 17199 17474]
SMsplice 5SS: [  305   764  1122  7916  9043 10673 11120 11780 12040 16688 16916 17309]
SMsplice 3SS: [  599  1021  7729  8937 10569 11023 11636 11932 16576 16773 17199 17474]
top_k =  500
Partition function (log Z): 28.45114653947902

Sorted 5' Splice Sites (High to Low Probability):
Position 12040: 0.9993960397321627
Position 16916: 0.9891394293099466
Position 11120: 0.9641988881275738
Position 764: 0.9344144822517424
Position 11780: 0.9185185732379558
Position 17309: 0.8730825265331225
Position 7916: 0.8260673128266993
Position 305: 0.8184067577838016
Position 1122: 0.717967141782724
Position 16688: 0.6945081354116079
Position 10673: 0.6521270135352591
Position 9043: 0.6295140888745117
Position 11528: 0.3777979068255095
Position 9051: 0.3356782484443607
Position 16672: 0.23345097637498527
Position 16220: 0.22148700909476085
Position 518: 0.20984484566442874
Position 15927: 0.2020684067737739
Position 2960: 0.14619276670367795
Position 1748: 0.1452569165524324
Position 1097: 0.13487342873240654
Position 8559: 0.13214973272455147
Position 10841: 0.08670715426068258
Position 1583: 0.08179098043457736
Position 8112: 0.07864495093767904
Position 1250: 0.07022749287722033
Position 7880: 0.06547555099341537
Position 7956: 0.06456954063676609
Position 11533: 0.05589516794468371
Position 6851: 0.05139659660121583
Position 789: 0.05021190211611086
Position 1631: 0.04829989976299086
Position 9322: 0.047458311933385275
Position 6878: 0.03786394044547745
Position 3831: 0.03629904190162415
Position 11524: 0.031349868170295066
Position 11789: 0.0267929781347236
Position 16700: 0.02625878122922469
Position 8186: 0.025716012135149187
Position 8973: 0.02044736252724295
Position 11099: 0.019761414875732835
Position 11800: 0.01786466557124943
Position 16692: 0.016852007955239716
Position 8776: 0.014984751540406967
Position 14725: 0.012836088331674904
Position 9057: 0.012141682353261922
Position 17403: 0.011575071747469468
Position 4282: 0.011091330323535884
Position 13529: 0.009831563549043184
Position 11486: 0.009198464600595735
Position 131: 0.008666335821035053
Position 3952: 0.008626108924614868
Position 11323: 0.007784449697882284
Position 17020: 0.0076765375196382974
Position 1022: 0.007394056787049533
Position 1008: 0.0066338060506684286
Position 11413: 0.006080857804480386
Position 1065: 0.0060492420606189125
Position 14539: 0.005959965016468446
Position 768: 0.005502341863066723
Position 7884: 0.005469992073372662
Position 17359: 0.005401024588782168
Position 14103: 0.005103283914661067
Position 11867: 0.0050271112407898715
Position 12463: 0.0048337308695040855
Position 8029: 0.004742722506643298
Position 11429: 0.004450414021828226
Position 18067: 0.004239767097879727
Position 15997: 0.0041263680575026156
Position 13816: 0.004031894177501534
Position 17399: 0.0027215197471007805
Position 10763: 0.002539494256308498
Position 690: 0.0024796189168200776
Position 17703: 0.0024379558341078166
Position 5424: 0.0020609967113980805
Position 3621: 0.002052451693388865
Position 133: 0.0019307446095049104
Position 16929: 0.0018834415063149344
Position 14720: 0.0017599752317474496
Position 1316: 0.001677794466674662
Position 11470: 0.0015802803393100602
Position 11203: 0.0015568323707405116
Position 17643: 0.0014100879680486456
Position 781: 0.0013456712466262582
Position 1180: 0.0012417679982037668
Position 11416: 0.0011584227606758122
Position 728: 0.0010086574037069785
Position 1092: 0.0009331368621994302
Position 9984: 0.0008967970914664596
Position 11285: 0.0008442203392672073
Position 10958: 0.0008292509280674572
Position 11565: 0.0008062943684113518
Position 7784: 0.0007513268444673404
Position 10953: 0.0006917426185357588
Position 12796: 0.0006214886121870964
Position 11808: 0.000587389089482543
Position 10649: 0.000558714435410002
Position 10864: 0.0005180225269232566
Position 99: 0.000505524895527225
Position 17255: 0.00047774954814847
Position 12090: 0.0004742578281679404
Position 873: 0.0004472846850696992
Position 14: 0.0003966895986412734
Position 8238: 0.0003942912078079876
Position 9103: 0.0003431097714723228
Position 17313: 0.00032309816255253373
Position 1683: 0.0003179002314058657
Position 11640: 0.0003160606247763309
Position 17361: 0.0002979206794630932
Position 17012: 0.0002903538538867577
Position 938: 0.00028975028031131373
Position 1347: 0.0002876295557691274
Position 11706: 0.0002576900442520369
Position 17392: 0.00023108403246319115
Position 967: 0.00021311280316717808
Position 1561: 0.00019598277011598914
Position 17386: 0.00018022325908482288
Position 16982: 0.00017918794103758117
Position 1310: 0.0001724678104417919
Position 16737: 0.0001672794367718678
Position 11433: 0.0001655736639118641
Position 17345: 0.00015499294561872526
Position 11833: 0.0001427132166445366
Position 11451: 0.0001423882121957646
Position 10438: 0.00013157734029959573
Position 12109: 0.00012603520170024863
Position 2685: 0.00012383171534975713
Position 10264: 0.00011620395783421335
Position 1651: 0.00011548426342415955
Position 17024: 0.00011335566777893741
Position 11134: 0.00010092001414311035
Position 11657: 9.752164013971602e-05
Position 408: 9.430154835412115e-05
Position 11685: 8.95673842358857e-05
Position 4052: 7.708611361414317e-05
Position 16963: 6.821187614555989e-05
Position 40: 4.9098337870942334e-05
Position 11175: 3.6245376492751135e-05
Position 551: 3.377762333821372e-05
Position 435: 3.209684648637168e-05
Position 488: 3.096057820359391e-05
Position 11161: 2.7874368858965898e-05
Position 416: 2.6009473057939532e-05
Position 11871: 2.0653522330301556e-05
Position 11147: 2.0286797149180427e-05
Position 479: 1.9046538942988006e-05
Position 9009: 1.5069724899267651e-05
Position 469: 1.3430188620855219e-05
Position 1343: 1.3340187827957053e-05
Position 1396: 1.0351325970076736e-05
Position 430: 8.310397868587731e-06
Position 185: 8.175806888802207e-06
Position 205: 6.8752852604746175e-06
Position 389: 6.4050293267465574e-06
Position 298: 5.592927714917858e-06
Position 12057: 2.0558293779233002e-06
Position 610: 1.8670413208092776e-06
Position 953: 1.8050474169716933e-06
Position 336: 1.6686922704507375e-06
Position 421: 1.6398484932609954e-06
Position 580: 1.3009777239570101e-06
Position 364: 1.0193498645053894e-06
Position 532: 7.526528053125618e-07
Position 726: 5.254300583492096e-07
Position 686: 5.211425086178828e-07
Position 12044: 6.329846654065267e-08
Position 522: 3.823078277544115e-08
Position 12465: 3.229478057600478e-08
Position 911: 3.1107235726639626e-09
Position 796: 1.813926544885067e-09
Position 11964: 4.48655795985455e-10
Position 230: 1.0300036301797925e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8937: 0.9974664509233185
Position 16773: 0.9958718990945585
Position 11023: 0.9845658785287574
Position 11932: 0.9747696139675824
Position 11636: 0.9695236655348378
Position 7729: 0.955120026111271
Position 17474: 0.9393519459260391
Position 16576: 0.8837763520654222
Position 599: 0.7021673014625128
Position 10569: 0.6068190591514405
Position 17199: 0.5608493679139313
Position 1021: 0.4428260343896606
Position 11412: 0.24909800206716556
Position 632: 0.21901299344125993
Position 962: 0.19529149118735364
Position 15795: 0.19316861112478767
Position 17115: 0.17364049312307764
Position 16144: 0.15903928870528078
Position 1516: 0.1539688224664782
Position 17179: 0.14696846001987643
Position 956: 0.13667171182716262
Position 11232: 0.12889569143787297
Position 2841: 0.12868357344063047
Position 11438: 0.10142177121085878
Position 8028: 0.09710371631616813
Position 1465: 0.09377546573390501
Position 16557: 0.0835334231334564
Position 870: 0.08128585980514265
Position 10741: 0.0705275673686942
Position 8445: 0.053495937909535794
Position 1184: 0.04375170948769182
Position 9183: 0.04033753203167543
Position 10522: 0.03972043623615143
Position 6769: 0.03956508518390861
Position 6729: 0.034751098715933994
Position 8426: 0.03143428947452255
Position 541: 0.030372083728032063
