Gene = EPDR1
index = 499
Annotated 5SS: [  648 28488]
Annotated 3SS: [28278 29638]
SMsplice 5SS: [  648   891  2701 28488 29542 29832]
SMsplice 3SS: [  751  2608 28278 29436 29638 30797]
top_k =  500
Partition function (log Z): -17.236648648556407

Sorted 5' Splice Sites (High to Low Probability):
Position 5580: 0.9368329569056822
Position 648: 0.8528451069081213
Position 891: 0.764008679971284
Position 2701: 0.7174344403105576
Position 3885: 0.5500733562511281
Position 4336: 0.43838110949325315
Position 3105: 0.2916435248972171
Position 3195: 0.22588711138286457
Position 5112: 0.17610854113602634
Position 4324: 0.10311709321554396
Position 2441: 0.07380837273526777
Position 654: 0.06730801082260493
Position 1380: 0.050896428229906636
Position 946: 0.04922688549988939
Position 1635: 0.02457513626829445
Position 2356: 0.023812286889190494
Position 1129: 0.019955227910334265
Position 3495: 0.011742571470278506
Position 3755: 0.005472129631264178
Position 284: 0.0021010380401445664
Position 676: 0.0019210554129600668
Position 2428: 0.0013231118537386604
Position 484: 0.0009918050829800086
Position 73: 0.0009135348464077742
Position 610: 0.0008770966815799106
Position 4813: 0.0006807107204906979
Position 4250: 0.000629806765435473
Position 459: 0.0006019937172359115
Position 2821: 0.00047516130179457174
Position 604: 0.00032939029227065493
Position 535: 0.00028459305556088925
Position 261: 0.00018662731771093813
Position 6246: 0.00012427318537605993
Position 4776: 0.00010409726772427964
Position 422: 9.397968370833878e-05
Position 210: 5.6783007294665504e-05
Position 551: 1.7943289284353122e-05
Position 808: 1.3683521594792476e-05
Position 789: 1.2980009698112252e-05
Position 187: 5.47835152104083e-06
Position 708: 4.7149430841437e-06
Position 468: 4.3226918748104895e-06
Position 728: 3.5707246823392697e-06
Position 1139: 3.4464425885932183e-06
Position 1357: 2.5661766433433594e-06
Position 866: 1.661663344949712e-06
Position 406: 1.0560315987947509e-06
Position 519: 1.0267070029309515e-06
Position 540: 5.390435923893717e-07
Position 80: 3.3870850015073656e-07
Position 1198: 2.506644661355451e-07
Position 63: 1.9421396539787906e-07
Position 131: 1.0258747641764329e-07
Position 1878: 7.872495273780732e-08
Position 884: 6.938403163139513e-08
Position 972: 5.3140181267003426e-08
Position 931: 4.6382181381717045e-08
Position 37: 1.521015819588274e-10
Position 105: 1.491009941004314e-10
Position 118: 1.3435564378199687e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 23368: 0.8677361820434185
Position 2608: 0.6336969827105394
Position 751: 0.6124798273813205
Position 5398: 0.5188737584190107
Position 3810: 0.36923162998194514
Position 5351: 0.3099274956381879
Position 4060: 0.23934806022603625
Position 2948: 0.19251476728117273
Position 2982: 0.16885839076972464
Position 4249: 0.15336711611234316
Position 3696: 0.13250143099961548
Position 768: 0.13244390856336957
Position 5014: 0.09914620945877563
Position 4115: 0.09725046339149945
Position 4963: 0.08516484707912027
Position 5220: 0.06650852086866338
Position 2920: 0.06541043032789437
Position 3013: 0.05494709471474829
Position 2379: 0.04916812382521574
Position 2269: 0.04749671354750082
Position 1232: 0.041661743581970424
Position 3976: 0.04123328464559519
Position 3872: 0.03690074145698262
Position 5415: 0.03617063481322805
Position 3104: 0.023307352168279023
Position 11162: 0.022444222411086817
Position 2510: 0.022134413809881095
Position 12143: 0.02046615955126938
Position 1525: 0.019756888213551215
Position 2576: 0.01787701409534439
Position 3599: 0.016912912233373455
Position 12269: 0.016859367649050067
Position 5277: 0.015031517876079318
Position 1042: 0.012606651600534787
Position 2330: 0.012222964376314751
Position 3359: 0.011201364307299656
Position 4217: 0.010096692442340622
Position 2560: 0.00910952062690819
Position 2622: 0.008693551746259824
Position 8789: 0.007517885074580646
Position 7900: 0.007380886709112064
Position 2995: 0.007349005648116753
Position 6400: 0.006384599870973225
Position 1328: 0.00561695072314299
Position 2216: 0.005163578563785364
Position 6480: 0.005125033847829021
Position 12116: 0.004183300681327133
Position 2034: 0.0033340133567762546
Position 4644: 0.0033243948667113954
Position 4075: 0.0032257337266730014
Position 7267: 0.003104983928333425
Position 3138: 0.003053219174109761
Position 2388: 0.0028792495515207813
Position 5675: 0.002774119300653913
Position 10651: 0.002151392113839532
Position 6103: 0.0020225292550825865
Position 1107: 0.0019674199537852537
Position 10029: 0.0017773195600884624
Position 2495: 0.0016948238625310497
Position 6519: 0.0015175222844386847
Position 6127: 0.0014985119332972562
Position 1483: 0.0014493508906688241
Position 2890: 0.0012469337286499945
Position 1591: 0.0010920027150135635
Position 1213: 0.0010218906544790809
Position 9132: 0.0009478570222946548
Position 803: 0.0009085733550835055
Position 976: 0.0008721931461602194
Position 2306: 0.0008523064204083968
Position 2180: 0.0008493263029498105
Position 3314: 0.0008346299349247844
Position 6852: 0.0008317826844255221
Position 772: 0.0007633446400192163
Position 3024: 0.0007514058194691585
Position 1357: 0.0007506725719067802
Position 1546: 0.0007104487868289708
Position 2469: 0.0006652296624266122
Position 841: 0.0005800369872003546
Position 4385: 0.0005070340143207167
Position 1455: 0.0004983310068919633
Position 2341: 0.00043455196598617346
Position 1044: 0.00036472433987865975
Position 2869: 0.00035222047424223347
Position 1369: 0.0003319643763211839
Position 2197: 0.00032189977149625675
Position 770: 0.00026981222389479384
Position 890: 0.0002522031500719899
Position 7869: 0.0002503104960479428
Position 2136: 0.0002460318982888593
Position 5772: 0.00023987818944905763
Position 945: 0.00023899853428135313
Position 1003: 0.00017213076976560447
Position 1184: 0.00016717996446847193
Position 1438: 0.0001514895868482538
Position 3443: 0.00013209841037597998
Position 4439: 0.00012785513012948153
Position 911: 0.00012195207397197922
Position 4429: 0.00010521412123810372
Position 5916: 0.00010044960103053571
Position 5787: 8.97753275164587e-05
Position 2425: 8.826407157136661e-05
Position 1008: 6.719849054990086e-05
Position 2164: 6.181302436461125e-05
Position 4607: 6.131204744020048e-05
Position 1171: 5.481373927615773e-05
Position 1084: 4.7961672688188346e-05
Position 507: 3.6804507201797125e-05
Position 1395: 2.03861906659261e-05
Position 972: 1.4892936959362584e-05
Position 866: 7.5907233747222806e-06
Position 4006: 5.532176907851034e-06
Position 787: 3.5026850215085015e-06
Position 516: 3.1247133190497183e-06
