Gene = TMEM183A
index = 1423
Annotated 5SS: [  189   478  1425  7663  8755 11176 13563]
Annotated 3SS: [  387  1256  7502  8573 11094 13406 15468]
SMsplice 5SS: [  189   478  1425  3101  7663  8755 10534 11176 11903]
SMsplice 3SS: [  387  1256  2953  7502  8573 10369 11114 11789 15468]
top_k =  500
Partition function (log Z): 11.740129935529541

Sorted 5' Splice Sites (High to Low Probability):
Position 478: 0.990375010955381
Position 11176: 0.9793201053885645
Position 8755: 0.9609390514580531
Position 11903: 0.959265469467833
Position 189: 0.9413557481718156
Position 1425: 0.9406590801271498
Position 10534: 0.7247056315121315
Position 7663: 0.6658816617119634
Position 13563: 0.6351425283663183
Position 3101: 0.5797183301727982
Position 13144: 0.22772556588203632
Position 11347: 0.18999323194173218
Position 15569: 0.1742324476498829
Position 13248: 0.17416366281860476
Position 11009: 0.11600988780234238
Position 14830: 0.10035526333437896
Position 7651: 0.08689334290689155
Position 7605: 0.08406049509657822
Position 11369: 0.0693368041623232
Position 14349: 0.06670164954011347
Position 14547: 0.06545078525433123
Position 12733: 0.062465570911696446
Position 11357: 0.0403712002603259
Position 9304: 0.034915399265935114
Position 261: 0.033930909079450816
Position 14219: 0.03383585218486583
Position 16541: 0.032530293601506166
Position 11538: 0.026684085601593875
Position 9280: 0.02351756395714968
Position 14503: 0.02287402691608122
Position 7844: 0.02283153373706453
Position 16132: 0.022726929567195037
Position 17032: 0.016342157879468498
Position 5687: 0.015534780573750531
Position 11455: 0.015180626525469202
Position 11016: 0.0118861094615202
Position 1713: 0.009157782543603573
Position 12598: 0.009084320274766484
Position 13506: 0.008413400995575667
Position 7531: 0.008051552440664614
Position 4301: 0.007183305351848808
Position 1813: 0.006953701003194802
Position 1046: 0.006379137905935854
Position 10841: 0.006293409460021971
Position 298: 0.006271960731572338
Position 2239: 0.00604320981082657
Position 15508: 0.0060223288758943375
Position 528: 0.005514693502378806
Position 3155: 0.005019034489227957
Position 9513: 0.004858789801922939
Position 1320: 0.004079360806216016
Position 4535: 0.0038861762963729716
Position 3935: 0.003712060187146569
Position 14622: 0.0037013885132234224
Position 7743: 0.003435298505297792
Position 2973: 0.003342683291648782
Position 3106: 0.0031087093864479555
Position 9582: 0.0029388845183772557
Position 4342: 0.0028543452511161217
Position 8759: 0.0026916078183065804
Position 2464: 0.0025783276390870555
Position 8801: 0.0025151006518012746
Position 7586: 0.002493456970709851
Position 8287: 0.0024428432039375015
Position 14784: 0.002392517665443234
Position 13790: 0.002377783845141089
Position 7076: 0.001965007286807645
Position 15746: 0.0019008752308633653
Position 324: 0.0018857404251677473
Position 7036: 0.001850793175437187
Position 14541: 0.0016890153492913204
Position 14810: 0.0015662113132962644
Position 10956: 0.001494613251100979
Position 1640: 0.0011799914190724306
Position 3189: 0.0010434420922504687
Position 12305: 0.0009407918646189268
Position 12096: 0.000825287934909564
Position 10210: 0.0005920560232516335
Position 6941: 0.0005522028178084013
Position 976: 0.0005393871502397588
Position 590: 0.00040857527139125777
Position 1937: 0.00036745018997980024
Position 3545: 0.0003317586371210505
Position 11400: 0.00030906016992219594
Position 1774: 0.0002995591125154223
Position 2899: 0.0002904396400239769
Position 9717: 0.00026481436642288047
Position 431: 0.00023460357175977823
Position 14009: 0.00019801380432891237
Position 13925: 0.0001730064370242525
Position 572: 0.00017191149112080544
Position 11: 0.00016002093314314953
Position 157: 0.00015119640052129314
Position 849: 0.00014973010133344813
Position 1568: 0.00013962259532196945
Position 2444: 0.00012430191604435745
Position 465: 0.00011451765844533152
Position 1519: 0.00011352652497265963
Position 1790: 0.0001133740510998377
Position 1197: 9.931547928325625e-05
Position 2535: 9.207313767655006e-05
Position 1050: 8.902129212113827e-05
Position 935: 8.052874236578865e-05
Position 2866: 7.211506535865318e-05
Position 2876: 6.362379870219257e-05
Position 2519: 5.9399338973927166e-05
Position 994: 5.8989489352483327e-05
Position 14277: 5.607033825790921e-05
Position 125: 5.3814444024248634e-05
Position 11956: 5.130411948790671e-05
Position 1119: 4.707210647422392e-05
Position 1200: 3.11248294761791e-05
Position 1289: 2.721494359140911e-05
Position 1391: 2.5777509575345588e-05
Position 2786: 2.468021986362793e-05
Position 426: 2.2571539302010918e-05
Position 1467: 2.1543127748253643e-05
