Gene = DPM3
index = 467
Annotated 5SS: [54]
Annotated 3SS: [298]
SMsplice 5SS: [54]
SMsplice 3SS: [272]
top_k =  500
Partition function (log Z): -5.404478733606848

Sorted 5' Splice Sites (High to Low Probability):
Position 54: 0.988166321659227
Position 60: 0.010524287224765373
Position 48: 0.0009984898332879761
Position 237: 7.515234686139444e-05
Position 99: 5.394307770415297e-05
Position 43: 5.071624523174596e-05
Position 64: 4.169260402632828e-05
Position 247: 4.06002288090419e-05
Position 223: 2.693876203756347e-05
Position 165: 2.6225558181169316e-05
Position 129: 2.3671552398187093e-05
Position 298: 2.356959022975292e-05
Position 208: 8.768532976520875e-06
Position 412: 5.407774826267877e-06
Position 121: 4.871598016537842e-06
Position 444: 4.095363798225427e-06
Position 442: 2.7540528141122765e-06
Position 472: 2.2938160629590937e-06
Position 103: 1.856398085728367e-06
Position 321: 1.6980624813172078e-06
Position 242: 1.672911585770476e-06
Position 58: 1.067436484982317e-06
Position 358: 3.909861506127902e-07
Position 484: 2.559212857426966e-07
Position 153: 2.5451850017127016e-07
Position 417: 1.4054953031408152e-07
Position 482: 3.518741547786715e-08
Position 399: 2.2808221816209874e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 272: 0.4060189892974731
Position 298: 0.3312924303939451
Position 408: 0.2561412098900258
Position 165: 0.002803189006643049
Position 202: 0.0008831427396265259
Position 412: 0.0006561224254135974
Position 635: 0.0006142130256881706
Position 316: 0.0005175413930376474
Position 337: 0.00032771873529037406
Position 528: 0.00030147216832930693
Position 610: 0.00022742965326852992
Position 321: 6.160339783371e-05
Position 242: 5.032192196457803e-05
Position 376: 4.8497192240078646e-05
Position 585: 4.48639849611707e-05
Position 390: 4.4372465559189475e-05
Position 507: 1.9505576669756577e-05
Position 566: 1.1563985141053648e-05
Position 124: 7.510130173481888e-06
Position 277: 5.469020016330332e-06
Position 641: 2.105958340244283e-06
Position 637: 1.4531965494125275e-06
Position 128: 1.434757834855752e-06
Position 117: 1.3187871794179434e-06
Position 534: 1.3023593002147461e-06
Position 522: 9.155059924238239e-07
Position 559: 7.323987227340036e-07
Position 540: 3.190355601543513e-07
Position 115: 2.807649311891411e-07
Position 135: 9.184306458257536e-08
Position 530: 3.9760584492347715e-08
Position 550: 2.8218416819103437e-08
Position 543: 5.6112191490460524e-09
