Gene = TIFAB
index = 1400
Annotated 5SS: [191]
Annotated 3SS: [2449]
SMsplice 5SS: [ 191 5954]
SMsplice 3SS: [5868 7887]
top_k =  500
Partition function (log Z): -5.855153016700742

Sorted 5' Splice Sites (High to Low Probability):
Position 191: 0.9993425898985123
Position 5954: 0.8891304857571205
Position 6736: 0.17181966564579554
Position 4288: 0.15253206610595543
Position 436: 0.1441890974105117
Position 6277: 0.09256274269427729
Position 1782: 0.05474042648825051
Position 3645: 0.05090904898369927
Position 7514: 0.05045513135774281
Position 5687: 0.04523662061745527
Position 7742: 0.03441764632020451
Position 2487: 0.02495555732057217
Position 5382: 0.023886653889798104
Position 2735: 0.020627575881984852
Position 4872: 0.019361628877952806
Position 2047: 0.018481504130294868
Position 2367: 0.0066889641181076195
Position 1436: 0.006053330087798009
Position 1441: 0.005781256944068826
Position 1978: 0.004934986367211597
Position 1534: 0.0033521733645524004
Position 2242: 0.0016995718741964108
Position 4313: 0.0016793041648838303
Position 6995: 0.0012910466811556771
Position 68: 0.0004521255011167213
Position 6052: 0.00041468112723569255
Position 1620: 0.0002951234216456243
Position 423: 0.00015924049310133665
Position 661: 0.00013058497103534208
Position 6032: 0.00010159493857542489
Position 1450: 7.346846716036337e-05
Position 241: 6.902498612337798e-05
Position 3252: 5.563682269635942e-05
Position 1810: 5.145328952832292e-05
Position 883: 5.021249656353394e-05
Position 1635: 3.9790276425978e-05
Position 2265: 2.9551159731233715e-05
Position 2375: 2.654984071535144e-05
Position 487: 1.4738875433621213e-05
Position 1207: 1.4170223200284106e-05
Position 1705: 1.35601783762343e-05
Position 2341: 1.219552218992051e-05
Position 455: 7.924308856477353e-06
Position 1498: 6.787062528776482e-06
Position 1951: 6.412738543859856e-06
Position 413: 6.202462851993138e-06
Position 2232: 6.018377728047721e-06
Position 1099: 5.868426704236258e-06
Position 1825: 5.059222543671427e-06
Position 587: 4.66240867342791e-06
Position 175: 4.5467221099084814e-06
Position 1801: 4.422242190887231e-06
Position 195: 1.0899809556435024e-06
Position 72: 1.0146846707588779e-08
Position 875: 1.8090543921954426e-10
Position 319: 7.829149187869297e-11
Position 82: 3.692532377792998e-11
Position 329: 6.435519458399862e-12
Position 283: 2.629152333887322e-12
Position 335: 1.4298073108223709e-12
Position 400: 3.395480314987009e-13
Position 285: 1.2237744326821424e-13
Position 301: 2.9842087086469086e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 5868: 0.8786380775210849
Position 7887: 0.3721531245951277
Position 6503: 0.24037729366993507
Position 4200: 0.11029444932053899
Position 6538: 0.10654136924201357
Position 344: 0.09640711535241799
Position 7664: 0.0950707370711122
Position 6173: 0.07236544187584437
Position 7247: 0.07072828193397769
Position 1694: 0.051111876704590886
Position 309: 0.04976660250196979
Position 7017: 0.04317050130536037
Position 7719: 0.04297388325179924
Position 5562: 0.038977556286156595
Position 7402: 0.035653108897917604
Position 2449: 0.034317327951874775
Position 6216: 0.033938512300537634
Position 5814: 0.03282871161743462
Position 4220: 0.03148105979157615
Position 3565: 0.02895830913877681
Position 7994: 0.02029835017546309
Position 7644: 0.019774270746059478
Position 6806: 0.019227870434524508
Position 1951: 0.019155193245083635
Position 8111: 0.018471792847786085
Position 7362: 0.01741329540894018
Position 7959: 0.01343761898893458
Position 5501: 0.01191899349125486
Position 4169: 0.010213528576052667
Position 6229: 0.010186971688181128
Position 7195: 0.009827435375046673
Position 4750: 0.00956763183909321
Position 4651: 0.009285191528240637
Position 1231: 0.008823532512101922
Position 5306: 0.00840204105347919
Position 5320: 0.008385475562781726
Position 3344: 0.008286067683914202
Position 7805: 0.007902791863594898
Position 2585: 0.007643469998058283
Position 5254: 0.006885473121787412
Position 3478: 0.006439895485022696
Position 7667: 0.006144644673795367
Position 1764: 0.005424189732117527
Position 4105: 0.005095291083564403
Position 3548: 0.004837361433848085
Position 3597: 0.004322710317805541
Position 322: 0.004252319438033201
Position 2111: 0.004085637317869376
Position 2986: 0.004003654545325689
Position 7929: 0.0037748736683739306
Position 7977: 0.003771581139679148
Position 7478: 0.0035223206508724317
Position 6614: 0.0033138762180149836
Position 2114: 0.0030641093777838756
Position 7416: 0.002863093893539141
Position 5834: 0.002813584339022346
Position 1511: 0.002613012536633043
Position 1351: 0.0023791460923156876
Position 2005: 0.00222708819021916
Position 2549: 0.0021387142328180577
Position 1291: 0.002101900209515727
Position 1718: 0.0018227753716911982
Position 7103: 0.0018162141975813497
Position 2416: 0.001696571777376187
Position 8148: 0.0016081285346106358
Position 2606: 0.0015698951504799373
Position 4277: 0.001533431727446652
Position 8017: 0.0014027089716746848
Position 5251: 0.0013036298875112504
Position 6758: 0.001280468728648284
Position 2307: 0.001263537727369241
Position 1271: 0.0011931434063779155
Position 4721: 0.0011920453556656955
Position 4459: 0.0010312642280623004
Position 6143: 0.0010180872444435483
Position 6480: 0.0009602754742409804
Position 4440: 0.0009462667655578672
Position 2687: 0.0009247223023374208
Position 5717: 0.0009182984577510529
Position 2194: 0.0008843647615439056
Position 1849: 0.0007502645737657998
Position 2784: 0.0007313431302602818
Position 2008: 0.0007215590382530362
Position 2263: 0.0007092403152995155
Position 2390: 0.0005940516148717485
Position 4254: 0.0005780659375807237
Position 2875: 0.0005434959116544755
Position 3532: 0.0004938789481017392
Position 1878: 0.0004930112154005624
Position 6108: 0.00048035221926528797
Position 6556: 0.00047162089273865976
Position 2350: 0.00046107625395017137
Position 2600: 0.0004596679795695476
Position 5694: 0.0004365736325237463
Position 2940: 0.0003873005049630252
Position 6003: 0.0003648287842846216
Position 989: 0.00034635822592166517
Position 6112: 0.00031811844849572693
Position 4443: 0.00022813484439980445
Position 6061: 0.00018839632409820315
Position 5700: 0.00018626811776135542
Position 485: 0.00017503054390133866
Position 5936: 0.0001486167570690696
Position 649: 0.00013700020756750086
Position 2770: 0.00010340290547389291
Position 3382: 0.00010070220651119505
Position 2066: 8.97391783776689e-05
Position 1334: 7.674161775444729e-05
Position 1657: 7.25251602184494e-05
Position 2221: 6.384134907595815e-05
Position 3387: 6.225195195658626e-05
Position 2997: 6.136650260914785e-05
Position 2333: 5.415686209324401e-05
Position 1158: 5.2961902136550314e-05
Position 2145: 5.201340840224624e-05
Position 2854: 5.0076991928068356e-05
Position 400: 4.9273577890689384e-05
Position 1704: 4.5264622330940476e-05
Position 6086: 4.4553059064153984e-05
Position 1043: 4.441264484518643e-05
Position 583: 4.359769946244879e-05
Position 1929: 4.1776564038513555e-05
Position 2642: 4.038339756661541e-05
Position 1082: 3.187778438842439e-05
Position 507: 2.110001897101516e-05
Position 1397: 2.0246071554882884e-05
Position 2117: 1.4777901183997498e-05
Position 2169: 1.0796554726018617e-05
Position 1484: 1.0623600974153515e-05
Position 1548: 1.0113122025185085e-05
Position 1607: 9.809641113535075e-06
Position 1567: 8.802827277874405e-06
Position 1357: 8.318779735809212e-06
Position 145: 7.733941859614467e-06
Position 1738: 7.404215379672424e-06
Position 827: 5.615406130379362e-06
Position 1858: 5.309679220622844e-06
Position 3444: 4.504904151194928e-06
Position 784: 4.36188788170251e-06
Position 1797: 4.3309022370433154e-06
Position 1965: 3.6614457181900647e-06
Position 536: 3.590679660382765e-06
Position 1306: 3.298729380956106e-06
Position 1642: 3.0772851334647402e-06
Position 1419: 3.0406784407927137e-06
Position 660: 3.019675632407574e-06
Position 2468: 2.810652926341122e-06
Position 1487: 1.5527628618093186e-06
Position 563: 1.5436412574410481e-06
Position 363: 1.246849569708239e-06
Position 1344: 1.1683305608438921e-06
Position 1323: 1.090361216234772e-06
Position 1516: 9.297857087541436e-07
Position 540: 9.022572178195224e-07
Position 1735: 7.978350374300893e-07
Position 1630: 7.070447385180549e-07
Position 154: 6.704824530964566e-07
Position 1580: 6.141904362214034e-07
Position 432: 5.939923129841171e-07
Position 1440: 4.6027166327669313e-07
Position 752: 4.3363232424822985e-07
Position 473: 4.207549961936707e-07
Position 608: 3.3212987702350366e-07
Position 1595: 2.7886945335714597e-07
Position 374: 2.3250613262372426e-07
Position 147: 2.2786945693290944e-07
Position 1051: 2.0949983422549062e-07
Position 1086: 1.9021929083658213e-07
Position 869: 1.6183907841335424e-07
Position 549: 1.567971503685262e-07
Position 417: 1.0681649566216523e-07
Position 1884: 1.9570548753809962e-08
Position 1318: 1.1937065065682396e-08
Position 1142: 1.1609432201935203e-08
Position 1862: 7.275058793319797e-09
Position 1310: 5.0415662829523e-09
Position 805: 1.9821908421972107e-09
Position 603: 1.4846160117923165e-09
Position 283: 7.05375446477452e-10
Position 268: 2.6443231004865937e-11
Position 434: 2.497486116056113e-11
Position 256: 2.2147291371151872e-11
Position 190: 1.0017239771237412e-11
Position 429: 8.453225178305332e-12
Position 253: 7.463909033297507e-12
Position 406: 7.292350953449467e-12
Position 230: 2.0385706131126805e-12
Position 160: 6.613161027170907e-13
