Gene = SLFNL1
index = 1273
Annotated 5SS: [ 100 1490 4081 4482]
Annotated 3SS: [ 936 3558 4337 5486]
SMsplice 5SS: [ 186 1490 4081 4482]
SMsplice 3SS: [1393 3881 4337 5486]
top_k =  500
Partition function (log Z): -4.064346553662324

Sorted 5' Splice Sites (High to Low Probability):
Position 1490: 0.9769564192787954
Position 4482: 0.7606562969617293
Position 4081: 0.6557580361290978
Position 186: 0.5472009060038898
Position 3425: 0.3106914709535965
Position 852: 0.22851958363278357
Position 212: 0.17954999147961112
Position 1310: 0.13587432949824543
Position 1990: 0.10002457383839182
Position 3226: 0.06636937723652987
Position 5606: 0.062311496414415406
Position 644: 0.056893446023110285
Position 3446: 0.052715646670281446
Position 93: 0.022681856405455794
Position 1116: 0.020903098654640972
Position 2490: 0.02052790325707312
Position 2225: 0.016380926314957262
Position 1088: 0.015935419597039376
Position 4132: 0.015574222588775057
Position 610: 0.012334527381084912
Position 3398: 0.010793874487082342
Position 664: 0.0091633512379366
Position 1015: 0.007921660648022409
Position 1867: 0.0058871330991991854
Position 5678: 0.003471234192618077
Position 444: 0.0029579344850720686
Position 1238: 0.002818135058446009
Position 4649: 0.002648820747145146
Position 4775: 0.002498126167095675
Position 4807: 0.0024158365452958326
Position 1346: 0.0023284536575804947
Position 2498: 0.0016205723223098431
Position 5243: 0.001552896455201016
Position 5332: 0.0014903211975462627
Position 25: 0.0014880900670213063
Position 4500: 0.001445505166066276
Position 1954: 0.0013176404414932481
Position 4338: 0.0011543416876814195
Position 1972: 0.0011190604589453013
Position 5599: 0.000858828797913319
Position 200: 0.000852173155983908
Position 190: 0.0008008934841048823
Position 686: 0.0007929077298284857
Position 1458: 0.0007390364224652052
Position 604: 0.00043238049896237224
Position 2230: 0.0003975845598636671
Position 3093: 0.000383310378510612
Position 5583: 0.0002893866061710944
Position 575: 0.00028026148320171564
Position 214: 0.00024345081168071795
Position 188: 0.00022207527012871366
Position 361: 0.0002029778494305927
Position 1286: 0.00020134452943466563
Position 4504: 0.00010097707721392104
Position 226: 2.95459050166962e-05
Position 379: 2.4763294305889287e-05
Position 690: 2.1739402979573095e-05
Position 3442: 1.1907425653177215e-05
Position 216: 7.596799592883824e-06
Position 822: 6.919323640261859e-06
Position 636: 2.7796424578867205e-06
Position 757: 2.0236302812253396e-06
Position 568: 1.878254799556291e-06
Position 730: 1.7026280346487953e-06
Position 517: 1.48699386542764e-06
Position 751: 1.3754818507545971e-06
Position 1652: 6.949047375436229e-07
Position 342: 5.3865922865187546e-08
Position 430: 3.6472840902379966e-08
Position 123: 2.4073716762865603e-08
Position 352: 1.8839180601538264e-08
Position 304: 1.7768283555412114e-09
Position 432: 1.9650372251315676e-12
Position 294: 2.889496526599225e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5486: 0.9673338932222111
Position 1393: 0.8926316159348088
Position 3881: 0.49362638065822034
Position 4337: 0.4496334880579466
Position 3297: 0.336375980150449
Position 4367: 0.18682672230759856
Position 3993: 0.13593479716959908
Position 4246: 0.07829815145818987
Position 781: 0.07293812615795287
Position 3142: 0.06617806344817809
Position 1225: 0.05744526634878427
Position 1359: 0.052556199379820125
Position 1145: 0.036864914238107255
Position 1924: 0.03595776416657309
Position 798: 0.03413584601111785
Position 936: 0.02882870037865386
Position 1745: 0.02728579659204381
Position 1865: 0.025099226063435474
Position 4315: 0.02358716326751039
Position 2381: 0.021453060046902964
Position 6032: 0.019279339882331353
Position 5926: 0.01843943453957225
Position 3393: 0.016628741253117488
Position 3206: 0.015669825539272066
Position 5411: 0.014635104572422406
Position 3558: 0.012448108991105294
Position 844: 0.010890956472701418
Position 5779: 0.009364344094749906
Position 2013: 0.0089244163369527
Position 1041: 0.008760394249294931
Position 3738: 0.008260029316283307
Position 1345: 0.007409906545352668
Position 3719: 0.006962852915796181
Position 4456: 0.006816113026199062
Position 4394: 0.006756928806008814
Position 5946: 0.006539890766748374
Position 4706: 0.005784703797749191
Position 910: 0.005779452514225707
Position 2146: 0.005374337602020248
Position 5984: 0.005330376222509797
Position 4159: 0.005165047852008933
Position 1902: 0.005073642390360714
Position 3944: 0.004820007099846225
Position 3930: 0.0046745985735687865
Position 5839: 0.004632118598237977
Position 4195: 0.004453965142913367
Position 523: 0.004155651167024754
Position 1762: 0.0039439430402863985
Position 5149: 0.0038582149920692783
Position 5422: 0.0036979835869256385
Position 1680: 0.0033668449731130423
Position 4398: 0.003210653815279146
Position 1232: 0.003155228937962315
Position 1871: 0.0029911208204426534
Position 5488: 0.002960013491753244
Position 1867: 0.0025765577137022914
Position 3308: 0.002288236429096907
Position 3659: 0.002259768867934633
Position 3163: 0.002150652569257788
Position 5367: 0.0021357065090709007
Position 1661: 0.0020426984185398837
Position 477: 0.0017829554420714328
Position 1259: 0.0017458480889967236
Position 1150: 0.0016178154452949243
Position 5682: 0.0014055351641266618
Position 4052: 0.0013636141128231928
Position 5864: 0.001224962755595995
Position 5752: 0.001218941317820758
Position 3843: 0.0011593733112208943
Position 4609: 0.0010018986097228926
Position 1906: 0.000979946815156143
Position 3256: 0.0009615405523050115
Position 493: 0.0008849686095004293
Position 4741: 0.0008723225682322291
Position 1069: 0.0008439453893424652
Position 4080: 0.000797407293508848
Position 5793: 0.0006248963159530207
Position 3666: 0.0006032550069729758
Position 3782: 0.0005838738528309843
Position 528: 0.0005684920147937075
Position 1177: 0.0005591644383572394
Position 487: 0.0005353431941957695
Position 5059: 0.0005011010031246487
Position 2484: 0.0004718906475670294
Position 1715: 0.00045749088657219615
Position 1597: 0.00045040415765069914
Position 703: 0.00044938529802865976
Position 3276: 0.0004353681210852106
Position 3735: 0.00041098807933820846
Position 1423: 0.0003876239166717509
Position 742: 0.00038582326285897247
Position 4554: 0.0003846666840141012
Position 465: 0.0003765415281896497
Position 5958: 0.00037648232679252753
Position 939: 0.00035589414615382753
Position 1180: 0.00034574508470268937
Position 1005: 0.0003212431548661727
Position 1926: 0.00031713865798363867
Position 816: 0.00026867869158837457
Position 3002: 0.00026829590431360755
Position 2957: 0.00026817987292146505
Position 5749: 0.00026171832359958585
Position 2451: 0.0002572148043875036
Position 397: 0.00023673805696504817
Position 6091: 0.00020372796390031483
Position 3372: 0.00020222513067782451
Position 3226: 0.00019107673005259668
Position 4163: 0.00017845042117563286
Position 2149: 0.0001760140652146681
Position 5875: 0.00017198399180251095
Position 629: 0.0001206472692315107
Position 593: 0.00011161691740491484
Position 274: 0.00010552523115833064
Position 2434: 0.00010036503258775891
Position 671: 9.956609414083364e-05
Position 1047: 8.419176375956451e-05
Position 2186: 8.224056488873217e-05
Position 975: 8.18447672019244e-05
Position 5843: 8.124570189875533e-05
Position 1008: 7.456029891701048e-05
Position 992: 7.452315478388558e-05
Position 1147: 6.696175917596013e-05
Position 2086: 6.434931277387579e-05
Position 1087: 6.169490578844385e-05
Position 1162: 5.6418131078709025e-05
Position 633: 5.242529734652921e-05
Position 2962: 4.971493053215297e-05
Position 1719: 4.575351395573759e-05
Position 1594: 4.20892584714328e-05
Position 2174: 4.13304134403101e-05
Position 420: 3.4018924940167065e-05
Position 2330: 2.815689862269343e-05
Position 2621: 2.384868278042748e-05
Position 707: 2.2994164868601658e-05
Position 555: 2.295034057290827e-05
Position 411: 2.2570400958495747e-05
Position 430: 2.2141545082743865e-05
Position 596: 2.1321581956828184e-05
Position 609: 2.063178965849905e-05
Position 735: 1.915903899063622e-05
Position 1785: 5.900282177525728e-06
Position 442: 4.815692076280092e-06
Position 413: 1.6830504334786555e-06
Position 682: 1.5023250625487434e-06
Position 674: 1.2884197153285737e-06
Position 143: 1.0613862673448853e-06
Position 1953: 9.855773346743088e-07
Position 1564: 9.669527811649323e-07
Position 525: 8.873567264778723e-07
Position 1967: 8.242521611684485e-07
Position 580: 6.733519435044475e-07
Position 559: 6.157718950856837e-07
Position 366: 3.8891333628638135e-07
Position 233: 1.760979979863917e-07
Position 566: 1.5629924821030421e-07
Position 698: 1.4274439367566491e-07
Position 335: 8.573756507577774e-08
Position 448: 8.281253890429666e-08
Position 180: 6.664116696456629e-08
Position 744: 5.6348297937031046e-08
Position 158: 4.198263812830033e-08
Position 359: 4.1056552764322494e-08
Position 342: 2.1197701421668816e-08
Position 92: 1.84093519356207e-08
Position 174: 1.7527857221602e-08
Position 171: 1.2438548856903126e-08
Position 200: 1.2425953756278158e-08
Position 379: 1.2371210274351566e-08
Position 532: 1.0230976044462517e-12
