Gene = GLMP
index = 598
Annotated 5SS: [ 147  914 1308 1655 2353]
Annotated 3SS: [ 655 1106 1435 2095 2462]
SMsplice 5SS: [ 147 1308 1514 1683]
SMsplice 3SS: [1106 1435 1609 2462]
top_k =  500
Partition function (log Z): -0.7626744242733707

Sorted 5' Splice Sites (High to Low Probability):
Position 147: 0.9639426105868003
Position 1308: 0.9126778721558039
Position 2353: 0.6484416489342868
Position 1683: 0.499919383264966
Position 1514: 0.4177000320334662
Position 1655: 0.34139268296527625
Position 1037: 0.21237556044595615
Position 997: 0.1539299887738881
Position 1692: 0.10821400169889328
Position 776: 0.09522143132287865
Position 914: 0.06034003111685047
Position 1912: 0.04433027551383367
Position 2055: 0.029064551091688547
Position 1030: 0.02169626906368914
Position 1696: 0.01681302414022255
Position 25: 0.013332861408107122
Position 1568: 0.012731272252413463
Position 863: 0.007934222327329009
Position 656: 0.006551296872581571
Position 431: 0.006511232480412093
Position 922: 0.0048060454785901815
Position 326: 0.004585996151861541
Position 1503: 0.00422490315200768
Position 1315: 0.004149945442270877
Position 2365: 0.0038827719671418034
Position 1001: 0.0034791360633243933
Position 370: 0.0032439734174936614
Position 668: 0.0023543870831533456
Position 1453: 0.0018792673559779817
Position 2787: 0.001312766118339073
Position 449: 0.0010594865676313468
Position 1356: 0.0008825453155066864
Position 275: 0.0007881615545885778
Position 315: 0.0006898623298736169
Position 332: 0.0004196646039641509
Position 55: 0.00040377817229035547
Position 1350: 0.00034442648166217813
Position 782: 0.00032775689683329064
Position 202: 0.00031889419252287255
Position 1048: 0.00023240145744759876
Position 361: 0.0002160203395215833
Position 978: 0.00013870985103801693
Position 240: 9.303726720264823e-05
Position 258: 6.937598749289807e-05
Position 233: 6.348603058054907e-05
Position 815: 4.981297201689299e-05
Position 960: 4.803449837640657e-05
Position 719: 4.3222048607741374e-05
Position 176: 3.424370687685671e-05
Position 746: 2.8437042020232948e-05
Position 287: 2.0675151656752607e-05
Position 502: 1.645432492028833e-05
Position 1131: 1.3439413534872102e-05
Position 1133: 1.202056611613238e-05
Position 7: 6.553140840919669e-06
Position 1375: 3.0886046553698942e-06
Position 44: 3.0133597513127297e-06
Position 39: 2.8994971813458255e-06
Position 440: 2.7653644395715263e-06
Position 67: 1.925683017885311e-06
Position 337: 1.6675654100548801e-06
Position 409: 1.6371008044052976e-06
Position 380: 8.809926109107431e-07
Position 618: 7.446658898376067e-07
Position 294: 2.009364743164723e-07
Position 277: 1.5780471587203585e-07
Position 382: 3.0967404212725216e-08
Position 310: 1.742187386957878e-08
Position 104: 1.5134956317789446e-08
Position 537: 1.9775628369205242e-10
Position 558: 1.480705722428467e-10
Position 389: 1.397614154481002e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2462: 0.8632394626196886
Position 1106: 0.8580883044565053
Position 1435: 0.8370542069686427
Position 1609: 0.5533147793338071
Position 912: 0.3766704694128359
Position 2095: 0.26923993927254736
Position 2275: 0.23088030325767367
Position 655: 0.08269363875364735
Position 2225: 0.07995410287316512
Position 2242: 0.05674608212084739
Position 804: 0.047333613483314343
Position 2318: 0.04179350630678819
Position 1768: 0.040872624498159565
Position 2129: 0.03658508290171078
Position 1813: 0.033817195663617565
Position 697: 0.021776449524655957
Position 1146: 0.021284937792227086
Position 1855: 0.021105082657139347
Position 1123: 0.013623580635529148
Position 1961: 0.010923378962710884
Position 404: 0.010918107157032706
Position 756: 0.00970030819261874
Position 111: 0.00905859621285848
Position 1567: 0.0084538367975794
Position 1654: 0.006844822321639839
Position 773: 0.005628213525039686
Position 1441: 0.005447369643410588
Position 2164: 0.005110367092985301
Position 537: 0.004994254707007262
Position 2515: 0.004547921419949667
Position 563: 0.003941340370974588
Position 500: 0.00291433986653583
Position 1276: 0.0027932837470405684
Position 1822: 0.002656358718193067
Position 874: 0.0024410930819175098
Position 2551: 0.002428123158981155
Position 1615: 0.002386845949048022
Position 719: 0.0022459843102832825
Position 2598: 0.0021705701652852253
Position 2494: 0.002167221803104709
Position 1251: 0.0018640567756366727
Position 590: 0.0015719304636363013
Position 2910: 0.0015531369707224242
Position 2649: 0.0013431565460546781
Position 2167: 0.0013222468566834876
Position 1493: 0.0011471750049333914
Position 1743: 0.0011466061735764155
Position 1452: 0.0010762623896757035
Position 2140: 0.001034620421172037
Position 354: 0.0010088408194280378
Position 1585: 0.0008626962964861622
Position 667: 0.0005884002385252135
Position 1800: 0.0005155899831806064
Position 429: 0.0005093264241949176
Position 2104: 0.00048497773950245075
Position 1612: 0.0004520140062390162
Position 2430: 0.00044790880611947045
Position 369: 0.0004027230616437485
Position 1306: 0.00025053429327732155
Position 879: 0.00022688925502460173
Position 1294: 0.00020151296938174406
Position 1496: 0.0001822234657411046
Position 1115: 0.0001750745461074166
Position 511: 0.0001584371935225247
Position 2691: 0.00012529311470925938
Position 2952: 0.00011849662239033515
Position 1237: 0.00010946751208923038
Position 574: 9.892801122995552e-05
Position 2755: 9.650881666441607e-05
Position 223: 9.592790144592765e-05
Position 1151: 8.149591589745558e-05
Position 1571: 7.276630929836165e-05
Position 137: 3.9121580019150995e-05
Position 1082: 2.9727608657403536e-05
Position 273: 2.9240483134167267e-05
Position 753: 2.2993489369476516e-05
Position 318: 2.2535358486062e-05
Position 974: 1.832175413410261e-05
Position 1009: 1.409134768697427e-05
Position 1033: 1.2548394852871302e-05
Position 230: 4.390162404935972e-06
Position 375: 4.032402935692547e-06
Position 1966: 3.112793075264595e-06
Position 200: 2.683387893709024e-06
Position 1458: 2.541302761004535e-06
Position 167: 2.1554281105355436e-06
Position 1659: 2.673561808685037e-07
Position 251: 1.2413923900399404e-07
Position 256: 9.570238683045003e-08
Position 76: 4.416626139323481e-08
Position 146: 2.633765488775222e-08
Position 253: 2.103285443125177e-09
Position 283: 1.9145297205541188e-09
Position 330: 1.3123645803827379e-09
Position 238: 7.673235234829946e-10
Position 380: 7.34688834909313e-10
Position 134: 6.55713225726967e-10
Position 435: 3.6938719098345746e-10
Position 182: 1.94471650576509e-10
Position 315: 8.623472608163892e-11
Position 173: 5.0056946998037884e-11
Position 151: 1.3452662673374179e-11
Position 176: 1.2073892128363785e-14
