Gene = SMC4
index = 1276
Annotated 5SS: [  446  1662  2790  3564  5201 12781 13150 14310 15214 17112 18653 20240
 21598 24347 24537 25716 26897 29639 31440 31902 32522 33212 33906]
Annotated 3SS: [ 1517  2610  3371  5023 12615 13021 14168 15062 16946 18418 20053 21435
 24120 24456 25562 26769 29448 31294 31727 32338 32978 33721 34352]
SMsplice 5SS: [  380  1662  2790  3564  5201 10941 12781 13150 17112 18653 24347 24595
 25716 26897 29639 31440 32522]
SMsplice 3SS: [ 1563  2685  3371  5023 10859 12615 13021 16946 18418 24120 24456 25562
 26769 29448 31294 32338 34352]
top_k =  500
Partition function (log Z): 19.24908283352179

Sorted 5' Splice Sites (High to Low Probability):
Position 5201: 0.9899018424922299
Position 17112: 0.9794137600815013
Position 26897: 0.926577237673968
Position 1662: 0.9235054867253467
Position 24347: 0.9023645548142208
Position 2790: 0.8931574173109106
Position 32522: 0.8767599717248427
Position 3564: 0.8452460864497395
Position 31440: 0.7850679802930667
Position 13150: 0.7421352185727501
Position 29639: 0.7044652181690578
Position 25716: 0.6896756005148438
Position 5568: 0.6379988583650451
Position 10941: 0.6008709284417264
Position 14310: 0.5766690438581503
Position 18653: 0.5581642424399793
Position 12781: 0.49826436486558096
Position 380: 0.48954698466911195
Position 31902: 0.4483178305372418
Position 24537: 0.4334222870737321
Position 24595: 0.42241516577817695
Position 49: 0.36667818488774767
Position 15214: 0.347885647406496
Position 14995: 0.3463525598281135
Position 33906: 0.3285534749260015
Position 4101: 0.290826417967192
Position 21598: 0.2719275814804925
Position 394: 0.26233787746343923
Position 33212: 0.22938069458293742
Position 20240: 0.2180234076975941
Position 446: 0.1829297027235913
Position 12844: 0.18187217676221112
Position 18455: 0.18168265541326967
Position 7160: 0.1754359452984085
Position 12346: 0.15917125180625916
Position 24555: 0.14113012824033638
Position 2224: 0.1351192759950977
Position 29226: 0.1329486955948587
Position 26100: 0.12631623887428284
Position 2433: 0.10522872377991871
Position 3209: 0.08612325320438266
Position 18283: 0.08330404061162806
Position 12674: 0.0763433434661027
Position 14293: 0.0729620591219706
Position 15542: 0.07180359262624124
Position 13428: 0.07028286336053945
Position 24313: 0.07020159611421453
Position 29842: 0.057185671985658944
