Gene = ORC5
index = 986
Annotated 5SS: [  215  3906  7290 10323 12905 19797 23925 24105 39575 41276 42813 46976
 71268]
Annotated 3SS: [ 3812  7088 10247 12792 19665 23875 24013 39521 41162 42764 46864 71154
 81154]
SMsplice 5SS: [  215  3906 10323 12905 19797 24105 32937 42813 46976 71268]
SMsplice 3SS: [ 3812 10247 12792 19665 24013 32843 42764 46864 71154 81154]
top_k =  500
Partition function (log Z): -33.89610443667185

Sorted 5' Splice Sites (High to Low Probability):
Position 19797: 0.978530203739421
Position 3906: 0.9489743128004485
Position 12905: 0.9180901084371899
Position 10323: 0.8373425797961237
Position 215: 0.821637276102181
Position 24105: 0.7620551362557137
Position 5671: 0.5012034309591169
Position 7290: 0.49826246351717285
Position 6603: 0.29131817134063653
Position 572: 0.289117926356766
Position 24421: 0.24441556004267803
Position 23925: 0.16024252381529783
Position 9425: 0.151613584633082
Position 23433: 0.13428174606170135
Position 24274: 0.08704756713283177
Position 17178: 0.08665189819186074
Position 7565: 0.07121762451687765
Position 18634: 0.07102276639963005
Position 1264: 0.061948326758894584
Position 16178: 0.0558731459392106
Position 13901: 0.0537096813689086
Position 5637: 0.053026236416452315
Position 1715: 0.052568321365623075
Position 20287: 0.051494872656896146
Position 10407: 0.0405605262990166
Position 10777: 0.027661279219895793
Position 3553: 0.024059512867839528
Position 604: 0.023428121962262363
Position 261: 0.02321453013209863
Position 7248: 0.021853088381785235
Position 1949: 0.01920700599312895
Position 5394: 0.01837956316092753
Position 9849: 0.018279886066237754
Position 445: 0.015171145308436731
Position 12530: 0.0141170544768794
Position 720: 0.013403631837489488
Position 9060: 0.012651190231315066
Position 10332: 0.01264269932948705
Position 6936: 0.01252013861542481
Position 19992: 0.011715936771263487
Position 36: 0.009340140518427053
Position 1623: 0.0068388155135612454
Position 20258: 0.006771400166367027
Position 19978: 0.006761285034062128
Position 11530: 0.005673322269094963
Position 2925: 0.004417649719946388
Position 5311: 0.004234295759664368
Position 185: 0.004126633907631868
Position 6976: 0.004091817468309731
Position 1841: 0.0039487750961103175
Position 3303: 0.003429386695399503
Position 991: 0.003322820467911178
Position 1005: 0.0030858900886949815
Position 474: 0.002921601439535361
Position 5136: 0.00267819661864654
Position 595: 0.002513698177020964
Position 20201: 0.002387774601660661
Position 5852: 0.0023084625169387325
Position 13128: 0.0020456294365488147
Position 4555: 0.0011762550679425272
Position 161: 0.0010087392871412323
Position 5562: 0.0009129888728359549
Position 20238: 0.0008865402872017842
Position 164: 0.0004722865277113585
Position 56: 0.00044657425796570347
Position 4763: 0.0003939596857118999
Position 131: 0.0003260165317816276
Position 97: 0.00022527261905288008
Position 128: 0.00021337751036115178
Position 102: 0.0002064265110117606
Position 41: 0.00018400439217304933
Position 824: 0.00016360370835481457
Position 220: 0.0001498611749943023
Position 666: 0.00011649542372682865
Position 713: 7.61733021779239e-05
Position 1031: 4.388478395117153e-05
Position 1454: 4.0198839390437125e-05
Position 223: 3.3080776949526635e-05
Position 8078: 2.465271823768932e-05
Position 797: 2.3028387989786746e-05
Position 949: 2.0405994485527252e-05
Position 205: 1.758433877196465e-05
Position 623: 1.4417030114322082e-05
Position 171: 1.3821928793756908e-05
Position 1206: 1.2966597782359531e-05
Position 178: 1.1922841261820448e-05
Position 1280: 1.1287318526779282e-05
Position 89: 1.1039323589047478e-05
Position 590: 7.506413165427672e-06
Position 255: 5.981911419565275e-06
Position 298: 4.792961509499125e-06
Position 187: 3.992258322662316e-06
Position 199: 3.052745000492894e-06
Position 1382: 1.2133079740007462e-06
Position 829: 1.2027060800867639e-06
Position 535: 1.0576211408629483e-06
Position 264: 9.576231063527453e-07
Position 498: 9.52644969587673e-07
Position 354: 8.498450368070786e-07
Position 276: 4.324372144907984e-07
Position 768: 2.8337729785472875e-07
Position 330: 1.867167503295884e-07
Position 804: 1.7420008398083868e-07
Position 615: 1.698193391932047e-07
Position 696: 1.5646390253180527e-07
Position 341: 1.0460344044448514e-07
Position 296: 3.0108858957842336e-08
Position 343: 1.2957853945663532e-08
Position 374: 9.893928240804506e-09
Position 231: 1.9868444124874137e-09
Position 288: 6.074008746115804e-10
Position 349: 1.8981575237163843e-13
Position 346: 5.850622147325665e-14
Position 84: 1.2845832798537477e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 19665: 0.9818966349460453
Position 12792: 0.9087727779871573
Position 10247: 0.8883195534346588
Position 3812: 0.8223538513812211
Position 24013: 0.6309702519623721
Position 5502: 0.4043098808825252
Position 7088: 0.27339080944967514
Position 23875: 0.25211105079302754
Position 7067: 0.2467262326812937
Position 6424: 0.24493689044077666
Position 24180: 0.16902042086452407
Position 23331: 0.16651708536433948
Position 362: 0.1209667663006757
Position 24352: 0.11832133854636626
Position 20079: 0.10677403811572107
Position 25783: 0.09888978908719313
Position 24269: 0.09575073035255434
Position 3785: 0.0955268396681773
Position 24835: 0.0935090090054791
Position 32843: 0.09058801328241396
Position 17095: 0.08757929635423885
Position 24553: 0.08496407732392015
Position 32457: 0.07947886400405804
Position 5613: 0.0763277077480836
Position 18526: 0.07102276639963005
Position 28622: 0.06225688140342398
Position 338: 0.06200532861456059
Position 24939: 0.058150544889430646
Position 9214: 0.05791675855814225
Position 23966: 0.055143416202022115
Position 13772: 0.05388841462222655
Position 20416: 0.05335715502384453
Position 1567: 0.052417297051899986
Position 27748: 0.05183973410791684
Position 16032: 0.05093332185903065
Position 7446: 0.048545315845211996
Position 9346: 0.047271714548301945
Position 9325: 0.046425111526637725
Position 20460: 0.04546362844463879
Position 24610: 0.04377062917732912
Position 6450: 0.035907510160576674
Position 5541: 0.03581325846583799
Position 374: 0.03067809001454234
Position 3814: 0.027729502317124687
Position 3402: 0.02563596906958163
Position 30029: 0.02543292029011786
Position 19894: 0.025152295118135604
Position 898: 0.022669995799936483
Position 9655: 0.01827988606623782
Position 1840: 0.017880103628303043
Position 5586: 0.01787602973053143
Position 1166: 0.015857652582965457
Position 12327: 0.014148391837905049
Position 5466: 0.013253212172180938
Position 7400: 0.012918581907751558
Position 12824: 0.012705089683676226
Position 20175: 0.01267821907118679
Position 24677: 0.011705212310674267
Position 1506: 0.010650266914530398
Position 6430: 0.010152225677882404
Position 6875: 0.009868814210146565
Position 10746: 0.009750147311315325
Position 5160: 0.009445591547690703
Position 8751: 0.008904463069192082
Position 5132: 0.008877537065041354
Position 10653: 0.007912205567012299
Position 10526: 0.007902407148535788
Position 1113: 0.007328132128134217
Position 20499: 0.007099947184697794
Position 6691: 0.006743185158096028
Position 24487: 0.005792769208910839
Position 11412: 0.005673322269094963
Position 5203: 0.005597490397969876
Position 7410: 0.005328252289290214
Position 20731: 0.005103878052693628
Position 16116: 0.0049398240801799475
Position 5337: 0.004253873256081489
Position 26258: 0.004047329576908622
Position 1005: 0.003913000968048762
Position 471: 0.003894488649336294
Position 8921: 0.0037725388398180864
Position 21334: 0.0037175302429816046
Position 5445: 0.003096859602099942
Position 7555: 0.0030761428824632765
Position 2660: 0.0028261558038082425
Position 10113: 0.0022366133041012808
Position 541: 0.0021250322863128695
Position 3064: 0.002111155984757273
Position 10568: 0.002104691540603988
Position 3702: 0.001780023362091849
Position 4977: 0.0015245836296951527
Position 398: 0.0014116239941330691
Position 7464: 0.001331221936370231
Position 393: 0.0012862077208343947
Position 1703: 0.0012526815754848202
Position 1138: 0.0011626113154911944
Position 429: 0.0010517813203708476
Position 2693: 0.0010390827719148933
Position 22679: 0.0009094595347345992
Position 5022: 0.000780160994760828
Position 3188: 0.0006814600100562865
Position 4431: 0.0006592102717985082
Position 3081: 0.0006367707005859457
Position 15156: 0.0006195681336515406
Position 5240: 0.0005788003361368691
Position 2826: 0.0005524111442232677
Position 553: 0.0005377257220399982
Position 1010: 0.0005266439207040124
Position 598: 0.00046939473341728116
Position 1090: 0.0004419401182293091
Position 5806: 0.00042996531823301376
Position 14519: 0.0004188314087634344
Position 17930: 0.00037460266437787815
Position 5784: 0.00036882671051438577
Position 4372: 0.0003504708824126922
Position 14480: 0.00033937743386104917
Position 6570: 0.00032466490512113885
Position 14132: 0.0003009642981812317
Position 1924: 0.00028499513008955606
Position 14522: 0.0002812220607275879
Position 14292: 0.00026733709946173744
Position 1031: 0.0002672582280285595
Position 13521: 0.00026354179912590434
Position 4671: 0.00023199992498189854
Position 14330: 0.00022504458292622366
Position 5758: 0.00020983750082998257
Position 309: 0.00019744320965912822
Position 4303: 0.00016762823776310547
Position 1183: 0.00015960805345342782
Position 691: 0.00015297356967853412
Position 14502: 0.00011933514626420594
Position 12687: 0.00011775885036632921
Position 4632: 9.937180347094331e-05
Position 13273: 6.440402828087149e-05
Position 4609: 5.9881571078107544e-05
Position 15485: 5.923369213530456e-05
Position 13577: 5.845390391051079e-05
Position 12967: 5.6637324712590665e-05
Position 11819: 5.599080945910217e-05
Position 11769: 2.0826573834808077e-05
Position 7387: 1.8086637902350313e-05
Position 7809: 1.2741493819051743e-05
Position 1359: 1.242891017896257e-05
Position 7956: 1.1911224418637548e-05
Position 637: 8.514064159215726e-06
Position 576: 8.034840266692138e-06
Position 474: 7.97407960488469e-06
Position 3903: 7.639870095649412e-06
Position 402: 7.286513280014091e-06
Position 1152: 7.2405827258954355e-06
Position 10406: 5.2836342218896676e-06
Position 1065: 4.815484103822132e-06
Position 1122: 4.727061980010551e-06
Position 488: 4.043105977552789e-06
Position 1094: 3.1070333831590234e-06
Position 239: 2.589970695683673e-06
Position 1581: 2.58122304499422e-06
Position 1209: 1.829211573393755e-06
Position 1523: 1.6310753176953688e-06
Position 442: 1.3135603869561023e-06
Position 744: 1.1903710908854883e-06
Position 4713: 8.969218482387396e-07
Position 4455: 7.551403009287838e-07
Position 395: 6.936666481644563e-07
Position 318: 5.068704619882207e-07
Position 141: 3.778073250358393e-07
Position 945: 2.4963583908308366e-07
Position 199: 1.224457350269338e-07
Position 751: 7.01014862040293e-08
Position 702: 6.008825842899198e-08
Position 646: 3.602643005933375e-08
Position 495: 2.7670003077835257e-08
Position 7372: 2.3017887954586972e-08
