Gene = GAP43
index = 572
Annotated 5SS: [  396 53287]
Annotated 3SS: [52688 97469]
SMsplice 5SS: [  396  1544  9728 13942 36599 51849 53287 70753 79634 92536 92843]
SMsplice 3SS: [ 1435  9606 13823 36511 51772 53123 70546 79549 92422 92643 97469]
top_k =  500
Partition function (log Z): -46.25320878408115

Sorted 5' Splice Sites (High to Low Probability):
Position 9728: 0.9509908934802216
Position 396: 0.879896261553492
Position 13942: 0.864179623831252
Position 1544: 0.6824855720283594
Position 3868: 0.35822168717533565
Position 14463: 0.3180992943029691
Position 7989: 0.29905391663822634
Position 12389: 0.29174321224565064
Position 898: 0.16836375357939112
Position 13377: 0.13904956018229736
Position 13267: 0.11951522514917921
Position 15647: 0.11251142603349568
Position 2597: 0.0944048850699621
Position 8155: 0.08290097726711541
Position 7312: 0.07917023295766532
Position 19426: 0.054953522469038195
Position 2534: 0.0376217362629305
Position 20556: 0.03128761322643933
Position 1147: 0.023868551145440377
Position 1168: 0.01829966246510368
Position 7288: 0.01693415773447934
Position 4364: 0.013427894102086186
Position 523: 0.013262017556556708
Position 16998: 0.011981472865491824
Position 208: 0.011410601189218087
Position 11906: 0.011387386022359513
Position 601: 0.01044976643600396
Position 6799: 0.008040721616194348
Position 1514: 0.007448961578961147
Position 159: 0.007160211399027706
Position 920: 0.007071734796794156
Position 1682: 0.003297356203814181
Position 2199: 0.002664262827647513
Position 3077: 0.002188603915150608
Position 9761: 0.0020426975781111024
Position 10710: 0.001632821253095316
Position 268: 0.001590454629947846
Position 3351: 0.0014630950541928008
Position 214: 0.0014059974191799217
Position 2159: 0.0013677906152213452
Position 1552: 0.0011138545864967358
Position 1087: 0.0009796334949781057
Position 3419: 0.000968418082271084
Position 1797: 0.0009477775423536674
Position 3315: 0.0008913708759778047
Position 1334: 0.0007335942685914969
Position 2487: 0.0007174298537785895
Position 12651: 0.0006375267572278732
Position 3178: 0.0006328089369732287
Position 376: 0.0004941349773137055
Position 1855: 0.0004785936198218793
Position 1804: 0.00038831508175724634
Position 1100: 0.0002774809867029629
Position 1253: 0.00023348714896692064
Position 1210: 0.00021164758451691512
Position 1556: 0.0001883791081564259
Position 1531: 0.00018833234750166515
Position 1248: 0.00018090497593653505
Position 3397: 0.0001668016862270228
Position 2187: 6.354149042807095e-05
Position 210: 4.1558513244008556e-05
Position 1977: 3.441365553477331e-05
Position 291: 3.317991591905113e-05
Position 442: 3.134640516556652e-05
Position 2444: 2.9906141076458154e-05
Position 607: 2.1373208992799548e-05
Position 694: 1.5988264612611513e-05
Position 9651: 1.4061406473391732e-05
Position 914: 1.31215563698616e-05
Position 447: 8.587665047041725e-06
Position 499: 4.811391379795375e-06
Position 712: 4.7026934986154345e-06
Position 678: 4.602035287985233e-06
Position 457: 2.9184545662509075e-06
Position 212: 1.4754956882178994e-06
Position 371: 1.2464345896490668e-06
Position 1548: 8.818295134065727e-07
Position 1499: 8.487026789450884e-07
Position 728: 4.731494327532859e-07
Position 575: 4.366333140869556e-07
Position 425: 4.355501511665757e-07
Position 189: 2.900759220589603e-07
Position 1577: 2.756144210512326e-07
Position 533: 1.9277431790374044e-07
Position 786: 3.657639721986103e-09
Position 428: 2.206058235811912e-09
Position 812: 4.3834714644709224e-10
Position 177: 2.3725840869248963e-10
Position 934: 1.3162593193642509e-11
Position 496: 3.8514594330529385e-13
Position 685: 1.2571484191462558e-16
Position 658: 4.793741656159808e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 9606: 0.9470884193009953
Position 13823: 0.8982849246377778
Position 1435: 0.536950245654582
Position 12289: 0.2921612737584515
Position 20937: 0.2822653600859439
Position 3547: 0.2766642339339187
Position 13252: 0.21908914772053803
Position 19281: 0.20347516796980625
Position 7785: 0.1921786417988238
Position 14389: 0.18429583797780374
Position 18240: 0.16424179013380086
Position 15556: 0.12292288166999696
Position 14435: 0.10426460162828603
Position 7117: 0.0961227550514267
Position 13181: 0.08744316150082326
Position 1333: 0.08587824831722247
Position 8088: 0.08332779863769067
Position 7924: 0.0827099290001064
Position 20425: 0.07272059327564927
Position 20118: 0.053828929196831826
Position 3737: 0.05368777121770914
Position 18486: 0.05292716237674501
Position 2567: 0.05063125578985578
Position 14356: 0.04810151134236834
Position 21902: 0.036852385847492175
Position 658: 0.034439578841764934
Position 16719: 0.03395690816441427
Position 1374: 0.032128370192190774
Position 2380: 0.02853304297103632
Position 781: 0.024918923054517303
Position 7952: 0.024242641233497002
Position 3752: 0.02366639052168034
Position 1383: 0.02319581171324005
Position 784: 0.02288222959600155
Position 993: 0.021748690867878274
Position 14736: 0.021721945250859034
Position 2416: 0.021354632704285222
Position 2338: 0.019452692844752602
Position 10503: 0.017985234102553666
Position 805: 0.0113959161641449
Position 4257: 0.010425140469827593
Position 9565: 0.008642817247233888
Position 2317: 0.008419463273259965
Position 1060: 0.008342013445712634
Position 6686: 0.008154834982542153
Position 15283: 0.008017483697639573
Position 18502: 0.008003104436169556
Position 11744: 0.00721178327893067
Position 15313: 0.006228076249973363
Position 14510: 0.00600478887690123
Position 3770: 0.005391281502375535
Position 1270: 0.0053467611947447145
Position 1456: 0.004898610640207314
Position 975: 0.004462598011638957
Position 2525: 0.004358884809498511
Position 11831: 0.0041756027434288025
Position 16167: 0.004062538089934792
Position 856: 0.0037724446312417505
Position 745: 0.0037039260097918754
Position 3294: 0.0035701975542086514
Position 14903: 0.0031841129536093623
Position 4164: 0.0030027536322586464
Position 16250: 0.0029052377810458944
Position 998: 0.0028724898211806285
Position 516: 0.0028268047515222316
Position 1083: 0.002438009279054857
Position 1676: 0.00231478685114235
Position 14988: 0.0019648222859904893
Position 2107: 0.0014967540043746028
Position 2015: 0.0014346150772893956
Position 2899: 0.0014221908875228528
Position 995: 0.001027059528291819
Position 1986: 0.0009762257146306496
Position 3025: 0.0009280470167638691
Position 1214: 0.0008374274899985145
Position 8319: 0.000746297878585382
Position 1681: 0.0006848209783029589
Position 633: 0.0006744282236119782
Position 15109: 0.0006448072755702818
Position 12564: 0.0006375267572278718
Position 1068: 0.0005924825866466366
Position 705: 0.0005562990511804873
Position 462: 0.000493250948974826
Position 1167: 0.000442225107825945
Position 1065: 0.00041307382722457423
Position 1037: 0.00039431425542901577
Position 1342: 0.0003735563091987949
Position 1636: 0.0003696117165452748
Position 13462: 0.00033863658765714833
Position 692: 0.0003036574355769249
Position 2973: 0.00027783430790472984
Position 11101: 0.00023614576023965023
Position 10744: 0.0002215589857684616
Position 1410: 0.00021134019767132998
Position 2970: 0.00019334063993238558
Position 10819: 0.00018705963886687916
Position 812: 0.00018642993892049593
Position 2052: 0.0001827720833694696
Position 5357: 0.00014380908569580625
Position 5094: 0.00013088421841993413
Position 14453: 0.00011496113916394378
Position 6057: 0.0001130430688575559
Position 4926: 0.000112057669448812
Position 1043: 0.00010946319508489245
Position 3271: 0.00010713451278518773
Position 11203: 0.00010026715601543754
Position 1040: 9.71084673654433e-05
Position 3964: 8.767168629732796e-05
Position 2343: 8.691090746855612e-05
Position 669: 8.253300966581051e-05
Position 1622: 5.472248217028598e-05
Position 1098: 5.392302138280132e-05
Position 599: 4.877640930341882e-05
Position 544: 4.466852697533157e-05
Position 1116: 3.401263074105499e-05
Position 677: 2.8142221571449626e-05
Position 1469: 2.312402549582376e-05
Position 791: 2.068365641005733e-05
Position 5000: 2.0406419575622863e-05
Position 919: 1.3972214082796224e-05
Position 934: 1.3904100867301896e-05
Position 3591: 1.3308183925736883e-05
Position 709: 8.243994281505653e-06
Position 1612: 6.1257031583625634e-06
Position 385: 5.238472819483532e-06
Position 3925: 3.4925141216994297e-06
Position 2121: 3.276836689171453e-06
Position 889: 9.043326087833568e-07
Position 2384: 4.897562675919202e-07
Position 1274: 3.272321173018664e-07
Position 1513: 2.324811278454969e-07
Position 1227: 1.7764910813449088e-07
Position 310: 8.1111950177045e-08
Position 897: 6.909935142782622e-08
Position 1276: 6.274981390289767e-08
Position 283: 5.056638078991187e-08
Position 323: 3.7871856111509416e-08
Position 228: 3.574756900888238e-08
Position 314: 2.91170272477467e-08
Position 1609: 2.8588510089429343e-08
Position 268: 2.4929366194769464e-08
Position 881: 2.041600030464904e-08
Position 753: 1.9354849796579663e-08
Position 1726: 1.656456502333827e-08
Position 610: 1.5460047165174332e-08
Position 447: 1.1626143878618373e-08
Position 395: 1.0380355866104056e-08
Position 722: 1.0024081401730274e-08
Position 224: 9.379715334090114e-09
Position 246: 6.271713560294166e-09
Position 290: 5.886990459188578e-09
Position 318: 5.802961902479348e-09
Position 382: 5.557987962295662e-09
Position 320: 4.653279696274564e-09
Position 296: 4.612082331657924e-09
Position 264: 4.019221366788157e-09
Position 222: 2.8451977542587007e-09
Position 340: 2.7278678296213383e-09
Position 226: 2.5716015862044453e-09
Position 242: 1.4894281136428256e-09
Position 336: 1.3042165159617933e-09
Position 1022: 1.185498582004617e-09
Position 276: 9.058424895630997e-10
Position 442: 5.831670739727227e-10
Position 280: 5.126417083899692e-10
Position 288: 5.110566310156235e-10
Position 260: 4.713980816438791e-10
Position 232: 4.6544787646612576e-10
Position 298: 4.293623908642871e-10
Position 254: 2.9045815261542374e-10
Position 244: 2.830985781645091e-10
Position 347: 2.2707194026757166e-10
Position 316: 2.2649396847621897e-10
Position 1221: 1.914652668196105e-10
Position 331: 1.6342247486502476e-10
Position 262: 1.406766992167482e-10
Position 240: 1.2790549011690463e-10
Position 399: 9.113050860658321e-11
Position 328: 3.368926144624359e-11
Position 401: 2.375385552335962e-11
Position 236: 2.1443024532709116e-11
Position 333: 1.0317041736833016e-11
Position 272: 4.608584090052122e-12
Position 344: 4.438227953192734e-12
Position 359: 3.739671835238068e-12
Position 352: 3.2915108321924603e-12
Position 407: 8.517181597779734e-13
