Gene = RAD18
index = 1114
Annotated 5SS: [  168  4583 14994 16283 22036 23949 27632 49859 51191 61123 64609 73114]
Annotated 3SS: [ 4500 14931 16211 21697 23848 27446 49781 51129 60981 64454 73050 82042]
SMsplice 5SS: [  168  4583  8403 14994 16283 22971 23949 27632 49859 51191 61123 64609
 73114 78631]
SMsplice 3SS: [ 4500  8224 14931 16211 22895 23848 27446 49781 51129 60981 64454 72982
 78501 82042]
top_k =  500
Partition function (log Z): -36.17152932621018

Sorted 5' Splice Sites (High to Low Probability):
Position 168: 0.9890011676405202
Position 8403: 0.945282973936443
Position 16283: 0.8763551704894776
Position 4583: 0.6674985735163861
Position 6659: 0.5515672659214783
Position 14994: 0.5281870859801744
Position 3035: 0.39092034172286366
Position 12224: 0.2944914079534439
Position 22971: 0.24597139555943104
Position 4602: 0.23798541099280365
Position 5402: 0.21687766443789142
Position 1276: 0.21564857807697185
Position 16643: 0.09428784094420295
Position 7331: 0.07693139649778194
Position 18772: 0.06329682324674756
Position 372: 0.046658571150483365
Position 1813: 0.0379361008995422
Position 4587: 0.034933642058421255
Position 2047: 0.02436928803102502
Position 7225: 0.023299121950185412
Position 1743: 0.020690091794834616
Position 9350: 0.01997033827795425
Position 14775: 0.019920316866017373
Position 1051: 0.019325369063879567
Position 7702: 0.01648073874449364
Position 14796: 0.016466041346390386
Position 10191: 0.016370970554518194
Position 7894: 0.015708858481180324
Position 9566: 0.012453814689067186
Position 1480: 0.010964235967111774
Position 4255: 0.010427587259289222
Position 2900: 0.010422784672901508
Position 8280: 0.009747031557603926
Position 6408: 0.00961860666326128
Position 10534: 0.0071354321369571224
Position 7212: 0.0066080496381048705
Position 8871: 0.005951568611209034
Position 16260: 0.005888049965001486
Position 7923: 0.004862379722730696
Position 8909: 0.004311959961028692
Position 3835: 0.004138025402458202
Position 6645: 0.0034466791788753484
Position 7185: 0.0031534418311746425
Position 7769: 0.003056595640421806
Position 12335: 0.00221197592258736
Position 583: 0.0014699644112169906
Position 559: 0.001125428989836115
Position 288: 0.0010773395069299469
Position 5992: 0.000997619017965939
Position 1264: 0.000780106102270885
Position 6290: 0.0007700329982407079
Position 382: 0.0007108849407231902
Position 9306: 0.0004395281204216495
Position 1430: 0.00043765912357938654
Position 2615: 0.0003919065289905323
Position 8752: 0.0003688079674521803
Position 9561: 0.0003230761378261666
Position 7103: 0.0002989617694237436
Position 8999: 0.0002871545662388745
Position 12922: 0.00020535363061203443
Position 1466: 0.00018618202756207324
Position 12220: 0.00016263825825117974
Position 1237: 0.00015429732090809355
Position 8694: 0.00012381040824831807
Position 81: 8.544320139443741e-05
Position 30: 7.815839198266576e-05
Position 8501: 6.675632858008832e-05
Position 6103: 3.2862746594481894e-05
Position 7918: 3.275591034240881e-05
Position 134: 2.4438694616428987e-05
Position 38: 1.828324379207265e-05
Position 1280: 1.16614377166792e-05
Position 925: 8.078324963622454e-06
Position 1371: 5.64585290896164e-06
Position 844: 5.248717028386863e-06
Position 1477: 3.960098037331479e-06
Position 331: 3.885570376650524e-06
Position 172: 3.1223047204272493e-06
Position 140: 2.85462204588006e-06
Position 8881: 1.7457957036415994e-06
Position 8879: 1.4826270987373452e-06
Position 200: 4.6713388607093847e-07
Position 216: 3.089658785653103e-07
Position 633: 2.599508401661682e-07
Position 184: 1.2422075352750106e-07
Position 85: 7.931676725132582e-08
Position 536: 3.18854758909579e-08
Position 838: 2.5694669776824858e-08
Position 57: 1.0293567727976433e-08
Position 60: 7.574961056762721e-09
Position 202: 6.308669235127347e-09
Position 337: 4.566095734475299e-09
Position 159: 4.4546827577411026e-09
Position 62: 2.228208164532934e-09
Position 14: 4.6132478248111187e-10
Position 237: 9.742010898944648e-11
Position 446: 1.0442437840447516e-11
Position 272: 8.368071784121879e-13
Position 642: 1.871542980869762e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4500: 0.9044493787733647
Position 16211: 0.9005859985110971
Position 8224: 0.8052398211742181
Position 6548: 0.5229869310237962
Position 14931: 0.5126746959032439
Position 2927: 0.3848061937428382
Position 22895: 0.2832464810960441
Position 11966: 0.27921918883596736
Position 20940: 0.2749470754578257
Position 24244: 0.2065131258508779
Position 5233: 0.17892358048131027
Position 25518: 0.17034687546552868
Position 8320: 0.15064878308552487
Position 16469: 0.14837345916007377
Position 18551: 0.1084086863706675
Position 1086: 0.08397682658935687
Position 1192: 0.06931036828662403
Position 7079: 0.05948004821814959
Position 14671: 0.05909433164673658
Position 7205: 0.051261740449562374
Position 12541: 0.038156151567129065
Position 24817: 0.037660694724269514
Position 4420: 0.035582342358304674
Position 1155: 0.03144539246883679
Position 6332: 0.029026582770697865
Position 1900: 0.023768760331142277
Position 250: 0.023408165084285174
Position 13840: 0.022755288528519338
Position 7827: 0.020726508499788892
Position 21697: 0.02040497846933533
Position 12007: 0.020190556669675057
Position 8826: 0.01976250647434113
Position 1707: 0.018548857879846187
Position 1654: 0.01651721079269137
Position 10084: 0.016370970554518194
Position 947: 0.016066038660906688
Position 9202: 0.016063866821639034
Position 17727: 0.015430537794270668
Position 1619: 0.014739271068305877
Position 7597: 0.014238768076983457
Position 17766: 0.014189906425566716
Position 5201: 0.013712156798879613
Position 4127: 0.010429577773556154
Position 1032: 0.010337282337440247
Position 9443: 0.009081444365687606
Position 5021: 0.008603713762070463
Position 10437: 0.00789617813102269
Position 2780: 0.007773710983385839
Position 19655: 0.007267224742580101
Position 1384: 0.007153054529140376
Position 6356: 0.006942808586803339
Position 838: 0.006666084881482221
Position 257: 0.006013853099549735
Position 6451: 0.005918804676202727
Position 5290: 0.005665129697016347
Position 7537: 0.005349382145474482
Position 1416: 0.005031642757357702
Position 5371: 0.004740164915743529
Position 9475: 0.004650631073914681
Position 16868: 0.004619404094822167
Position 16366: 0.004602419339090606
Position 975: 0.004509126614921355
Position 1560: 0.004385276435674655
Position 253: 0.004251455572166454
Position 12223: 0.004089095387401486
Position 17080: 0.004045440604561984
Position 1096: 0.004025013029283745
Position 312: 0.0036435512531937863
Position 2899: 0.003468330169238343
Position 5328: 0.003398655465165346
Position 1133: 0.0033413272915066264
Position 3629: 0.0029219073810398946
Position 2949: 0.0023140973372592
Position 1514: 0.002122051294877007
Position 233: 0.0018900572396574123
Position 8433: 0.0015704297761736333
Position 2684: 0.0014540630620181703
Position 3625: 0.0012216929211472617
Position 816: 0.0011058947011454727
Position 5094: 0.0009293020805974929
Position 4904: 0.0009258944824775255
Position 230: 0.000839361183192074
