Gene = RBM48
index = 1123
Annotated 5SS: [ 152  894 3777 6198]
Annotated 3SS: [ 702 3630 5628 8077]
SMsplice 5SS: [ 152  411  894 3777 6198]
SMsplice 3SS: [ 271  702 3630 6010 8077]
top_k =  500
Partition function (log Z): 0.7526224990521582

Sorted 5' Splice Sites (High to Low Probability):
Position 3777: 0.9639962734203569
Position 894: 0.8891106220832627
Position 152: 0.8564437292095927
Position 6198: 0.7357443348869209
Position 411: 0.6599103664636128
Position 3135: 0.1857735489136769
Position 7818: 0.11116306643553034
Position 6514: 0.09843301285228002
Position 293: 0.07691079075961157
Position 6091: 0.0667085114752302
Position 6674: 0.06484808847931216
Position 4415: 0.058315409634362166
Position 495: 0.05172048264689417
Position 3297: 0.03741142852242252
Position 7776: 0.027094053160809102
Position 98: 0.02444311574224884
Position 7702: 0.022753308352795692
Position 195: 0.02058985207413686
Position 905: 0.00973767926906399
Position 6203: 0.008028072745270566
Position 3828: 0.007720560371029265
Position 7788: 0.007702410617335563
Position 4468: 0.007635549544929304
Position 1191: 0.006047803900893619
Position 7131: 0.005768043981834358
Position 516: 0.005193230361437954
Position 6535: 0.004046536398067739
Position 703: 0.0028646655020638295
Position 3092: 0.002725573771517716
Position 6962: 0.002520422808016737
Position 7501: 0.002355787167892072
Position 185: 0.002292954245169935
Position 157: 0.0018776551125911228
Position 2333: 0.0017599360987435708
Position 6646: 0.0017491888071933213
Position 1223: 0.0017034174593023763
Position 2902: 0.0014915467080847586
Position 3377: 0.0013796111614212798
Position 800: 0.0013164878245748998
Position 2076: 0.001299037717786301
Position 6554: 0.0010824392571806615
Position 6549: 0.0009708683562064545
Position 7812: 0.000970345899080466
Position 3049: 0.0008415293285929183
Position 3064: 0.0008283289210516464
Position 2890: 0.0006062027135056274
Position 1175: 0.0004787607846127908
Position 2251: 0.00046799026058555557
Position 5809: 0.0004528826817803506
Position 32: 0.00044560911594066936
Position 3139: 0.0003810636118031879
Position 3568: 0.00034214561554689235
Position 1054: 0.00032986896997033125
Position 330: 0.0003013842901761218
Position 3443: 0.00022040529350205365
Position 813: 0.00018915002296475427
Position 3107: 0.0001856413390643464
Position 6730: 0.00017802250913141374
