Gene = SLC38A9
index = 1269
Annotated 5SS: [  510  1275 14881 40164 42969 43170 43499 48034 56012 60198 63520 66938
 77183 78973 84836]
Annotated 3SS: [ 1226 14733 40030 42846 43105 43404 47862 55951 60002 63411 66830 77068
 78823 84745 86066]
SMsplice 5SS: [  853  1087  1275  8405 14881 40164 63520 77183]
SMsplice 3SS: [  928  1226  8291 14733 40030 63411 77068 86066]
top_k =  500
Partition function (log Z): -35.2319757689513

Sorted 5' Splice Sites (High to Low Probability):
Position 14881: 0.9996388030793685
Position 8405: 0.9041713151654559
Position 1275: 0.659057838392409
Position 21538: 0.5862844882612698
Position 1087: 0.5139442491635028
Position 853: 0.3436394638499232
Position 1375: 0.3123366015078926
Position 1128: 0.3052357877634171
Position 9988: 0.26735673943821003
Position 18644: 0.2560837566542835
Position 829: 0.25029822957310977
Position 15245: 0.20914506357626425
Position 510: 0.19889346971625343
Position 72: 0.12054546628943948
Position 561: 0.0989280748780117
Position 1071: 0.09316500428750107
Position 15127: 0.07600009060766633
Position 20001: 0.0724478253757943
Position 19973: 0.0688146742902961
Position 14577: 0.06469129397680153
Position 20971: 0.05618623604430992
Position 18418: 0.05169880821456715
Position 15122: 0.04502021557323897
Position 15182: 0.02765468339220856
Position 11956: 0.02457582877432676
Position 19458: 0.019280083171118168
Position 268: 0.015984551800832202
Position 553: 0.015706658480785264
Position 1952: 0.01445621961168973
Position 328: 0.014296298476391292
Position 7298: 0.012292929877141439
Position 15109: 0.007501876173709041
Position 8684: 0.005392028650496342
Position 17414: 0.004770788842391793
Position 823: 0.004407436899085052
Position 3915: 0.004151320825378679
Position 11: 0.004064754022304104
Position 3811: 0.003610326429794945
Position 20137: 0.0033796316958849045
Position 7192: 0.0033178540788240014
Position 6550: 0.0031396508432867385
Position 4749: 0.0031039075588907665
Position 8219: 0.0030710113443137635
Position 15203: 0.002861087349988742
Position 6786: 0.002379538508505313
Position 2077: 0.0019525045299731317
Position 1122: 0.0017705480069281879
Position 1143: 0.0017409179304975627
Position 3584: 0.0015258005672618162
Position 15853: 0.0014691092493326998
Position 3298: 0.001447043584244321
Position 1132: 0.0012161275158388979
Position 55: 0.0009824501329233023
Position 788: 0.0007951934649670663
Position 760: 0.0007054954891658326
Position 1147: 0.0006974355299380437
Position 18366: 0.0006423634460294243
Position 1119: 0.0005699116934024087
Position 196: 0.0005383968495858205
Position 488: 0.0004468568716934662
Position 8680: 0.0004247661068376953
Position 17283: 0.00041108833371485137
Position 743: 0.0003851500178542464
Position 9787: 0.00036569251039067084
Position 960: 0.00034475331367210294
Position 8509: 0.00033774848234233444
Position 311: 0.0003293040657408751
Position 955: 0.00032044122342101566
Position 794: 0.00021391012175079658
Position 9151: 0.00014359636443730242
Position 17011: 0.00012868217928531294
Position 792: 9.997120582174869e-05
