Gene = IQCG
index = 715
Annotated 5SS: [  175   491 14400 16242 21472 27846 33996 46139 47345 67392 68574]
Annotated 3SS: [  299 14332 15967 21238 27716 33913 45976 47269 67259 68471 70304]
SMsplice 5SS: [  175  9820 14400 21029 21472 27846 33996 46139 47345 60185 68574 70402]
SMsplice 3SS: [ 9686 14332 20920 21238 27716 33913 45976 47269 60062 68471 70304 70634]
top_k =  500
Partition function (log Z): -20.31815819344344

Sorted 5' Splice Sites (High to Low Probability):
Position 27846: 0.9998909144966872
Position 33996: 0.986185709358583
Position 9820: 0.9685818282925225
Position 21029: 0.9516814432372545
Position 175: 0.9160387907417774
Position 46139: 0.8731066615309638
Position 47345: 0.8426715622256217
Position 14400: 0.7568918406037543
Position 16242: 0.5827257264052755
Position 21472: 0.5291614786319639
Position 491: 0.416168828977142
Position 16693: 0.25018527789887796
Position 16214: 0.24915474310562608
Position 10181: 0.17050276507429976
Position 2244: 0.12193781598867777
Position 24034: 0.1014311922041997
Position 4382: 0.09250464994261456
Position 1485: 0.08456548856317743
Position 11736: 0.06966134525139292
Position 22177: 0.06852143264395745
Position 2248: 0.06553091946515541
Position 9419: 0.06439967260435295
Position 23990: 0.05789434622563537
Position 6250: 0.0574385555796074
Position 25426: 0.0487202538747628
Position 14373: 0.04722499082985099
Position 8591: 0.03999904989360724
Position 9275: 0.03606532146356446
Position 9488: 0.022772168428984066
Position 14264: 0.015841477424460966
Position 16048: 0.01583252082030999
Position 11461: 0.015196305792842812
Position 380: 0.0145230556327153
Position 14575: 0.013729302134353267
Position 4426: 0.012900946030598413
Position 14564: 0.012318453747966338
Position 10121: 0.011327482041204876
Position 4882: 0.010699483308371532
Position 10975: 0.009275829427844601
Position 14434: 0.008089754225804695
Position 10647: 0.007410114589872783
Position 12435: 0.0069940122814976
Position 11712: 0.006428933786617816
Position 42: 0.006376556698059369
Position 21563: 0.005480961351984711
Position 10001: 0.0050690630469771205
Position 10877: 0.004820621358382487
Position 14678: 0.004536165348307922
Position 16053: 0.004286855585676159
Position 8436: 0.0038152669996979437
Position 14663: 0.0035586638761585156
Position 9757: 0.0034513453019006076
Position 10479: 0.0030703549961736513
Position 11708: 0.002557326233383516
Position 33862: 0.0024291775662245046
Position 10570: 0.002274944545212534
Position 14806: 0.0022398290973103903
Position 114: 0.002207125931537795
Position 16490: 0.0021700551177876127
Position 1186: 0.0020759064901785173
Position 610: 0.00199134072932321
Position 11541: 0.001099624502240791
Position 12092: 0.0009406086184103928
Position 14823: 0.0009331833345908048
Position 1325: 0.0007789265413791017
Position 107: 0.0006501238157992091
Position 15916: 0.0005203220909765549
Position 440: 0.0004476440312223759
Position 46: 0.0004318712676850999
Position 23083: 0.00036990478256292874
Position 165: 0.00035664808398078976
Position 655: 0.00034361637690618794
Position 1031: 0.000263694487099039
Position 16209: 0.00024145098923466794
Position 1871: 0.00022928457460181397
Position 30745: 0.00019872943292832676
Position 1276: 0.00019852830443859394
Position 1601: 0.00010536608846720898
Position 593: 9.042290707950378e-05
Position 1832: 8.640254885007563e-05
Position 1558: 7.479345922002469e-05
Position 1394: 6.766693047257315e-05
Position 1876: 5.203612709678084e-05
Position 1195: 4.6048645012686475e-05
Position 29925: 3.980622384061443e-05
Position 627: 3.269614168653488e-05
Position 1075: 1.8820840115112683e-05
Position 519: 1.7413632548583578e-05
Position 155: 1.3099481341304605e-05
Position 922: 1.2550168863651015e-05
Position 1156: 9.442264606390207e-06
Position 584: 5.402113300012699e-06
Position 124: 4.961302168091319e-06
Position 984: 4.426608737231632e-06
Position 50: 4.426084375047623e-06
Position 89: 2.743682707184624e-06
Position 116: 2.7272724946212077e-06
Position 581: 2.668003983593971e-06
Position 468: 1.5124069030311067e-06
Position 1290: 1.3584367714283709e-06
Position 556: 1.2122610173397625e-06
Position 10: 8.130990523216488e-07
Position 71: 6.560924941668344e-07
Position 158: 3.596181359725928e-07
Position 207: 2.208232719894213e-07
Position 52: 1.5267489394615753e-07
Position 179: 1.1636098816841363e-07
Position 153: 1.1495583540766845e-07
Position 35: 6.654817909593549e-08
Position 269: 5.455376420148645e-08
Position 631: 4.941147178117003e-08
Position 729: 3.606468172273314e-08
Position 63: 3.254889421824283e-08
Position 542: 3.1263783294699135e-08
Position 676: 1.7556533108811367e-08
Position 299: 1.0526704647731055e-09
Position 420: 8.707176649576721e-10
Position 976: 1.7838819598252277e-10
Position 276: 3.761222066575259e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 27716: 0.9999533486657212
Position 33913: 0.9869784167493251
Position 9686: 0.9655662278261744
Position 20920: 0.9516816355728794
Position 45976: 0.8852574992964533
Position 47269: 0.8731066615309638
Position 14332: 0.8374963815918076
Position 15967: 0.5333800851129896
Position 21238: 0.4967221657530667
Position 299: 0.3460455992751911
Position 16137: 0.294940317022497
Position 48855: 0.27845611179003804
Position 48556: 0.22674910226375433
Position 2116: 0.16184703963723662
Position 23862: 0.15935299447202136
Position 16387: 0.15547534191783538
Position 49746: 0.1479114582277653
Position 9155: 0.12323716249690164
Position 49050: 0.11762358971385121
Position 4244: 0.10177216363826214
Position 16622: 0.09688203296654684
Position 11627: 0.07662286883826712
Position 1377: 0.06956031611820424
Position 22055: 0.06852578667143179
Position 10084: 0.06267813291711136
Position 10004: 0.06063188364463882
Position 25055: 0.048726107091873506
Position 8358: 0.04381431689330525
Position 34748: 0.041595604106221803
Position 48042: 0.04062307927957278
Position 21246: 0.03792113489557697
Position 47482: 0.03130822095063954
Position 9891: 0.027912222903389124
Position 16002: 0.023438870699664563
Position 2164: 0.02238493518530221
Position 6002: 0.020566474982570044
Position 10124: 0.019473447102075978
Position 34634: 0.01835933620100937
Position 6030: 0.018229342241839044
Position 34691: 0.01796192024541387
Position 14152: 0.015841477424460938
Position 11319: 0.015373725973897273
Position 6165: 0.015272128498899386
Position 1412: 0.015265705572583131
Position 10792: 0.014096450786227097
Position 14546: 0.012026195228474607
Position 34577: 0.011278332692037514
Position 306: 0.01063007818181333
Position 45596: 0.010581518193924992
Position 10032: 0.009712047624407518
Position 4800: 0.007224262844353494
Position 12347: 0.0069940122814976
Position 9778: 0.004584869797188553
Position 10612: 0.004532162948271794
Position 9987: 0.004203612106099965
Position 10371: 0.0037934141416502386
Position 4379: 0.0036334323349509158
Position 4796: 0.003475220464018046
Position 5971: 0.003370609856298925
Position 37316: 0.003165558371493995
Position 10229: 0.0026690229766836377
Position 354: 0.0024067416930289693
Position 34805: 0.002355902361627294
Position 34862: 0.002209070953484205
Position 9911: 0.0021888284076239497
Position 11578: 0.0020247364331270616
Position 2053: 0.0019906228797215222
Position 9805: 0.0019812132675211375
Position 816: 0.0014137482549542908
Position 33622: 0.0013332638864442569
Position 2070: 0.001246137824912747
Position 33625: 0.001187546016602098
Position 10411: 0.0011377835110372814
Position 15847: 0.0010035748662597852
Position 11955: 0.0009406086184103928
Position 11372: 0.0009222043211863226
Position 30094: 0.0008477585064464876
Position 40194: 0.0007495548616817133
Position 490: 0.0007089866559255688
Position 39837: 0.0006413525854960199
Position 10569: 0.0006230349235148068
Position 30881: 0.0006066373148407008
Position 29698: 0.0005628464421075913
Position 32173: 0.0005412975914496987
Position 1058: 0.0004884660547421014
Position 377: 0.0003757747309608818
Position 23043: 0.000369904782562928
Position 30906: 0.000331089933744779
Position 37877: 0.0003175567094438224
Position 28540: 0.0002976999411991465
Position 34904: 0.00028294993404710047
Position 30596: 0.00027594406800269806
Position 1166: 0.00026654230581924366
Position 1030: 0.00025980978128473884
Position 311: 0.00024175206940595643
Position 27950: 0.00022033608939002296
Position 1713: 0.00014846846878211926
Position 1484: 0.00013268110315481713
Position 30090: 0.00011010069601930863
Position 30061: 0.0001090809381452784
Position 27990: 0.00010518701644997846
Position 28989: 0.0001045595738888575
Position 1072: 0.00010354919633435529
Position 31309: 6.163755095255022e-05
Position 31346: 6.106617026168385e-05
Position 28564: 5.9372322108478026e-05
Position 31191: 5.7066841317016324e-05
Position 30552: 3.720161241542635e-05
Position 30414: 3.394278239750402e-05
Position 420: 2.3562935808988466e-05
Position 335: 2.3459547678762832e-05
Position 330: 2.3204749906303995e-05
Position 1520: 2.137136918024894e-05
Position 28071: 1.8395073315193017e-05
Position 516: 1.768748334876313e-05
Position 976: 1.6367386033148685e-05
Position 1445: 1.5870712224755662e-05
Position 1122: 1.5435569167726947e-05
Position 28128: 1.5078292682308213e-05
Position 1304: 1.4314028652518562e-05
Position 27927: 1.3404700010081095e-05
Position 979: 1.3179987191962677e-05
Position 28614: 1.2071562222313139e-05
Position 1329: 1.1703173205307862e-05
Position 1820: 1.1160346744360634e-05
Position 684: 9.375378586330348e-06
Position 1276: 8.378280313647508e-06
Position 1721: 8.377639406062498e-06
Position 384: 7.713973796807355e-06
Position 30275: 7.4456029323104574e-06
Position 153: 6.663328564050253e-06
Position 21704: 2.6610623328143328e-06
Position 106: 2.63255794030177e-06
Position 839: 1.6957662988827787e-06
Position 913: 1.233442133391618e-06
Position 1005: 1.0618161413069395e-06
Position 522: 1.0001797409791463e-06
Position 822: 9.803150736488993e-07
Position 437: 7.610770642535976e-07
Position 1092: 5.788203781774866e-07
Position 1096: 5.033494840586095e-07
Position 20135: 4.6741710502937195e-07
Position 896: 4.4754527405964924e-07
Position 648: 3.513200916119556e-07
Position 23858: 3.4712545558074807e-07
Position 220: 3.3876797221434434e-07
Position 21562: 2.82206652166271e-07
Position 440: 2.7020084899570727e-07
Position 981: 2.192195813137455e-07
Position 17128: 1.8914723752890869e-07
Position 495: 1.4481720678515253e-07
Position 113: 8.630643102285629e-08
Position 17153: 4.971907821805806e-08
Position 2769: 5.079602642328957e-10
Position 468: 3.793009217043354e-10
Position 593: 3.3246658427689197e-10
Position 461: 3.229237107708709e-10
Position 207: 3.1064603575705826e-10
Position 174: 1.8043166398306285e-10
Position 567: 1.62675554200366e-10
Position 158: 1.5482131363975533e-10
Position 530: 9.12703194080305e-11
Position 610: 6.859699391944318e-11
Position 561: 4.501660501931532e-11
Position 519: 2.7412410765437662e-11
Position 2987: 2.2894353679978453e-11
Position 121: 1.868409980199501e-11
Position 542: 1.76553328374035e-11
Position 778: 1.5976083504123037e-11
Position 2168: 4.324354246009594e-14
Position 89: 1.2752859545548976e-14
