Gene = PRUNE
index = 1083
Annotated 5SS: [  195  9428 10193 16319 17197 18851 20468]
Annotated 3SS: [ 9334  9989 16133 17037 18755 20308 25328]
SMsplice 5SS: [  195  9428 10193 16319 17197 18851 20468]
SMsplice 3SS: [ 9334 10079 16133 17037 18755 20308 27003]
top_k =  500
Partition function (log Z): 5.171905209976828

Sorted 5' Splice Sites (High to Low Probability):
Position 18851: 0.9936381645087072
Position 17197: 0.9775895201281084
Position 20468: 0.949858695358269
Position 16319: 0.9367516731247569
Position 10193: 0.8901286880349536
Position 195: 0.8839908747573465
Position 9428: 0.6799483066269465
Position 5139: 0.36065813765158355
Position 9526: 0.2624641754054181
Position 1596: 0.22463046514108012
Position 19657: 0.20554961462681132
Position 13469: 0.15657080220258435
Position 280: 0.09896435948796942
Position 5038: 0.08137999924861082
Position 23194: 0.07721480681399422
Position 2054: 0.06593511710746772
Position 25567: 0.05681649808766903
Position 26552: 0.03897072000607978
Position 2639: 0.03709771905132324
Position 18545: 0.0332527923831024
Position 5111: 0.02407979560463973
Position 2750: 0.0234830312780201
Position 25431: 0.02255558100765684
Position 22494: 0.022380100627975314
Position 16805: 0.020988088220326388
Position 9432: 0.019031588238786864
Position 5143: 0.018118701530283842
Position 19248: 0.017994362206590873
Position 218: 0.014423162773852126
Position 14644: 0.01323061122120229
Position 20226: 0.013185015393353866
Position 7647: 0.012826495588710001
Position 25783: 0.01223254001091541
Position 9724: 0.012065107569622356
Position 719: 0.01177241620084194
Position 19752: 0.010412460878230502
Position 17500: 0.01030551326780828
Position 9890: 0.009228092885593706
Position 5416: 0.008723036715614314
Position 19756: 0.008017727044650497
Position 18308: 0.006932813643878047
Position 7779: 0.006808717349179428
Position 6534: 0.006663491012328199
Position 19689: 0.006652357875944767
Position 9903: 0.006301072207632437
Position 628: 0.0047240650643930945
Position 552: 0.004538112911320489
Position 7745: 0.004023078032127448
Position 17767: 0.003984840217923296
Position 17749: 0.003887771899765822
Position 5706: 0.0037598489464869076
Position 4643: 0.0035989901169856987
Position 22988: 0.00315120210937408
Position 2884: 0.003095514065710036
Position 17190: 0.0029709093093030574
Position 18818: 0.0029668729236413402
Position 3082: 0.0026783986902582184
Position 22333: 0.0024764238753911634
Position 19906: 0.002449945971932799
Position 16231: 0.0024027502835901964
Position 9615: 0.0023722421753669567
Position 4056: 0.0021342190943832713
Position 16877: 0.002054739075193911
Position 16252: 0.0020247830727656542
Position 17436: 0.0019207785085967623
Position 25776: 0.0019131895360697158
Position 5093: 0.0016985946649407885
Position 21652: 0.0013156862349350668
Position 9887: 0.0011849861447727856
Position 5450: 0.0010403313063719443
Position 9442: 0.0009611298452763964
Position 18861: 0.0009365990049095298
Position 16222: 0.0009226536774434223
Position 5423: 0.0008250533865641997
Position 16631: 0.0007312033528965678
Position 25387: 0.0006702337311438868
Position 4234: 0.0006137858142339694
Position 3878: 0.0006071271276877958
Position 5782: 0.0005889429149777115
Position 5368: 0.0005813833248745606
Position 18870: 0.0005139984829920874
Position 1271: 0.0004948714369347344
Position 19714: 0.00048166681485195924
Position 24: 0.0004792613940357334
Position 17206: 0.0004381745823652216
Position 9866: 0.0004093341440223393
Position 19273: 0.00031777877336965337
Position 17183: 0.0002997447632056711
Position 11498: 0.00028829931905716827
Position 17445: 0.00026165794109833575
Position 10057: 0.0002375769258728479
Position 895: 0.00021263934932405182
Position 14785: 0.00015398033841305887
Position 14510: 0.00014567786553745953
Position 18403: 0.00012912456961255292
Position 19419: 0.0001155504262532552
Position 19315: 0.00011479295305709934
Position 22459: 0.00010424238945298048
Position 18874: 9.908522199676624e-05
Position 17799: 8.831784526160645e-05
Position 21805: 7.861576103173644e-05
Position 17848: 6.924669255951852e-05
Position 10083: 6.421044948815125e-05
Position 19275: 5.636996217198604e-05
Position 12409: 5.252811650268575e-05
Position 23639: 5.124738460646596e-05
Position 827: 5.069602322017192e-05
Position 21980: 5.0207118250507004e-05
Position 749: 4.6424997929970905e-05
Position 1885: 4.425914358719039e-05
Position 19277: 4.033310090499847e-05
Position 19319: 2.751224022051771e-05
Position 498: 1.966422886935737e-05
Position 19271: 1.579479276827843e-05
Position 377: 1.5196046399922324e-05
Position 19279: 1.416325513467937e-05
Position 2625: 1.3984676491127265e-05
Position 1870: 1.242998950570789e-05
Position 2134: 1.1659517759116845e-05
Position 19240: 1.1613308486231755e-05
Position 256: 1.0847867192373752e-05
Position 19281: 9.566149395789106e-06
Position 2324: 9.243358030889434e-06
Position 1499: 8.933629251727546e-06
Position 2611: 7.487469345362265e-06
Position 428: 6.4156201696352635e-06
Position 19864: 5.104242649946406e-06
Position 726: 4.67656586912165e-06
Position 18253: 3.808587144834103e-06
Position 2322: 3.7848390645859596e-06
Position 302: 3.6628467689308233e-06
Position 20516: 3.4688666262630946e-06
Position 237: 2.0252833243312157e-06
Position 317: 9.06988101684329e-07
Position 19032: 7.313569108754539e-07
Position 405: 6.206298142293827e-07
Position 30: 6.003985075745446e-07
Position 175: 3.176014898318131e-07
Position 212: 2.0113224477284238e-07
Position 457: 1.5142543739239007e-07
Position 208: 1.2614466821947996e-07
Position 64: 8.439801043569735e-08
Position 286: 7.744569653900351e-08
Position 397: 7.239200741017965e-08
Position 17: 7.082630548478254e-08
Position 284: 5.4703699656057595e-08
Position 305: 4.9740916220445355e-08
Position 392: 4.351327940090312e-08
Position 178: 2.3584251715347778e-08
Position 367: 2.243781907899953e-08
Position 56: 1.6019820136665923e-08
Position 15: 7.803722050760594e-09
Position 656: 6.537964497213485e-09
Position 641: 5.2636712142528764e-09
Position 139: 4.731140514328359e-09
Position 1062: 4.5727517478612535e-09
Position 953: 3.1709350402019624e-09
Position 735: 2.3476357656545373e-09
Position 84: 2.2670137835454197e-09
Position 332: 8.373599599959114e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 17037: 0.9764236841365024
Position 9334: 0.9644826479067656
Position 18755: 0.8645347886708091
Position 20308: 0.7707871550015721
Position 16133: 0.6484235763528989
Position 10079: 0.4052449721574588
Position 9989: 0.36225619009639015
Position 5024: 0.33855170688754405
Position 27003: 0.2939587847296233
Position 16222: 0.28962089508439715
Position 26406: 0.21379793547456927
Position 25328: 0.20524065984595677
Position 19591: 0.1650590216746792
Position 1504: 0.13550772358114468
Position 18736: 0.1323756814652764
Position 10082: 0.1126962301011659
Position 20359: 0.1034617912313539
Position 25463: 0.10204885137847666
Position 13372: 0.09012898431682616
Position 4914: 0.08284609264728261
Position 20339: 0.07790728585820757
Position 26013: 0.07163475014734823
Position 1466: 0.06606217758399845
Position 2594: 0.053398427431523544
Position 19536: 0.04995134664489352
Position 26358: 0.03730659911360871
Position 25859: 0.03641204676069833
Position 22355: 0.03629267076877224
Position 4958: 0.035872284015580416
Position 23064: 0.03421120677380487
Position 13375: 0.03321576963683353
Position 18395: 0.031724763908255064
Position 23108: 0.031426215733749596
Position 1869: 0.02667982312833771
Position 1927: 0.024099383659482988
Position 7449: 0.023658290970016867
Position 26442: 0.023426486551554306
Position 16733: 0.02254605107892694
Position 21950: 0.017078357993746525
Position 19128: 0.016144899182513297
Position 13426: 0.014513259165981944
Position 13265: 0.014124824375687961
Position 25636: 0.013389666455302835
Position 17288: 0.013384605479286635
Position 19555: 0.011479573182256371
Position 5325: 0.011169804733425026
Position 14543: 0.011111587936511695
Position 1438: 0.010413103769217554
Position 22894: 0.010193685372767262
Position 23088: 0.009718689963050142
Position 5042: 0.009464409567307897
Position 627: 0.009373366773082264
Position 9723: 0.009068724326923188
Position 19966: 0.00866460117870117
Position 4978: 0.008663758773270615
Position 23272: 0.008236798865821742
Position 2735: 0.00807266730224843
Position 9759: 0.00805476105509808
Position 9595: 0.007734615407762343
Position 19991: 0.007611911023826238
Position 23519: 0.00757183598082304
Position 5064: 0.007253334475274071
Position 502: 0.007230303957133269
Position 6341: 0.006663491012328202
Position 24481: 0.006634825996397462
Position 17665: 0.006624142045374525
Position 18172: 0.00660282523592198
Position 23986: 0.00609314932699754
Position 1884: 0.006088614318566939
Position 22734: 0.005834398457243795
Position 25419: 0.005629649618096412
Position 22614: 0.005010029287310288
Position 26854: 0.004874376086950441
Position 26711: 0.0047328566158945495
Position 10145: 0.004637307709552806
Position 19484: 0.00450861907038951
Position 22034: 0.004356475508798496
Position 5527: 0.00434879186146462
Position 9337: 0.004163465712832968
Position 20320: 0.004118993501739064
Position 16136: 0.004057388721259804
Position 21538: 0.003954980386474272
Position 13285: 0.0038385015120172435
Position 20538: 0.0035125304818946408
Position 25370: 0.0031703539031130872
Position 1791: 0.0029218166553064886
Position 2008: 0.002871528743051985
Position 26296: 0.0028156189132144743
Position 1448: 0.002762792446498215
Position 5077: 0.002699973543418635
Position 18391: 0.0026853580807311016
Position 21365: 0.002612267796907741
Position 26240: 0.002510721409105886
Position 23824: 0.002491420909496721
Position 19656: 0.0023570400982774434
Position 24341: 0.0022926279268678214
Position 14351: 0.002264701150228055
Position 4478: 0.0021961657358478765
Position 16997: 0.0021940588485671376
Position 2707: 0.001996255239733899
Position 1646: 0.0017912344555246628
Position 19149: 0.001787260963758341
Position 19061: 0.0017601145439137787
Position 9860: 0.0017249100096350803
Position 16919: 0.001699189695284439
Position 3783: 0.0016264171789603732
Position 10056: 0.0015146988364953655
Position 19807: 0.00143134832581391
Position 4315: 0.0014028243811378233
Position 1534: 0.0013706134168791273
Position 2689: 0.0013605855994124297
Position 586: 0.0013348826252436695
Position 1139: 0.001331432059119863
Position 1380: 0.0013306517064773284
Position 9923: 0.001301058402061947
Position 1220: 0.0011557473008325517
Position 1390: 0.0009819962573931734
Position 1562: 0.0009651575655329109
Position 1344: 0.0009543318937613068
Position 3945: 0.0009179813906316967
Position 2541: 0.0009020614347796527
Position 397: 0.0008686644913016558
Position 20696: 0.0008653106585801344
Position 1797: 0.0008251374842784742
Position 16966: 0.0007993412132174443
Position 13261: 0.0007494631952375384
Position 25496: 0.000726391044004226
Position 22649: 0.0007182501988986301
Position 21329: 0.0006941675886295201
Position 10020: 0.0006893576283552517
Position 1415: 0.0006459478136013368
Position 22755: 0.0006286604835848984
Position 4128: 0.0006137719524627321
Position 22560: 0.0005960736010899196
Position 4849: 0.0005836687903804812
Position 20917: 0.0005742686676909886
Position 1913: 0.0005597887881028283
Position 1295: 0.0005284578032988198
Position 16736: 0.000497051079901794
Position 9422: 0.000461820834055531
Position 24532: 0.00044531981957067815
Position 21900: 0.00040990703839256744
Position 22190: 0.0004008632753406211
Position 16421: 0.00039223501008498265
Position 9926: 0.0003657504691992706
Position 601: 0.00035026017795063255
Position 520: 0.00034478242475505206
Position 16484: 0.0003389683428115852
Position 22193: 0.00033088075735833406
Position 22058: 0.0003172955285549922
Position 20817: 0.000314399082012229
Position 19352: 0.00031433608526854995
Position 17308: 0.0003070861959174294
Position 21973: 0.0003003457861675613
Position 21153: 0.0002993953034476432
Position 20935: 0.0002558973638419427
Position 11371: 0.0002523304483475119
Position 19634: 0.00023005783822255802
Position 22215: 0.0002297704525221311
Position 2220: 0.0002174968196254908
Position 826: 0.0002124153449205485
Position 17284: 0.00020097355482273147
Position 18292: 0.00018841263448731796
