Gene = MORN5
index = 855
Annotated 5SS: [  109  7005  9846 14717]
Annotated 3SS: [ 6856  9733 14584 39973]
SMsplice 5SS: [  109  9846 14717]
SMsplice 3SS: [ 9733 14584 39973]
top_k =  500
Partition function (log Z): -12.861379853206069

Sorted 5' Splice Sites (High to Low Probability):
Position 9846: 0.9999941955960908
Position 109: 0.9847968910834114
Position 14717: 0.796065875167432
Position 3242: 0.4936632285429332
Position 7005: 0.42628645562268486
Position 11784: 0.2945434199879657
Position 1516: 0.22010910704021608
Position 10910: 0.18642162620628785
Position 11417: 0.1787215874213276
Position 20077: 0.1735838608637069
Position 3452: 0.1418655764191519
Position 16754: 0.12415535041930749
Position 5908: 0.11363974011932504
Position 3604: 0.08571417355246314
Position 3599: 0.06250988520361339
Position 20027: 0.052754350718647085
Position 1466: 0.03646407414748351
Position 11400: 0.03613470949607739
Position 5199: 0.03425840754724296
Position 20007: 0.03356232968310081
Position 3397: 0.032023405786970216
Position 14585: 0.029498873720529194
Position 4737: 0.02934309769976398
Position 12700: 0.02516391196664497
Position 1105: 0.023477423021223933
Position 12757: 0.022231958246889588
Position 16658: 0.02043192248542169
Position 3632: 0.020130039938451687
Position 2561: 0.01945312281181435
Position 5176: 0.01581752361916253
Position 4148: 0.015424176910268381
Position 3854: 0.01299720178788899
Position 19510: 0.011969603161935911
Position 8738: 0.011241557201212525
Position 5912: 0.011120209928024719
Position 8759: 0.00998564551980732
Position 7777: 0.007723795373349041
Position 20330: 0.006327582225050444
Position 6390: 0.005697642757642682
Position 17053: 0.005191542273836198
Position 10905: 0.00442099475336297
Position 17082: 0.0038594405662578882
Position 1847: 0.0033105899069778805
Position 222: 0.00318995316273164
Position 3005: 0.003138899948490047
Position 14766: 0.0030945157495145988
Position 14910: 0.0029139402403792745
Position 2339: 0.002869113520983136
Position 2498: 0.002856075701688684
Position 451: 0.002479494865553848
Position 11: 0.0023001084246072577
Position 11404: 0.001817035882677698
Position 1475: 0.0016086617202526084
Position 3053: 0.0015425668753671364
Position 12785: 0.0014896229067968604
Position 1303: 0.0012340978744300485
Position 3148: 0.0010346207998763342
Position 4162: 0.0008504483358354599
Position 5981: 0.0008062783111501925
Position 3466: 0.0007762239808031668
Position 2749: 0.0007094951512617766
Position 847: 0.0006468293053663407
Position 13886: 0.0006129158772155851
Position 1529: 0.0005784302092753298
Position 1392: 0.0005747672206512234
Position 1730: 0.00046324648675181903
Position 1536: 0.00038727933046669023
Position 2187: 0.0002985824935224466
Position 1560: 0.0002805963776459514
Position 3074: 0.00022824764857624962
Position 2697: 0.00022064065366817206
Position 1823: 0.00020216644061700687
Position 1013: 0.00014888551087721317
Position 1073: 9.868858539780993e-05
Position 292: 8.019641261792843e-05
Position 3303: 7.46585843752879e-05
Position 98: 5.691374996836933e-05
Position 67: 5.390987355588022e-05
Position 294: 5.183034957794004e-05
Position 311: 5.110077544561779e-05
Position 313: 4.903911231156636e-05
Position 582: 4.7530877975705546e-05
Position 1329: 4.644865124510356e-05
Position 309: 4.302411801558339e-05
Position 942: 4.121068759713158e-05
Position 1144: 4.107347991692768e-05
Position 985: 2.726843270394707e-05
Position 1353: 2.476422906946252e-05
Position 1236: 2.1666170411036846e-05
Position 406: 2.0707228931392164e-05
Position 831: 1.4939730397331931e-05
Position 921: 9.304730845723552e-06
Position 1307: 6.512214827068035e-06
Position 1001: 6.326588467774995e-06
Position 1267: 6.064536088284746e-06
Position 1293: 5.584488199340588e-06
Position 1652: 1.1107425055469268e-06
Position 1904: 8.515736239886099e-07
Position 596: 5.820234109996732e-07
Position 593: 5.616261442607395e-07
Position 515: 5.378754671998233e-07
Position 296: 4.1982940189267894e-07
Position 2306: 4.09664603722065e-07
Position 315: 3.806505272430896e-07
Position 427: 1.5059569589653796e-07
Position 298: 7.526716653278431e-08
Position 535: 6.59349484880409e-08
Position 317: 3.858761550039292e-08
Position 151: 2.4950856118252466e-08
Position 3: 1.9729371768028967e-08
Position 385: 8.776068018725475e-09
Position 193: 8.924030820331618e-10
Position 397: 6.022453711995227e-10
Position 362: 1.75109992991071e-10
Position 614: 2.3701858651701783e-12
Position 330: 1.5527751067430232e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 9733: 0.996719310387072
Position 14584: 0.7883559528579063
Position 19909: 0.724701288491008
Position 3004: 0.4330688823209504
Position 6856: 0.4239979861833886
Position 24843: 0.37352574575852454
Position 3349: 0.2314941256113783
Position 1465: 0.19536518756863439
Position 16619: 0.16660690995862565
Position 5806: 0.12228472123354156
Position 3387: 0.11093200516423408
Position 11480: 0.11012353145276357
Position 11273: 0.10769489613841228
Position 11276: 0.10193153551086499
Position 11598: 0.06933890763393659
Position 17990: 0.058416682960185075
Position 10627: 0.057523916351806155
Position 1203: 0.05588093547188371
Position 11558: 0.05070415169740332
Position 3196: 0.04832881976642171
Position 23688: 0.04830323269433157
Position 10754: 0.046650885507433126
Position 14277: 0.04589997540513722
Position 10715: 0.04255433856558519
Position 5034: 0.03639902733116873
Position 11521: 0.031886361211202016
Position 10672: 0.029115332454148928
Position 11631: 0.02424507487606815
Position 4523: 0.023712016997592032
Position 12645: 0.023092676487915617
Position 8597: 0.021227202721019824
Position 20254: 0.017470069709883865
Position 3995: 0.016274625246103843
Position 2458: 0.01603601999579237
Position 10788: 0.013812035032001173
Position 12699: 0.013061117084324567
Position 12560: 0.012987210270186325
Position 5069: 0.012572549530763135
Position 19442: 0.011969603161935911
Position 724: 0.010054559269356523
Position 22263: 0.00934569736605472
Position 890: 0.008130131195081861
Position 11649: 0.0077741259938639415
Position 7658: 0.007723795373349041
Position 3147: 0.0064500541923109105
Position 3528: 0.005753960012297934
Position 2852: 0.0057442430100904385
Position 4686: 0.00563108070217196
Position 19774: 0.0056152951726444016
Position 11385: 0.005565787115784289
Position 6264: 0.0035014827034954227
Position 5761: 0.003281507124958267
Position 9638: 0.0032794851525706644
Position 3651: 0.002870261311170486
Position 2427: 0.0028295723296324045
Position 3504: 0.0027005170115511
Position 20749: 0.002672367364007483
Position 3193: 0.0024678320816856145
Position 14294: 0.002443581694131533
Position 6958: 0.0022420138083113425
Position 6201: 0.002196160054147268
Position 1362: 0.002137754617499432
Position 13811: 0.0018423265617767792
Position 2875: 0.0018061203246531167
Position 1443: 0.0017350546832467294
Position 1774: 0.0016929599607560131
Position 2369: 0.0016914291015324742
Position 2163: 0.0015629917753794695
Position 20276: 0.001493616500015524
Position 2126: 0.0012682817510226115
Position 11147: 0.0012057415597812866
Position 11944: 0.001183967101332373
Position 17413: 0.0011494519644484357
Position 866: 0.0011085012711695246
Position 5119: 0.0011043543044735725
Position 1487: 0.0009455624788941606
Position 11222: 0.0008497089037384246
Position 3215: 0.0008462825486598134
Position 3490: 0.0008224405879869725
Position 10893: 0.0008213448267807247
Position 2467: 0.0008175873014397538
Position 2674: 0.0007860803618601823
Position 2970: 0.0007691718119219761
Position 18761: 0.0007530658354570712
Position 3799: 0.000644897699120787
Position 1712: 0.000633728474083982
Position 798: 0.0006173579758042881
Position 1447: 0.0005951310917010919
Position 2485: 0.0005836783329395238
Position 330: 0.0005307875879723506
Position 11257: 0.0005166226003589615
Position 342: 0.0005149571113225965
Position 15575: 0.00045390505594250513
Position 2245: 0.0003722477534614358
Position 1249: 0.00034513922448415577
Position 2424: 0.0003407427293152498
Position 15852: 0.0003342407232554591
Position 3465: 0.00029741011410532893
Position 1045: 0.00026789103635731947
Position 1560: 0.00026610177056707465
Position 822: 0.00026601247271888247
Position 10579: 0.00026044277728571745
Position 3654: 0.00025514795368518665
Position 784: 0.00024307016594785899
Position 1318: 0.00023106319685898936
Position 17886: 0.0002105396707635864
Position 1944: 0.00019466774070761247
Position 11903: 0.00019130740519807343
Position 10904: 0.0001597348005772442
Position 1303: 0.00015096403593597548
Position 892: 0.00014801272013934761
Position 917: 0.00014329549325480564
Position 2560: 0.00014301759186137664
Position 3232: 0.0001345625326370932
Position 1368: 0.00013011172419756552
Position 367: 0.0001138998211363702
Position 1336: 0.00010527562734462948
Position 1470: 9.87999474090621e-05
Position 1644: 9.31585797514218e-05
Position 1049: 8.926374033339474e-05
Position 1179: 7.449536319359808e-05
Position 10690: 6.493372627800933e-05
Position 1512: 5.768712061484053e-05
Position 1724: 5.575661398127557e-05
Position 1592: 5.381940524677023e-05
Position 3365: 4.849713944717742e-05
Position 942: 4.7325666904896214e-05
Position 2649: 4.538987672933074e-05
Position 10575: 4.327702035093292e-05
Position 6734: 3.290754247404013e-05
Position 12068: 2.7940257012739602e-05
Position 1515: 2.5278054845541582e-05
Position 444: 2.2098261124947847e-05
Position 1100: 2.1056345222488515e-05
Position 6802: 1.3548088511027737e-05
Position 397: 1.285321365209071e-05
Position 529: 1.0926780699213523e-05
Position 11191: 1.0712348030023493e-05
Position 1007: 8.15453290344874e-06
Position 972: 7.791694950022869e-06
Position 834: 6.212705687465892e-06
Position 235: 4.563343522628339e-06
Position 199: 2.8280005830621574e-06
Position 1076: 2.5379547893025164e-06
Position 385: 1.9001602215351233e-06
Position 760: 1.8764528035722224e-06
Position 990: 1.7466204131663964e-06
Position 1183: 1.1628680508560192e-06
Position 831: 1.0927138139893802e-06
Position 477: 9.850259716925949e-07
Position 1217: 8.86097008930483e-07
Position 349: 7.746712642739153e-07
Position 959: 6.755574567469576e-07
Position 254: 6.529917432023548e-07
Position 729: 5.961145600849953e-07
Position 1001: 3.7615749889007083e-07
Position 482: 2.798929993288069e-07
Position 1993: 2.635952726045903e-07
Position 251: 1.7177020750270618e-07
Position 755: 8.909896143429948e-08
Position 1085: 8.003386846582135e-08
Position 1233: 6.839997555249076e-08
Position 1073: 6.02264271417875e-08
Position 1747: 4.961562512184736e-08
Position 614: 4.1691664373140545e-08
Position 1272: 3.9109669090534535e-08
Position 1255: 2.3506123983605603e-08
Position 427: 1.1578278654165326e-08
Position 148: 9.736128008856732e-09
Position 1495: 3.4587653957426207e-09
Position 1729: 2.1629378257696123e-09
