Gene = PRELID1
index = 1070
Annotated 5SS: [ 304 1077 2211 2403]
Annotated 3SS: [ 850 2096 2323 2647]
SMsplice 5SS: [ 304 1077 2211 2403]
SMsplice 3SS: [ 850 2096 2323 2680]
top_k =  500
Partition function (log Z): -5.8306343501397935

Sorted 5' Splice Sites (High to Low Probability):
Position 2211: 0.8321266392363046
Position 1077: 0.7337780671070853
Position 2403: 0.6973034686283105
Position 304: 0.6888942455193894
Position 80: 0.1673463334902104
Position 2415: 0.10215621350965144
Position 412: 0.0804154635247629
Position 657: 0.07851929706115715
Position 992: 0.04216176523339507
Position 115: 0.031141798571155538
Position 452: 0.026741486794548422
Position 364: 0.022138270433389715
Position 286: 0.017717518542594488
Position 2473: 0.015529550232883561
Position 465: 0.01435349264025371
Position 3067: 0.010586251298060612
Position 88: 0.005543873603793361
Position 888: 0.005197401907868172
Position 1968: 0.004801514320049065
Position 501: 0.004724515824053012
Position 311: 0.0042753066217738915
Position 215: 0.00414244793798007
Position 2787: 0.003425088504488166
Position 375: 0.002379859007821773
Position 2793: 0.0016774223638179764
Position 117: 0.0016025921393103579
Position 523: 0.0011544877652263574
Position 186: 0.0008887895236715122
Position 220: 0.000878178537598255
Position 741: 0.0007024186091125064
Position 85: 0.0003764489231516748
Position 265: 0.0001975460242830269
Position 3045: 0.00016555006555772934
Position 3019: 0.00014148586277640295
Position 3081: 0.00011880977985570174
Position 544: 6.1024447801131344e-05
Position 627: 3.8830964184911564e-05
Position 308: 3.512204134030708e-05
Position 1194: 6.197696281655346e-06
Position 610: 2.5355098737011085e-06
Position 20: 1.7175989090042964e-06
Position 479: 1.678425279562904e-06
Position 3: 5.866237085333054e-07
Position 150: 3.173896458505899e-07
Position 710: 1.1957968421241822e-07
Position 263: 1.1044115752325128e-07
Position 5: 5.493038123724127e-08
Position 239: 1.2654575730164377e-08
Position 249: 1.3295341635687785e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2323: 0.8441450378113414
Position 2096: 0.6920096543420463
Position 2680: 0.47356091644123466
Position 850: 0.4287116534504691
Position 2647: 0.22156041377455807
Position 1025: 0.21510206280402067
Position 2610: 0.14941844706478682
Position 160: 0.11229139127565695
Position 2140: 0.06085321346750496
Position 870: 0.04321702173550985
Position 1889: 0.0423708327933741
Position 2597: 0.027205738727086926
Position 303: 0.02655023543996707
Position 518: 0.02631159557153408
Position 932: 0.017975013449684423
Position 1955: 0.017772631547019933
Position 940: 0.016597451879721697
Position 2998: 0.013801913441454653
Position 2182: 0.013581807362182252
Position 2623: 0.012721162489836946
Position 1004: 0.012164835049899786
Position 2021: 0.012157415301060546
Position 3176: 0.010829766738750062
Position 722: 0.010440831383729917
Position 2349: 0.009241586061624828
Position 2888: 0.008352725857667163
Position 2200: 0.008137020338255094
Position 283: 0.007951420477177392
Position 2941: 0.00743137212371543
Position 3131: 0.006836043346135889
Position 902: 0.006659057201642201
Position 2676: 0.005401959149322576
Position 3044: 0.004880488276657975
Position 235: 0.0034476838017749706
Position 876: 0.003334682711378155
Position 2927: 0.0030593707014235348
Position 411: 0.0026144659872781974
Position 2728: 0.0025404007309683093
Position 1252: 0.002471689678633292
Position 2550: 0.002461362412309315
Position 2627: 0.002054219520790155
Position 492: 0.00136831787971391
Position 2027: 0.0013128951431874462
Position 375: 0.0010426061521825493
Position 2973: 0.0009837818993437037
Position 1755: 0.0009676945822596648
Position 499: 0.0009013586756932379
Position 2435: 0.000675343467254838
Position 2048: 0.0006590721658174164
Position 766: 0.0006229719174928485
Position 641: 0.0005955755740235471
Position 809: 0.0005108986510249808
Position 2283: 0.0004526332561436408
Position 1867: 0.0004235559276973798
Position 1031: 0.0003775940043984041
Position 220: 0.00033574986916089407
Position 1895: 0.00033278872758750786
Position 1614: 0.000331898837717686
Position 1295: 0.00032924213682020945
Position 2722: 0.00032349694828040564
Position 2251: 0.0003042576136951432
Position 1973: 0.00029096310577873965
Position 801: 0.00026013771732511605
Position 2295: 0.00023121367152701636
Position 1373: 0.00021884878718690312
Position 740: 0.00021182445732717694
Position 1332: 0.00016206633530510008
Position 237: 0.00016031872767395446
Position 1392: 0.00015654177073626315
Position 1193: 0.0001372518324672836
Position 351: 0.00010832536825000936
Position 387: 9.25890938861779e-05
Position 1696: 6.535021026580264e-05
Position 644: 4.890423162092857e-05
Position 321: 4.186219733139003e-05
Position 1809: 4.032513893024465e-05
Position 1829: 2.483235663274546e-05
Position 505: 2.2159478090143987e-05
Position 263: 2.1819073030952233e-05
Position 249: 1.3391665838341344e-05
Position 527: 1.3059515976321446e-05
Position 532: 1.1263860461357469e-05
Position 193: 8.68032785564999e-06
Position 415: 6.55897678002405e-06
Position 437: 5.808051058924885e-06
Position 535: 4.906164768033746e-06
Position 391: 4.126294121743343e-06
Position 626: 3.161126539206161e-06
Position 559: 2.5833826626578144e-06
Position 323: 2.466140975674766e-06
Position 430: 1.1036233595070227e-06
Position 460: 1.0705160204244853e-06
Position 544: 1.9231774536000875e-08
Position 451: 1.8222063644907582e-08
Position 648: 1.6595198506454278e-08
Position 464: 1.6375161801417402e-08
Position 66: 4.653465826922406e-12
Position 126: 3.817491110638259e-13
Position 96: 1.7480835073056562e-15
Position 103: 1.5805594016564954e-15
