Gene = ZBED8
index = 1588
Annotated 5SS: [459]
Annotated 3SS: [4557]
SMsplice 5SS: [459]
SMsplice 3SS: [1566]
top_k =  500
Partition function (log Z): -12.101643412643774

Sorted 5' Splice Sites (High to Low Probability):
Position 459: 0.4812861210010415
Position 1353: 0.3535985243496162
Position 1118: 0.30137955643504055
Position 789: 0.1563435694745553
Position 1104: 0.10651613766402548
Position 512: 0.10595703552811744
Position 388: 0.050948475364410564
Position 463: 0.026604774317710862
Position 82: 0.02658155588887687
Position 2656: 0.02282891280967335
Position 397: 0.021063245094619695
Position 454: 0.013315386512332057
Position 133: 0.005171061567195442
Position 2982: 0.004193667303005887
Position 615: 0.0035784142113100053
Position 1766: 0.003435429422689206
Position 163: 0.0019863705645064753
Position 1158: 0.0016468079502614805
Position 375: 0.0012777752482733054
Position 502: 0.0012369626473114792
Position 203: 0.0010200763675282973
Position 1327: 0.0008535371748995293
Position 353: 0.0007304777502834115
Position 3335: 0.000650161718088218
Position 704: 0.0005874725943343777
Position 621: 0.000571560274176851
Position 608: 0.0005112289974073779
Position 1322: 0.0004545808129759868
Position 718: 0.00040305927052173494
Position 1172: 0.00019550209170859318
Position 1722: 0.00016480567360497518
Position 1100: 0.00015272009773859005
Position 1410: 0.00014420515995138716
Position 1502: 0.00011318685085127241
Position 1015: 0.00011276030707080003
Position 1023: 8.751728966178541e-05
Position 1108: 7.041961037570192e-05
Position 242: 6.040194478159405e-05
Position 554: 3.8987544325363576e-05
Position 939: 3.295485074276496e-05
Position 795: 2.757025401553452e-05
Position 1122: 2.6837213831327574e-05
Position 153: 2.4645688684380342e-05
Position 736: 2.3882329890486004e-05
Position 986: 2.0884712950909158e-05
Position 85: 1.9545992692443404e-05
Position 300: 1.830738786990408e-05
Position 697: 1.6202645772051493e-05
Position 1168: 1.5271132284770906e-05
Position 3151: 7.994648682983658e-06
Position 689: 5.727307058506864e-06
Position 539: 4.9603624156057765e-06
Position 571: 3.507254621304117e-06
Position 21: 1.2477818829390312e-06
Position 411: 5.327521431716448e-07
Position 1450: 4.1342386280256206e-07
Position 516: 3.320665764765197e-07
Position 1285: 1.0059996298710867e-07
Position 1013: 7.178019031036526e-08
Position 1110: 1.541037775418352e-08
Position 793: 8.396619113670117e-10
Position 468: 1.1190029467940078e-12
Position 330: 1.3952827130099224e-13
Position 365: 7.751403265092125e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1566: 0.649894113035693
Position 1278: 0.35379221146534484
Position 884: 0.2543095905254426
Position 642: 0.07415478138693268
Position 4557: 0.05049508016466368
Position 2737: 0.03984242058664381
Position 3404: 0.03913129787097749
Position 2581: 0.0343394918480047
Position 5354: 0.015231704242154354
Position 3250: 0.015105253056715928
Position 1039: 0.014866144872733045
Position 1008: 0.01484778080181019
Position 2382: 0.012598785084587012
Position 5900: 0.010906622540534852
Position 2401: 0.010381589622534713
Position 1562: 0.009003346238307687
Position 3052: 0.008830530303356123
Position 2599: 0.008715111872817016
Position 986: 0.008587122996160263
Position 5542: 0.00573506380511372
Position 5915: 0.005603451258916825
Position 675: 0.005007109071451669
Position 4615: 0.003785061349020555
Position 2642: 0.003594831345919899
Position 5939: 0.003166553592400558
Position 6903: 0.00268878850497769
Position 5835: 0.002599558185826345
Position 2361: 0.0025116410253904087
Position 2883: 0.0024927742051347856
Position 897: 0.0023569754584871153
Position 955: 0.0022973469455523387
Position 321: 0.00211337445296052
Position 2539: 0.0018158606427690182
Position 5239: 0.0018056517564451237
Position 4132: 0.0017465217525174932
Position 1526: 0.0017236270109098177
Position 2912: 0.0014187749272828133
Position 1545: 0.0013995627576562414
Position 5052: 0.0013883450083375087
Position 4383: 0.001373349769132927
Position 6069: 0.0013516637431188621
Position 717: 0.0013474784091489877
Position 4512: 0.0011896943317254818
Position 1638: 0.0011279756122520045
Position 1843: 0.0010881118863593144
Position 2753: 0.0010640003503075235
Position 324: 0.0009335427131860973
Position 1187: 0.0008290627704015163
Position 2702: 0.0006425511765876435
Position 2227: 0.00047659170918379676
Position 1307: 0.000451723429714088
Position 458: 0.000418738973939539
Position 2282: 0.0003974711754152284
Position 4152: 0.00035693837885915504
Position 921: 0.0003457218752663226
Position 483: 0.0003382085457172166
Position 1460: 0.0003379553517908323
Position 1765: 0.00026673467797111157
Position 3127: 0.00025133023150592665
Position 1711: 0.00021959099842512651
Position 375: 0.0001674942751150669
Position 1132: 0.00013374089858057906
Position 254: 0.0001330282590867912
Position 906: 0.0001318314031118075
Position 2019: 0.00012863010534057103
Position 1061: 8.087155802633517e-05
Position 1108: 8.003592634568597e-05
Position 536: 4.747812963490301e-05
Position 1046: 2.8258824622315042e-05
Position 462: 2.2747835627027366e-05
Position 711: 1.119853142551954e-05
Position 516: 9.469504814880285e-06
Position 563: 9.386339190782022e-06
Position 349: 5.585388008558206e-06
Position 387: 5.015406275432182e-06
Position 176: 4.78661018766447e-06
Position 267: 3.724606353320811e-06
Position 491: 3.5313150837528392e-06
Position 793: 2.860531016549878e-06
Position 501: 2.7525988998476086e-06
Position 725: 2.695252175549838e-06
Position 1066: 2.5193332338214084e-06
Position 524: 1.9738775781362012e-06
Position 682: 1.959866168827572e-06
Position 190: 1.8973831312477664e-06
Position 178: 1.8577531215521862e-06
Position 552: 1.2860032941659214e-06
