Gene = PODXL
index = 1047
Annotated 5SS: [  348 45780 46372 47243 47657 50029 50348 50740]
Annotated 3SS: [45173 46275 47021 47578 49880 50285 50571 52098]
SMsplice 5SS: [  348 10610 22541 50029 50348 50740]
SMsplice 3SS: [10377 22390 49880 50285 50571 52101]
top_k =  500
Partition function (log Z): -26.82142852756124

Sorted 5' Splice Sites (High to Low Probability):
Position 348: 0.985532001712005
Position 10610: 0.8477888425573632
Position 2731: 0.5525894551319835
Position 7054: 0.23577707540346923
Position 916: 0.21792751217255069
Position 926: 0.16317817290242884
Position 13902: 0.10636665595370756
Position 6848: 0.09813087621794347
Position 10671: 0.040659047045367956
Position 4343: 0.03986529315490885
Position 7352: 0.03599802584619919
Position 2131: 0.02927670083425233
Position 862: 0.025268542549605737
Position 5729: 0.02348827649661409
Position 1304: 0.022722269822229912
Position 5602: 0.020713393339893978
Position 6676: 0.019870649920908756
Position 1023: 0.017718044647683718
Position 1411: 0.016777055373198773
Position 1614: 0.01504324435187687
Position 12945: 0.010990856172234251
Position 807: 0.010883021867144328
Position 534: 0.010147953777255568
Position 12793: 0.008157442695733177
Position 1433: 0.006046109307647136
Position 842: 0.0028992565656478135
Position 1786: 0.002525549884779825
Position 873: 0.0021871912519522076
Position 1190: 0.0021870612595506606
Position 8697: 0.001841360805182314
Position 1740: 0.0016461895688130576
Position 1634: 0.0008995661984893001
Position 2441: 0.0006958875984080406
Position 1661: 0.0005827757462008321
Position 1866: 0.0005628662327072379
Position 628: 0.000409578964395556
Position 1425: 0.00017366260057987364
Position 1251: 0.0001609327900261468
Position 632: 0.00012487656683364093
Position 621: 0.00011070730894066596
Position 1007: 6.160058467260193e-05
Position 557: 5.332303943952987e-05
Position 878: 4.065746732114235e-05
Position 1360: 1.2668134668933838e-05
Position 588: 1.2003733415392123e-05
Position 365: 9.281020836845363e-06
Position 581: 8.424277448865827e-06
Position 440: 7.094978900721184e-06
Position 393: 5.691205976475116e-06
Position 852: 3.7877233449567594e-06
Position 1363: 2.7322161199508716e-06
Position 880: 7.598466463987593e-07
Position 352: 7.328423760542878e-07
Position 971: 7.060823661008099e-07
Position 549: 6.683880135963173e-07
Position 437: 4.629336069280088e-07
Position 472: 2.949643906075174e-07
Position 965: 2.893583118475274e-07
Position 739: 9.993177682693661e-08
Position 742: 8.114000528017796e-08
Position 286: 4.593708542604398e-08
Position 289: 4.751847266915896e-09
Position 385: 4.232542546564294e-09
Position 313: 2.5259529768482934e-09
Position 325: 1.6642143145035573e-09
Position 331: 1.3699820652526196e-09
Position 319: 1.3041059051429145e-09
Position 719: 1.5201167202506042e-11
Position 746: 9.247757445385284e-12
Position 310: 4.893832286041087e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 10377: 0.6667687120835604
Position 2600: 0.5071177650907189
Position 762: 0.42651193585844693
Position 6753: 0.3006645759273773
Position 10505: 0.2819318756413626
Position 15806: 0.14597870146100542
Position 12885: 0.13843783902624673
Position 13670: 0.08205960637284541
Position 17329: 0.08201052992316968
Position 19097: 0.07811379377038001
Position 15422: 0.0716255155121443
Position 15723: 0.06802711329903821
Position 10959: 0.050990253427163984
Position 7006: 0.043611578334690725
Position 13839: 0.04286915113025931
Position 18496: 0.041513041650610275
Position 7273: 0.034475332280886256
Position 1189: 0.03421203644456986
Position 14332: 0.03108975416790502
Position 12633: 0.02444820727634704
Position 1965: 0.02422561354243753
Position 11993: 0.024219264071119115
Position 5529: 0.023417272463678893
Position 4294: 0.022855312667775098
Position 6471: 0.022210419585556144
Position 1509: 0.022192827473774494
Position 5441: 0.021930806619399945
Position 2440: 0.017467636886611855
Position 12238: 0.016229844993327087
Position 15476: 0.014654928541773112
Position 4223: 0.013723512216218222
Position 11591: 0.013529219924085595
Position 17760: 0.013323878150887385
Position 12529: 0.010745151753088947
Position 2571: 0.010386568082990408
Position 1222: 0.009829792806763334
Position 14937: 0.009630585198330849
Position 11478: 0.009618059724915373
Position 11822: 0.008899768353802635
Position 14734: 0.008307904347738676
Position 13957: 0.008279624606943214
Position 2623: 0.008180598480023156
Position 11572: 0.006585745201619935
Position 11076: 0.006423749499326044
Position 4105: 0.006127186146288281
Position 859: 0.005632280429830538
Position 2401: 0.005516321320839939
Position 10976: 0.0045986525075129465
Position 15539: 0.004509272310147859
Position 11626: 0.003926528509515571
Position 10836: 0.00350734341767357
Position 7981: 0.003221256948626326
Position 12276: 0.00313824162017634
Position 1089: 0.0029884254146494583
Position 7177: 0.0028081378912810963
Position 8691: 0.002539746766647089
Position 2025: 0.002174627846518825
Position 2522: 0.0019779963849130945
Position 2084: 0.0018915060100404227
Position 2575: 0.0018798460584979297
Position 8935: 0.0018502572510546102
Position 2691: 0.0017794850036709964
Position 11556: 0.0017724739742215646
Position 10839: 0.0017470897394526257
Position 10973: 0.0013276957989159287
Position 12769: 0.0012420469218664678
Position 1348: 0.0010510364671979518
Position 915: 0.0010237936264539643
Position 610: 0.000855190972807598
Position 5325: 0.0007540206406590507
Position 8234: 0.0007527434953129017
Position 525: 0.0007476153645514209
Position 455: 0.0007335713230995237
Position 1007: 0.0005781067957516034
Position 418: 0.0005496986143510488
Position 7860: 0.00047932274410975766
Position 4673: 0.00046831118392640537
Position 944: 0.00041218943209234387
Position 4387: 0.0003749504645994039
Position 2841: 0.00031308825742529565
Position 1986: 0.000307171664419435
Position 2062: 0.00029667272844406575
Position 1094: 0.0002886281338011323
Position 5974: 0.0002485986700282587
Position 2007: 0.0002249721543984157
Position 6038: 0.0002201279113551461
Position 2106: 0.00018605230854862187
Position 4541: 0.000177672044572603
Position 1161: 0.00017302954037621272
Position 768: 0.0001725527837156023
Position 452: 0.00015993344884615077
Position 885: 0.00015603183036059528
Position 2661: 0.00015321255421162967
Position 5043: 0.00012083290498235625
Position 1773: 9.321754847663486e-05
Position 4538: 8.82075896664043e-05
Position 1721: 8.340150785243473e-05
Position 806: 8.13354903097414e-05
Position 1918: 7.5725522294057e-05
Position 412: 5.340281495603309e-05
Position 921: 5.208177141047092e-05
Position 2558: 2.5679107471634137e-05
Position 1268: 2.0401271972721542e-05
Position 2774: 2.0280685361154408e-05
Position 2474: 1.1886363832546877e-05
Position 1377: 1.1258608287782155e-05
Position 803: 9.700311529882153e-06
Position 950: 6.7709668884009306e-06
Position 646: 6.006269817196762e-06
Position 725: 5.601813873739654e-06
Position 861: 4.493669657512801e-06
Position 1250: 4.181695922848761e-06
Position 1112: 3.8018543675487805e-06
Position 1335: 3.7629171250755314e-06
Position 1648: 3.7353868217536592e-06
Position 539: 2.7015431221803615e-06
Position 628: 2.4167690309905495e-06
Position 794: 2.2122570210187603e-06
Position 742: 2.203995414606031e-06
Position 1659: 2.0981456452158475e-06
Position 533: 1.6363793959636239e-06
Position 651: 1.2401036100637887e-06
Position 2720: 9.572038646055125e-07
Position 578: 7.407326879694207e-07
Position 1245: 6.717037963871769e-07
Position 770: 6.460313587937319e-07
Position 774: 5.585973324872262e-07
Position 873: 3.496052598434858e-07
Position 581: 2.1401114261898725e-07
Position 423: 1.9153403817980305e-07
Position 552: 1.7610805466465065e-07
Position 821: 1.586923549798766e-07
Position 484: 1.24796382833557e-07
Position 781: 7.976465306278261e-08
Position 900: 4.9353135304351814e-08
Position 733: 4.0865253519376364e-08
Position 790: 3.916066773151898e-08
Position 668: 5.741620175920322e-09
