Gene = COQ4
index = 397
Annotated 5SS: [  393   612  2704  3346  9747 10408]
Annotated 3SS: [  479  2606  3242  9616 10313 10937]
SMsplice 5SS: [  393   612  2704  3346  9747 10408]
SMsplice 3SS: [  479  2606  3242  9629 10313 10937]
top_k =  500
Partition function (log Z): 0.9101735554282988

Sorted 5' Splice Sites (High to Low Probability):
Position 3346: 0.9984079316953127
Position 612: 0.9916732527338277
Position 10408: 0.8162226356482539
Position 2704: 0.790649380043404
Position 236: 0.5598530430787357
Position 9747: 0.44888352839285794
Position 137: 0.1735132702909799
Position 124: 0.16517108421855264
Position 6484: 0.09043798865800587
Position 2708: 0.0761168965858644
Position 824: 0.05664323499435143
Position 3077: 0.055244051493478046
Position 1351: 0.053747107879400756
Position 2746: 0.05353088236975939
Position 3795: 0.04615894683446926
Position 5866: 0.04339401718784429
Position 86: 0.04234486127589795
Position 5473: 0.03593751355813936
Position 3074: 0.0336647658732463
Position 1009: 0.02920083402179697
Position 10594: 0.02797858705467149
Position 2654: 0.022221177545697145
Position 1236: 0.017685499061624504
Position 6669: 0.017387353171205086
Position 10691: 0.016622461154488427
Position 3111: 0.016467150498222005
Position 42: 0.014037489485280488
Position 3115: 0.01246688791644361
Position 10536: 0.011378136168205148
Position 2688: 0.008739257211727544
Position 2727: 0.008660076413857949
Position 397: 0.00858505331672611
Position 3067: 0.006957244586944678
Position 3804: 0.003420465155749055
Position 206: 0.003383764792361275
Position 407: 0.0031468937980976795
Position 667: 0.0028181279645285713
Position 3046: 0.0023705048900617585
Position 10423: 0.0023655931166050295
Position 6714: 0.0022939640788890957
Position 3622: 0.00211335450448338
Position 7466: 0.0013648138793025978
Position 1865: 0.0012047709334482627
Position 3005: 0.001162226338983145
Position 111: 0.0009344028152428704
Position 716: 0.0009025636022022323
Position 663: 0.0008813926213889837
Position 228: 0.0008642775812593846
Position 2047: 0.0007673345753072579
Position 945: 0.0006704509364964154
Position 1543: 0.0006286839643498284
Position 8785: 0.0005357466064448375
Position 8165: 0.000509753274335651
Position 2550: 0.0004991468206823351
Position 3759: 0.000431832675660754
Position 131: 0.0004159828078775233
Position 2905: 0.00039297078138470686
Position 351: 0.0003672300694896793
Position 188: 0.0003447408690493207
Position 2895: 0.0003342506145125048
Position 7822: 0.0002821629287347653
Position 4945: 0.0002678240129513914
Position 9688: 0.0002535387217824397
Position 3154: 0.00023011786888562117
Position 7877: 0.00021960314832494837
Position 6074: 0.0002108251810563875
Position 290: 0.00015128192835948056
Position 3321: 0.00014405695394188178
Position 901: 0.00013879637554762704
Position 218: 0.00013335337762050215
Position 2967: 0.00011975809400102306
Position 731: 0.00011712732996187322
Position 687: 0.0001108839828888535
Position 5610: 8.507032859415908e-05
Position 1026: 7.913162683482471e-05
Position 117: 7.113937129670083e-05
Position 4356: 6.515169881991338e-05
Position 693: 6.095735452607723e-05
Position 812: 5.730391832649975e-05
Position 1679: 5.085991204854939e-05
Position 1595: 4.888815453762423e-05
Position 2155: 4.035529033826446e-05
Position 1944: 3.981467972268133e-05
Position 1037: 3.7640256216832336e-05
Position 178: 3.7629733579828544e-05
Position 1825: 3.382598972714542e-05
Position 240: 3.3563528382306554e-05
Position 56: 2.9462294226676138e-05
Position 51: 1.953767937963801e-05
Position 794: 1.923904442767211e-05
Position 637: 1.8824664345994742e-05
Position 3365: 1.8122793803006597e-05
Position 1058: 1.645693725404246e-05
Position 48: 1.2085046965925644e-05
Position 7881: 3.902020315583962e-06
Position 2874: 3.4141112658666466e-06
Position 3314: 2.8723368630693127e-06
Position 3707: 2.5253059973624626e-06
Position 7869: 2.462377501930045e-06
Position 2903: 2.3384923924796714e-06
Position 3340: 2.281202736834559e-06
Position 58: 1.5895344074590471e-06
Position 100: 1.135779399055085e-06
Position 141: 9.642815851637628e-07
Position 1106: 6.688447890680634e-07
Position 344: 3.6307115469264985e-07
Position 262: 2.711789893127808e-07
Position 13: 1.5926290024407124e-07
Position 656: 4.3648219601718126e-08
Position 562: 1.8917446932650514e-09
Position 283: 9.785497090712849e-10
Position 706: 3.7717931623239077e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 10937: 0.9481707730316409
Position 2606: 0.9446502333604099
Position 479: 0.9090808938230037
Position 3242: 0.9020757680564107
Position 10313: 0.5643033986312311
Position 9629: 0.44199282157980635
Position 10275: 0.2556047963034143
Position 2992: 0.12380369027292641
Position 712: 0.07420014495231052
Position 3174: 0.06881285590866025
Position 553: 0.05129137701683978
Position 6370: 0.04474849267564176
Position 10514: 0.03625447177212858
Position 1306: 0.032302674366646134
Position 5361: 0.027692663356723556
Position 6139: 0.022496214523902342
Position 1087: 0.02241796990403659
Position 3648: 0.021112999312237937
Position 5811: 0.020055014992464763
Position 6611: 0.018766220426701924
Position 3651: 0.01697234152451553
Position 2529: 0.01558317460404352
Position 10279: 0.01529981506369048
Position 6200: 0.014853499918123202
Position 3229: 0.012563892782722075
Position 3775: 0.01192512280787301
Position 9925: 0.01127152004800179
Position 1133: 0.010946528236318682
Position 2793: 0.010726703570304107
Position 11279: 0.009412252912756955
Position 746: 0.008807145753316956
Position 9220: 0.00822651646465615
Position 5683: 0.008010574401088735
Position 5752: 0.007652343263353577
Position 10524: 0.006178865845944243
Position 5303: 0.005567124024278799
Position 929: 0.00481903057415567
Position 6409: 0.0046411639548995095
Position 273: 0.004220658303157685
Position 2954: 0.004185161035041277
Position 10623: 0.004178088444204803
Position 2852: 0.004175194988762662
Position 5744: 0.004165318873747448
Position 10983: 0.0038005480219039114
Position 7982: 0.0032007878079877605
Position 5557: 0.002800083502629297
Position 6297: 0.0021736749030612985
Position 9983: 0.0021514575424375296
Position 6364: 0.002065287826432066
Position 794: 0.0020201462687509265
Position 3501: 0.0019329636822845873
Position 202: 0.0016192835418706347
Position 8322: 0.0015483553118844618
Position 10814: 0.0015343741300057143
Position 498: 0.0014841268729648392
Position 10646: 0.0013846016712273997
Position 5300: 0.0012856595601903767
Position 5444: 0.0012823196929466535
Position 7299: 0.0012552442219975397
Position 11447: 0.0012367194732416564
Position 911: 0.0012311935739705042
Position 6460: 0.0012265369782499232
Position 3184: 0.001219474686135829
Position 6696: 0.00115073288148435
Position 10811: 0.0011031243380227053
Position 1773: 0.0008981232665624933
Position 5717: 0.0008653055019607868
Position 10099: 0.0007814618456957375
Position 6542: 0.0007800401268192996
Position 1150: 0.0006616868749151108
Position 1186: 0.0006597160770483571
Position 236: 0.0005871180347961603
Position 8679: 0.0005702075179273679
Position 11307: 0.0005516556409172126
Position 7723: 0.0005475092883351924
Position 1468: 0.00048001087087529024
Position 1934: 0.0004623132690876305
Position 7978: 0.00040232077721089846
Position 1678: 0.000354363646716885
Position 3622: 0.00032246339250117966
Position 11097: 0.00029807931913160236
Position 379: 0.000270408911077312
Position 10940: 0.00026541110781875415
Position 3452: 0.00026049183896295386
Position 983: 0.0002604151010526841
Position 4238: 0.0002535257838327642
Position 2624: 0.0002479069100910037
Position 209: 0.000224976312596295
Position 861: 0.00022438442221951748
Position 11168: 0.00021504407005211977
Position 10900: 0.00021136532470310572
Position 2618: 0.00020740887075082715
Position 880: 0.00019234832553525317
Position 6011: 0.00018811425610506963
Position 3544: 0.00018002670443132405
Position 183: 0.00016810352319731226
Position 557: 0.00013216127642783003
Position 419: 0.00013171354173137717
Position 4793: 0.00012784602448956062
Position 1442: 0.00012755514014475632
Position 7262: 0.0001270000696679431
Position 2830: 0.0001206733338455066
Position 120: 0.00011447632901406994
Position 1799: 0.0001050176832379183
Position 4627: 0.00010332887557240021
Position 2653: 0.00010068724599922732
Position 5237: 9.692349620600042e-05
Position 5926: 9.497788174391719e-05
Position 3803: 9.237074470022205e-05
Position 1193: 8.086773383555356e-05
Position 3579: 7.872713915894911e-05
Position 1706: 7.739650043849073e-05
Position 1720: 6.518557113488311e-05
Position 681: 6.48231254378578e-05
Position 1046: 5.755269924495816e-05
Position 8002: 5.616848148226425e-05
Position 5249: 5.539341044232757e-05
Position 4842: 5.280938537638624e-05
Position 3246: 5.2657914431958195e-05
Position 1222: 4.569839044764056e-05
Position 1969: 4.2518584694306855e-05
Position 5649: 4.121328608141866e-05
Position 1653: 4.0450765397101595e-05
Position 2029: 4.035529033826446e-05
Position 5587: 4.0213957361756354e-05
Position 7511: 3.7075074189391684e-05
Position 3285: 3.626816092571618e-05
Position 3127: 3.3307506618519025e-05
Position 1312: 2.8145556209478847e-05
Position 1268: 2.7948765930372726e-05
Position 1138: 2.7732258530413963e-05
Position 933: 2.5693129130505062e-05
Position 7159: 2.4130964684305997e-05
Position 4532: 2.306796070217829e-05
Position 222: 2.2248126297396692e-05
Position 7015: 2.139591780067123e-05
Position 6044: 1.9800784485599335e-05
Position 6885: 1.955770446501839e-05
Position 4660: 1.8383852230197213e-05
