Gene = RP4-608O15.3
index = 1184
Annotated 5SS: [   158 129905 131284 138329]
Annotated 3SS: [129709 131106 138145 139135]
SMsplice 5SS: [   158   7261   8502  10938  12139  34871  78269  78565  82871  85546
  87293  87754  93178  94927  95394 106239 122266 129905 131284]
SMsplice 3SS: [  7083   8324  10754  12051  34811  78104  78384  82696  85362  87115
  87570  92994  94749  95210 106083 122182 129709 131106 139009]
top_k =  500
Partition function (log Z): -59.8596196347513

Sorted 5' Splice Sites (High to Low Probability):
Position 7261: 0.9674203539241901
Position 158: 0.9162274637061981
Position 10938: 0.8594470362545203
Position 8502: 0.7238320653890103
Position 12139: 0.5895044219810884
Position 17110: 0.5059919225570128
Position 5927: 0.3361011031900971
Position 9519: 0.2756501675193405
Position 18270: 0.24593760997730463
Position 8400: 0.12925503830967222
Position 19063: 0.10162849261828373
Position 19122: 0.07970680544408493
Position 112: 0.07863480150927928
Position 8408: 0.07020564640568623
Position 8908: 0.06804621358235699
Position 7694: 0.05748535021006707
Position 6985: 0.051048245754590264
Position 12230: 0.04629248204752628
Position 7822: 0.03542268711917421
Position 4104: 0.03209331876372437
Position 19251: 0.02740210253998532
Position 442: 0.025522060331118205
Position 9977: 0.023463772025829013
Position 3700: 0.023046422260616005
Position 1988: 0.022676782940720234
Position 19978: 0.011612392395061916
Position 1330: 0.011427666609789923
Position 10881: 0.010904953412985094
Position 12662: 0.010864135968206321
Position 2941: 0.010648392348152883
Position 2243: 0.010599611151782264
Position 16009: 0.009232045873038741
Position 4640: 0.008278620344909667
Position 7150: 0.007734506798820976
Position 1992: 0.007654313054605306
Position 1720: 0.00762051021684891
Position 11407: 0.006546761072477478
Position 1947: 0.006438350690349238
Position 7471: 0.006183564332326863
Position 369: 0.006180192725005053
Position 5806: 0.005961214284132399
Position 10113: 0.005918875145100477
Position 2386: 0.004935129607373875
Position 7936: 0.004923506462783729
Position 7616: 0.004824883937325701
Position 11572: 0.004483960354838395
Position 3635: 0.003702454470568775
Position 10563: 0.0037011254647081825
Position 11580: 0.0034407828711473893
Position 7253: 0.0033701309008652884
Position 728: 0.0027376516251699143
Position 3193: 0.0025325089996354327
Position 11813: 0.0023187659570710777
Position 3578: 0.0015862578775199326
Position 10915: 0.0015437758885230603
Position 7684: 0.0012059925498930722
Position 11168: 0.0011428190728680493
Position 11200: 0.0011249535619047425
Position 11576: 0.0008983677554009982
Position 11584: 0.0007933582030253314
Position 11568: 0.0006524088468330819
Position 11251: 0.0005952036501661734
Position 11002: 0.00022288907866714372
Position 11329: 0.0001993128539653624
Position 221: 0.0001134452892754708
Position 8421: 6.743112005179899e-05
Position 118: 6.60277380033985e-05
Position 3162: 2.2327465316691467e-05
Position 3916: 2.2111470266174586e-05
Position 1982: 1.941936759642599e-05
Position 2148: 1.7785109158091156e-05
Position 2367: 1.7327018969554086e-05
